Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
75,Boston College Eagles,33.0,74.3,25.5,53.4,47.8,5.9,17.0,34.9,17.4,24.0,72.4,11.9,22.7,34.6,14.6,5.7,5.8,13.8,15.3
76,San Francisco Dons,31.0,74.2,26.4,57.7,45.7,7.0,18.7,37.2,14.5,20.6,70.2,10.4,22.9,33.3,13.0,8.0,3.2,15.9,19.4
77,UT Arlington Mavericks,30.0,74.2,26.6,57.0,46.6,5.9,17.6,33.5,15.1,22.2,68.2,12.2,24.3,36.5,14.2,6.4,2.6,17.6,19.2
78,Troy Trojans,30.0,74.1,26.3,61.6,42.8,9.3,26.1,35.6,12.1,16.9,71.9,11.9,22.9,34.8,12.5,8.0,3.6,12.5,15.5
79,Pennsylvania Quakers,31.0,74.1,27.0,55.2,48.8,6.1,16.8,36.2,14.1,21.2,66.4,10.5,22.6,33.0,17.4,8.5,3.0,14.0,18.5
80,Alabama Crimson Tide,32.0,74.0,26.4,57.8,45.6,6.5,17.6,37.1,14.8,20.8,70.8,13.7,25.2,38.8,13.1,5.7,5.3,13.8,14.3
81,Lamar Cardinals,32.0,74.0,25.5,58.1,43.8,8.3,21.9,37.9,14.7,22.8,64.5,13.0,25.4,38.4,17.3,5.8,2.8,16.7,18.7
82,Wyoming Cowboys,32.0,73.9,25.3,54.7,46.2,5.4,16.1,33.4,18.1,25.0,72.3,10.6,23.8,34.3,11.5,5.9,3.6,14.8,21.5
83,Missouri State Bears,33.0,73.9,25.6,54.4,47.0,7.4,18.8,39.1,15.4,22.0,69.9,10.8,23.9,34.7,16.4,7.8,3.1,13.2,18.3
84,Wake Forest Demon Deacons,31.0,73.8,25.3,55.7,45.5,6.6,17.9,36.9,16.5,26.1,63.3,12.0,23.3,35.3,13.4,6.4,3.1,16.2,20.4
85,Kentucky Wildcats,34.0,73.4,26.2,54.9,47.6,6.8,19.1,35.5,14.3,20.3,70.3,10.9,25.4,36.3,15.8,5.9,4.7,14.5,16.1
86,North Carolina A&T Aggies,32.0,73.4,24.2,55.8,43.4,7.7,22.1,34.7,17.3,25.6,67.4,10.7,22.3,32.9,12.7,7.9,1.8,16.3,18.6
87,Jacksonville Dolphins,29.0,73.3,26.2,59.8,43.7,6.0,18.8,32.1,14.9,20.9,71.2,13.7,22.1,35.9,14.1,8.7,3.4,16.6,20.5
88,Hofstra Pride,33.0,73.3,25.1,55.2,45.5,8.0,19.3,41.4,15.1,21.8,69.2,11.0,22.0,33.0,11.8,6.0,2.4,11.6,19.2
89,New Orleans Privateers,31.0,73.2,25.8,56.7,45.6,7.3,17.5,41.5,14.3,20.0,71.3,10.0,21.2,31.3,11.5,6.8,3.4,11.9,19.9
90,Clemson Tigers,36.0,73.2,28.3,60.3,46.9,6.9,20.2,34.2,9.8,17.0,57.8,13.6,21.5,35.1,15.7,9.5,5.3,14.2,16.8
91,Houston Cougars,33.0,73.2,24.7,62.7,39.4,10.0,30.6,32.7,13.8,19.4,71.5,12.6,22.4,35.0,11.5,8.4,3.3,11.6,20.2
92,Auburn Tigers,32.0,73.1,26.6,58.6,45.4,7.3,21.9,33.5,12.6,20.0,63.1,12.3,24.1,36.4,16.6,8.4,4.1,16.4,19.2
93,Ole Miss Rebels,34.0,73.1,27.3,61.8,44.2,6.8,19.7,34.6,11.6,16.6,70.3,12.9,22.8,35.8,14.1,7.2,3.4,12.0,17.2
94,East Tennessee State Buccaneers,34.0,73.1,26.6,58.4,45.6,6.1,17.7,34.7,13.7,19.1,72.1,11.3,25.2,36.5,15.9,9.9,4.6,16.8,19.9
95,Fairleigh Dickinson Knights,30.0,73.1,26.1,60.9,42.9,6.5,20.1,32.3,14.3,20.6,69.5,13.0,22.8,35.8,13.0,6.3,3.4,13.3,17.6
96,Ohio Bobcats,32.0,72.8,24.4,53.8,45.4,6.2,18.3,34.0,17.8,24.5,72.4,11.3,22.9,34.2,13.2,8.1,2.0,14.0,16.0
97,UCF Knights,31.0,72.8,24.6,52.3,47.0,7.7,19.5,39.4,16.0,22.1,72.4,11.2,23.4,34.6,15.1,7.6,3.5,15.6,19.6
98,Chicago State Cougars,29.0,72.8,26.3,59.4,44.3,6.6,18.2,36.2,13.5,18.9,71.2,12.6,19.9,32.4,13.2,8.4,3.5,14.1,19.9
99,Hawai'i Rainbow Warriors,32.0,72.7,26.2,57.2,45.8,5.3,15.4,34.1,15.0,20.4,73.5,12.5,25.6,38.1,17.4,6.3,5.0,17.5,18.8
100,Colorado State Rams,30.0,72.6,25.6,52.4,48.8,5.4,14.6,37.2,16.0,22.4,71.2,11.1,24.1,35.2,13.8,7.2,4.6,17.5,20.5
101,Mercer Bears,30.0,72.6,25.4,58.0,43.8,5.6,18.3,30.8,16.1,22.6,71.3,11.5,26.7,38.2,12.7,6.5,4.6,17.6,16.6
102,West Virginia Mountaineers,36.0,72.5,25.6,55.9,45.8,10.3,27.5,37.5,11.0,15.5,71.3,9.9,20.8,30.6,17.6,8.2,3.5,11.3,15.1
103,Villanova Wildcats,33.0,72.5,23.5,55.4,42.4,7.5,21.3,35.2,18.0,23.1,78.1,13.3,23.0,36.3,12.7,8.1,3.2,13.6,19.4
104,Arkansas State Red Wolves,33.0,72.5,25.2,55.2,45.7,7.3,18.4,39.6,14.8,21.8,68.1,10.7,24.9,35.6,13.8,5.9,3.7,15.4,19.8
105,Belmont Bruins,33.0,72.4,25.7,55.6,46.2,8.7,24.6,35.5,12.3,17.8,69.2,11.3,25.9,37.2,15.5,6.1,3.2,16.0,18.3
106,San Diego State Aztecs,33.0,72.4,26.9,57.5,46.8,5.6,16.2,34.6,13.0,18.4,70.7,10.3,24.2,34.5,14.6,8.2,4.1,14.9,15.2
107,Harvard Crimson,28.0,72.3,24.9,56.1,44.3,4.8,15.0,31.8,17.8,23.4,75.9,11.7,20.9,32.6,11.3,6.9,2.9,16.1,16.8
108,Montana Grizzlies,32.0,72.2,25.9,55.8,46.5,8.0,21.8,36.7,12.3,18.6,66.2,11.5,21.4,32.9,15.6,5.9,3.1,12.8,18.8
109,UL Monroe Warhawks,32.0,72.0,24.7,58.6,42.2,9.0,24.9,36.0,13.7,19.2,71.3,12.2,23.1,35.3,12.9,6.3,1.9,14.4,17.3
110,Quinnipiac Bobcats,29.0,72.0,25.9,56.9,45.4,6.6,19.6,33.6,13.7,21.0,65.0,11.6,23.7,35.2,15.0,8.2,3.0,16.1,21.9
111,Utah Valley Wolverines,29.0,71.9,25.2,52.4,48.1,7.3,18.4,39.8,14.1,19.0,74.3,9.0,22.7,31.7,15.3,7.1,4.0,11.8,18.3
112,Marquette Golden Eagles,34.0,71.9,25.0,57.4,43.6,6.4,19.1,33.3,15.4,23.0,66.9,14.4,22.4,36.8,14.0,8.7,3.4,14.6,20.3
113,USC Trojans,37.0,71.8,25.6,53.7,47.6,5.6,14.1,39.6,15.1,21.1,71.5,9.4,25.1,34.5,12.8,5.6,4.0,14.6,17.8
114,Oral Roberts Golden Eagles,34.0,71.8,24.2,52.0,46.6,6.0,16.6,36.1,17.3,24.3,71.1,10.9,24.5,35.4,13.5,6.2,4.5,15.1,17.7
115,Texas Tech Red Raiders,34.0,71.7,24.8,54.6,45.3,6.1,14.9,41.2,16.0,21.7,73.9,9.4,21.2,30.6,13.3,6.8,1.8,11.6,17.4
116,NC State Wolfpack,36.0,71.7,25.2,51.4,49.1,5.9,16.6,35.7,15.3,21.0,72.8,8.2,24.0,32.1,14.5,5.3,3.4,14.9,15.9
117,La Salle Explorers,30.0,71.7,25.7,56.1,45.8,5.4,15.4,35.4,14.8,21.6,68.7,14.1,22.2,36.3,14.2,6.3,2.0,15.9,18.7
118,Kansas City Roos,32.0,71.6,25.2,59.2,42.5,8.3,23.3,35.8,12.9,17.4,74.0,11.8,20.3,32.2,11.6,6.4,2.5,11.6,18.3
119,Louisville Cardinals,34.0,71.6,24.9,57.2,43.4,7.4,22.1,33.3,14.5,21.4,67.8,13.4,23.3,36.7,14.6,7.4,4.2,12.8,20.5
120,Virginia Tech Hokies,34.0,71.5,26.1,55.7,46.8,4.8,13.2,36.3,14.5,22.0,66.0,10.8,22.5,33.3,13.2,8.4,4.7,10.9,18.1
121,Western Michigan Broncos,32.0,71.5,23.2,52.5,44.2,7.3,18.9,38.4,17.8,24.6,72.1,10.9,23.5,34.4,11.8,6.2,1.7,15.4,20.1
122,Nicholls Colonels,30.0,71.5,24.7,57.7,42.9,9.0,26.9,33.4,13.0,17.3,75.2,9.2,22.7,31.9,15.6,6.3,2.2,16.3,18.0
123,Loyola Maryland Greyhounds,31.0,71.4,24.6,53.3,46.2,7.5,19.5,38.5,14.6,20.6,71.0,10.8,22.7,33.5,14.1,6.3,3.4,14.2,20.7
124,UCLA Bruins,36.0,71.4,26.3,55.2,47.7,6.8,18.3,37.1,11.9,17.9,66.6,10.7,22.2,32.9,14.4,7.5,3.2,12.3,16.5
125,Fresno State Bulldogs,32.0,71.3,23.9,57.4,41.7,9.5,27.5,34.4,14.0,21.6,64.8,10.0,28.4,38.4,14.5,5.8,6.5,13.5,16.2
126,Pittsburgh Panthers,37.0,71.3,26.0,55.0,47.2,6.2,16.2,38.2,13.1,19.9,66.1,12.0,23.9,35.9,17.5,5.2,3.6,11.9,16.5
127,South Alabama Jaguars,32.0,71.3,25.1,57.2,43.9,8.5,23.4,36.3,12.5,19.3,64.9,11.0,23.4,34.4,13.8,7.2,2.6,12.3,17.8
128,Miami Hurricanes,32.0,71.2,26.0,59.9,43.5,6.5,18.4,35.4,12.7,18.0,70.2,14.1,21.0,35.1,12.4,6.3,2.9,12.7,19.5
129,UC Santa Barbara Gauchos,29.0,71.2,25.1,53.4,47.0,6.3,17.1,37.0,14.7,20.2,72.5,9.8,24.9,34.7,13.9,6.2,3.0,13.9,16.3
130,Jackson State Tigers,35.0,71.1,25.1,60.2,41.7,5.5,17.7,31.3,15.4,21.7,71.1,13.4,22.3,35.7,13.4,8.3,3.1,15.3,20.7
131,Wagner Seahawks,30.0,71.1,24.8,57.2,43.4,7.7,22.2,34.5,13.8,21.1,65.4,11.8,24.0,35.8,13.1,6.6,2.7,14.6,19.0
132,Arkansas Razorbacks,35.0,71.1,25.2,54.6,46.1,6.1,17.5,34.6,14.7,20.9,70.3,11.2,24.0,35.2,14.9,6.9,6.3,15.2,17.5
133,Wofford Terriers,30.0,71.0,24.5,57.8,42.4,9.9,27.2,36.4,12.0,16.3,73.6,9.3,22.0,31.3,13.1,6.2,2.6,12.2,17.8
134,Weber State Wildcats,32.0,70.8,24.1,49.3,48.9,5.6,14.3,39.5,16.9,25.2,67.2,9.6,23.2,32.8,13.7,6.6,2.4,16.1,19.1
135,Florida A&M Rattlers,35.0,70.5,24.2,53.7,45.0,6.0,16.6,36.0,16.2,24.4,66.2,12.9,24.0,36.9,13.6,7.0,1.8,17.8,18.5
136,Kansas State Wildcats,35.0,70.5,24.0,55.9,43.0,6.4,19.1,33.3,16.1,23.3,68.8,12.9,22.8,35.7,15.6,5.9,3.7,13.7,18.6
137,Utah State Aggies,35.0,70.5,25.3,54.1,46.7,5.9,15.8,37.3,14.1,18.0,78.0,10.5,22.2,32.7,14.4,6.3,2.3,13.9,17.0
138,Duke Blue Devils,33.0,70.4,24.9,53.2,46.9,6.0,15.8,38.1,14.6,21.2,68.9,11.5,23.8,35.3,13.1,7.3,4.8,15.4,17.5
139,UConn Huskies,31.0,70.4,24.5,58.0,42.2,4.7,14.8,32.1,16.6,26.4,62.8,16.2,26.2,42.3,13.0,7.8,8.6,15.0,17.4
140,Western Carolina Catamounts,31.0,70.3,25.1,59.8,42.0,7.3,22.5,32.3,12.8,18.7,68.3,12.5,21.8,34.2,13.2,8.4,1.6,13.7,21.4
141,Radford Highlanders,30.0,70.3,25.3,56.4,44.8,4.6,14.2,32.2,15.1,23.2,65.0,12.6,22.8,35.4,11.2,9.0,3.6,17.6,19.4
142,George Washington Revolutionaries,32.0,70.2,25.8,56.2,45.8,5.3,14.5,36.8,13.4,19.1,70.0,12.2,21.9,34.1,14.4,9.1,4.4,13.9,18.8
143,Saint Mary's Gaels,32.0,70.2,24.0,56.2,42.8,4.9,16.3,30.4,17.2,25.0,69.0,13.3,24.6,37.9,11.7,6.2,5.4,13.9,18.7
144,Wisconsin Badgers,36.0,70.2,24.1,52.4,46.0,5.8,16.6,35.2,16.2,23.6,68.8,11.2,23.7,34.9,13.7,5.8,3.2,11.3,15.3
145,Indiana Hoosiers,32.0,70.2,24.5,54.8,44.6,7.9,20.7,38.1,13.4,18.8,71.0,11.7,22.1,33.8,13.3,6.4,4.4,12.4,20.5
146,Charlotte 49ers,30.0,70.0,23.3,57.9,40.3,8.7,26.2,33.2,14.7,20.9,70.1,13.2,22.7,35.9,12.3,5.5,2.1,12.7,19.6
147,Vermont Catamounts,33.0,70.0,24.6,54.6,45.1,5.3,14.7,36.4,15.5,23.0,67.2,14.6,26.1,40.7,13.6,5.2,4.1,16.0,18.0
148,Austin Peay Governors,33.0,70.0,24.2,54.4,44.4,6.3,18.0,34.9,15.4,22.6,68.2,11.8,21.4,33.2,13.3,7.7,2.9,13.2,17.6
149,Rider Broncs,31.0,70.0,24.1,55.9,43.1,7.4,20.0,36.7,14.4,20.1,71.9,10.2,24.2,34.4,14.2,5.3,3.6,13.8,17.7
150,Loyola Chicago Ramblers,32.0,69.9,24.2,53.4,45.3,5.3,15.6,34.1,16.2,22.3,72.8,12.7,23.2,35.8,11.7,5.3,3.6,13.2,16.7
151,Purdue Boilermakers,34.0,69.9,24.8,53.9,46.0,6.4,18.1,35.7,13.9,20.4,67.8,11.4,21.6,33.0,13.7,7.9,2.6,14.0,19.8
152,Oakland Golden Grizzlies,33.0,69.7,23.4,53.4,43.8,6.3,16.7,38.0,16.5,21.5,76.8,13.3,21.5,34.8,12.8,6.2,1.2,14.4,17.1
153,California Golden Bears,34.0,69.6,24.8,56.2,44.1,7.6,21.1,36.2,12.3,15.9,77.6,9.1,22.1,31.2,13.6,4.5,2.0,11.6,16.9
154,Stanford Cardinal,31.0,69.5,25.1,56.1,44.8,5.6,16.1,34.9,13.7,20.2,68.2,12.7,25.7,38.5,14.8,4.6,5.9,14.8,18.4
155,UIC Flames,32.0,69.5,24.3,58.6,41.4,7.2,19.3,37.3,13.8,19.1,72.1,12.9,23.6,36.5,13.2,6.6,5.1,12.4,17.5
156,Canisius Golden Griffins,31.0,69.5,25.0,59.3,42.2,6.9,20.6,33.5,12.5,19.2,65.1,14.7,22.4,37.1,13.2,7.0,2.5,16.5,20.5
