Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
30,Duquesne Dukes,34.0,79.5,27.9,60.5,46.2,9.5,26.0,36.5,14.2,20.5,69.1,10.2,29.0,39.2,15.6,4.7,3.8,13.9,20.3
31,Louisiana Tech Bulldogs,33.0,79.5,27.7,60.5,45.8,7.1,21.3,33.2,17.0,25.5,66.5,10.8,27.2,38.1,14.0,7.5,4.3,12.5,18.1
32,Monmouth Hawks,36.0,79.5,26.8,61.5,43.5,7.8,21.4,36.6,18.1,23.6,76.8,10.8,28.0,38.8,12.3,8.2,3.6,12.3,21.3
33,Purdue Fort Wayne Mastodons,34.0,79.4,27.4,59.3,46.2,10.4,25.4,41.0,14.2,19.7,72.0,10.1,26.1,36.2,15.1,5.6,3.3,12.3,17.3
34,Northwestern State Demons,28.0,79.4,27.5,60.3,45.6,7.4,20.6,35.8,17.0,22.3,76.6,10.2,22.6,32.8,15.5,6.2,3.2,14.5,20.0
35,Colorado State Rams,34.0,79.4,25.8,60.7,42.5,9.6,26.4,36.4,18.2,25.3,71.8,13.0,27.0,40.0,13.4,3.9,2.3,11.6,19.3
36,Kentucky Wildcats,35.0,79.4,28.6,59.7,47.8,6.7,18.3,36.4,15.6,22.5,69.1,12.9,26.0,38.9,14.3,5.6,5.8,11.1,20.5
37,UNC Wilmington Seahawks,33.0,79.4,28.1,61.8,45.5,7.0,20.5,34.0,16.2,23.0,70.3,12.0,25.5,37.5,13.3,7.5,4.3,11.3,24.0
38,Milwaukee Panthers,33.0,79.3,26.6,58.4,45.6,9.3,25.5,36.3,16.8,21.8,77.2,9.7,26.5,36.2,17.2,4.5,2.6,11.0,17.0
39,Princeton Tigers,29.0,79.1,27.6,59.5,46.4,9.7,25.4,38.3,14.2,20.0,71.2,9.9,26.9,36.9,14.9,7.1,3.6,11.4,17.3
40,Davidson Wildcats,33.0,79.0,27.1,61.3,44.2,9.6,27.0,35.5,15.2,20.0,76.1,9.5,25.5,35.0,15.1,4.7,3.1,10.2,17.2
41,UAB Blazers,33.0,79.0,28.5,59.7,47.8,7.6,20.4,37.2,14.3,19.8,72.2,11.1,27.0,38.1,18.4,6.5,6.1,12.5,17.5
42,Bucknell Bison,31.0,79.0,26.8,57.7,46.5,7.5,20.6,36.5,17.8,25.0,71.4,10.2,26.5,36.7,15.8,6.6,3.2,13.6,21.2
43,UT Arlington Mavericks,35.0,78.9,27.3,64.3,42.5,8.8,26.9,32.6,15.5,22.3,69.6,14.9,28.9,43.7,16.9,7.5,2.8,13.8,20.9
44,Gonzaga Bulldogs,36.0,78.9,28.1,57.8,48.6,7.8,20.5,38.0,14.9,19.7,75.8,10.6,29.0,39.6,13.9,5.1,3.1,11.6,17.3
45,Hofstra Pride,34.0,78.9,26.9,60.3,44.6,8.5,23.9,35.6,16.6,24.1,68.9,11.8,27.2,39.0,15.0,6.3,3.2,11.9,15.9
46,LSU Tigers,33.0,78.8,27.7,60.3,46.0,6.2,18.8,32.7,17.2,25.9,66.5,11.2,26.1,37.3,15.4,8.0,2.7,11.9,18.5
47,Oregon Ducks,38.0,78.7,27.4,58.7,46.7,6.8,19.9,34.3,17.1,23.9,71.4,11.6,24.7,36.4,13.6,7.2,5.8,11.3,17.7
48,West Virginia Mountaineers,35.0,78.5,26.9,60.1,44.9,6.0,18.4,32.5,18.7,27.8,67.3,15.9,23.5,39.4,14.6,9.8,2.7,14.2,23.4
49,Lipscomb Bisons,33.0,78.5,26.9,61.1,44.0,10.0,27.9,35.9,14.6,21.1,69.5,10.2,26.3,36.4,16.6,6.3,3.0,13.9,19.0
50,Ohio Bobcats,35.0,78.5,26.8,56.9,47.0,8.5,21.9,38.6,16.5,21.7,75.9,8.2,27.5,35.8,13.9,4.5,3.7,11.8,18.1
51,Purdue Boilermakers,34.0,78.4,27.6,58.4,47.3,7.8,21.1,37.0,15.3,20.6,74.2,11.8,29.8,41.6,17.8,4.2,4.7,12.3,17.4
52,Charlotte 49ers,33.0,78.3,27.9,62.6,44.5,8.1,21.1,38.2,14.5,20.8,69.8,11.3,24.9,36.2,14.6,6.2,2.2,12.0,17.8
53,UNLV Rebels,33.0,78.2,26.9,61.1,44.0,7.6,23.0,33.2,16.8,24.7,68.1,11.2,27.1,38.4,15.1,8.1,5.1,14.1,21.2
54,Siena Saints,34.0,78.2,27.3,58.6,46.6,6.3,17.2,36.8,17.2,23.9,72.2,13.4,26.7,40.1,14.5,6.2,4.6,16.1,21.0
55,Arkansas Razorbacks,32.0,78.2,27.6,62.3,44.3,6.8,17.0,39.7,16.2,23.4,69.4,11.7,25.4,37.1,16.3,7.4,5.2,11.2,21.5
56,East Tennessee State Buccaneers,36.0,78.1,27.3,59.3,46.1,8.2,21.6,37.9,15.3,21.5,71.1,10.4,25.7,36.1,12.4,6.7,3.8,12.8,20.1
57,Florida State Seminoles,34.0,78.0,27.9,60.1,46.4,6.5,19.0,34.1,15.8,22.7,69.5,11.4,25.5,37.0,13.3,7.1,4.1,13.0,19.3
58,Villanova Wildcats,40.0,78.0,27.2,56.2,48.3,8.7,24.0,36.2,15.0,19.2,78.2,8.8,25.9,34.6,15.9,7.1,3.4,11.0,17.0
59,Tennessee Tech Golden Eagles,31.0,77.9,25.5,55.8,45.8,8.6,23.6,36.4,18.3,24.6,74.3,9.4,26.2,35.5,14.3,5.1,3.8,12.4,19.4
60,St. Bonaventure Bonnies,31.0,77.7,26.2,58.9,44.5,8.3,22.2,37.3,17.1,22.1,77.3,11.1,24.5,35.6,13.5,5.9,4.3,11.5,19.4
61,Portland State Vikings,31.0,77.7,29.3,61.4,47.7,5.4,16.7,32.2,13.7,20.8,65.9,10.6,24.7,35.4,17.0,8.5,3.6,12.6,19.0
62,San Francisco Dons,30.0,77.6,26.9,61.3,44.0,7.8,21.9,35.4,16.0,23.6,67.8,13.0,26.4,39.4,12.4,5.4,2.9,12.6,20.6
63,Iowa Hawkeyes,33.0,77.6,27.5,61.4,44.7,8.2,21.8,37.4,14.5,20.3,71.7,11.9,26.2,38.1,15.8,6.8,4.7,10.3,16.3
64,Portland Pilots,32.0,77.6,27.1,62.9,43.1,9.0,24.6,36.7,14.3,19.8,72.4,11.5,23.8,35.3,13.3,6.5,4.0,12.2,21.8
65,Toledo Rockets,32.0,77.6,27.0,58.8,46.0,8.2,22.6,36.4,15.3,20.5,74.7,9.6,26.7,36.3,16.5,5.2,2.0,11.7,17.2
66,Fairleigh Dickinson Knights,33.0,77.5,28.2,61.5,45.8,7.2,19.9,36.3,14.0,20.1,69.7,10.5,23.0,33.5,14.3,7.6,2.6,12.8,21.8
67,Boise State Broncos,32.0,77.5,28.6,63.0,45.4,6.3,17.2,36.3,14.1,20.3,69.1,12.3,27.3,39.6,15.7,5.5,3.4,12.3,18.6
67,Boise State Broncos,32.0,77.5,26.3,58.1,45.3,8.2,24.6,33.1,16.7,23.6,70.9,9.8,24.9,34.7,13.4,6.5,2.0,11.6,19.4
69,Buffalo Bulls,35.0,77.4,26.1,59.9,43.7,7.5,22.2,33.9,17.6,24.8,71.0,12.1,26.8,38.9,12.6,6.9,3.5,13.6,21.4
70,UTEP Miners,33.0,77.4,27.2,58.4,46.5,6.8,18.7,36.1,16.3,24.5,66.6,9.1,27.2,36.2,15.5,6.0,3.5,12.6,20.4
71,Houston Cougars,32.0,77.4,28.0,60.2,46.6,6.7,19.3,34.8,14.6,20.7,70.7,12.8,24.8,37.6,12.9,6.0,3.8,10.4,19.0
72,Eastern Michigan Eagles,33.0,77.4,26.5,59.4,44.6,5.7,18.2,31.1,18.7,25.9,72.1,11.7,24.5,36.2,11.5,9.5,3.7,12.9,20.4
73,VCU Rams,35.0,77.3,28.1,62.0,45.3,7.3,20.5,35.6,13.9,20.1,69.2,12.4,25.1,37.5,14.4,8.7,3.7,11.6,19.6
74,SMU Mustangs,30.0,77.3,28.6,57.6,49.7,6.5,15.4,42.0,13.6,19.5,70.0,13.2,26.2,39.4,17.6,6.1,4.6,12.4,15.7
75,High Point Panthers,32.0,77.3,27.6,57.9,47.7,5.8,15.2,38.4,16.2,21.3,76.2,10.5,23.0,33.6,15.4,8.0,2.9,10.7,17.5
76,Florida Gulf Coast Eagles,35.0,77.2,28.8,60.2,47.9,5.3,15.1,35.3,14.3,22.2,64.4,11.9,28.7,40.6,13.8,6.6,4.0,12.5,19.3
77,Utah Utes,36.0,77.2,27.1,55.6,48.8,7.6,20.7,36.6,15.3,21.2,72.1,9.6,27.4,37.0,15.5,5.5,4.1,12.5,15.3
78,Memphis Tigers,33.0,77.1,25.9,62.7,41.4,6.1,18.8,32.5,19.2,26.5,72.4,13.1,27.8,40.9,15.2,7.8,5.6,12.3,20.0
79,Baylor Bears,34.0,77.1,27.4,58.9,46.6,6.2,16.8,36.7,16.0,22.1,72.5,13.7,23.5,37.2,17.7,7.9,4.0,12.7,19.4
80,Western Kentucky Hilltoppers,34.0,77.1,26.3,57.2,45.9,7.0,21.7,32.2,17.6,25.7,68.4,10.6,26.7,37.3,15.4,7.6,3.6,13.0,20.4
80,Western Kentucky Hilltoppers,34.0,77.1,27.2,57.9,47.0,6.9,18.9,36.2,15.8,22.6,69.9,11.9,26.7,38.6,13.6,4.4,4.1,13.2,17.9
82,Saint Joseph's Hawks,35.0,76.9,26.9,60.0,44.8,7.1,21.7,32.8,16.1,22.2,72.2,10.3,28.1,38.4,14.7,5.1,3.3,10.1,16.1
83,Army Black Knights,33.0,76.9,27.1,63.2,42.9,8.9,26.6,33.5,13.8,19.9,69.4,12.4,28.2,40.5,15.2,4.9,3.7,13.6,19.0
84,William & Mary Tribe,31.0,76.9,27.2,56.6,48.0,7.8,21.1,36.9,14.7,20.5,71.9,8.3,28.3,36.6,16.2,5.5,4.3,10.7,16.5
85,Akron Zips,35.0,76.6,26.0,60.3,43.2,11.7,30.5,38.3,12.9,18.8,68.4,10.7,26.8,37.4,14.5,5.4,4.0,10.9,17.7
86,Houston Christian Huskies,34.0,76.6,26.4,56.0,47.2,6.0,16.5,36.4,17.7,24.7,71.8,10.3,26.4,36.7,14.0,5.4,4.0,14.8,18.9
87,UMass Lowell River Hawks,29.0,76.6,27.6,58.8,46.9,8.3,22.7,36.4,13.1,19.2,68.5,8.6,24.1,32.7,14.7,7.1,2.4,15.7,20.6
88,Richmond Spiders,32.0,76.6,27.8,57.8,48.2,7.5,21.1,35.6,13.4,20.3,66.1,7.8,24.1,31.9,16.6,6.6,2.3,10.2,19.1
89,Canisius Golden Griffins,33.0,76.5,25.6,61.0,42.0,8.6,25.3,34.1,16.7,22.5,74.1,11.9,21.9,33.8,14.1,6.0,2.7,11.2,19.5
90,Fairfield Stags,33.0,76.4,26.5,60.3,43.9,8.9,25.1,35.4,14.5,19.7,73.7,9.0,25.7,34.7,15.2,6.5,4.1,12.9,19.2
91,Montana State Bobcats,31.0,76.4,26.8,61.8,43.4,9.6,25.7,37.3,13.2,19.3,68.6,12.7,24.7,37.4,12.6,4.8,2.0,12.1,22.0
92,Texas A&M Aggies,36.0,76.4,26.8,59.5,45.0,7.6,22.2,34.4,15.3,22.8,67.2,12.8,26.6,39.4,16.7,7.1,3.6,12.1,18.0
93,Jacksonville Dolphins,32.0,76.4,27.1,62.0,43.6,8.7,22.3,38.9,13.6,20.0,67.8,10.6,27.5,38.1,12.6,6.5,2.7,11.4,18.5
94,South Dakota Coyotes,32.0,76.3,28.5,61.1,46.7,6.3,17.7,35.6,13.1,18.6,70.1,9.0,24.6,33.7,15.4,6.5,3.5,12.1,20.7
95,Columbia Lions,35.0,76.3,25.7,56.8,45.2,9.6,25.5,37.6,15.3,21.3,71.9,10.5,25.0,35.5,14.8,6.3,3.5,10.8,18.5
96,Marquette Golden Eagles,33.0,76.3,26.8,57.2,46.8,5.9,17.3,33.9,16.8,23.2,72.6,9.4,26.3,35.8,16.2,7.8,4.2,14.7,18.8
97,Stony Brook Seawolves,33.0,76.2,28.3,60.4,46.8,6.7,18.1,36.9,13.0,19.3,67.5,12.9,26.9,39.8,16.4,6.2,4.6,11.5,15.8
98,South Dakota State Jackrabbits,34.0,76.2,25.8,57.4,45.0,7.5,21.0,35.7,17.1,23.0,74.3,11.2,26.4,37.6,11.2,5.0,2.5,11.7,19.7
99,Long Island University Sharks,31.0,76.2,26.2,60.8,43.1,5.8,19.5,29.7,18.0,25.2,71.4,12.5,25.5,37.9,14.0,7.7,2.8,13.6,21.0
100,Youngstown State Penguins,32.0,76.2,27.2,63.2,43.0,8.0,22.0,36.5,13.8,19.3,71.1,8.8,24.9,33.8,14.6,6.8,2.5,12.1,17.8
101,Austin Peay Governors,36.0,76.1,26.3,56.9,46.1,6.2,17.9,34.6,17.4,26.0,67.0,11.7,25.1,36.8,13.3,6.9,2.8,13.9,17.6
102,Weber State Wildcats,35.0,76.1,26.0,53.9,48.1,8.3,22.5,36.9,15.8,23.5,67.4,8.6,28.6,37.2,13.7,5.1,3.5,13.2,17.5
103,Utah Valley Wolverines,32.0,76.0,25.9,55.7,46.5,6.1,16.9,36.3,18.1,24.5,73.8,9.7,27.0,36.7,14.4,5.6,4.1,15.3,20.5
103,Utah Valley Wolverines,31.0,76.0,26.8,58.7,45.7,6.3,16.6,37.7,16.1,21.5,74.9,9.6,25.9,35.5,12.4,5.2,4.3,12.0,18.2
103,Utah Valley Wolverines,30.0,76.0,26.2,61.1,42.8,8.5,24.3,35.1,15.1,20.9,72.3,9.2,27.5,36.7,14.5,5.9,3.2,13.3,20.9
106,South Carolina Gamecocks,34.0,76.0,25.9,60.0,43.2,6.4,18.1,35.1,17.7,26.0,68.3,13.9,26.4,40.3,13.6,6.8,4.4,13.6,19.8
107,Maine Black Bears,30.0,76.0,27.5,63.6,43.2,7.6,22.4,33.9,13.4,20.4,65.6,11.2,23.9,35.1,14.4,8.3,3.0,16.4,21.3
108,Vanderbilt Commodores,33.0,75.9,26.0,56.9,45.6,8.3,21.6,38.2,15.7,22.6,69.5,9.5,29.1,38.5,14.8,4.2,5.5,11.7,19.2
109,Grand Canyon Lopes,34.0,75.9,26.4,58.2,45.3,6.2,17.1,36.0,17.0,24.6,69.3,11.7,26.5,38.3,14.8,6.1,2.6,12.0,18.4
110,Elon Phoenix,32.0,75.9,27.0,60.7,44.5,9.5,27.7,34.2,12.4,18.7,66.1,10.5,26.6,37.0,15.3,5.5,2.3,12.8,19.0
111,Georgia Southern Eagles,31.0,75.9,25.2,61.4,41.0,9.1,26.9,33.8,16.4,23.5,69.9,12.1,24.4,36.5,11.1,7.5,2.4,11.6,22.3
112,Rice Owls,32.0,75.8,25.4,56.2,45.2,7.1,22.4,31.8,17.9,24.2,74.1,9.2,23.7,32.9,13.1,6.4,2.8,13.1,17.6
113,Chattanooga Mocs,35.0,75.8,25.6,56.1,45.7,7.5,20.8,35.9,17.0,23.2,73.5,10.9,24.6,35.5,14.4,7.8,4.7,12.5,17.0
114,Colorado Buffaloes,34.0,75.8,25.4,59.7,42.6,7.4,19.0,38.9,17.5,23.8,73.4,13.1,29.0,42.1,13.6,5.2,4.9,13.4,18.8
115,Nevada Wolf Pack,38.0,75.7,25.6,60.3,42.4,5.3,17.3,30.7,19.2,26.1,73.6,12.1,28.3,40.4,12.6,6.7,5.7,13.0,20.7
116,Maryland Terrapins,36.0,75.7,26.2,53.9,48.6,7.4,20.5,36.1,15.9,20.7,76.9,8.9,26.3,35.1,13.7,5.8,5.4,12.7,16.8
117,George Washington Revolutionaries,38.0,75.7,25.8,57.7,44.7,7.1,19.1,37.1,17.0,22.6,75.3,11.9,26.0,37.9,14.1,6.1,3.3,11.2,16.3
118,Central Michigan Chippewas,33.0,75.6,25.7,56.1,45.8,5.7,17.8,32.0,18.5,24.7,75.1,11.7,26.9,38.7,12.4,6.5,1.6,12.5,17.6
118,Central Michigan Chippewas,33.0,75.6,26.3,59.5,44.1,9.8,27.8,35.3,13.2,18.4,71.9,9.8,25.1,34.9,13.4,4.7,2.7,9.2,18.4
120,Lamar Cardinals,30.0,75.4,25.7,60.7,42.3,6.6,20.6,31.9,17.5,26.0,67.1,13.8,25.3,39.1,14.2,7.5,3.9,14.6,23.3
121,Central Arkansas Bears,28.0,75.4,26.2,59.1,44.3,6.6,17.8,37.2,16.3,24.8,65.9,11.8,25.5,37.3,13.2,5.4,3.7,14.5,20.5
122,Miami Hurricanes,35.0,75.2,25.9,54.1,47.9,6.9,18.4,37.5,16.5,22.1,74.9,9.4,24.8,34.3,12.5,6.1,3.6,10.9,16.6
123,NC State Wolfpack,33.0,75.2,26.2,60.6,43.3,6.3,18.0,34.8,16.5,23.5,69.9,13.8,25.7,39.6,11.6,4.5,4.3,11.1,16.9
124,Valparaiso Beacons,37.0,75.2,26.1,58.9,44.3,8.1,22.4,35.9,15.0,20.8,72.3,12.6,28.8,41.5,14.2,6.6,4.7,12.9,19.8
125,James Madison Dukes,32.0,75.2,24.9,59.8,41.6,7.9,23.3,33.8,17.5,24.7,70.9,13.3,25.2,38.4,12.9,7.6,3.1,12.1,19.9
125,James Madison Dukes,32.0,75.2,25.9,57.8,44.9,8.7,24.2,35.9,14.6,21.3,68.5,10.5,28.5,39.0,12.7,4.3,3.0,11.9,19.1
127,Fresno State Bulldogs,35.0,75.1,26.5,60.7,43.6,6.3,18.2,34.3,16.0,23.0,69.4,11.7,25.3,36.9,13.3,8.4,3.9,10.8,21.8
128,Tennessee Volunteers,34.0,75.1,26.2,62.2,42.1,7.4,22.6,32.7,15.4,21.2,72.5,12.6,25.4,38.0,13.5,5.3,4.6,11.2,19.5
129,NJIT Highlanders,35.0,75.1,26.0,58.4,44.5,8.7,24.7,35.4,14.3,19.4,73.8,9.4,25.3,34.7,16.1,6.5,2.7,12.9,19.2
130,Notre Dame Fighting Irish,36.0,75.1,27.0,56.7,47.6,7.3,19.4,37.4,13.8,18.6,74.2,10.6,24.6,35.1,13.3,5.5,3.9,10.0,15.1
131,UNC Asheville Bulldogs,34.0,75.1,26.4,58.0,45.5,5.7,17.7,32.3,16.5,23.8,69.4,11.6,26.0,37.6,12.4,9.2,3.3,13.1,17.3
132,Gardner-Webb Runnin' Bulldogs,33.0,75.0,26.6,58.2,45.8,6.2,17.8,34.6,15.6,20.8,75.2,12.6,25.5,38.1,16.6,4.9,3.7,11.6,17.6
132,Gardner-Webb Runnin' Bulldogs,33.0,75.0,26.4,61.8,42.7,8.4,24.5,34.1,13.9,21.2,65.3,13.2,24.9,38.1,13.4,8.0,3.4,13.3,20.2
134,Sam Houston Bearkats,34.0,75.0,25.8,59.1,43.6,7.8,22.8,34.1,15.7,22.6,69.8,11.2,25.8,37.0,16.9,5.5,1.7,11.8,21.8
135,Vermont Catamounts,37.0,75.0,26.6,55.4,48.1,6.9,18.0,38.3,14.8,20.9,70.9,9.3,26.5,35.7,13.4,5.7,4.4,13.2,19.4
136,Virginia Tech Hokies,35.0,75.0,25.0,55.8,44.9,5.7,16.4,34.8,19.2,27.5,69.7,10.6,24.6,35.2,12.2,5.4,3.6,12.8,19.2
137,North Dakota Fighting Hawks,33.0,75.0,26.5,58.4,45.5,6.2,17.1,35.9,15.7,23.1,68.2,8.9,27.8,36.6,13.3,7.8,2.7,13.2,21.0
138,Louisville Cardinals,31.0,75.0,27.9,59.6,46.9,6.0,17.3,34.7,13.1,19.0,69.0,13.4,24.8,38.2,13.5,7.2,4.8,11.4,19.3
139,New Orleans Privateers,30.0,75.0,25.4,60.7,41.9,5.4,16.0,33.7,18.7,27.2,68.8,14.1,23.8,37.9,13.6,8.4,2.5,15.1,21.3
140,Mississippi State Bulldogs,31.0,74.9,27.4,60.1,45.6,7.3,21.7,33.4,12.8,17.7,72.5,10.5,24.8,35.3,13.9,6.5,4.3,12.7,19.3
141,Yale Bulldogs,30.0,74.9,26.5,56.5,46.9,6.3,17.4,36.3,15.6,23.3,66.9,13.6,26.7,40.3,15.1,5.7,4.6,13.3,17.7
142,California Golden Bears,34.0,74.9,26.2,57.0,45.9,6.9,19.1,36.3,15.6,23.7,65.6,11.4,28.6,39.9,12.8,4.1,4.7,12.3,20.8
143,Long Beach State Beach,35.0,74.7,25.6,59.4,43.1,8.2,22.4,36.7,15.3,22.2,68.8,10.6,25.2,35.8,15.2,6.5,2.6,12.3,20.6
144,North Texas Mean Green,32.0,74.6,25.9,57.4,45.2,5.8,17.7,33.0,16.8,26.2,64.3,11.3,24.9,36.2,11.3,6.6,3.1,13.8,21.4
145,Florida Gators,36.0,74.4,25.8,60.7,42.6,7.2,22.5,31.9,15.5,24.0,64.7,13.1,26.9,39.9,13.4,6.5,4.3,11.3,19.4
146,Evansville Purple Aces,34.0,74.3,25.9,52.8,49.0,4.6,13.2,35.3,17.9,24.8,72.4,7.6,27.8,35.4,17.5,5.2,4.3,12.5,17.7
147,Seton Hall Pirates,34.0,74.2,26.2,58.8,44.6,6.1,17.5,34.7,15.6,23.8,65.8,12.9,27.0,39.9,13.4,7.4,4.6,13.8,18.7
148,Idaho State Bengals,31.0,74.2,24.8,57.0,43.6,8.1,22.1,36.4,16.4,22.6,72.7,9.2,25.6,34.8,12.3,7.3,2.9,13.2,18.9
149,Wake Forest Demon Deacons,31.0,74.0,25.6,58.2,44.0,6.3,19.9,31.6,16.6,25.1,66.0,12.2,26.1,38.3,14.0,5.9,4.5,14.5,20.9
150,Incarnate Word Cardinals,29.0,74.0,24.8,57.0,43.4,8.1,21.4,37.6,16.4,21.4,76.6,8.0,25.6,33.6,14.8,6.9,2.6,12.7,18.6
151,Samford Bulldogs,33.0,73.9,25.6,56.3,45.5,5.4,16.6,32.3,17.4,24.2,71.8,10.5,24.2,34.6,13.2,6.8,3.4,13.8,20.9
152,Northern Colorado Bears,31.0,73.9,25.2,55.8,45.1,6.5,17.7,37.0,17.1,23.5,72.8,10.5,24.2,34.8,10.4,5.7,2.5,13.8,22.7
153,Sacred Heart Pioneers,30.0,73.9,26.2,59.8,43.7,5.6,18.1,31.1,15.9,23.2,68.8,12.6,25.0,37.6,12.1,6.3,2.6,14.7,20.8
154,Hampton Pirates,32.0,73.8,25.3,61.5,41.2,6.4,21.2,30.4,16.8,25.5,65.9,14.0,27.3,41.3,11.9,5.3,3.7,13.8,20.3
155,Kent State Golden Flashes,32.0,73.8,26.1,58.5,44.6,5.8,17.6,32.8,15.9,23.3,68.3,12.7,25.0,37.7,11.7,5.3,3.4,11.8,18.1
