Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
17,Cornell Big Red,26.0,79.2,28.3,60.6,46.7,9.7,27.7,34.8,13.0,18.4,70.7,9.9,28.0,37.9,17.3,7.9,2.9,14.2,18.7
18,Murray State Racers,34.0,79.1,28.8,60.5,47.6,8.0,22.8,35.1,13.6,19.6,69.2,12.5,26.6,39.1,14.7,7.8,3.2,11.4,15.4
19,VMI Keydets,32.0,79.0,27.4,59.6,45.9,12.5,32.8,38.1,11.8,14.9,79.2,8.3,28.1,36.4,16.0,4.8,2.7,11.6,14.9
20,SE Louisiana Lions,34.0,78.8,26.8,58.3,46.0,8.9,24.9,35.7,16.3,21.5,75.8,9.2,23.7,32.9,15.3,7.9,3.9,14.3,16.0
21,Wake Forest Demon Deacons,35.0,78.5,27.9,57.9,48.3,8.5,24.6,34.4,14.2,19.5,73.0,8.7,28.1,36.8,15.1,6.5,3.9,13.9,16.0
22,Nicholls Colonels,33.0,78.5,30.8,65.8,46.9,8.2,24.9,32.7,8.6,13.8,62.5,11.8,26.5,38.3,13.6,8.3,3.9,12.3,18.3
23,Belmont Bruins,33.0,78.3,29.0,59.4,48.8,8.5,25.8,33.2,11.7,15.8,74.3,7.8,25.6,33.5,18.0,9.1,3.9,11.8,13.7
24,Auburn Tigers,34.0,78.2,27.7,63.7,43.5,8.1,25.4,31.8,14.7,20.1,73.1,12.8,27.6,40.4,14.7,8.4,8.0,12.1,18.5
25,Kansas Jayhawks,40.0,78.2,28.6,59.8,47.8,7.2,19.8,36.1,13.9,19.4,71.7,11.0,26.9,37.9,15.3,6.3,4.3,12.1,16.0
26,Charleston Cougars,32.0,78.2,28.0,63.7,43.9,8.1,23.9,33.9,14.1,19.3,73.0,13.8,26.6,40.3,13.2,8.0,2.8,15.6,20.6
27,McNeese Cowboys,33.0,78.2,28.3,62.8,45.1,6.5,20.6,31.3,15.2,23.0,65.9,13.9,26.6,40.5,12.7,7.8,3.5,16.2,20.1
28,Bryant Bulldogs,32.0,78.0,27.5,62.9,43.7,8.3,27.1,30.4,14.8,20.3,73.2,12.6,28.7,41.3,13.9,6.5,4.5,13.9,17.0
29,Northern Colorado Bears,38.0,77.9,27.6,58.1,47.5,10.2,26.8,38.1,12.5,17.6,70.9,7.7,26.6,34.3,12.3,4.0,2.9,12.4,17.2
30,Hofstra Pride,32.0,77.9,29.0,62.6,46.3,9.5,28.0,34.0,10.4,13.1,79.7,8.2,25.0,33.2,15.5,8.0,2.7,10.3,14.9
31,Western Illinois Leathernecks,32.0,77.9,27.8,64.0,43.4,8.7,26.2,33.1,13.7,19.3,70.8,11.3,26.5,37.9,11.4,6.2,2.5,11.4,17.4
32,North Carolina Tar Heels,39.0,77.9,27.6,61.8,44.7,8.4,23.5,35.8,14.3,18.7,76.4,11.5,29.8,41.2,14.9,5.2,3.9,11.7,14.5
33,Southern Utah Thunderbirds,35.0,77.7,27.5,59.7,46.1,8.3,24.3,34.3,14.4,20.2,71.4,10.1,27.5,37.6,12.1,6.1,2.5,12.7,17.1
34,Florida Gulf Coast Eagles,34.0,77.7,27.8,61.2,45.4,10.2,29.2,35.0,11.9,17.7,67.6,11.2,27.6,38.8,15.7,6.7,4.8,13.5,14.8
35,Furman Paladins,34.0,77.6,27.8,59.9,46.4,11.8,31.0,38.0,10.3,13.6,75.7,9.3,23.8,33.1,17.4,8.3,3.5,10.5,14.6
36,Syracuse Orange,33.0,77.4,27.7,61.5,45.1,9.1,24.1,37.7,12.8,17.4,73.7,10.6,25.7,36.3,14.6,7.0,3.8,10.7,14.2
37,San Francisco Dons,34.0,77.4,27.8,60.7,45.7,9.6,27.5,35.0,12.2,17.6,69.4,10.8,27.1,37.9,13.0,7.7,4.6,12.8,18.1
38,Missouri State Bears,34.0,77.3,28.1,58.2,48.2,8.3,22.2,37.4,12.9,16.1,79.7,8.3,27.0,35.3,12.1,5.3,3.3,10.6,15.4
39,Santa Clara Broncos,33.0,77.3,28.8,59.4,48.4,7.2,19.1,37.8,12.5,16.4,76.2,7.6,27.9,35.5,15.1,6.0,3.8,11.5,15.0
40,New Orleans Privateers,32.0,77.2,27.8,59.7,46.6,4.1,13.4,30.8,17.4,23.8,73.1,9.5,27.1,36.6,13.0,7.9,2.8,14.3,18.8
41,Baylor Bears,34.0,77.0,28.3,61.3,46.2,8.1,23.5,34.3,12.4,17.8,69.7,12.9,24.3,37.2,15.9,8.8,3.4,12.4,16.1
42,Eastern Washington Eagles,34.0,76.9,26.6,58.7,45.4,8.9,25.1,35.2,14.7,19.5,75.3,9.1,27.6,36.7,15.7,5.5,2.7,13.3,18.6
43,The Citadel Bulldogs,31.0,76.8,27.0,60.8,44.5,10.7,30.3,35.4,12.0,17.9,67.2,9.4,27.9,37.3,16.1,4.7,3.6,12.2,15.4
44,Abilene Christian Wildcats,36.0,76.7,26.3,59.9,43.8,6.9,21.5,32.0,17.3,22.9,75.4,10.5,21.6,32.1,14.9,10.9,1.9,12.6,22.3
45,Texas A&M-Corpus Christi Islanders,35.0,76.6,26.9,60.9,44.3,6.4,19.0,33.6,16.3,22.2,73.7,12.8,25.5,38.3,15.1,8.5,1.8,14.1,20.3
46,Montana State Bobcats,35.0,76.5,26.4,55.8,47.3,7.7,20.8,36.8,16.1,21.4,75.4,8.7,26.4,35.1,13.2,5.2,3.7,12.9,18.3
47,Howard Bison,29.0,76.4,26.2,59.6,43.9,8.4,23.6,35.9,15.6,20.9,74.5,10.3,24.1,34.4,14.4,8.4,3.6,14.8,18.1
48,Saint Louis Billikens,35.0,76.2,27.4,59.7,45.8,6.7,18.3,36.9,14.7,19.3,76.3,11.9,26.7,38.6,14.8,6.4,3.1,12.9,17.9
49,Weber State Wildcats,33.0,76.2,26.6,56.0,47.5,7.2,21.1,33.9,15.8,21.1,74.9,6.6,25.5,32.1,10.6,7.7,2.5,11.6,15.4
50,Arkansas Razorbacks,37.0,75.9,26.3,60.6,43.4,6.3,20.7,30.4,17.1,22.5,76.0,10.8,27.0,37.8,13.8,7.6,4.1,12.2,16.9
51,Wright State Raiders,36.0,75.8,27.4,59.4,46.1,6.5,19.4,33.3,14.5,18.9,76.8,10.5,24.4,34.9,14.1,5.9,3.0,12.2,14.5
52,Longwood Lancers,33.0,75.7,26.5,58.5,45.2,8.2,21.6,37.8,14.7,20.2,72.6,12.0,24.8,36.9,14.1,7.8,2.4,12.1,15.4
53,Massachusetts Minutemen,32.0,75.7,25.7,59.4,43.3,9.5,25.6,37.1,14.8,19.5,75.8,10.5,23.3,33.7,13.7,6.5,2.6,11.6,17.1
54,Colgate Raiders,35.0,75.6,27.5,58.1,47.4,9.9,24.5,40.4,10.6,15.2,69.7,8.9,27.3,36.2,17.1,6.1,3.6,11.3,14.5
55,Southeast Missouri State Redhawks,32.0,75.6,25.6,58.5,43.7,8.8,25.5,34.4,15.7,21.4,73.2,9.2,24.2,33.3,13.9,6.5,2.7,13.2,20.3
56,Houston Christian Huskies,29.0,75.5,26.3,59.0,44.5,6.9,21.4,32.2,16.1,22.6,71.1,11.6,24.6,36.2,13.4,7.9,2.6,15.1,19.0
57,Davidson Wildcats,34.0,75.5,26.7,55.5,48.1,8.9,22.9,38.7,13.2,17.6,75.4,7.4,26.8,34.1,14.6,4.6,2.6,9.8,14.8
58,Western Kentucky Hilltoppers,32.0,75.4,27.5,58.9,46.7,7.7,21.7,35.4,12.7,17.8,71.4,8.5,26.9,35.4,13.9,8.5,5.9,12.1,11.3
59,UCLA Bruins,35.0,75.4,27.6,61.4,45.0,6.8,19.2,35.3,13.4,18.1,74.1,11.3,25.3,36.6,13.9,7.0,3.3,8.9,15.8
60,Cleveland State Vikings,31.0,75.4,27.5,57.5,47.8,6.4,19.4,32.7,14.0,20.8,67.1,11.1,24.1,35.2,16.5,8.6,3.4,13.5,18.3
61,UNC Asheville Bulldogs,32.0,75.3,26.0,56.8,45.7,8.2,22.6,36.3,15.2,20.9,72.6,9.3,24.6,33.9,12.7,6.5,4.9,12.3,15.8
62,Miami (OH) RedHawks,32.0,75.3,27.2,61.9,43.9,9.1,26.4,34.6,11.8,14.9,78.7,9.8,24.8,34.6,13.8,5.5,3.2,10.4,16.0
63,Louisiana Tech Bulldogs,34.0,75.2,26.8,58.9,45.5,8.3,24.3,34.0,13.4,18.5,72.5,9.3,26.9,36.2,13.7,6.5,2.1,11.5,14.6
64,Winthrop Eagles,32.0,75.2,26.3,54.2,48.6,8.6,23.2,37.1,14.0,20.0,70.0,8.4,25.9,34.3,13.4,6.5,2.6,14.6,17.9
65,Iona Gaels,33.0,75.2,26.4,59.2,44.7,7.1,21.3,33.2,15.3,22.0,69.3,11.4,25.5,37.0,16.1,6.5,6.0,12.7,18.2
66,Memphis Tigers,33.0,75.2,26.9,57.4,46.9,6.2,17.5,35.5,15.1,21.7,69.4,12.5,26.3,38.8,15.8,8.4,5.5,16.0,18.8
67,South Dakota Coyotes,31.0,75.1,26.7,57.4,46.6,7.1,19.1,37.4,14.5,19.4,75.0,8.9,25.5,34.4,11.9,4.4,2.3,10.0,17.6
68,James Madison Dukes,29.0,75.1,27.7,59.9,46.3,7.4,21.5,34.5,12.2,17.6,69.7,9.3,24.2,33.4,13.4,8.5,2.1,12.4,16.4
69,Morgan State Bears,28.0,75.0,27.5,63.0,43.7,6.1,19.6,31.3,13.8,20.4,67.7,12.1,24.7,36.8,14.8,8.5,3.4,15.4,19.7
70,Middle Tennessee Blue Raiders,37.0,74.9,26.0,57.8,45.0,8.2,24.7,33.0,14.7,19.4,75.6,10.3,25.0,35.3,12.4,8.0,4.2,12.9,18.4
71,Seattle U Redhawks,32.0,74.8,25.9,62.2,41.7,9.7,28.4,34.0,13.3,17.4,76.6,10.0,27.6,37.6,13.6,6.9,3.6,11.6,20.6
72,Houston Cougars,38.0,74.8,27.7,59.7,46.5,7.8,23.2,33.8,11.5,17.3,66.7,13.3,25.7,39.0,16.2,8.0,5.2,11.1,17.2
73,Long Island University Sharks,30.0,74.8,27.1,63.2,42.8,7.9,25.3,31.4,12.8,18.8,68.0,11.8,27.6,39.4,16.9,7.7,4.9,13.6,16.9
74,Vermont Catamounts,34.0,74.8,27.5,55.9,49.2,8.8,24.0,36.5,11.0,14.8,74.2,7.3,27.7,35.0,15.1,5.1,2.5,9.6,14.0
75,North Dakota State Bison,33.0,74.8,26.7,61.2,43.5,7.4,21.1,35.2,14.1,18.7,75.3,13.8,26.6,40.4,14.0,5.9,6.4,11.8,16.8
75,North Dakota State Bison,33.0,74.8,26.3,56.9,46.2,7.6,21.2,35.8,14.7,19.3,76.1,8.5,28.9,37.4,11.1,3.9,3.5,11.6,15.6
77,Kennesaw State Owls,31.0,74.8,27.4,59.2,46.3,8.3,22.8,36.5,11.6,17.6,66.2,10.7,24.8,35.5,14.4,7.1,2.8,12.4,17.1
78,St. Thomas-Minnesota Tommies,30.0,74.7,26.7,60.5,44.1,11.1,31.2,35.7,10.2,13.5,75.8,7.4,22.2,29.6,12.6,5.2,1.3,8.1,17.1
79,Samford Bulldogs,32.0,74.7,26.8,60.1,44.5,8.8,26.2,33.6,12.4,17.0,73.0,10.6,25.0,35.6,12.8,7.5,2.9,13.8,17.6
80,Kansas City Roos,31.0,74.5,27.6,57.7,47.8,7.3,19.8,36.6,12.1,17.9,67.6,7.7,23.5,31.2,13.2,7.4,2.8,10.5,20.2
81,Stephen F. Austin Lumberjacks,32.0,74.5,27.4,57.8,47.4,5.9,17.9,33.0,13.8,20.4,67.8,11.8,23.5,35.2,15.0,9.1,4.1,16.4,19.7
82,Northern Iowa Panthers,32.0,74.5,25.7,56.0,45.9,8.7,24.4,35.5,14.3,18.2,78.9,6.8,25.8,32.6,11.8,5.8,1.4,11.1,13.9
83,Wagner Seahawks,27.0,74.4,27.7,59.7,46.3,5.1,17.9,28.5,14.0,19.3,72.6,11.9,25.4,37.3,14.6,8.4,2.8,12.5,19.8
84,Illinois Fighting Illini,33.0,74.4,26.2,58.3,44.8,8.9,24.9,35.9,13.2,18.7,70.6,11.5,27.0,38.5,15.2,5.2,3.0,12.4,16.4
85,Oakland Golden Grizzlies,32.0,74.4,25.8,58.6,43.9,7.3,24.3,30.2,15.6,19.6,79.4,10.8,23.7,34.5,13.4,9.0,2.4,12.3,13.7
86,Ball State Cardinals,31.0,74.3,25.4,57.5,44.2,8.5,23.7,36.1,14.9,21.5,69.4,9.7,25.9,35.6,13.2,6.1,2.4,14.0,17.9
87,Norfolk State Spartans,31.0,74.3,26.3,57.0,46.1,7.0,20.3,34.3,14.8,21.1,69.9,10.3,28.2,38.5,12.5,6.7,3.6,14.0,17.6
88,BYU Cougars,35.0,74.3,27.4,60.0,45.7,8.0,22.7,35.3,11.4,15.9,71.8,10.7,28.6,39.3,14.7,4.9,3.2,12.6,17.7
89,New Mexico Lobos,32.0,74.3,26.1,60.0,43.4,7.8,22.6,34.4,14.3,19.1,75.0,8.8,25.2,34.0,11.8,6.3,4.3,11.7,18.4
90,Portland Pilots,34.0,74.2,25.2,57.7,43.7,7.8,22.2,35.0,16.0,20.2,79.1,8.4,27.9,36.3,14.3,5.1,2.5,13.2,16.4
91,Chattanooga Mocs,35.0,74.2,27.3,58.8,46.4,7.9,22.9,34.5,11.7,15.6,74.6,10.8,25.3,36.1,12.8,7.2,2.1,11.0,15.6
92,Illinois State Redbirds,33.0,74.2,26.3,58.4,45.1,7.8,21.4,36.7,13.6,18.3,74.5,9.9,25.4,35.3,12.3,6.8,4.7,13.8,17.4
93,Rice Owls,33.0,74.1,26.3,57.3,45.9,9.0,24.3,37.0,12.5,17.5,71.5,8.8,26.7,35.6,15.5,5.1,1.8,12.5,13.9
94,Xavier Musketeers,36.0,74.1,26.5,58.7,45.1,6.7,20.9,32.2,14.4,20.7,69.8,10.3,26.8,37.1,14.8,7.5,4.3,11.7,15.4
95,Florida Atlantic Owls,34.0,74.1,26.7,58.9,45.3,8.8,25.0,35.2,11.9,16.8,71.2,11.0,25.3,36.3,13.2,7.4,2.9,12.8,16.9
96,Marquette Golden Eagles,32.0,74.0,26.9,59.8,45.0,8.6,25.0,34.4,11.6,15.7,74.1,7.8,26.9,34.8,16.0,7.8,5.2,12.4,17.4
97,Ohio Bobcats,35.0,74.0,25.7,59.5,43.1,9.0,26.9,33.5,13.7,18.8,72.9,10.0,24.1,34.1,12.6,7.5,2.6,10.5,14.5
98,Lipscomb Bisons,33.0,74.0,27.8,63.8,43.6,7.6,25.2,30.1,10.7,15.2,70.5,10.8,26.4,37.2,14.3,6.8,4.8,13.1,15.5
98,Lipscomb Bisons,33.0,74.0,25.8,56.4,45.7,8.1,23.5,34.4,14.4,19.8,72.9,7.6,28.3,35.9,15.2,4.4,2.7,13.2,13.5
100,Miami Hurricanes,37.0,73.9,27.3,57.7,47.3,6.9,20.5,33.9,12.4,16.6,74.2,7.3,23.3,30.6,14.1,8.9,3.2,9.5,14.9
101,Drake Bulldogs,36.0,73.9,27.2,59.1,46.0,7.0,20.4,34.4,12.5,16.5,75.5,10.0,24.7,34.7,11.9,7.0,3.2,10.8,17.0
102,Long Beach State Beach,33.0,73.8,25.5,58.4,43.7,6.5,18.6,34.6,16.4,22.5,72.9,9.9,25.4,35.3,12.5,7.0,3.1,13.2,16.4
103,Northwestern State Demons,32.0,73.8,28.0,62.9,44.5,7.3,21.3,34.2,10.6,15.3,69.4,11.0,25.0,36.0,15.0,6.3,3.5,14.3,16.9
104,SMU Mustangs,33.0,73.8,25.1,56.9,44.0,8.5,24.0,35.4,15.2,20.3,75.0,9.5,28.3,37.8,13.8,6.3,4.3,12.3,15.2
105,UC Santa Barbara Gauchos,28.0,73.8,27.0,54.5,49.4,5.4,16.4,33.2,14.4,20.4,70.8,9.1,25.8,34.9,15.6,6.3,2.9,13.3,17.3
106,UMBC Retrievers,32.0,73.7,25.4,57.3,44.4,9.2,24.3,37.8,13.7,17.5,78.4,7.4,25.3,32.8,12.4,4.8,2.1,11.0,13.3
107,Portland State Vikings,31.0,73.5,26.5,61.5,43.0,6.2,20.6,29.8,14.5,19.5,74.2,10.3,23.6,33.9,11.4,9.3,3.3,12.4,19.8
108,Jacksonville State Gamecocks,32.0,73.5,26.2,56.1,46.7,9.3,24.0,38.6,11.9,17.3,68.6,9.7,27.1,36.8,14.3,6.2,2.9,13.1,14.4
109,Tennessee Volunteers,35.0,73.5,26.1,60.2,43.4,8.7,24.2,36.0,12.5,17.4,71.5,11.7,25.2,36.9,16.5,9.3,4.3,12.3,16.9
110,Purdue Fort Wayne Mastodons,33.0,73.5,26.2,57.2,45.8,9.4,25.4,37.1,11.7,15.6,74.8,7.5,23.4,30.9,14.1,8.8,2.5,13.4,15.2
111,Utah State Aggies,34.0,73.4,27.0,56.6,47.6,7.8,22.8,34.2,11.7,16.2,72.1,8.4,26.9,35.4,17.9,6.1,2.1,12.5,16.6
112,Colorado State Rams,31.0,73.4,26.5,55.2,48.0,7.8,21.8,35.7,12.6,16.4,77.3,6.7,25.0,31.7,14.3,6.4,3.1,10.1,15.1
113,Delaware Blue Hens,35.0,73.4,26.0,55.4,46.9,7.5,21.5,34.7,14.0,18.8,74.4,8.6,23.9,32.5,12.6,6.7,3.7,12.6,15.7
114,Liberty Flames,33.0,73.4,25.8,54.6,47.3,10.3,27.0,38.2,11.5,15.2,75.6,7.1,27.2,34.3,14.7,5.4,1.9,11.6,15.0
115,DePaul Blue Demons,31.0,73.3,26.3,60.7,43.3,6.6,20.8,31.7,14.1,20.3,69.3,11.8,26.7,38.5,11.4,6.2,5.0,12.3,15.7
116,Nebraska Cornhuskers,32.0,73.3,26.0,58.6,44.4,7.0,21.9,32.0,14.3,19.5,73.1,7.3,25.8,33.1,12.8,7.2,2.7,12.6,17.4
117,Central Arkansas Bears,31.0,73.2,27.8,63.2,44.0,6.7,22.2,30.0,10.9,14.3,76.1,10.1,25.4,35.5,14.3,6.8,3.2,13.7,16.7
118,Tulane Green Wave,29.0,73.1,25.3,57.3,44.2,8.1,22.1,36.5,14.4,19.1,75.6,6.8,24.8,31.6,13.5,7.9,3.3,10.5,16.1
119,NC State Wolfpack,31.0,73.0,25.2,56.9,44.2,8.0,21.5,37.2,14.7,20.0,73.5,8.2,26.0,34.2,11.9,3.5,2.2,13.6,19.6
119,NC State Wolfpack,32.0,73.0,25.8,62.4,41.3,8.3,24.5,34.1,13.2,18.2,72.5,11.8,23.1,34.8,11.3,7.0,3.7,10.1,16.5
121,Northwestern Wildcats,31.0,73.0,26.6,62.2,42.7,8.4,24.1,34.7,11.5,15.9,71.9,9.5,26.0,35.5,15.8,6.5,3.5,9.8,17.6
122,Stony Brook Seawolves,31.0,72.9,26.3,60.0,43.8,8.2,24.2,33.9,12.2,16.2,75.2,9.7,25.0,34.8,11.2,6.7,2.9,10.6,14.3
123,Towson Tigers,34.0,72.9,25.6,57.1,44.8,7.8,21.9,35.7,13.9,19.4,71.9,12.0,24.5,36.5,13.5,7.3,2.7,11.9,17.4
124,Coastal Carolina Chanticleers,33.0,72.8,26.4,58.7,45.0,7.5,21.0,35.5,12.5,18.0,69.6,12.1,27.8,39.9,13.5,6.7,3.7,13.2,14.3
125,Drexel Dragons,29.0,72.8,27.4,59.2,46.3,7.3,21.0,34.6,10.7,15.0,71.0,8.6,25.6,34.2,12.5,4.8,3.0,10.9,15.2
126,Loyola Chicago Ramblers,33.0,72.8,25.9,54.4,47.7,8.9,23.4,37.9,12.1,17.0,71.2,7.8,26.0,33.8,14.9,7.0,2.4,12.2,17.2
127,Ohio State Buckeyes,32.0,72.8,25.6,54.4,47.1,7.8,21.5,36.5,13.8,18.2,75.7,9.0,25.6,34.6,12.5,4.5,4.8,11.2,16.4
128,North Carolina Central Eagles,31.0,72.8,26.1,58.1,44.9,6.5,19.5,33.2,14.1,21.1,66.8,11.9,24.2,36.1,12.4,8.7,2.2,15.7,20.4
129,Tennessee Tech Golden Eagles,32.0,72.8,28.0,62.4,44.9,7.0,20.5,34.2,9.7,14.7,66.1,11.6,25.5,37.1,16.0,7.3,3.7,13.3,14.5
130,Texas A&M Aggies,40.0,72.7,25.9,58.4,44.3,6.5,20.0,32.5,14.5,20.6,70.3,12.1,23.4,35.5,13.5,10.0,3.4,13.1,17.6
131,Sacred Heart Pioneers,30.0,72.7,26.9,60.4,44.5,8.1,23.5,34.3,10.8,14.9,72.5,11.2,25.0,36.2,14.5,5.5,2.2,13.9,15.6
132,Youngstown State Penguins,34.0,72.6,26.9,57.6,46.7,6.3,18.5,33.9,12.6,16.9,74.6,9.9,25.8,35.7,14.1,4.7,3.3,11.6,15.3
132,Youngstown State Penguins,34.0,72.6,25.8,57.6,44.8,7.5,21.9,34.3,13.5,17.7,76.1,10.2,24.5,34.7,11.9,5.4,2.6,11.7,17.4
134,Notre Dame Fighting Irish,35.0,72.6,26.1,56.4,46.3,9.1,23.8,38.1,11.3,15.0,75.3,7.2,26.8,34.0,14.0,5.2,1.9,10.4,12.7
135,Wofford Terriers,32.0,72.6,25.6,54.9,46.5,9.5,26.6,35.6,12.0,15.8,75.8,8.5,22.7,31.2,13.3,6.9,1.5,11.6,15.2
136,LSU Tigers,34.0,72.6,25.9,59.0,43.8,6.5,20.5,31.6,14.4,19.7,73.1,12.1,24.9,37.0,12.7,11.0,4.3,14.7,19.3
137,Nevada Wolf Pack,31.0,72.5,25.9,57.6,44.9,7.0,20.9,33.3,13.8,18.5,74.9,8.4,26.4,34.7,14.6,6.4,3.3,13.2,17.6
138,Wyoming Cowboys,34.0,72.5,25.1,54.9,45.7,8.1,23.6,34.2,14.3,19.7,72.5,8.3,27.4,35.6,11.2,3.9,2.0,11.4,15.2
139,Utah Tech Trailblazers,31.0,72.5,25.6,60.2,42.6,7.1,22.5,31.4,14.1,20.8,67.9,10.8,27.6,38.5,15.5,6.7,2.4,15.0,18.8
140,New Mexico State Aggies,34.0,72.5,25.6,56.3,45.4,7.9,23.9,33.0,13.5,19.2,70.2,11.0,27.2,38.2,13.7,5.0,4.1,14.1,15.9
141,UL Monroe Warhawks,31.0,72.5,27.1,59.6,45.4,7.1,20.9,33.8,11.3,15.5,72.4,8.9,23.5,32.4,15.0,7.2,2.7,12.7,16.8
142,USC Trojans,34.0,72.4,26.8,58.9,45.5,6.8,18.9,35.7,12.1,18.2,66.4,11.7,28.4,40.1,14.3,5.0,4.4,12.2,15.6
143,Oregon Ducks,35.0,72.3,26.7,59.3,45.1,7.1,21.4,33.3,11.7,17.3,67.9,10.5,24.6,35.1,12.2,6.8,3.5,11.7,16.6
144,Michigan State Spartans,36.0,72.3,26.1,57.2,45.6,7.3,19.3,37.8,12.8,17.1,75.0,10.1,26.8,36.9,15.7,5.7,5.0,12.8,16.9
145,Montana Grizzlies,32.0,72.2,24.8,54.8,45.3,7.0,20.0,34.9,15.6,19.8,78.5,6.3,24.4,30.6,13.1,5.5,2.8,10.3,18.7
146,UNC Wilmington Seahawks,36.0,72.1,25.1,59.2,42.4,7.1,21.4,33.3,14.8,19.9,74.3,10.3,23.2,33.5,10.6,7.6,4.0,10.0,18.0
147,Texas Tech Red Raiders,37.0,72.1,26.2,55.5,47.2,6.1,18.9,32.1,13.6,19.5,69.8,10.6,25.9,36.4,13.7,8.0,3.5,13.5,16.2
148,East Tennessee State Buccaneers,32.0,72.1,26.7,60.0,44.4,8.8,25.1,35.0,10.0,13.8,72.5,10.9,23.9,34.8,13.1,6.8,2.8,11.3,14.8
149,Pennsylvania Quakers,28.0,72.0,26.7,59.9,44.6,8.1,24.1,33.5,10.5,14.5,72.8,8.8,25.7,34.5,12.6,5.5,2.3,11.8,17.3
150,UIC Flames,30.0,72.0,26.6,60.5,44.0,9.0,27.9,32.4,9.7,13.8,70.5,8.7,24.7,33.4,14.7,5.8,4.0,12.0,17.2
151,Seton Hall Pirates,32.0,71.9,25.3,60.2,42.0,7.3,21.6,33.8,14.1,18.8,75.3,12.1,26.4,38.5,10.3,7.1,5.4,12.1,15.6
152,Southern Jaguars,31.0,71.9,25.5,57.9,44.0,6.9,19.5,35.3,14.0,20.1,69.6,9.5,21.9,31.5,13.4,10.5,2.6,14.5,20.5
153,South Carolina State Bulldogs,31.0,71.8,25.7,65.5,39.3,6.4,21.2,30.0,14.1,20.4,68.9,15.2,26.6,41.8,12.2,6.6,3.6,15.0,19.8
154,Harvard Crimson,26.0,71.8,26.1,60.4,43.2,8.6,25.8,33.2,11.0,15.9,69.2,9.3,25.4,34.7,11.4,7.6,2.5,12.3,15.8
155,Quinnipiac Bobcats,31.0,71.8,25.6,58.1,44.2,6.8,20.9,32.8,13.7,18.6,73.5,9.0,26.9,35.9,12.0,6.2,3.2,12.8,17.5
