Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
19,Virginia Cavaliers,37.0,10.9,5.0,3.0,7.0,-0.2,-3.2,5.6,1.1,0.3,5.0,0.8,2.9,3.7,4.8,0.0,0.9,-2.2,-0.5
20,BYU Cougars,37.0,10.8,4.1,2.6,4.7,1.1,0.0,4.9,1.4,2.7,-2.5,2.1,2.4,4.6,2.7,1.3,0.6,-1.5,-1.0
21,Princeton Tigers,29.0,10.5,2.1,1.1,2.7,3.8,8.6,3.5,2.2,2.0,4.4,0.5,2.3,2.8,3.3,1.4,-0.4,-1.4,-1.0
22,Texas A&M Aggies,36.0,10.4,3.5,2.2,4.4,0.0,-0.6,1.2,3.1,4.3,1.3,1.8,2.5,4.3,3.3,1.8,0.1,-2.4,-1.6
23,Hawai'i Rainbow Warriors,34.0,10.3,3.7,1.0,5.8,1.0,2.0,1.8,1.7,3.6,-3.2,1.0,3.2,4.2,4.6,1.7,0.9,-1.6,-2.1
24,Xavier Musketeers,34.0,10.1,2.7,1.2,3.6,0.0,-3.2,5.2,4.5,5.3,3.2,2.9,4.5,7.4,2.7,1.1,-0.5,-1.3,-2.8
25,VCU Rams,35.0,10.1,4.1,7.0,1.7,1.5,3.5,1.7,0.2,0.1,0.7,2.7,0.2,3.0,1.8,3.0,-0.4,-3.7,1.8
26,Little Rock Trojans,34.0,9.9,4.7,3.8,5.7,1.1,-0.8,6.9,-0.6,-1.9,3.9,-0.9,0.5,-0.3,2.2,2.5,0.3,-3.5,0.8
27,Cincinnati Bearcats,33.0,9.9,3.0,2.2,3.6,0.3,1.6,-0.9,3.4,4.3,2.5,2.0,2.6,4.6,3.8,2.6,2.5,-2.6,-1.8
28,Oregon Ducks,38.0,9.8,2.8,0.8,4.3,-0.3,0.1,-1.7,4.4,5.7,1.8,0.8,2.5,3.3,0.8,2.6,2.7,-2.6,-2.7
29,UT Arlington Mavericks,35.0,9.8,4.7,7.4,2.8,0.8,3.3,-1.0,-0.5,-2.0,3.3,4.7,3.6,8.4,4.5,0.6,-1.8,-1.3,1.0
30,UAlbany Great Danes,33.0,9.5,1.4,-1.4,3.6,-1.2,-4.9,1.4,7.9,8.9,7.5,2.3,5.2,7.5,0.1,1.1,-2.3,-0.4,-3.4
31,UConn Huskies,35.0,9.4,4.5,1.5,6.7,0.3,-1.2,3.9,0.1,-3.1,13.0,-1.6,3.0,1.4,2.1,0.7,1.4,-1.4,1.8
32,Cal State Bakersfield Roadrunners,33.0,9.1,5.4,5.3,5.6,-0.5,-2.4,1.4,-1.1,-0.6,-3.2,1.9,2.0,4.0,5.3,2.6,1.7,-2.8,1.5
33,Weber State Wildcats,35.0,9.0,0.8,-6.4,6.5,2.5,6.0,1.9,4.8,7.1,0.4,-1.1,4.8,3.7,3.5,-0.6,1.8,2.1,-3.4
34,Maryland Terrapins,36.0,9.0,1.9,-5.6,7.8,0.7,-0.3,4.1,4.4,4.5,5.7,-2.3,4.9,2.5,2.2,-0.2,2.6,1.5,-1.7
35,Evansville Purple Aces,34.0,8.9,2.5,-4.9,8.5,-1.4,-5.4,2.8,5.3,7.7,-1.2,-1.5,4.6,3.0,5.5,-0.4,0.7,-0.3,-3.4
36,Butler Bulldogs,33.0,8.9,3.0,2.7,3.0,0.1,-2.4,5.4,2.6,3.0,2.1,1.6,1.4,3.1,1.6,2.2,-1.1,-2.8,-0.7
37,Duke Blue Devils,36.0,8.6,-0.4,-3.0,1.5,2.8,5.1,4.5,6.6,8.2,4.1,-1.0,0.4,-0.6,-1.1,1.7,0.8,-2.1,-4.3
38,Oklahoma Sooners,37.0,8.6,1.7,-2.4,4.5,2.8,2.2,8.4,2.2,2.1,4.3,-1.0,3.1,2.1,3.4,-0.5,1.9,0.4,-1.7
39,Akron Zips,35.0,8.5,1.4,0.2,2.1,5.8,10.5,8.8,0.0,-0.2,0.6,-0.8,0.6,-0.1,3.2,-0.4,1.7,-0.8,-0.3
40,UAB Blazers,33.0,8.5,3.0,-1.3,6.0,0.5,-1.2,4.4,1.9,1.9,2.9,-0.7,4.1,3.4,5.3,0.2,3.0,-0.1,-0.3
41,Vanderbilt Commodores,33.0,8.5,2.2,-4.6,7.0,2.7,2.7,8.8,1.3,1.4,1.7,-2.5,3.6,1.1,4.3,-1.3,2.4,1.8,-0.5
42,Iowa Hawkeyes,33.0,8.3,1.6,0.1,2.6,0.8,-1.6,6.0,4.0,4.9,3.4,0.0,0.9,0.8,2.0,1.4,1.7,-2.8,-3.1
43,Chattanooga Mocs,35.0,8.2,0.8,-0.1,1.6,0.7,0.5,2.8,5.6,6.4,5.6,1.0,2.1,3.1,1.7,1.3,0.9,-1.6,-2.7
44,New Mexico State Aggies,34.0,8.2,3.1,-2.1,7.0,-1.0,-2.9,-0.3,2.9,4.2,0.5,2.6,7.2,9.8,3.2,-1.1,2.7,2.5,-4.4
45,Houston Cougars,32.0,8.1,3.7,2.5,4.5,0.6,-0.7,4.4,0.0,-0.1,0.1,0.4,1.7,2.2,1.0,0.9,0.3,-1.9,0.3
46,South Dakota State Jackrabbits,34.0,8.0,2.5,1.8,3.1,1.4,2.7,2.3,1.5,1.3,2.1,2.0,3.2,5.2,0.1,-0.6,-1.0,-0.3,-1.1
47,San Diego State Aztecs,38.0,7.9,2.2,-1.1,4.8,-0.1,-1.9,2.3,3.5,6.1,-3.8,1.6,3.8,5.5,0.3,-0.3,1.8,0.1,-2.8
48,Oakland Golden Grizzlies,35.0,7.9,0.5,-2.0,2.3,1.1,0.0,4.8,5.6,5.3,7.3,-0.1,2.7,2.5,0.2,0.8,0.0,-0.9,-1.7
49,Miami Hurricanes,35.0,7.8,1.2,-3.2,4.7,0.8,0.9,3.1,4.5,5.3,3.1,-0.9,2.9,2.0,1.1,0.8,1.1,-0.6,-2.4
50,Grand Canyon Lopes,34.0,7.7,2.1,1.2,2.8,-0.4,-3.5,3.8,3.9,4.7,3.2,1.7,2.1,3.9,4.0,0.0,-1.1,-1.5,-3.5
51,Pittsburgh Panthers,33.0,7.7,2.4,2.2,2.4,-0.5,-1.2,-0.5,3.4,2.3,9.1,3.0,4.0,7.1,3.3,-0.7,0.3,0.2,-0.4
52,Columbia Lions,35.0,7.7,1.6,2.0,1.3,2.1,4.4,2.0,2.3,2.4,3.2,1.4,1.0,2.5,1.8,1.7,0.4,-2.0,0.3
53,Utah Utes,36.0,7.6,1.2,-6.2,6.9,0.1,0.5,-0.4,5.1,7.1,-0.4,-0.6,5.2,4.5,4.4,-1.0,0.5,2.0,-4.5
54,California Golden Bears,34.0,7.5,2.9,-1.6,6.3,1.5,3.6,1.5,0.0,1.7,-5.1,1.7,5.0,6.7,1.9,-1.0,1.7,2.5,0.3
55,Baylor Bears,34.0,7.5,3.2,4.7,1.9,-0.6,-1.9,0.1,1.7,1.7,2.4,4.5,3.0,7.5,0.1,1.3,0.0,-0.9,-0.1
56,Boise State Broncos,32.0,7.3,1.7,2.9,0.8,0.8,3.7,-1.8,2.9,3.8,0.8,1.5,0.3,1.9,1.3,1.2,-1.2,-3.1,-1.6
57,UNC Wilmington Seahawks,33.0,7.3,5.1,7.1,3.4,1.6,4.6,0.4,-4.6,-6.5,-0.2,0.6,0.1,0.8,2.8,2.5,1.0,-3.6,3.9
58,Creighton Bluejays,35.0,7.2,2.2,-0.2,3.8,1.1,2.8,0.5,1.6,2.2,0.4,-0.2,2.1,1.9,2.2,-0.3,0.0,-1.0,-1.0
59,George Washington Revolutionaries,38.0,7.1,0.7,-0.8,1.8,0.1,-1.8,4.0,5.5,6.7,3.0,1.8,3.3,5.1,2.4,0.2,-0.2,-0.6,-3.9
60,Monmouth Hawks,36.0,7.1,2.5,0.2,4.0,-0.2,-4.2,5.2,2.2,0.8,7.1,-1.6,1.1,-0.5,0.1,2.3,-0.4,-2.6,1.2
61,UNC Asheville Bulldogs,34.0,7.0,1.8,0.5,2.7,-0.2,-3.0,3.2,3.6,5.3,-0.4,1.0,1.1,2.2,1.3,2.4,0.7,-2.5,-2.4
62,Saint Joseph's Hawks,35.0,7.0,1.2,-1.4,3.1,-0.8,-3.7,1.4,5.2,6.8,2.2,0.5,2.3,2.8,2.0,0.5,0.5,-1.2,-3.5
63,Old Dominion Monarchs,38.0,6.9,5.0,5.7,4.6,-1.8,-5.3,-1.4,-1.1,-0.7,-3.4,3.6,2.7,6.4,2.7,1.5,0.7,-1.7,0.0
64,Louisiana Tech Bulldogs,33.0,6.9,1.5,-0.5,3.0,0.7,1.0,1.8,3.0,5.1,-1.6,-0.1,0.4,0.2,0.6,1.7,1.1,-2.0,-2.6
65,Milwaukee Panthers,33.0,6.8,0.0,-1.1,0.7,2.0,6.4,-1.7,5.0,4.8,7.6,0.8,1.4,2.3,4.1,-0.6,-0.3,0.0,-3.2
66,Memphis Tigers,33.0,6.8,1.6,1.6,1.5,0.1,-0.6,2.0,3.4,3.2,4.9,1.1,1.3,2.4,2.5,0.9,0.7,-1.8,-1.2
67,Iowa State Cyclones,35.0,6.7,2.8,-2.5,6.5,0.7,-1.1,5.1,0.2,0.0,1.4,-2.8,2.4,-0.4,2.2,0.6,1.1,-0.8,-0.3
68,Louisiana Ragin' Cajuns,34.0,6.7,1.6,2.4,0.9,0.0,3.2,-5.2,3.4,4.9,-0.1,4.5,3.5,8.1,1.7,0.7,0.0,0.5,-3.5
69,High Point Panthers,32.0,6.7,2.2,2.0,2.3,-1.4,-6.0,3.9,3.6,3.3,6.0,0.0,0.4,0.4,3.5,2.7,-0.5,-3.9,-1.4
70,South Carolina Gamecocks,34.0,6.6,3.0,2.3,3.4,-2.0,-5.6,-0.4,2.6,3.8,0.1,2.6,3.4,6.0,0.7,0.4,-0.1,-1.2,-2.7
71,Dayton Flyers,33.0,6.5,2.2,-1.3,5.0,-0.6,-1.5,-0.4,2.6,3.9,0.0,0.8,3.7,4.5,1.9,1.0,1.4,0.4,-0.6
72,Florida Gulf Coast Eagles,35.0,6.5,3.7,-0.6,6.6,-1.3,-6.7,4.8,0.3,1.8,-3.9,0.8,4.5,5.3,1.9,-0.1,0.8,0.4,0.3
73,James Madison Dukes,32.0,6.5,2.7,-0.8,5.3,1.4,-0.6,6.8,-0.4,0.0,-1.9,0.0,3.3,3.4,0.6,-1.3,0.6,1.1,-0.3
74,Coastal Carolina Chanticleers,33.0,6.4,2.2,-2.1,5.3,-0.1,-3.1,3.7,2.1,2.9,0.9,0.0,3.6,3.5,0.1,0.0,0.6,1.2,-0.9
75,Michigan Wolverines,36.0,6.3,1.4,1.4,1.4,2.5,4.8,3.3,0.9,0.9,1.3,-0.5,-0.5,-1.0,1.8,1.5,-0.9,-2.3,-0.6
76,Seton Hall Pirates,34.0,6.3,2.2,-0.8,4.4,-0.1,-2.2,2.9,1.9,3.6,-2.0,0.8,2.7,3.5,1.2,0.1,0.5,0.0,-2.4
77,Winthrop Eagles,32.0,6.3,0.6,-5.6,5.1,1.8,3.0,3.3,3.2,3.2,3.7,-3.5,2.3,-1.2,0.3,-0.6,2.2,0.8,-1.5
78,Toledo Rockets,32.0,6.1,1.5,0.2,2.4,-0.1,0.9,-2.2,3.1,3.6,2.3,0.9,2.0,3.0,3.6,-1.1,-1.1,-0.5,-2.7
79,Northwestern Wildcats,32.0,6.0,3.7,2.3,4.8,1.5,3.6,1.3,-3.1,-3.0,-5.6,0.5,1.4,1.9,2.4,-1.0,0.7,-0.4,1.9
80,USC Trojans,34.0,5.8,1.7,-2.2,4.2,0.5,-2.2,6.2,1.9,3.6,-2.7,-0.9,2.5,1.6,1.0,0.5,1.4,0.0,-2.0
81,William & Mary Tribe,31.0,5.7,1.4,-4.4,5.9,-0.3,-3.7,4.2,3.1,3.8,2.4,-1.8,4.0,2.1,3.1,-0.3,0.7,0.0,-2.7
82,Florida Gators,36.0,5.5,1.7,2.0,1.4,0.6,3.6,-2.4,1.3,3.1,-3.1,1.7,0.2,2.0,1.8,1.1,0.7,-1.8,-0.8
83,Iona Gaels,33.0,5.3,2.2,0.5,3.3,2.1,5.0,1.1,-1.3,-2.2,1.2,-1.2,0.7,-0.4,3.0,1.6,1.1,-1.1,1.0
84,Wagner Seahawks,34.0,5.2,3.5,6.7,1.2,0.1,0.3,0.3,-1.8,-3.6,3.0,4.2,2.5,6.7,2.0,1.3,0.6,-0.9,3.3
85,Northern Illinois Huskies,34.0,5.2,2.4,2.6,2.3,-0.7,-2.8,0.8,1.1,1.2,1.1,2.2,2.0,4.2,1.0,1.5,0.0,-1.7,-0.8
86,Clemson Tigers,31.0,5.1,0.9,0.0,1.7,1.0,2.9,0.2,2.1,2.6,1.5,-0.2,0.5,0.3,1.1,0.7,2.3,-1.3,-1.5
87,Bucknell Bison,31.0,5.1,1.6,-1.1,3.7,0.1,-0.4,1.4,1.6,0.8,4.3,-0.1,2.3,2.2,1.3,-0.4,-1.0,0.6,-0.1
88,UC Irvine Anteaters,38.0,5.1,3.4,-2.1,7.5,-0.8,-4.2,3.5,-0.9,0.1,-5.3,-1.1,3.4,2.3,1.0,0.3,2.7,0.7,-0.2
89,Montana Grizzlies,33.0,5.0,2.9,2.2,3.6,1.5,1.4,5.1,-2.3,-2.7,-1.9,1.1,1.7,2.8,3.3,-1.0,-0.6,-0.3,1.6
90,Hofstra Pride,34.0,5.0,-1.1,-3.8,0.9,0.8,2.0,0.5,6.4,8.9,1.8,0.2,1.8,2.1,0.5,0.8,-0.3,0.0,-4.2
91,Colorado Buffaloes,34.0,4.9,0.3,-0.2,0.8,1.1,1.5,3.3,3.0,2.7,4.8,3.5,4.9,8.5,3.0,-2.2,0.4,2.3,-1.7
92,Siena Saints,34.0,4.9,2.2,-1.4,4.9,-0.3,-3.5,4.6,0.6,0.8,0.2,1.9,5.8,7.7,3.0,-1.2,0.9,3.5,0.4
93,Syracuse Orange,37.0,4.8,0.1,-1.2,1.2,1.5,0.8,5.2,2.9,3.8,2.1,-0.8,-0.1,-1.0,-2.0,1.8,1.3,-1.4,-1.2
94,Northern Iowa Panthers,36.0,4.7,0.0,-4.0,3.2,1.1,0.0,5.3,3.6,4.1,3.6,-3.7,-0.3,-4.0,-0.1,0.8,0.0,-1.8,-2.9
95,North Florida Ospreys,34.0,4.7,-1.4,-5.7,2.0,6.0,11.5,7.3,1.5,0.7,5.6,-4.4,0.1,-4.2,1.7,-1.0,2.6,0.4,-1.8
96,St. Bonaventure Bonnies,31.0,4.6,0.7,0.5,0.8,1.2,0.2,5.2,1.9,0.2,7.8,-1.1,0.0,-1.0,-0.7,0.5,1.2,-1.7,-0.2
97,UNLV Rebels,33.0,4.6,1.6,0.3,2.5,1.1,3.4,0.1,0.0,0.6,-1.5,-0.3,0.0,-0.4,3.3,1.6,1.6,-1.1,-0.5
98,Rhode Island Rams,32.0,4.6,2.1,2.8,1.7,1.5,2.7,3.1,-1.1,0.0,-5.8,1.7,0.7,2.4,2.6,-0.5,1.5,-0.9,0.3
99,Morehead State Eagles,37.0,4.5,4.4,9.9,0.1,-0.5,-1.5,0.3,-3.8,-4.5,-2.5,5.4,-0.4,4.9,3.4,2.9,-1.9,-2.3,2.6
100,Notre Dame Fighting Irish,36.0,4.5,1.1,-3.1,4.4,-0.3,-1.1,0.5,2.5,3.1,1.4,-1.0,2.7,1.7,-0.3,0.0,0.8,0.3,-1.9
101,Tennessee State Tigers,31.0,4.4,3.0,2.1,3.8,-2.5,-6.0,-2.4,0.8,0.8,1.0,1.0,1.5,2.6,-2.2,2.3,1.0,-1.7,0.4
102,Eastern Washington Eagles,34.0,4.4,0.2,0.6,-0.1,4.6,11.4,1.7,-0.6,-0.7,-0.8,-0.1,-0.7,-0.8,-1.3,0.2,0.4,-0.4,0.1
103,Fresno State Bulldogs,35.0,4.4,3.2,5.6,1.4,-0.9,-3.5,1.2,-1.1,-1.5,-0.2,1.1,-0.6,0.5,1.0,3.8,0.8,-4.3,1.8
104,Vermont Catamounts,37.0,4.4,2.2,-2.0,5.5,0.0,-1.1,2.0,0.0,-0.5,1.8,-0.9,3.6,2.6,0.8,-1.0,0.8,1.6,-0.1
105,Furman Paladins,35.0,4.4,0.9,-0.2,1.8,0.4,2.9,-2.4,2.0,2.5,1.6,1.6,2.6,4.2,0.6,-0.3,0.5,0.6,-1.4
106,North Dakota State Bison,33.0,4.3,1.3,0.2,2.2,0.8,1.7,1.6,0.6,1.5,-2.0,0.2,0.8,1.0,-0.8,0.6,0.7,-1.0,-1.9
107,Southern Illinois Salukis,32.0,4.0,2.0,4.4,0.0,0.7,0.7,2.4,-0.6,-1.2,0.9,2.7,0.2,3.0,-0.2,1.3,-0.7,-1.2,0.1
108,Tulsa Golden Hurricane,32.0,4.0,2.0,0.9,2.7,-0.6,0.0,-3.2,0.7,3.2,-7.4,-0.8,-1.0,-1.9,1.5,1.4,-0.5,-3.3,-2.7
109,Ball State Cardinals,35.0,4.0,1.8,-0.8,4.0,1.8,3.5,2.4,-1.4,-1.7,-1.3,-0.1,2.5,2.3,3.2,-1.0,1.4,1.9,0.7
110,Belmont Bruins,32.0,4.0,1.2,-4.0,5.3,3.0,7.5,1.1,-1.5,-2.3,0.6,-3.1,2.0,-1.1,3.9,-2.6,-0.5,1.8,-0.8
111,Florida State Seminoles,34.0,4.0,2.1,1.7,2.2,-1.3,-2.5,-2.0,1.0,1.2,0.7,1.3,2.0,3.4,0.1,1.8,1.0,-0.6,-0.3
112,Wisconsin Badgers,35.0,4.0,0.6,1.5,0.0,0.7,3.3,-2.3,1.9,2.9,-0.5,2.2,0.7,3.0,0.8,0.4,0.0,-0.9,-3.1
113,UL Monroe Warhawks,33.0,3.9,2.2,-1.3,4.8,-0.7,-3.8,2.7,0.2,0.4,-0.5,-0.2,2.2,1.9,2.6,0.4,0.3,0.5,0.3
114,Towson Tigers,33.0,3.9,1.7,3.1,0.8,-0.8,-1.0,-2.7,1.2,3.9,-6.8,4.9,2.2,7.2,0.3,0.9,1.3,-0.3,-0.3
115,Murray State Racers,31.0,3.8,1.6,3.6,0.0,1.1,3.0,0.2,-0.6,-1.0,0.7,1.7,-0.1,1.5,2.5,0.4,-0.1,-1.3,0.8
116,Green Bay Phoenix,36.0,3.6,0.9,2.6,-0.3,-0.6,-0.9,-1.4,2.3,5.5,-5.6,0.6,-2.7,-2.0,-0.3,3.9,0.1,-4.6,-1.8
117,Ohio Bobcats,35.0,3.6,0.5,-3.5,3.6,1.0,1.3,2.3,1.6,1.5,2.3,-1.1,2.7,1.5,2.0,-1.4,1.1,1.6,-1.6
118,Middle Tennessee Blue Raiders,35.0,3.6,2.4,3.5,1.5,1.3,1.4,4.0,-2.5,-2.1,-5.1,1.5,0.4,2.0,1.0,0.2,0.6,-1.4,1.3
119,Southern Jaguars,35.0,3.6,2.1,1.3,2.8,-0.6,-3.5,2.7,0.0,-0.2,0.4,-1.3,-0.1,-1.5,-0.7,2.1,0.5,-2.5,0.1
120,Sam Houston Bearkats,34.0,3.6,2.3,6.0,-0.4,0.2,1.6,-1.4,-1.3,-1.2,-1.8,3.5,-0.5,2.9,1.9,0.1,-1.3,-1.6,0.6
121,Texas A&M-Corpus Christi Islanders,33.0,3.6,2.5,3.4,1.9,-0.4,-0.9,-0.8,-1.0,-2.0,2.1,-0.3,-0.5,-0.8,0.3,2.9,2.3,-3.3,1.0
122,Nevada Wolf Pack,38.0,3.6,1.0,-1.1,2.4,-1.6,-4.1,-1.6,3.2,2.2,6.6,-0.1,2.0,1.9,-1.0,0.7,2.6,0.1,0.0
123,UC Santa Barbara Gauchos,33.0,3.5,3.7,3.0,4.2,0.6,-2.0,6.0,-4.6,-6.9,1.0,0.0,1.7,1.7,2.6,0.7,0.0,0.4,3.0
124,East Tennessee State Buccaneers,36.0,3.5,1.9,0.7,2.6,0.9,-0.1,4.5,-1.2,-1.4,-0.8,-0.5,0.4,-0.1,0.5,0.3,0.5,-0.3,0.6
125,Providence Friars,35.0,3.4,-0.7,0.7,-1.8,0.8,2.6,-0.1,4.2,5.7,0.4,0.7,-1.6,-0.8,2.5,0.6,0.2,-3.1,-3.0
126,Arkansas Razorbacks,32.0,3.4,2.5,4.6,0.7,-0.4,-3.1,3.8,-1.0,-1.3,-0.6,0.7,-0.8,0.0,2.2,2.2,0.7,-3.1,0.9
127,Charleston Cougars,31.0,3.4,2.0,5.4,-0.4,1.0,1.9,2.2,-1.8,-3.0,0.9,2.1,-1.0,1.1,1.6,1.8,-0.9,-1.7,1.5
128,Idaho Vandals,34.0,3.4,1.5,0.3,2.5,-1.3,-6.2,4.0,1.8,1.5,3.5,2.7,4.3,7.1,0.3,-2.0,-0.3,1.9,0.7
129,Omaha Mavericks,32.0,3.4,1.3,1.5,1.0,-1.5,-3.1,-1.9,2.1,3.2,-1.0,-0.3,-1.3,-1.6,0.1,3.1,-0.9,-2.9,-1.2
130,Purdue Fort Wayne Mastodons,34.0,3.4,-0.2,-0.8,0.2,2.1,4.0,2.3,1.7,1.6,3.3,0.8,1.0,1.9,2.0,-0.2,0.2,0.8,-2.2
131,North Dakota Fighting Hawks,33.0,3.2,1.1,0.3,1.6,-1.4,-5.2,1.7,2.4,1.7,5.8,-0.5,0.9,0.4,-0.2,1.4,-0.1,-1.3,0.3
132,Nebraska Cornhuskers,34.0,3.2,2.4,4.5,0.8,-0.2,0.4,-1.9,-1.4,-2.3,1.0,1.6,0.3,2.0,-0.9,2.0,-0.4,-1.5,1.0
133,Mercer Bears,34.0,3.1,2.5,0.1,4.2,-2.8,-7.6,-0.8,1.0,1.0,1.2,2.8,5.5,8.4,1.5,-1.4,-1.6,1.7,-1.2
134,Ole Miss Rebels,32.0,3.0,0.5,3.0,-1.2,0.0,1.3,-1.6,1.9,1.5,3.4,1.9,0.1,2.0,-1.4,0.9,-1.1,-2.1,-1.2
135,Texas Longhorns,33.0,3.0,1.1,1.2,1.1,0.6,2.2,-0.3,0.0,1.0,-3.2,0.0,-1.3,-1.3,0.2,0.6,1.1,-2.0,0.5
136,Washington Huskies,34.0,3.0,0.8,2.6,-0.4,1.1,3.3,0.0,0.3,-1.0,3.9,-0.5,-1.8,-2.3,1.6,1.5,2.7,-2.4,0.7
137,Navy Midshipmen,33.0,2.8,2.9,1.6,4.2,-3.3,-7.3,-5.3,0.3,2.4,-6.3,2.0,2.6,4.7,1.0,-0.2,0.8,-0.3,-0.3
138,Jackson State Tigers,36.0,2.8,4.0,8.0,1.5,0.9,2.7,0.4,-6.2,-6.9,-7.3,3.1,-0.9,2.1,1.5,1.8,-0.1,-2.1,3.3
139,Central Michigan Chippewas,33.0,2.8,0.1,0.7,-0.2,2.8,7.6,0.5,-0.3,-1.1,2.5,-1.3,-1.1,-2.4,0.6,0.4,0.2,-1.5,0.0
140,Eastern Michigan Eagles,33.0,2.8,1.5,0.0,2.5,-2.6,-5.7,-3.7,2.3,2.3,2.9,-1.6,-0.2,-1.9,-3.1,3.3,0.4,-3.1,-1.5
141,Wright State Raiders,35.0,2.7,3.1,4.2,2.5,1.4,1.7,4.4,-5.0,-6.4,-2.3,-1.7,-1.6,-3.4,3.0,0.4,-1.1,-2.6,4.1
142,Richmond Spiders,32.0,2.7,1.6,-0.3,3.1,0.7,2.2,-0.4,-1.3,-0.5,-4.3,-3.3,-1.9,-5.2,3.2,1.8,-0.4,-2.4,0.0
143,New Mexico Lobos,32.0,2.6,0.6,-4.2,4.4,-1.5,-6.9,3.8,2.8,2.2,5.3,-1.0,4.8,3.7,0.2,-2.1,0.0,3.0,-0.6
144,Georgia Tech Yellow Jackets,36.0,2.5,0.9,1.1,0.7,0.1,-1.3,3.6,0.4,0.3,0.7,3.3,4.0,7.3,1.4,-0.3,1.4,1.3,0.1
145,Fordham Rams,31.0,2.5,1.7,3.9,0.0,0.9,2.0,1.1,-1.9,-2.0,-2.4,1.5,0.0,1.6,0.9,1.7,0.9,-1.6,1.5
146,UTEP Miners,33.0,2.5,1.3,-2.6,4.1,-1.3,-5.3,2.4,1.2,2.2,-1.0,-3.1,0.1,-2.9,0.9,0.6,0.4,-1.6,-0.6
147,Kansas State Wildcats,33.0,2.5,0.8,2.6,-0.4,-0.7,-2.0,-0.9,1.5,2.2,0.0,2.8,0.6,3.4,0.3,0.6,-1.3,-0.3,-1.3
