Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
42,Oakland Golden Grizzlies,34.0,79.4,27.5,60.5,45.5,7.3,21.7,33.5,17.1,22.5,76.1,10.4,28.6,38.9,17.0,7.8,5.1,13.6,17.4
43,Arkansas Razorbacks,36.0,79.3,27.7,60.2,46.0,6.5,17.7,36.5,17.4,22.9,76.1,11.1,24.9,36.0,13.9,7.7,4.8,11.9,20.5
44,Eastern Washington Eagles,34.0,79.3,27.9,58.1,47.9,8.3,21.8,37.9,15.3,19.9,77.0,9.1,26.1,35.2,12.4,4.6,4.8,12.2,20.0
45,Winthrop Eagles,33.0,79.2,27.0,59.3,45.5,9.5,25.4,37.3,15.8,22.0,71.7,9.6,27.5,37.1,12.8,6.5,5.1,13.0,18.3
46,Virginia Tech Hokies,33.0,79.1,26.9,54.9,48.9,8.8,21.8,40.3,16.5,22.5,73.7,7.3,25.0,32.3,15.1,4.0,2.8,12.1,16.5
47,Morehead State Eagles,30.0,79.0,29.3,63.5,46.1,7.3,18.9,38.6,13.2,18.1,72.6,13.2,24.4,37.6,16.1,6.7,3.2,13.5,21.1
48,Oregon Ducks,39.0,78.9,28.0,58.2,48.1,8.6,22.6,38.0,14.4,20.2,71.2,10.6,26.1,36.6,15.7,6.5,6.4,11.6,15.8
49,Weber State Wildcats,32.0,78.8,26.4,54.2,48.7,8.9,21.8,40.9,17.1,23.2,73.7,6.9,25.2,32.1,12.8,4.9,3.5,11.9,17.5
50,New Mexico State Aggies,34.0,78.8,26.9,57.6,46.7,7.4,22.0,33.7,17.6,24.8,71.2,12.8,26.6,39.4,14.9,4.9,3.8,13.7,18.4
51,Houston Christian Huskies,31.0,78.7,28.1,62.1,45.3,6.3,18.5,33.9,16.3,23.2,70.0,13.7,25.0,38.7,14.7,6.3,2.6,13.2,19.3
52,Ball State Cardinals,34.0,78.7,27.3,59.2,46.1,9.4,24.7,37.9,14.7,20.5,71.7,9.9,27.8,37.7,15.6,6.0,3.5,14.6,19.4
53,Samford Bulldogs,36.0,78.7,26.5,56.6,46.9,7.8,19.6,39.5,17.9,24.1,74.3,9.6,26.5,36.1,16.1,6.1,2.4,13.7,18.8
54,Toledo Rockets,34.0,78.7,27.8,57.8,48.0,7.7,21.3,36.2,15.4,22.2,69.5,10.0,27.5,37.5,16.2,4.0,2.7,13.1,16.9
55,Wofford Terriers,33.0,78.6,26.9,62.0,43.4,9.9,27.2,36.6,14.8,19.8,74.9,9.2,23.4,32.6,13.0,5.9,3.2,10.4,16.8
55,Wofford Terriers,33.0,78.6,27.3,58.4,46.7,9.4,23.4,40.3,14.6,18.7,78.0,9.8,23.8,33.5,16.7,5.6,2.2,12.3,18.7
57,Utah Utes,32.0,78.5,29.3,58.0,50.4,6.7,19.0,35.3,13.3,19.4,68.2,10.0,28.0,38.0,14.9,6.1,3.5,13.5,16.8
58,Canisius Golden Griffins,34.0,78.4,27.7,60.8,45.6,9.1,24.5,37.1,13.8,18.8,73.6,10.7,22.2,32.9,17.7,6.8,1.9,13.1,19.4
59,UMass Lowell River Hawks,31.0,78.4,28.3,58.9,48.1,8.3,21.4,39.0,13.5,18.3,73.5,9.0,24.5,33.5,16.0,5.5,2.1,15.3,20.1
60,UT Rio Grande Valley Vaqueros,32.0,78.3,27.2,64.1,42.4,8.6,25.7,33.6,15.3,21.4,71.7,11.9,24.9,36.8,15.1,7.7,2.6,15.8,24.4
61,UT Arlington Mavericks,36.0,78.3,27.8,60.2,46.1,8.6,25.5,33.7,14.2,20.8,68.1,11.9,26.7,38.7,15.8,7.3,2.3,13.1,19.2
62,USC Trojans,36.0,78.2,27.1,59.4,45.6,7.9,21.7,36.2,16.2,21.9,74.1,10.8,24.9,35.7,15.3,7.0,5.3,11.1,15.9
63,IUPUI Jaguars,32.0,78.1,27.6,61.2,45.1,9.0,23.2,38.8,13.9,20.4,68.3,10.9,23.6,34.5,14.2,6.8,2.7,12.5,20.5
64,Troy Trojans,37.0,78.1,26.5,58.2,45.6,8.4,23.5,35.8,16.6,22.9,72.4,11.1,25.9,36.9,13.1,6.0,3.5,12.5,17.7
65,Cal State Northridge Matadors,30.0,78.0,26.9,58.2,46.1,4.8,13.8,34.9,19.5,26.7,72.9,9.8,25.2,35.0,13.7,6.9,3.0,13.3,21.3
66,South Carolina Upstate Spartans,33.0,78.0,28.4,61.9,45.8,8.6,24.9,34.6,12.7,19.3,65.7,12.0,26.8,38.8,15.4,5.4,3.2,12.8,16.6
67,Ole Miss Rebels,36.0,78.0,25.4,60.0,42.3,7.9,22.6,34.8,19.3,25.7,75.2,12.7,26.8,39.5,13.0,6.8,4.2,14.3,19.5
68,Wyoming Cowboys,38.0,77.9,25.9,59.7,43.5,9.7,27.8,34.9,16.3,22.3,73.0,8.5,29.8,38.3,14.9,5.2,4.6,13.2,20.6
69,Florida Gators,36.0,77.9,26.5,58.9,45.0,7.7,21.6,35.8,17.2,23.6,72.9,11.6,25.5,37.1,12.5,7.5,4.8,12.0,18.4
70,Eastern Michigan Eagles,33.0,77.8,27.8,62.0,44.9,6.4,18.7,34.3,15.7,21.7,72.5,12.7,23.6,36.4,13.4,9.6,4.4,12.1,21.3
71,Austin Peay Governors,30.0,77.7,26.9,57.3,46.9,7.6,21.3,35.5,16.4,23.2,70.8,8.2,22.3,30.4,10.8,5.7,2.4,12.4,18.2
72,South Dakota Coyotes,34.0,77.6,26.7,60.1,44.4,6.6,19.3,34.1,17.7,25.1,70.5,10.4,26.9,37.4,12.2,6.8,3.4,11.8,19.3
73,NC State Wolfpack,32.0,77.6,27.8,59.3,46.8,7.1,19.8,35.6,15.0,21.5,70.0,10.3,26.0,36.3,14.3,5.1,4.4,13.4,18.2
74,North Florida Ospreys,34.0,77.6,27.2,59.6,45.7,8.7,24.7,35.1,14.4,22.0,65.5,12.4,26.4,38.9,13.1,5.4,4.2,15.9,18.8
75,Southern Utah Thunderbirds,33.0,77.5,24.7,60.8,40.6,8.8,24.7,35.7,19.3,26.1,74.1,11.6,25.3,36.9,11.5,5.6,3.2,13.7,24.3
76,Louisiana Tech Bulldogs,33.0,77.5,26.6,57.1,46.6,9.9,24.6,40.3,14.4,19.5,73.6,9.2,23.6,32.8,13.5,8.0,1.9,12.8,18.8
76,Louisiana Tech Bulldogs,33.0,77.5,27.6,59.2,46.7,7.8,21.5,36.1,14.5,20.4,70.9,10.2,27.6,37.8,16.5,6.8,5.3,12.3,15.7
78,Buffalo Bulls,31.0,77.5,27.2,60.9,44.7,7.5,22.8,32.7,15.5,22.5,69.2,12.4,27.8,40.2,14.0,5.6,3.7,14.6,23.4
79,Notre Dame Fighting Irish,36.0,77.3,27.2,59.4,45.8,9.3,24.1,38.4,13.6,17.0,80.0,9.3,24.4,33.7,15.7,7.1,3.7,9.5,14.8
80,Louisville Cardinals,34.0,77.3,28.0,61.4,45.6,7.0,19.7,35.5,14.3,20.8,68.6,13.4,26.1,39.5,13.6,6.7,5.4,11.0,19.2
81,Hofstra Pride,32.0,77.3,26.4,59.6,44.3,9.1,24.8,36.7,15.3,22.4,68.4,11.6,24.7,36.3,13.1,4.4,2.6,10.7,17.0
82,Stetson Hatters,32.0,77.2,27.7,62.7,44.1,8.2,24.1,33.9,13.7,20.8,65.9,8.6,26.7,35.3,13.6,4.8,2.2,11.3,19.0
83,Villanova Wildcats,36.0,77.2,26.8,54.1,49.5,8.6,23.4,36.9,14.9,18.9,79.0,8.8,24.8,33.5,14.0,7.2,3.0,11.2,14.3
84,Gardner-Webb Runnin' Bulldogs,33.0,77.2,27.7,57.7,47.9,6.3,16.7,37.9,15.5,24.8,62.4,11.3,26.9,38.2,14.7,8.8,3.6,14.4,20.3
85,Lamar Cardinals,34.0,77.1,26.7,58.2,45.9,7.8,21.6,36.2,16.0,23.9,66.8,11.4,23.6,35.1,14.1,8.0,2.8,13.4,21.6
86,UNC Asheville Bulldogs,33.0,77.1,27.5,57.8,47.6,8.0,20.3,39.4,14.1,20.6,68.1,8.5,25.0,33.5,15.5,9.3,1.9,11.6,16.8
87,Wright State Raiders,32.0,77.0,25.5,56.8,44.9,8.9,23.4,38.1,17.1,22.3,76.4,10.2,25.3,35.5,14.8,5.7,2.3,14.8,18.6
88,Kent State Golden Flashes,31.0,77.0,26.9,59.3,45.4,9.2,23.9,38.4,13.9,20.2,69.0,9.2,27.7,36.9,13.4,5.9,2.8,12.5,17.7
88,Kent State Golden Flashes,36.0,77.0,26.4,56.5,46.6,10.2,27.3,37.2,14.1,20.7,68.3,9.9,24.7,34.6,14.4,5.5,3.3,11.7,18.1
88,Kent State Golden Flashes,31.0,77.0,26.8,60.2,44.5,8.1,21.8,37.2,15.4,23.1,66.4,10.3,23.1,33.4,12.8,6.5,2.5,14.5,23.9
88,Kent State Golden Flashes,36.0,77.0,27.4,64.0,42.8,7.1,22.3,32.0,15.1,21.0,71.9,15.0,25.4,40.3,12.5,6.4,3.8,12.9,19.1
92,UT Martin Skyhawks,35.0,76.9,27.6,59.0,46.8,8.2,23.2,35.3,13.5,19.7,68.8,12.9,24.5,37.5,15.9,6.5,3.5,15.1,17.3
93,Youngstown State Penguins,34.0,76.9,28.9,65.6,44.0,7.4,22.1,33.3,11.9,17.7,67.2,10.4,26.2,36.6,15.1,5.5,3.1,11.9,16.6
94,Utah Valley Wolverines,34.0,76.9,26.1,59.6,43.7,8.8,27.6,32.0,16.0,22.6,70.8,9.0,30.7,39.7,15.6,6.4,3.6,15.4,19.6
95,Kansas City Roos,35.0,76.9,26.0,59.3,43.9,9.0,24.2,37.1,15.8,22.2,71.3,10.1,24.6,34.7,12.9,6.7,2.6,14.6,22.1
96,St. Bonaventure Bonnies,32.0,76.8,25.8,58.3,44.3,6.3,18.0,34.8,19.0,24.7,76.9,11.5,24.5,36.0,13.2,7.2,4.3,12.5,20.9
97,St. John's Red Storm,33.0,76.8,26.2,60.6,43.3,8.4,23.1,36.4,15.9,21.9,72.4,10.2,24.2,34.4,13.5,6.8,6.0,13.1,20.8
98,Belmont Bruins,30.0,76.7,26.6,56.8,46.9,10.2,29.8,34.2,13.3,17.4,76.8,8.5,26.8,35.3,16.0,4.4,2.7,12.7,17.7
99,Quinnipiac Bobcats,31.0,76.7,27.4,64.8,42.2,7.4,22.6,32.6,14.6,21.4,68.3,13.9,25.5,39.5,14.4,5.7,3.6,14.5,19.6
100,South Dakota State Jackrabbits,35.0,76.7,25.2,55.4,45.5,9.1,25.2,36.0,17.2,22.3,77.1,9.0,26.1,35.1,13.1,5.1,2.4,12.9,16.7
101,Arizona Wildcats,37.0,76.6,26.4,55.4,47.7,6.6,16.9,39.0,17.2,22.4,76.5,10.3,26.4,36.7,13.5,5.4,3.2,11.2,16.9
102,Charlotte 49ers,30.0,76.5,26.7,60.1,44.4,7.9,21.0,37.6,15.3,20.5,74.6,7.5,25.2,32.6,12.0,6.3,3.1,12.2,19.3
103,Washington Huskies,31.0,76.4,28.2,62.9,44.8,7.3,20.6,35.4,12.7,19.4,65.4,12.9,24.4,37.3,13.2,6.1,5.5,13.7,20.3
104,UIC Flames,36.0,76.4,26.1,58.7,44.4,7.6,20.7,36.5,16.6,23.4,71.1,11.7,27.9,39.6,14.6,5.5,5.1,16.4,18.8
105,Butler Bulldogs,34.0,76.3,26.6,55.8,47.7,7.7,21.0,36.6,15.4,20.7,74.1,8.4,23.6,32.0,13.3,6.1,2.8,10.2,18.8
106,Syracuse Orange,34.0,76.3,26.3,57.3,45.9,8.8,23.2,38.1,14.9,20.2,73.8,10.7,24.1,34.8,15.6,8.1,4.7,12.3,15.9
107,Incarnate Word Cardinals,29.0,76.3,25.4,55.8,45.5,8.0,20.7,38.8,17.5,25.2,69.4,7.9,24.9,32.8,12.5,5.8,4.7,13.5,20.1
108,Bucknell Bison,35.0,76.3,26.9,56.0,48.0,8.2,21.5,37.9,14.2,20.9,68.1,8.6,25.7,34.4,14.6,7.2,3.8,13.3,18.7
109,Northwestern State Demons,32.0,76.0,26.8,55.9,47.9,8.4,21.5,39.2,14.0,18.1,77.2,7.3,27.1,34.4,14.6,6.7,3.1,14.1,16.8
109,Northwestern State Demons,29.0,76.0,25.9,58.6,44.2,7.0,19.1,36.6,17.2,24.9,69.0,11.6,24.6,36.2,14.0,6.8,2.7,15.1,19.6
111,Northern Kentucky Norse,35.0,76.0,26.5,58.2,45.6,8.6,24.5,34.9,14.4,21.1,68.0,11.2,26.5,37.7,13.9,5.7,2.8,13.4,17.8
112,Dayton Flyers,32.0,75.9,25.6,55.1,46.5,8.1,21.0,38.5,16.6,24.0,69.0,8.7,25.6,34.3,15.6,7.8,4.0,11.8,18.8
113,Denver Pioneers,30.0,75.8,24.5,55.3,44.3,8.1,22.2,36.7,18.7,24.6,75.9,9.2,21.9,31.1,13.3,7.6,1.9,14.3,19.9
113,Denver Pioneers,30.0,75.8,27.0,56.1,48.2,7.4,18.5,40.2,14.3,19.4,73.4,9.1,26.2,35.3,15.1,5.0,2.1,13.5,20.1
115,Rider Broncs,33.0,75.7,27.5,61.6,44.6,5.4,16.3,33.2,15.3,22.8,67.2,12.8,27.5,40.3,14.1,6.6,3.6,14.6,19.7
116,La Salle Explorers,30.0,75.5,25.4,55.5,45.7,8.5,23.3,36.4,16.3,21.3,76.6,8.3,24.1,32.4,14.2,6.4,2.1,13.1,18.6
117,Western Michigan Broncos,32.0,75.5,27.0,59.9,45.0,6.5,17.6,37.1,15.1,21.4,70.4,11.6,24.5,36.1,12.9,5.7,2.8,12.5,18.8
118,Colorado Buffaloes,34.0,75.5,26.1,58.6,44.6,7.4,21.1,34.8,15.9,22.6,70.4,11.9,25.6,37.5,13.9,5.1,4.3,12.1,18.6
119,Georgia Southern Eagles,33.0,75.5,25.5,57.9,44.0,9.2,25.4,36.2,15.4,23.1,66.4,9.7,25.0,34.7,10.4,6.8,3.1,11.8,19.4
120,Texas A&M-Corpus Christi Islanders,36.0,75.4,27.1,57.5,47.0,5.4,16.3,33.2,15.9,22.0,72.2,10.2,23.9,34.1,13.5,9.4,3.9,13.5,19.5
121,Minnesota Golden Gophers,34.0,75.2,26.1,59.9,43.5,6.1,17.9,34.3,16.9,23.7,71.1,11.1,28.3,39.4,14.9,5.7,6.7,11.6,17.0
122,Boise State Broncos,32.0,75.1,25.3,56.3,45.0,7.9,22.7,34.8,16.5,23.2,71.2,9.7,26.0,35.6,12.1,5.0,2.4,12.8,20.7
123,Elon Phoenix,32.0,75.1,26.6,59.7,44.5,9.6,27.1,35.5,12.3,18.0,68.5,9.1,28.7,37.8,14.6,5.2,2.4,11.7,16.6
124,UNC Greensboro Spartans,35.0,75.1,27.1,58.4,46.4,8.8,23.1,38.2,12.2,17.2,70.6,11.6,23.9,35.5,15.0,7.0,3.8,13.5,18.2
125,Oral Roberts Golden Eagles,30.0,75.1,27.0,60.7,44.5,7.2,19.6,36.7,13.9,18.3,75.9,9.3,25.2,34.5,14.1,5.4,2.9,12.0,17.8
126,Kennesaw State Owls,32.0,75.0,27.9,60.4,46.2,6.4,15.5,41.6,12.8,18.6,69.1,11.2,24.7,35.8,15.8,5.1,3.0,13.5,19.2
127,Michigan Wolverines,38.0,75.0,26.4,54.6,48.3,9.5,24.7,38.5,12.8,16.4,77.9,7.4,21.9,29.2,13.9,5.8,2.9,9.2,15.1
128,Siena Saints,34.0,75.0,26.3,59.9,44.0,6.4,18.1,35.1,16.0,22.1,72.4,11.6,24.1,35.7,13.1,5.9,2.7,14.4,20.1
128,Siena Saints,34.0,75.0,26.4,58.5,45.2,5.5,16.7,32.7,16.6,23.4,71.1,12.6,25.1,37.8,13.5,5.9,4.1,14.0,19.5
130,Middle Tennessee Blue Raiders,36.0,74.9,28.2,57.7,48.8,6.3,17.3,36.7,12.3,17.5,69.9,9.9,25.5,35.4,15.4,6.7,2.8,10.4,18.2
131,Drexel Dragons,32.0,74.9,27.0,62.1,43.5,8.0,23.2,34.5,12.8,19.3,66.6,11.8,24.9,36.8,14.7,5.8,3.1,13.3,20.1
132,Central Arkansas Bears,32.0,74.8,26.1,59.8,43.7,7.2,19.2,37.5,15.4,21.5,71.8,10.5,25.4,35.9,14.5,5.6,2.6,13.9,18.9
133,LSU Tigers,31.0,74.8,27.5,61.1,45.1,6.3,18.8,33.6,13.5,19.3,69.6,11.5,24.6,36.1,12.8,6.0,3.5,14.5,19.1
134,North Dakota State Bison,30.0,74.8,25.8,56.4,45.8,7.7,21.0,36.8,15.4,21.7,71.1,8.6,26.3,34.9,12.2,6.1,3.7,11.6,16.7
135,Eastern Illinois Panthers,29.0,74.8,26.6,63.9,41.7,8.9,24.0,37.2,12.6,17.3,73.1,12.0,25.3,37.3,15.3,6.8,4.1,12.8,19.3
136,Clemson Tigers,33.0,74.8,26.4,58.8,44.9,7.2,20.3,35.7,14.8,20.2,73.1,11.1,23.0,34.0,12.5,7.1,3.9,10.7,15.2
137,North Carolina Central Eagles,34.0,74.8,26.8,59.0,45.4,7.5,22.4,33.5,13.7,20.1,68.3,11.7,26.9,38.6,14.1,6.1,3.3,11.9,17.3
138,VCU Rams,35.0,74.7,27.0,58.6,46.1,5.7,17.2,33.1,15.1,21.3,70.5,11.0,25.4,36.4,15.0,7.5,3.9,12.4,20.8
139,Montana Grizzlies,32.0,74.7,26.3,58.8,44.8,7.4,20.8,35.7,14.6,19.4,75.2,9.7,24.2,33.9,13.0,5.7,2.8,10.8,21.8
140,TCU Horned Frogs,39.0,74.7,27.3,58.6,46.6,7.2,20.3,35.4,13.0,18.9,68.6,11.6,24.4,36.0,16.9,6.6,4.5,12.9,17.3
141,Nicholls Colonels,31.0,74.7,24.9,58.3,42.7,9.0,26.0,34.5,16.0,21.6,73.9,9.8,23.1,32.9,13.9,7.5,6.1,14.5,19.3
142,Valparaiso Beacons,33.0,74.7,25.7,57.9,44.4,6.6,20.3,32.4,16.7,21.6,77.5,10.6,27.3,37.9,12.8,6.4,2.9,12.9,18.8
143,Chattanooga Mocs,31.0,74.6,25.8,55.4,46.6,7.5,21.5,34.6,15.5,21.8,71.0,10.4,22.0,32.4,12.2,7.8,4.7,13.3,18.4
144,Xavier Musketeers,38.0,74.6,25.8,56.5,45.7,7.0,20.4,34.5,16.0,23.2,68.8,11.9,25.4,37.3,14.7,6.0,2.6,12.6,18.6
145,Southeast Missouri State Redhawks,33.0,74.5,25.8,57.5,44.9,8.0,21.7,36.7,14.9,20.1,74.2,8.8,22.3,31.0,13.8,7.5,1.9,12.4,19.5
146,St. Francis (PA) Red Flash,33.0,74.5,27.2,59.0,46.1,7.8,20.5,38.1,12.2,17.5,69.7,10.4,25.7,36.0,13.4,6.6,3.9,14.9,16.3
147,Tennessee Volunteers,32.0,74.5,25.1,59.5,42.2,5.9,18.1,32.6,18.4,25.2,72.9,12.1,25.6,37.7,13.8,5.5,4.6,12.5,20.9
148,Charleston Southern Buccaneers,31.0,74.3,26.6,60.3,44.1,7.4,21.6,34.1,13.8,20.7,66.6,10.8,24.4,35.2,11.0,5.7,2.9,11.5,20.0
149,Sam Houston Bearkats,34.0,74.3,26.4,60.4,43.7,6.2,19.7,31.7,15.2,22.2,68.6,11.8,25.9,37.7,14.9,7.0,2.7,13.7,22.3
150,Cincinnati Bearcats,36.0,74.3,26.9,58.8,45.8,7.3,21.3,34.5,13.1,19.1,68.6,12.1,24.7,36.9,15.5,7.2,4.9,10.0,15.8
151,SMU Mustangs,35.0,74.3,26.1,55.3,47.2,8.2,20.1,40.6,13.9,19.9,69.6,11.9,26.2,38.1,16.2,5.7,3.3,10.8,14.4
152,Niagara Purple Eagles,33.0,74.2,25.6,61.7,41.6,7.4,20.2,36.6,15.5,20.7,75.0,11.8,26.4,38.2,12.6,5.2,4.6,13.0,18.3
153,Yale Bulldogs,29.0,74.2,26.5,56.8,46.7,7.2,20.1,35.7,14.0,19.1,73.2,10.4,26.1,36.5,15.7,5.6,4.4,13.0,15.7
154,Richmond Spiders,35.0,74.2,26.8,56.9,47.1,7.7,22.7,34.2,12.8,18.0,71.3,6.7,24.1,30.8,16.9,6.6,1.9,11.4,18.1
155,Bryant Bulldogs,32.0,74.2,26.2,59.9,43.7,7.4,21.9,33.8,14.3,19.9,72.0,10.8,25.1,35.9,14.4,6.8,2.2,13.4,21.3
