Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
73,Davidson Wildcats,33.0,72.5,24.8,57.2,43.4,7.8,22.7,34.4,15.0,20.5,73.3,12.7,24.1,36.8,12.9,4.9,3.0,14.0,22.1
74,California Golden Bears,33.0,72.5,24.5,60.6,40.4,6.3,16.8,37.2,17.2,22.8,75.4,12.3,25.0,37.3,12.3,5.4,2.5,11.0,19.0
74,California Golden Bears,33.0,72.5,24.8,53.9,46.1,5.1,14.6,35.1,17.6,25.4,69.5,9.8,25.1,34.9,14.9,5.7,2.5,13.6,17.8
76,UConn Huskies,41.0,72.4,25.7,59.2,43.4,5.7,17.3,32.9,15.3,20.0,76.3,13.9,25.8,39.7,13.0,6.3,5.6,11.4,15.7
77,Portland State Vikings,30.0,72.3,24.8,56.6,43.9,7.0,20.0,35.2,15.6,21.5,72.6,10.3,22.4,32.7,13.0,6.0,2.3,12.5,16.8
78,Villanova Wildcats,33.0,72.2,24.1,55.1,43.8,6.4,18.3,34.8,17.6,23.3,75.7,12.2,24.9,37.1,13.6,6.3,3.8,11.9,17.5
79,Memphis Tigers,35.0,72.1,25.5,56.4,45.1,6.0,18.3,32.9,15.2,22.3,68.0,12.0,23.6,35.6,14.6,8.5,5.2,15.3,20.3
80,Florida Gators,37.0,72.1,26.2,56.3,46.5,6.3,17.9,35.2,13.5,20.1,66.9,12.6,24.8,37.4,14.1,6.0,3.5,12.2,14.7
81,Xavier Musketeers,32.0,72.1,24.5,53.1,46.1,5.4,16.4,32.9,17.7,23.6,74.7,10.3,25.1,35.3,13.3,5.4,3.1,12.1,17.2
82,Utah State Aggies,34.0,72.0,24.7,52.6,47.0,6.1,16.5,36.7,16.6,22.5,73.7,10.7,26.6,37.2,14.7,4.8,3.2,11.8,17.4
83,San Diego State Aztecs,37.0,71.9,26.8,57.9,46.3,6.0,17.3,34.9,12.3,17.6,69.7,12.8,25.0,37.7,13.5,6.1,4.6,10.9,14.6
84,Northern Arizona Lumberjacks,32.0,71.8,26.6,54.6,48.7,6.4,15.2,42.3,12.3,18.5,66.4,9.8,23.9,33.7,17.1,6.3,4.2,13.0,19.0
85,Northwestern Wildcats,34.0,71.8,25.1,55.8,45.0,9.4,25.2,37.2,12.2,16.8,73.0,9.1,21.1,30.1,16.7,6.7,3.2,9.9,17.1
86,Western Michigan Broncos,34.0,71.8,25.2,54.5,46.2,9.0,23.6,38.2,12.4,17.1,72.4,9.4,22.7,32.1,15.2,4.9,2.5,11.1,14.8
86,Western Michigan Broncos,34.0,71.8,25.7,58.1,44.3,5.7,16.4,34.9,14.6,20.8,69.9,13.2,24.5,37.6,13.0,5.9,3.5,13.7,19.4
88,Quinnipiac Bobcats,32.0,71.7,26.5,61.8,42.8,5.5,15.9,34.4,13.3,21.8,61.1,16.3,26.3,42.5,15.6,5.0,3.5,12.5,20.8
89,Florida International Panthers,30.0,71.7,23.9,54.6,43.8,5.5,16.7,32.8,18.3,26.7,68.6,11.5,22.4,33.9,10.7,8.3,3.7,14.7,20.8
90,Miami Hurricanes,36.0,71.6,24.2,54.3,44.6,7.9,20.8,37.7,15.3,21.1,72.5,11.9,24.4,36.3,11.6,5.6,3.4,13.8,18.1
91,New Mexico State Aggies,33.0,71.6,25.9,54.7,47.3,6.0,17.0,35.3,13.9,17.8,78.2,10.5,21.2,31.7,11.0,5.8,2.7,11.2,15.2
91,New Mexico State Aggies,33.0,71.6,24.0,53.9,44.6,5.6,16.8,33.2,18.0,26.6,67.6,11.3,23.8,35.1,12.4,6.5,3.8,14.8,18.5
93,UNLV Rebels,33.0,71.6,25.5,55.6,45.9,5.6,16.9,33.0,15.0,21.8,68.9,11.2,23.7,34.9,15.4,8.1,3.7,12.5,19.2
94,VCU Rams,40.0,71.6,24.2,55.7,43.5,8.5,22.9,37.0,14.7,20.6,71.5,10.7,21.6,32.3,14.6,8.2,3.5,11.3,18.4
95,Troy Trojans,29.0,71.6,25.3,61.9,40.8,8.8,25.6,34.3,12.2,18.5,66.2,12.3,25.4,37.7,13.6,6.7,3.6,14.3,17.6
96,Brown Bears,28.0,71.5,24.6,55.9,43.9,7.5,21.8,34.3,14.9,19.9,74.7,7.9,26.4,34.3,14.3,5.3,3.0,12.3,16.5
97,Northern Colorado Bears,32.0,71.5,22.8,53.4,42.8,7.9,20.5,38.7,17.8,23.2,77.0,11.8,24.2,35.9,11.7,6.0,1.9,14.2,19.0
98,Harvard Crimson,30.0,71.5,23.6,49.7,47.5,6.8,18.1,37.8,17.4,21.6,80.8,9.0,23.2,32.2,14.3,5.9,4.6,13.3,15.5
99,James Madison Dukes,33.0,71.4,25.2,54.9,45.8,6.0,15.9,37.8,15.0,21.2,71.1,10.5,24.8,35.3,13.8,5.4,3.8,12.8,17.9
100,North Carolina A&T Aggies,32.0,71.3,24.3,56.4,43.1,6.4,19.7,32.5,16.2,24.4,66.5,11.7,25.2,36.8,12.0,6.5,4.7,14.9,16.6
101,Butler Bulldogs,38.0,71.2,24.2,55.8,43.3,7.6,21.6,35.2,15.3,21.0,72.6,11.3,23.8,35.2,11.9,5.9,1.6,10.9,18.8
102,Cal State Fullerton Titans,31.0,71.2,24.3,54.0,44.9,6.4,17.4,36.7,16.3,22.7,71.9,10.5,22.9,33.4,12.7,5.2,1.4,14.2,20.5
103,Colorado State Rams,32.0,71.2,24.9,53.3,46.7,5.8,17.5,33.3,15.5,22.4,69.2,10.4,23.8,34.2,13.3,7.3,2.6,14.1,19.0
104,UC Davis Aggies,30.0,71.2,24.8,54.0,45.9,8.0,21.3,37.8,13.6,18.6,72.8,7.5,23.2,30.7,15.0,6.6,2.6,14.1,19.6
105,UNC Greensboro Spartans,31.0,71.1,25.2,58.7,42.9,6.0,16.8,35.6,14.8,21.4,69.0,11.7,22.4,34.1,11.4,6.6,2.5,15.3,21.3
106,Chattanooga Mocs,32.0,71.1,23.8,57.1,41.7,8.5,26.4,32.2,15.0,23.1,64.9,11.7,26.8,38.5,14.0,5.1,1.5,15.1,18.5
107,Portland Pilots,36.0,71.0,23.9,55.0,43.4,6.6,19.3,34.1,16.7,22.8,73.1,10.6,23.1,33.7,11.9,7.5,2.7,11.4,19.9
107,Portland Pilots,32.0,71.0,25.0,54.7,45.7,7.6,18.4,41.2,13.4,18.1,74.1,10.8,23.8,34.7,14.0,5.3,3.1,12.9,17.5
109,Kent State Golden Flashes,37.0,71.0,25.9,58.8,44.1,5.5,16.2,33.6,13.6,20.4,66.8,13.2,23.8,37.0,13.9,7.7,4.1,12.9,17.3
110,Illinois Fighting Illini,34.0,71.0,26.3,56.2,46.8,6.8,17.6,38.7,11.6,15.9,72.9,10.1,24.6,34.6,16.7,5.5,4.5,12.8,17.6
111,Louisiana Ragin' Cajuns,29.0,70.9,24.6,55.7,44.1,7.3,20.9,34.9,14.4,20.5,70.5,11.3,24.9,36.2,12.5,6.9,2.7,17.6,21.5
111,Louisiana Ragin' Cajuns,29.0,70.9,24.7,56.5,43.6,5.2,15.0,34.7,16.3,24.6,66.4,13.1,24.3,37.4,10.2,5.7,4.3,15.4,21.2
113,Columbia Lions,28.0,70.8,25.1,58.7,42.7,5.6,16.7,33.8,15.0,21.0,71.4,12.6,24.0,36.6,11.6,6.4,3.0,12.4,19.1
114,Loyola Marymount Lions,32.0,70.8,25.2,58.5,43.1,4.7,14.5,32.1,15.7,22.6,69.4,13.2,24.9,38.1,13.6,6.7,4.1,14.2,18.9
115,Hofstra Pride,33.0,70.8,24.6,55.6,44.3,6.3,17.7,35.7,15.2,19.9,76.1,10.0,22.2,32.2,13.6,6.4,4.3,10.5,18.0
116,NC State Wolfpack,31.0,70.7,24.4,55.9,43.6,6.6,18.2,36.2,15.3,22.0,69.5,10.7,23.6,34.3,12.0,7.3,5.9,13.3,18.1
116,NC State Wolfpack,31.0,70.7,25.8,58.6,43.9,4.5,13.6,32.9,14.6,21.1,69.4,12.9,24.3,37.2,14.3,6.2,4.5,12.1,17.2
118,Temple Owls,34.0,70.6,25.5,57.1,44.7,6.1,17.1,35.3,13.5,19.3,69.8,11.0,24.8,35.8,15.0,6.8,4.6,10.8,15.8
119,UTEP Miners,35.0,70.6,25.1,53.9,46.5,5.7,15.6,36.4,14.7,22.0,67.0,8.3,25.5,33.8,15.4,6.8,3.8,12.5,18.4
120,Georgetown Hoyas,32.0,70.6,25.3,53.2,47.5,7.0,19.7,35.3,13.0,17.8,73.4,10.1,23.7,33.8,15.0,6.0,4.3,13.5,18.8
121,Buffalo Bulls,34.0,70.6,25.9,54.8,47.2,6.1,16.1,37.5,12.8,19.6,65.1,12.0,23.4,35.4,14.1,7.9,5.4,15.4,19.0
122,Tulsa Golden Hurricane,32.0,70.5,23.5,53.7,43.9,6.7,19.2,34.9,16.7,23.8,70.1,11.4,25.6,37.0,11.4,4.4,3.7,13.8,19.9
123,South Alabama Jaguars,28.0,70.3,24.4,57.8,42.3,5.6,17.0,33.3,15.8,23.8,66.5,13.4,23.2,36.6,12.2,7.0,4.9,14.1,18.0
124,Virginia Tech Hokies,34.0,70.3,24.5,54.3,45.2,5.6,16.8,33.0,15.7,22.1,71.0,10.6,23.7,34.4,12.5,6.6,3.7,12.3,17.0
125,Bucknell Bison,34.0,70.2,24.3,54.6,44.6,6.9,17.2,40.0,14.7,18.6,78.8,7.9,25.9,33.8,14.5,4.7,3.1,11.2,18.0
126,Oregon Ducks,39.0,70.2,24.9,58.6,42.5,7.0,20.6,33.9,13.3,18.1,73.9,10.8,21.8,32.6,14.0,8.2,2.6,12.2,18.2
127,Nevada Wolf Pack,32.0,70.2,23.5,55.7,42.3,6.6,18.9,34.7,16.5,24.1,68.6,12.2,24.6,36.8,11.1,4.8,3.7,14.3,20.4
128,UTSA Roadrunners,34.0,70.1,24.4,55.6,43.8,6.7,19.8,33.7,14.7,21.4,68.8,10.8,27.5,38.3,12.6,5.4,2.4,14.5,19.4
128,UTSA Roadrunners,34.0,70.1,23.6,55.0,42.9,6.9,19.6,35.1,16.1,22.8,70.5,10.6,24.2,34.9,12.6,7.1,2.2,13.6,19.2
130,Akron Zips,36.0,70.1,24.8,57.6,43.0,7.9,21.8,36.1,12.7,18.0,70.4,10.1,24.3,34.4,14.4,6.7,3.6,12.0,19.2
131,Weber State Wildcats,32.0,70.1,23.9,53.3,44.9,8.0,19.5,41.1,14.2,18.8,75.6,8.7,24.8,33.5,12.5,5.5,2.8,12.8,19.8
132,St. John's Red Storm,33.0,70.1,24.5,53.7,45.5,4.3,12.9,33.5,16.8,23.7,71.0,10.7,21.6,32.4,12.6,8.1,2.8,12.4,18.9
133,Western Kentucky Hilltoppers,32.0,70.1,25.3,58.0,43.6,5.6,17.9,31.2,13.9,21.7,64.2,13.3,23.8,37.1,12.3,5.8,3.9,14.8,18.2
134,UCLA Bruins,34.0,70.1,24.4,53.6,45.5,5.1,15.6,32.7,16.1,23.8,67.9,11.9,25.4,37.3,14.5,5.5,5.9,14.8,17.5
135,SE Louisiana Lions,29.0,70.0,24.3,55.7,43.7,6.2,18.2,34.3,15.2,21.0,72.1,11.2,22.7,33.9,14.3,6.2,3.9,13.4,19.7
136,Central Connecticut Blue Devils,30.0,70.0,23.7,54.3,43.6,7.7,22.3,34.7,14.9,22.6,66.2,10.9,21.6,32.5,10.7,6.2,2.6,14.0,19.6
136,Central Connecticut Blue Devils,31.0,70.0,24.7,56.7,43.6,4.9,15.0,32.8,15.7,20.5,76.7,12.7,23.5,36.2,14.6,7.5,3.9,14.4,17.6
138,Norfolk State Spartans,32.0,69.9,24.4,56.0,43.7,5.5,17.9,30.7,15.6,23.0,67.8,11.3,24.4,35.7,12.9,6.4,5.7,16.1,21.6
139,Lafayette Leopards,32.0,69.9,23.6,54.9,42.9,7.7,22.0,35.0,15.1,19.8,76.1,9.2,23.1,32.3,14.9,6.2,2.5,13.4,20.3
140,Tennessee Volunteers,34.0,69.9,24.6,57.1,43.1,5.1,17.1,30.0,15.5,22.6,68.4,13.6,24.0,37.6,13.0,7.4,3.7,13.4,19.4
141,East Tennessee State Buccaneers,36.0,69.9,24.3,53.4,45.4,5.3,15.0,35.0,16.1,23.8,67.8,11.3,24.5,35.8,10.8,6.8,3.8,13.3,18.4
142,Mississippi State Bulldogs,31.0,69.8,23.8,54.9,43.4,7.9,21.9,36.2,14.2,19.7,72.3,9.9,26.2,36.1,12.7,5.3,4.2,13.3,15.2
143,Missouri State Bears,35.0,69.8,24.1,53.1,45.3,6.9,18.4,37.6,14.8,20.3,73.0,10.7,22.5,33.2,13.3,4.9,2.9,10.3,17.4
144,Western Carolina Catamounts,33.0,69.8,23.7,55.3,42.9,6.2,18.5,33.7,16.1,22.6,71.1,14.2,23.0,37.2,14.9,4.7,4.1,12.0,18.0
144,Western Carolina Catamounts,33.0,69.8,26.0,60.3,43.0,5.8,17.3,33.3,12.1,18.6,65.1,13.0,23.1,36.0,13.1,9.1,3.1,13.7,20.7
146,Cal State Northridge Matadors,32.0,69.8,23.5,53.9,43.6,5.5,16.9,32.5,17.3,25.6,67.3,11.4,23.3,34.7,12.8,6.5,3.5,15.8,23.0
147,Sam Houston Bearkats,31.0,69.7,24.8,56.4,44.0,6.0,20.1,29.6,14.1,21.4,66.1,12.3,25.0,37.3,17.4,7.9,2.2,14.4,20.5
148,Richmond Spiders,37.0,69.6,24.9,54.2,45.9,7.8,19.8,39.1,12.1,17.5,68.7,9.3,23.8,33.1,14.8,5.9,4.2,10.4,15.8
149,Maine Black Bears,30.0,69.6,24.2,52.5,46.1,6.4,18.0,35.4,14.9,21.3,69.9,9.9,23.8,33.7,13.2,5.6,3.4,12.9,17.7
150,Indiana Hoosiers,32.0,69.6,24.7,53.5,46.1,5.9,17.1,34.6,14.3,19.8,72.6,10.6,22.2,32.8,12.3,6.3,2.6,13.0,21.4
151,St. Bonaventure Bonnies,31.0,69.5,24.0,52.6,45.6,5.5,15.5,35.1,16.1,23.0,69.9,10.9,24.8,35.8,12.8,5.0,3.4,14.8,18.1
152,Baylor Bears,31.0,69.5,24.3,52.2,46.5,5.3,15.3,34.6,15.7,22.5,69.5,11.6,23.5,35.1,11.8,7.0,4.2,15.7,16.9
153,Loyola Chicago Ramblers,31.0,69.5,23.9,55.9,42.8,6.5,17.8,36.2,15.2,20.6,73.7,12.5,22.4,34.8,12.4,6.0,3.5,12.8,17.5
154,Pepperdine Waves,33.0,69.4,23.8,56.2,42.4,5.4,16.4,32.7,16.3,22.7,71.8,12.2,23.5,35.7,12.4,5.8,2.9,13.3,19.0
155,Middle Tennessee Blue Raiders,32.0,69.3,22.9,53.7,42.6,5.3,15.4,34.1,18.3,25.7,71.0,12.3,22.9,35.2,10.6,8.7,3.6,15.2,23.6
