Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
17,Drexel Dragons,32.0,62.4,23.8,56.0,42.5,5.3,15.9,33.3,9.5,13.4,70.5,9.1,23.8,32.8,11.3,5.8,2.7,12.0,16.9
18,Charlotte 49ers,36.0,62.6,23.2,53.1,43.7,6.8,20.2,33.9,9.3,12.8,73.0,7.5,22.4,29.8,9.6,5.5,2.7,11.2,13.6
19,Jacksonville Dolphins,29.0,62.6,22.1,54.3,40.7,8.3,26.4,31.5,10.0,13.8,72.9,8.5,22.4,30.9,12.1,5.9,2.8,9.5,12.6
20,Iowa State Cyclones,33.0,62.6,20.3,48.4,42.0,7.6,22.6,33.7,14.3,19.8,72.5,8.0,22.5,30.4,11.8,6.8,2.9,16.5,17.0
21,Bradley Braves,35.0,62.7,21.7,53.6,40.5,6.6,20.7,31.9,12.7,16.9,75.0,7.9,23.5,31.4,10.6,6.3,2.4,12.5,15.9
22,Purdue Boilermakers,35.0,62.7,24.1,57.8,41.6,6.4,20.5,31.4,8.2,11.1,73.8,8.1,19.7,27.9,12.3,6.1,2.9,9.9,18.9
23,Northwestern Wildcats,34.0,62.8,21.9,53.0,41.4,7.5,22.2,33.8,11.4,16.8,68.2,9.3,25.8,35.1,13.4,4.5,3.3,13.9,16.6
24,VCU Rams,35.0,62.9,22.5,54.4,41.5,5.9,18.5,31.9,11.9,16.9,70.4,10.2,22.8,33.1,11.6,6.5,3.5,16.3,19.7
25,Missouri State Bears,32.0,63.2,22.6,53.2,42.4,6.7,20.6,32.4,11.3,15.8,72.0,8.6,22.5,31.2,11.0,6.3,3.2,11.9,14.0
26,Yale Bulldogs,30.0,63.2,21.8,55.0,39.6,7.2,22.4,32.1,12.5,18.0,69.4,8.4,23.5,31.9,11.0,5.8,2.8,12.6,16.9
27,San Diego State Aztecs,39.0,63.5,22.5,55.0,40.9,6.2,22.0,28.4,12.2,16.2,75.2,8.8,23.3,32.1,10.6,6.2,3.0,12.9,17.9
28,Maryland Terrapins,35.0,63.5,23.3,54.6,42.6,5.6,17.4,32.3,11.3,15.5,73.1,9.3,22.8,32.1,11.0,4.8,3.4,11.9,18.3
29,Northern Kentucky Norse,35.0,63.5,22.7,51.7,43.9,7.3,20.1,36.2,10.9,15.5,70.5,10.0,23.7,33.7,13.8,5.7,2.4,15.7,15.9
30,Wisconsin Badgers,35.0,63.6,23.7,53.5,44.4,6.2,19.6,31.6,9.9,14.7,67.2,7.9,27.2,35.1,10.2,4.5,3.6,11.8,16.3
31,Duke Blue Devils,36.0,63.6,23.4,57.8,40.6,6.3,20.6,30.5,10.4,13.7,76.3,9.4,21.4,30.8,11.4,6.1,3.7,10.9,16.3
32,Utah Utes,32.0,63.8,23.9,60.1,39.7,6.4,21.1,30.2,9.7,14.7,66.2,10.5,24.5,35.0,12.8,6.2,3.8,10.2,16.1
33,Drake Bulldogs,35.0,63.9,23.2,57.2,40.5,6.7,21.7,30.7,10.9,15.5,70.4,7.9,24.8,32.7,10.1,5.3,2.3,12.0,16.7
34,UConn Huskies,39.0,64.1,21.9,55.0,39.9,5.0,16.7,29.7,15.3,20.8,73.5,9.3,20.8,30.1,9.2,6.6,2.7,12.6,17.0
35,UNC Wilmington Seahawks,34.0,64.3,22.5,52.4,43.0,5.9,19.2,30.4,13.4,19.1,70.2,9.2,23.3,32.6,9.0,5.7,2.8,13.9,19.6
36,UNC Greensboro Spartans,32.0,64.5,22.8,56.2,40.5,7.4,23.1,31.9,11.6,17.1,68.0,9.5,23.8,33.3,10.7,5.8,2.3,13.3,17.5
37,Appalachian State Mountaineers,32.0,64.6,23.5,58.4,40.3,7.3,22.8,32.2,10.2,14.3,71.5,10.1,25.9,36.0,11.8,6.0,2.4,12.5,16.0
38,Boise State Broncos,34.0,64.6,23.6,56.9,41.5,6.6,21.1,31.1,10.9,15.5,70.3,8.3,23.9,32.1,10.7,5.2,3.2,11.8,16.8
39,Cal State Bakersfield Roadrunners,33.0,64.7,21.2,49.7,42.7,7.2,21.1,34.2,15.0,21.0,71.5,8.8,23.6,32.4,11.3,5.8,2.5,13.5,15.5
40,Radford Highlanders,36.0,64.8,23.6,52.5,44.9,6.5,19.5,33.2,11.1,16.3,68.3,8.8,22.6,31.3,11.2,5.6,2.7,13.4,16.3
41,Navy Midshipmen,31.0,64.9,23.6,54.3,43.5,7.2,21.0,34.1,10.5,16.0,65.4,9.4,23.2,32.6,13.0,5.8,3.1,13.0,15.3
42,Cal State Fullerton Titans,33.0,65.1,22.8,54.9,41.6,6.7,21.4,31.2,12.7,17.9,71.1,9.9,25.0,34.9,11.3,6.0,2.9,14.1,19.2
43,Saint Peter's Peacocks,32.0,65.1,20.8,48.5,42.8,5.9,17.4,33.9,17.7,24.7,71.7,9.1,23.1,32.2,10.4,4.6,4.4,12.6,16.1
44,Seton Hall Pirates,33.0,65.1,23.1,55.6,41.5,6.5,20.5,31.8,12.4,17.2,72.2,10.4,23.6,34.0,12.6,7.1,4.4,14.4,18.1
45,South Alabama Jaguars,35.0,65.2,24.4,58.1,42.0,4.9,16.6,29.4,11.6,16.1,71.7,9.9,25.9,35.8,10.0,5.3,2.9,11.0,12.9
46,Florida Atlantic Owls,39.0,65.3,23.7,58.7,40.3,6.6,20.5,32.2,11.4,15.5,73.5,9.3,23.6,33.0,8.2,5.8,2.3,12.3,16.7
47,California Baptist Lancers,33.0,65.3,23.9,56.5,42.4,5.6,18.5,30.3,11.8,16.3,72.7,8.8,25.1,33.9,11.1,5.5,2.6,10.8,18.1
48,UCF Knights,34.0,65.5,22.9,54.6,42.0,6.5,21.2,30.7,13.2,18.2,72.4,10.4,22.9,33.2,12.2,6.7,2.9,14.8,16.3
49,Gardner-Webb Runnin' Bulldogs,31.0,65.5,21.9,52.9,41.4,6.7,19.9,33.7,15.1,21.1,71.6,8.0,23.6,31.6,10.6,6.4,2.8,14.1,17.5
50,Iona Gaels,35.0,65.6,23.6,57.4,41.1,5.9,19.9,29.7,12.5,17.7,70.5,10.9,24.0,34.9,12.2,5.3,2.8,14.3,16.2
51,Lafayette Leopards,34.0,65.6,23.5,53.7,43.8,7.6,22.1,34.1,11.0,15.8,69.8,8.3,26.7,35.0,13.0,6.2,2.6,11.8,14.4
52,Fresno State Bulldogs,31.0,65.7,22.9,51.8,44.2,7.3,19.5,37.6,12.5,16.5,75.6,8.6,24.1,32.6,12.1,5.6,3.1,12.9,15.6
53,Washington State Cougars,34.0,65.7,24.6,55.1,44.6,5.7,17.7,32.2,10.9,15.7,69.2,8.5,23.6,32.0,11.9,5.9,2.7,10.8,16.8
54,Oklahoma State Cowboys,36.0,65.8,22.8,57.7,39.5,7.1,22.4,31.6,13.2,17.6,75.2,10.2,23.5,33.7,11.9,7.6,2.6,12.9,17.3
55,UC Santa Barbara Gauchos,35.0,65.9,24.1,54.3,44.4,5.9,17.1,34.4,11.7,15.6,74.9,8.3,21.9,30.2,11.7,4.9,2.3,12.3,17.7
56,Kent State Golden Flashes,35.0,65.9,22.2,54.9,40.5,6.9,22.2,31.1,14.5,20.2,72.1,10.4,24.5,34.9,11.3,5.4,2.9,15.7,18.4
57,Cal Poly Mustangs,33.0,65.9,22.2,51.2,43.3,6.3,18.5,34.1,15.2,21.1,72.2,7.9,24.5,32.4,11.3,6.2,3.0,12.4,17.4
58,North Carolina Central Eagles,30.0,65.9,23.5,55.2,42.5,6.2,20.3,30.4,12.8,18.8,68.1,9.9,22.3,32.2,12.8,6.8,3.9,16.8,18.3
59,Niagara Purple Eagles,31.0,65.9,23.6,53.7,43.9,5.9,16.4,35.8,12.9,17.8,72.3,8.7,21.9,30.5,10.4,5.4,3.5,10.8,16.2
60,American University Eagles,32.0,65.9,23.6,52.0,45.3,6.8,17.5,38.5,12.1,16.7,72.3,8.6,20.5,29.1,12.3,8.3,2.3,12.2,15.2
61,Fairfield Stags,31.0,66.0,24.8,56.4,44.0,5.2,17.8,29.1,11.2,15.6,71.6,9.9,24.3,34.2,10.8,5.9,3.3,11.7,17.9
62,UMass Lowell River Hawks,34.0,66.0,23.2,57.1,40.7,6.2,18.6,33.4,13.3,18.3,72.5,9.4,20.9,30.2,10.8,7.6,3.1,13.8,17.5
63,Southern Miss Golden Eagles,33.0,66.1,23.6,56.8,41.5,6.8,21.5,31.7,12.2,17.2,70.8,10.4,23.5,33.9,12.4,6.7,2.5,14.6,16.7
64,Old Dominion Monarchs,31.0,66.2,23.0,55.8,41.3,7.4,23.6,31.3,12.7,19.1,66.6,10.4,24.7,35.1,12.8,5.9,3.9,11.5,17.9
65,Longwood Lancers,32.0,66.2,23.0,52.9,43.5,7.8,22.6,34.8,12.3,17.2,71.8,8.4,23.0,31.5,12.2,5.9,3.3,14.4,17.1
66,San José State Spartans,35.0,66.2,23.6,56.3,41.9,6.9,20.0,34.3,12.2,16.0,76.2,8.4,22.1,30.5,12.0,5.1,2.6,8.3,14.8
67,Maryland-Eastern Shore Hawks,31.0,66.3,23.5,54.0,43.5,6.4,19.7,32.2,12.9,18.0,71.4,9.5,24.6,34.1,12.5,6.7,3.2,19.0,15.9
68,Oregon Ducks,36.0,66.3,24.1,58.9,40.9,7.4,21.9,33.7,10.8,14.1,76.7,9.6,22.9,32.5,12.3,6.1,2.5,11.0,17.4
69,Harvard Crimson,28.0,66.4,24.3,57.6,42.2,7.2,22.3,32.2,10.6,14.3,74.1,8.5,23.7,32.2,11.5,7.0,3.1,12.7,16.9
70,Hofstra Pride,35.0,66.4,24.6,60.4,40.8,6.7,22.0,30.7,10.4,15.0,69.5,11.8,24.7,36.5,12.5,5.8,3.0,12.6,15.2
71,Texas A&M Aggies,35.0,66.5,22.4,55.0,40.7,8.3,25.1,33.0,13.5,19.1,70.6,10.7,21.4,32.1,13.2,7.2,4.0,14.0,20.0
72,Morehead State Eagles,34.0,66.6,24.9,56.8,43.8,5.7,18.2,31.4,11.2,15.5,72.1,8.1,24.2,32.3,10.7,5.7,3.2,11.2,17.2
73,Texas State Bobcats,35.0,66.7,22.9,51.4,44.5,6.2,17.1,36.1,14.8,20.7,71.3,8.5,22.3,30.8,10.7,6.2,3.3,12.2,16.7
74,Marist Red Foxes,33.0,66.7,23.7,57.4,41.3,7.5,21.5,35.0,11.7,16.3,71.7,10.2,25.5,35.8,11.5,5.8,2.6,11.0,15.4
75,Georgia Southern Eagles,33.0,66.7,23.6,55.7,42.4,6.8,20.9,32.4,12.7,18.2,70.0,9.4,25.7,35.1,11.5,6.2,2.6,13.0,15.9
76,Towson Tigers,33.0,66.7,23.5,55.9,42.0,7.4,22.3,33.2,12.4,16.5,75.0,9.1,22.2,31.3,11.9,5.6,2.8,11.8,16.2
77,Troy Trojans,33.0,66.8,23.3,55.0,42.4,6.3,19.6,31.9,13.8,18.5,75.0,9.8,24.6,34.5,10.8,6.6,2.9,15.5,17.6
78,Robert Morris Colonials,33.0,66.8,24.0,55.5,43.3,6.3,17.9,35.4,12.4,17.0,73.1,9.3,24.2,33.5,10.6,6.8,2.7,13.2,15.5
79,Montana State Bobcats,35.0,66.9,23.3,53.9,43.2,6.3,18.7,33.9,14.0,18.7,74.9,7.7,22.9,30.6,9.2,5.6,2.0,13.7,20.5
80,Akron Zips,33.0,66.9,24.3,56.8,42.8,6.9,20.3,34.2,11.4,15.5,73.4,8.9,23.7,32.6,11.2,5.8,3.0,12.3,18.5
81,Vermont Catamounts,34.0,66.9,24.6,54.9,44.7,7.2,20.2,35.8,10.6,14.6,72.4,7.1,25.4,32.4,11.2,5.0,2.6,11.4,15.5
82,Oregon State Beavers,32.0,67.0,23.3,54.5,42.7,7.0,20.8,33.8,13.4,18.5,72.3,10.0,23.6,33.6,13.5,6.5,3.2,11.8,16.6
83,Mercer Bears,33.0,67.0,23.5,54.5,43.0,6.1,18.5,33.0,14.0,19.3,72.5,9.1,23.1,32.2,10.7,5.7,2.3,11.8,15.6
84,Mount St. Mary's Mountaineers,33.0,67.0,24.2,57.0,42.4,6.8,20.5,33.3,11.9,16.6,71.5,10.2,24.2,34.4,11.8,7.7,3.0,11.9,15.4
85,New Hampshire Wildcats,30.0,67.0,24.7,56.7,43.6,5.9,18.9,31.1,11.8,16.8,69.9,9.1,27.6,36.6,10.0,5.5,2.8,11.0,16.0
86,Air Force Falcons,32.0,67.1,23.9,53.7,44.5,5.2,17.7,29.3,14.1,18.9,74.8,9.2,23.2,32.4,10.1,5.7,3.1,11.0,17.0
87,Colorado Buffaloes,35.0,67.1,24.1,56.6,42.5,6.2,19.3,32.1,12.8,17.8,71.7,8.7,24.9,33.6,11.2,7.1,4.0,13.4,17.2
88,Bellarmine Knights,33.0,67.2,23.1,52.0,44.4,9.5,26.9,35.4,11.4,15.8,72.1,8.4,23.1,31.5,13.6,5.4,2.0,11.9,14.9
89,Illinois Fighting Illini,33.0,67.2,24.4,58.6,41.6,6.0,17.8,33.4,12.5,17.7,70.5,9.8,24.0,33.8,10.7,6.9,2.8,13.0,18.4
90,UC Irvine Anteaters,35.0,67.2,22.8,57.4,39.7,6.6,20.5,32.3,15.1,20.6,73.0,9.6,24.3,33.9,11.5,5.9,3.2,12.7,16.5
91,Siena Saints,32.0,67.2,24.8,55.2,44.9,5.2,15.5,33.5,12.5,18.2,68.6,8.8,23.0,31.8,10.7,7.6,3.2,12.4,17.3
92,Charleston Cougars,35.0,67.2,25.7,59.6,43.1,5.9,19.2,30.6,10.0,14.8,67.7,9.1,24.9,34.0,11.7,5.6,3.7,13.8,18.3
93,Grand Canyon Lopes,36.0,67.3,24.0,58.7,40.9,6.1,19.3,31.7,13.2,18.8,70.3,11.0,22.7,33.6,10.4,5.6,2.7,10.8,17.8
94,George Mason Patriots,33.0,67.3,24.2,56.7,42.6,6.0,19.9,30.1,12.9,18.7,68.9,8.8,23.7,32.5,11.0,6.9,2.9,11.5,19.2
95,Boston University Terriers,31.0,67.4,23.5,53.9,43.7,7.0,21.1,33.4,13.2,19.3,68.7,8.0,25.4,33.4,11.6,6.4,3.8,12.4,15.9
96,USC Trojans,33.0,67.4,23.5,59.9,39.3,7.4,22.2,33.4,12.9,18.1,71.4,12.6,23.2,35.8,13.1,6.8,3.0,12.3,17.5
97,Oklahoma Sooners,32.0,67.5,24.9,57.7,43.2,5.5,17.7,31.2,12.2,17.3,70.3,9.5,23.3,32.8,10.7,7.1,3.3,10.4,15.7
98,Weber State Wildcats,33.0,67.5,23.9,53.4,44.8,8.2,22.1,37.1,11.5,16.5,69.9,7.2,24.5,31.7,13.9,5.6,3.0,13.0,17.7
99,Rider Broncs,30.0,67.6,23.0,54.2,42.5,8.3,23.3,35.6,13.3,20.6,64.4,9.6,21.9,31.5,12.1,6.0,3.2,11.1,15.7
100,Fordham Rams,33.0,67.6,23.5,55.8,42.0,5.5,17.0,32.0,15.2,20.8,73.2,8.6,25.2,33.8,11.4,6.4,3.0,13.8,19.4
101,Arkansas State Red Wolves,33.0,67.6,23.6,53.8,43.8,6.6,18.1,36.7,13.8,18.6,74.3,9.0,24.1,33.1,11.5,6.0,3.4,11.6,16.6
102,St. Bonaventure Bonnies,32.0,67.7,23.0,53.5,42.9,6.1,21.1,28.7,15.7,21.9,71.6,9.6,24.7,34.3,12.9,6.0,2.8,13.0,15.9
103,Villanova Wildcats,34.0,67.7,24.0,55.0,43.7,7.8,22.9,33.8,11.9,15.3,77.6,8.2,24.8,33.0,14.4,5.6,3.1,11.3,15.4
104,Auburn Tigers,34.0,67.7,23.2,56.9,40.7,5.6,19.6,28.8,15.7,22.1,71.0,11.8,23.8,35.6,11.2,7.0,3.5,13.0,17.9
105,Middle Tennessee Blue Raiders,33.0,67.8,23.9,53.4,44.8,6.5,18.2,35.5,13.5,17.8,75.7,9.2,22.5,31.7,10.9,6.8,3.0,14.9,15.4
106,Sacramento State Hornets,32.0,67.8,25.7,56.3,45.6,6.0,17.2,35.2,10.4,14.1,73.6,7.8,21.9,29.7,11.8,6.7,2.7,9.4,15.5
107,Richmond Spiders,33.0,67.8,24.6,57.4,42.9,7.6,23.1,32.9,10.9,15.0,72.6,8.7,25.8,34.5,12.3,6.0,2.8,11.5,17.5
108,Kentucky Wildcats,34.0,67.8,24.3,56.7,42.9,6.5,20.1,32.4,12.6,17.0,74.4,8.5,21.5,30.1,11.8,6.0,2.2,11.1,17.1
109,St. Francis Brooklyn Terriers,30.0,67.8,25.0,55.9,44.7,5.9,15.1,39.0,12.0,17.2,69.6,10.3,24.7,35.0,13.4,6.4,3.1,13.6,16.4
110,Nevada Wolf Pack,33.0,67.8,23.7,55.6,42.5,7.7,23.6,32.7,12.8,17.5,73.0,8.5,25.1,33.5,12.8,5.1,2.8,12.5,19.3
111,Texas Longhorns,38.0,67.8,23.8,56.1,42.5,6.3,19.5,32.4,13.8,18.9,73.2,10.0,24.4,34.4,11.1,5.8,3.2,15.7,17.4
112,Tarleton State Texans,34.0,67.9,22.3,50.2,44.4,7.8,21.7,35.7,15.5,21.5,72.2,8.9,24.3,33.2,12.7,5.0,3.5,18.1,21.0
113,Clemson Tigers,34.0,67.9,23.5,57.9,40.5,7.9,23.6,33.2,13.1,17.8,73.7,8.9,24.3,33.2,11.6,5.6,2.6,11.3,17.0
114,Michigan State Spartans,34.0,67.9,24.5,57.9,42.4,7.2,22.3,32.4,11.6,16.2,72.0,9.0,23.7,32.6,13.1,5.7,3.4,9.8,16.4
115,Butler Bulldogs,32.0,67.9,26.2,58.6,44.7,6.3,19.5,32.1,9.3,13.2,70.4,10.3,26.0,36.3,13.8,6.8,3.3,12.5,14.3
116,Arkansas Razorbacks,36.0,67.9,23.5,55.4,42.4,5.3,16.9,31.1,15.6,21.9,71.4,9.7,23.4,33.0,10.6,6.7,2.9,14.4,18.9
117,Arizona State Sun Devils,36.0,68.0,23.2,58.2,39.9,7.8,22.7,34.1,13.8,19.5,70.7,11.8,26.6,38.4,12.7,6.1,3.0,14.0,18.1
118,Kansas Jayhawks,36.0,68.1,24.3,58.4,41.5,6.4,20.6,31.0,13.2,18.2,72.5,10.5,24.3,34.9,11.3,6.1,2.8,14.3,16.1
119,James Madison Dukes,33.0,68.1,24.6,58.2,42.2,6.8,22.1,31.0,12.1,17.9,67.5,9.8,24.4,34.2,11.6,7.2,3.2,16.5,19.5
120,Montana Grizzlies,31.0,68.2,23.6,52.5,45.1,6.0,18.5,32.2,14.9,19.3,77.4,7.6,22.7,30.3,11.1,5.1,2.3,10.3,16.3
121,Penn State Nittany Lions,37.0,68.2,25.2,58.7,43.0,7.2,22.1,32.7,10.6,15.0,70.6,9.1,25.9,34.9,13.9,4.7,2.8,8.6,13.5
122,Alabama Crimson Tide,37.0,68.3,23.9,64.5,37.1,5.5,19.3,28.3,15.0,21.1,71.1,12.2,25.2,37.4,9.8,7.2,3.8,11.7,19.9
123,Stanford Cardinal,33.0,68.4,24.4,55.1,44.3,8.0,22.5,35.4,11.5,15.8,73.1,8.6,22.9,31.5,12.6,5.9,2.7,12.1,16.2
124,Creighton Bluejays,37.0,68.4,26.6,63.0,42.2,6.2,18.6,33.6,9.0,12.4,72.6,8.8,24.4,33.2,11.9,5.9,2.8,9.7,16.0
125,TCU Horned Frogs,35.0,68.4,24.9,58.2,42.7,6.3,20.4,30.8,12.4,17.5,70.6,10.7,24.2,34.9,13.7,6.3,4.4,15.4,16.7
126,UT Arlington Mavericks,32.0,68.4,23.5,53.7,43.7,7.4,20.4,36.4,14.1,20.0,70.4,9.5,24.2,33.7,12.7,6.0,3.2,14.3,18.4
127,Wichita State Shockers,32.0,68.5,24.5,60.3,40.6,8.3,24.6,33.6,11.2,15.7,71.5,10.4,23.8,34.2,13.9,6.9,3.3,11.7,15.4
128,Bucknell Bison,32.0,68.5,25.5,57.7,44.1,7.4,20.8,35.6,10.2,15.8,64.2,8.3,23.3,31.6,14.2,7.7,3.1,10.3,14.8
129,UTEP Miners,32.0,68.5,24.0,53.7,44.6,6.7,20.1,33.3,13.9,19.4,71.6,9.4,23.4,32.8,10.6,7.9,3.5,16.8,19.6
130,Campbell Fighting Camels,34.0,68.5,24.5,54.0,45.4,7.7,22.4,34.5,11.7,16.9,69.5,8.7,23.1,31.9,12.0,6.0,3.4,12.4,18.3
131,Princeton Tigers,32.0,68.5,25.3,59.5,42.5,6.4,19.8,32.2,11.5,16.7,68.9,8.2,24.8,33.0,11.1,6.1,3.3,10.5,17.9
132,Cal State Northridge Matadors,32.0,68.6,23.0,54.0,42.6,6.9,20.5,33.7,15.6,20.8,74.9,10.1,25.1,35.2,12.4,5.4,2.7,12.0,17.9
133,Utah Valley Wolverines,37.0,68.6,25.1,64.3,39.0,6.4,20.7,30.7,12.1,18.1,66.8,12.1,24.5,36.6,11.3,6.7,3.0,12.4,19.1
134,Florida Gators,33.0,68.6,25.2,60.7,41.5,5.8,18.4,31.6,12.5,17.7,70.4,11.6,26.9,38.5,11.2,6.6,3.1,12.5,16.4
135,Norfolk State Spartans,33.0,68.6,22.6,55.5,40.8,9.1,26.3,34.7,14.2,20.8,68.5,10.5,20.8,31.3,14.0,6.6,2.6,13.9,19.3
136,Prairie View A&M Panthers,32.0,68.6,23.2,53.8,43.1,6.2,18.1,34.0,16.1,22.4,71.7,8.9,24.8,33.8,11.2,5.8,4.1,15.3,18.0
137,Davidson Wildcats,32.0,68.7,25.5,57.6,44.3,6.9,21.2,32.6,10.7,15.2,70.2,9.4,25.0,34.3,12.5,5.9,3.8,11.6,18.1
138,Indiana Hoosiers,35.0,68.7,24.3,59.5,40.9,7.5,22.5,33.4,12.5,17.7,70.4,10.9,23.4,34.3,11.7,6.5,3.2,11.2,16.1
139,Cleveland State Vikings,35.0,68.7,24.5,57.8,42.4,7.0,21.8,31.9,12.8,17.5,73.2,12.4,23.2,35.6,12.2,6.2,3.9,13.9,16.2
140,Kansas City Roos,32.0,68.7,22.9,54.1,42.4,7.5,21.8,34.3,15.4,20.7,74.3,9.9,23.3,33.2,10.9,6.1,3.2,11.9,16.4
141,Ohio State Buckeyes,35.0,69.0,25.1,58.5,43.0,6.9,21.5,32.1,11.9,16.4,72.3,10.1,23.0,33.1,12.3,4.7,2.8,10.5,15.6
142,East Tennessee State Buccaneers,32.0,69.0,25.0,57.3,43.6,7.9,24.5,32.4,11.1,15.2,73.3,10.0,23.3,33.3,12.6,7.1,2.3,12.2,16.1
143,Texas Tech Red Raiders,32.0,69.0,24.5,58.5,41.9,8.1,25.1,32.4,11.8,16.6,71.1,10.7,22.0,32.7,13.4,7.1,3.7,13.8,17.3
144,Kennesaw State Owls,35.0,69.0,24.1,55.9,43.0,7.2,21.7,33.1,13.7,19.9,68.8,9.0,24.9,33.9,11.4,6.6,3.0,14.3,19.3
145,Seattle U Redhawks,32.0,69.0,24.7,57.7,42.8,6.5,20.1,32.2,13.1,18.8,70.0,8.9,26.3,35.2,12.9,6.2,3.5,13.2,18.6
146,Stony Brook Seawolves,33.0,69.1,25.0,58.7,42.6,8.8,25.7,34.1,10.4,14.8,69.9,9.6,25.6,35.2,13.4,7.2,2.2,9.2,15.8
147,Ole Miss Rebels,33.0,69.1,24.8,56.8,43.7,6.6,19.5,33.8,12.8,17.2,74.5,10.1,24.0,34.2,13.9,7.1,2.8,12.1,15.3
148,UNC Asheville Bulldogs,35.0,69.1,25.7,60.7,42.4,6.2,20.9,29.7,11.4,15.9,71.9,10.5,23.6,34.2,11.9,7.1,3.6,12.7,20.0
149,UC Riverside Highlanders,34.0,69.2,24.7,54.4,45.5,5.3,15.8,33.5,14.4,20.0,72.0,7.3,24.2,31.5,11.3,5.9,3.0,11.9,16.7
150,Cincinnati Bearcats,36.0,69.3,25.4,59.5,42.7,5.8,18.6,31.2,12.7,17.1,74.0,9.7,25.0,34.7,12.9,5.3,2.8,12.2,15.5
151,Colgate Raiders,35.0,69.3,26.8,58.7,45.6,7.7,21.5,35.9,8.1,11.7,68.8,8.2,23.3,31.5,14.6,6.0,3.1,12.3,14.7
152,Brown Bears,27.0,69.3,25.5,57.1,44.7,7.4,21.1,35.0,10.9,15.3,71.0,8.1,26.3,34.4,12.0,6.8,3.0,13.8,17.0
153,Georgia State Panthers,31.0,69.4,24.4,55.9,43.5,6.9,19.2,36.1,13.7,19.0,72.3,9.3,23.6,32.9,12.7,6.8,3.7,12.0,17.2
154,Lehigh Mountain Hawks,30.0,69.4,25.6,59.3,43.3,6.7,20.7,32.3,11.5,16.8,68.1,9.3,26.8,36.1,12.2,5.9,3.0,11.8,15.4
155,Florida Gulf Coast Eagles,32.0,69.4,25.1,57.8,43.5,8.0,23.9,33.4,11.2,16.1,69.6,10.0,25.2,35.2,12.8,5.7,2.9,11.8,15.5
