Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
61,Detroit Mercy Titans,33.0,76.6,26.5,61.3,43.3,10.2,26.5,38.6,13.2,17.2,76.8,13.1,23.6,36.7,12.5,6.1,1.9,11.8,16.2
62,Long Beach State Beach,33.0,76.5,28.8,63.2,45.5,4.4,15.0,29.6,14.5,21.5,67.8,13.0,27.6,40.6,15.0,7.4,3.3,14.1,17.1
63,Belmont Bruins,32.0,76.5,28.1,59.4,47.2,9.6,24.7,38.8,10.8,14.8,72.6,8.3,24.6,32.8,15.3,7.0,3.2,11.4,15.6
64,Creighton Bluejays,37.0,76.4,27.4,58.5,46.9,8.6,24.4,35.4,13.0,16.6,78.3,8.3,28.7,37.0,15.7,5.0,4.1,11.6,13.1
65,Ball State Cardinals,32.0,76.4,26.3,55.8,47.1,7.5,20.3,36.9,16.3,23.7,68.9,10.5,25.3,35.8,13.2,5.5,3.8,12.2,16.4
66,Lipscomb Bisons,33.0,76.4,28.6,60.1,47.6,8.1,22.7,35.6,11.2,15.0,74.4,8.8,27.5,36.3,14.1,5.4,2.8,12.1,13.9
67,George Washington Revolutionaries,32.0,76.3,27.2,57.8,47.0,7.1,22.2,32.1,14.8,20.1,73.8,8.9,26.1,34.9,12.7,5.7,3.4,12.6,16.5
68,Portland State Vikings,31.0,76.2,27.0,59.3,45.5,10.4,28.4,36.7,11.8,16.4,71.9,9.0,25.2,34.2,13.1,5.0,3.9,12.2,14.0
68,Portland State Vikings,31.0,76.2,26.9,60.2,44.8,7.5,22.2,34.0,14.8,20.4,72.7,9.3,22.1,31.4,13.9,7.1,3.4,12.1,22.6
70,San Francisco Dons,34.0,76.2,26.0,58.1,44.7,10.3,28.4,36.1,14.0,18.7,75.0,9.5,24.9,34.4,12.8,6.8,2.5,13.8,18.5
71,North Carolina Tar Heels,33.0,76.2,26.2,60.5,43.4,7.1,22.8,31.2,16.6,22.4,74.2,11.2,28.3,39.5,12.0,5.4,3.9,10.8,16.8
72,Kansas State Wildcats,36.0,76.2,26.7,57.9,46.1,7.2,20.9,34.3,15.6,20.9,74.8,9.9,24.8,34.6,17.0,8.0,2.8,13.8,17.9
73,Kent State Golden Flashes,35.0,76.1,27.3,60.8,45.0,7.9,23.4,33.6,13.6,18.7,72.6,11.1,24.7,35.7,12.3,8.8,3.9,11.4,18.9
74,Iona Gaels,35.0,76.0,28.0,61.0,45.9,7.1,19.5,36.2,12.9,17.7,73.2,11.1,24.4,35.5,14.9,7.5,5.5,10.4,16.2
75,West Virginia Mountaineers,34.0,76.0,25.9,57.4,45.2,7.3,20.8,35.0,16.8,22.6,74.3,11.3,22.6,33.9,13.0,6.7,3.1,12.9,18.6
76,Bowling Green Falcons,31.0,76.0,27.1,60.0,45.2,7.2,21.2,34.0,14.5,20.1,72.5,10.5,25.3,35.8,13.8,6.1,3.0,12.2,17.7
77,Stephen F. Austin Lumberjacks,32.0,75.8,27.1,57.3,47.3,6.3,16.6,38.2,15.3,21.4,71.6,10.5,23.7,34.3,15.1,8.9,2.6,15.3,21.4
78,Pacific Tigers,33.0,75.8,26.3,58.2,45.2,9.0,23.1,39.0,14.2,19.7,72.0,8.0,23.5,31.5,12.7,5.4,2.6,11.8,19.0
79,Norfolk State Spartans,33.0,75.8,26.5,56.2,47.2,6.8,20.1,33.9,15.9,21.3,74.4,11.0,24.9,35.9,12.8,7.1,3.7,13.2,18.1
80,Yale Bulldogs,30.0,75.8,28.0,58.8,47.7,7.5,20.7,36.1,12.2,17.6,69.4,9.9,27.8,37.8,14.6,6.4,4.1,11.2,17.4
81,Southern Indiana Screaming Eagles,33.0,75.8,26.3,60.6,43.4,9.7,25.9,37.5,13.5,20.1,67.1,12.2,26.3,38.5,12.7,7.2,2.3,13.3,18.3
82,Nicholls Colonels,31.0,75.6,28.5,62.4,45.6,7.7,22.5,34.1,11.0,17.1,64.5,11.5,23.2,34.7,13.9,9.7,3.0,13.5,20.6
83,Utah Tech Trailblazers,33.0,75.6,25.1,54.6,45.9,8.6,22.7,38.1,16.8,23.8,70.4,9.7,24.4,34.1,13.2,6.6,2.2,15.1,19.6
84,North Carolina Central Eagles,30.0,75.6,27.2,57.9,46.9,7.4,20.5,36.0,13.9,19.8,70.2,10.9,24.8,35.8,14.6,8.0,3.2,15.3,19.2
85,Saint Louis Billikens,33.0,75.5,27.9,59.7,46.8,7.0,19.5,35.7,12.8,17.5,73.1,10.2,27.8,38.0,16.5,5.0,4.0,12.1,16.9
86,BYU Cougars,34.0,75.5,26.9,59.1,45.5,8.1,23.9,34.0,13.7,19.1,71.7,11.0,26.4,37.4,14.7,7.4,3.9,14.1,19.4
87,Princeton Tigers,32.0,75.5,27.1,59.6,45.5,8.5,24.9,34.2,12.8,18.0,71.2,10.2,28.8,39.0,13.5,4.9,3.3,12.0,16.0
88,Kansas Jayhawks,36.0,75.4,27.8,59.5,46.8,7.0,20.1,34.7,12.8,17.8,72.0,9.8,26.1,35.9,16.4,8.8,3.9,12.3,16.6
89,Little Rock Trojans,31.0,75.4,27.3,61.5,44.3,6.0,18.3,32.6,14.9,20.4,73.1,10.9,24.8,35.7,14.8,6.7,2.3,13.5,19.7
90,Loyola Marymount Lions,31.0,75.3,26.8,59.1,45.4,9.3,25.5,36.5,12.3,18.4,67.1,10.6,25.5,36.1,11.8,5.5,2.8,12.8,19.4
91,TCU Horned Frogs,35.0,75.3,26.7,58.2,45.8,8.1,21.5,37.4,13.8,19.4,71.3,11.6,24.1,35.8,14.9,7.2,3.1,16.3,17.5
91,TCU Horned Frogs,35.0,75.3,27.6,60.8,45.3,5.6,18.2,31.0,14.5,20.7,69.9,11.5,24.3,35.8,16.1,8.0,4.7,11.9,16.5
93,Grand Canyon Lopes,36.0,75.2,25.9,56.1,46.2,9.0,23.4,38.3,14.4,20.1,71.6,10.1,26.5,36.6,12.6,4.9,3.2,11.9,18.0
94,Pittsburgh Panthers,36.0,75.1,25.8,57.8,44.7,9.0,25.1,36.0,14.4,19.0,75.9,10.1,26.0,36.1,14.1,5.1,4.1,11.1,16.3
95,Kennesaw State Owls,35.0,75.0,26.6,57.7,46.1,8.2,22.4,36.5,13.7,20.7,66.1,9.6,25.6,35.3,14.3,7.9,2.7,12.4,18.0
96,Abilene Christian Wildcats,30.0,75.0,27.1,58.3,46.4,8.1,22.6,36.0,12.7,17.1,74.1,10.1,27.5,37.6,14.8,5.5,3.2,12.7,18.1
96,Abilene Christian Wildcats,30.0,75.0,27.1,60.0,45.1,7.0,20.4,34.4,13.8,19.1,72.3,10.2,22.2,32.4,15.7,8.8,2.4,12.6,20.6
98,Morgan State Bears,31.0,74.9,27.8,61.6,45.2,6.6,18.0,36.9,12.6,18.3,68.8,11.7,23.0,34.6,15.5,9.8,4.5,16.1,20.9
99,Duquesne Dukes,33.0,74.9,27.2,62.2,43.7,9.2,25.0,36.6,11.4,16.4,69.4,12.4,23.2,35.5,15.3,8.1,3.8,12.0,18.6
100,Houston Cougars,37.0,74.9,27.3,59.5,45.8,7.7,22.6,34.0,12.6,17.2,73.3,12.8,26.1,38.9,14.7,7.9,4.9,10.0,16.7
101,Hofstra Pride,35.0,74.8,28.6,59.5,48.0,8.7,23.6,36.7,9.0,12.1,73.9,7.7,26.0,33.7,14.4,6.2,4.2,10.7,14.4
102,Drake Bulldogs,35.0,74.8,27.7,59.5,46.5,7.1,18.7,37.7,12.3,17.1,72.0,9.7,27.3,37.0,14.8,7.0,2.5,12.3,19.1
102,Drake Bulldogs,35.0,74.8,27.2,58.1,46.9,7.9,21.5,37.0,12.4,16.2,76.7,7.9,27.8,35.7,13.7,5.3,2.6,10.5,14.9
104,UC Davis Aggies,32.0,74.8,25.3,56.9,44.5,6.7,19.7,34.0,17.5,24.7,70.9,11.8,25.3,37.1,12.2,7.1,2.8,14.7,18.8
105,Indiana Hoosiers,35.0,74.7,28.4,58.4,48.6,5.7,15.5,36.8,12.2,17.2,71.1,9.2,26.5,35.7,15.2,5.8,5.1,11.5,17.1
106,Wofford Terriers,33.0,74.7,27.5,58.1,47.3,7.5,22.7,33.0,12.3,16.7,73.7,9.5,23.5,33.0,12.5,5.7,2.1,11.0,14.2
107,Clemson Tigers,34.0,74.7,26.4,56.6,46.7,8.3,22.8,36.4,13.5,17.2,78.5,7.4,27.8,35.2,14.3,5.1,3.1,11.1,17.3
108,Liberty Flames,36.0,74.7,26.8,56.4,47.4,10.4,28.0,37.3,10.8,14.8,72.7,8.2,25.6,33.8,16.1,6.3,2.3,10.3,15.0
109,High Point Panthers,31.0,74.6,26.2,59.2,44.3,7.5,23.2,32.5,14.6,23.3,62.6,11.6,26.3,37.9,12.4,6.5,4.9,14.1,18.5
110,SIU Edwardsville Cougars,33.0,74.6,25.6,57.5,44.5,9.1,25.6,35.5,14.4,19.5,73.9,10.2,25.5,35.7,13.4,6.0,2.6,11.2,16.1
110,SIU Edwardsville Cougars,33.0,74.6,27.3,61.3,44.5,8.4,23.3,36.1,11.7,16.6,70.4,12.1,21.6,33.8,12.6,8.3,2.4,11.9,18.3
110,SIU Edwardsville Cougars,33.0,74.6,25.3,58.1,43.5,7.2,21.8,32.9,16.9,23.2,72.9,11.3,25.8,37.0,12.3,6.9,4.3,12.8,17.5
113,Kentucky Wildcats,34.0,74.5,27.3,60.1,45.4,6.3,18.0,34.7,13.6,19.2,70.6,13.9,25.5,39.4,15.1,6.4,3.7,11.8,16.1
114,UNC Asheville Bulldogs,35.0,74.4,25.6,54.0,47.5,7.8,20.2,38.8,15.3,22.1,69.4,8.4,26.4,34.8,12.7,6.3,4.0,14.2,15.5
115,UMBC Retrievers,32.0,74.3,27.2,60.3,45.0,8.0,23.6,34.1,12.0,16.0,75.0,9.3,24.9,34.2,14.3,5.6,2.5,10.1,14.6
116,Illinois Fighting Illini,33.0,74.3,26.5,59.0,44.9,7.6,24.7,30.8,13.7,20.2,67.9,11.1,26.7,37.8,12.4,6.9,5.6,12.9,17.0
117,UNLV Rebels,32.0,74.3,25.6,59.2,43.2,8.2,23.5,34.9,14.9,20.6,72.3,10.3,23.1,33.3,12.8,9.1,3.8,12.2,17.1
118,St. Thomas-Minnesota Tommies,33.0,74.2,25.7,57.4,44.7,9.0,25.6,35.2,13.8,17.6,78.5,8.2,23.6,31.9,12.9,5.9,2.3,9.9,17.4
119,Virginia Tech Hokies,34.0,74.1,27.4,58.3,46.9,8.3,23.1,35.8,11.1,15.1,73.5,8.5,24.8,33.3,15.5,5.2,3.1,9.9,15.5
120,UCLA Bruins,37.0,74.1,27.9,60.7,46.0,6.1,17.6,34.9,12.2,16.6,73.1,11.3,24.1,35.4,14.5,8.4,3.8,10.0,15.5
121,Syracuse Orange,32.0,74.1,27.2,58.8,46.3,6.2,17.1,36.2,13.5,18.0,74.9,10.1,24.6,34.8,14.3,7.5,5.0,11.7,13.3
122,North Alabama Lions,33.0,74.1,27.0,59.1,45.8,7.6,20.7,37.0,12.4,17.5,70.9,8.5,26.2,34.7,11.5,5.8,3.1,11.3,16.7
123,Arkansas Razorbacks,36.0,74.1,26.7,57.3,46.6,5.0,15.9,31.3,15.7,22.5,69.8,10.4,25.0,35.3,12.8,8.4,5.1,12.7,19.3
124,Montana State Bobcats,35.0,73.9,25.1,53.6,46.9,6.2,18.3,33.6,17.5,23.3,75.4,8.3,24.6,32.9,12.5,6.5,3.0,11.9,18.3
125,Western Carolina Catamounts,34.0,73.9,25.6,59.3,43.2,8.5,25.0,34.0,14.2,19.8,71.5,9.8,27.0,36.7,12.6,5.4,2.6,10.6,17.3
126,Purdue Fort Wayne Mastodons,32.0,73.9,26.1,59.6,43.9,9.6,27.8,34.6,12.0,17.0,70.5,9.9,25.7,35.6,13.1,7.3,2.3,13.2,14.7
127,Southern Miss Golden Eagles,33.0,73.8,26.7,58.7,45.5,7.0,21.6,32.2,13.5,18.8,71.4,11.1,25.4,36.5,14.8,8.4,2.6,12.2,16.5
128,Winthrop Eagles,32.0,73.8,24.6,52.2,47.1,8.8,23.7,37.4,15.7,21.3,73.9,8.1,22.9,31.0,11.4,5.1,3.1,14.0,16.8
129,Northern Arizona Lumberjacks,35.0,73.7,26.6,60.7,43.8,8.4,23.3,36.2,12.2,16.5,74.0,10.1,23.9,34.0,13.8,5.3,1.5,10.8,18.5
130,New Mexico State Aggies,24.0,73.7,26.3,59.4,44.2,7.5,22.3,33.9,13.6,20.0,68.1,10.3,25.3,35.5,12.1,7.3,2.3,12.7,18.9
131,Tennessee Tech Golden Eagles,33.0,73.7,26.1,59.6,43.7,9.2,25.1,36.4,12.4,17.3,71.9,9.4,25.8,35.1,14.4,6.3,2.4,12.6,16.0
132,Miami (OH) RedHawks,32.0,73.7,25.9,56.8,45.7,7.8,23.0,34.0,14.0,17.8,78.7,9.0,23.0,31.9,13.8,6.1,2.9,13.6,18.3
133,Northern Colorado Bears,32.0,73.6,25.8,57.6,44.8,8.3,23.2,35.8,13.7,18.4,74.5,8.2,25.1,33.3,11.3,4.6,1.7,11.9,18.6
134,South Carolina State Bulldogs,31.0,73.4,26.5,64.3,41.3,8.6,26.5,32.4,11.7,15.7,74.9,11.2,25.4,36.6,12.4,6.6,3.2,13.4,16.4
134,South Carolina State Bulldogs,31.0,73.4,27.0,63.9,42.3,6.9,21.6,31.7,12.4,18.5,67.0,13.8,21.5,35.4,14.0,7.2,3.2,15.6,20.6
136,Michigan Wolverines,34.0,73.4,26.4,58.6,45.0,7.7,21.9,35.1,12.9,18.1,71.1,8.9,27.9,36.7,12.2,4.6,4.6,10.5,15.5
137,Texas Tech Red Raiders,32.0,73.3,25.7,59.1,43.5,7.3,23.5,30.8,14.7,18.9,77.6,8.4,22.2,30.5,12.0,7.5,2.6,10.6,14.0
137,Texas Tech Red Raiders,32.0,73.3,26.0,56.6,45.9,7.2,20.8,34.5,14.2,19.7,72.2,10.4,24.7,35.1,12.9,7.3,2.9,13.7,15.5
139,Coastal Carolina Chanticleers,31.0,73.3,26.3,60.6,43.4,7.2,22.7,31.6,13.5,17.2,78.4,11.3,25.9,37.2,12.4,6.1,3.2,12.2,16.0
140,Longwood Lancers,32.0,73.2,26.0,57.4,45.2,7.5,21.4,35.2,13.7,19.0,72.2,11.2,23.6,34.7,12.4,6.4,2.2,11.9,16.6
141,Troy Trojans,33.0,73.2,26.0,58.9,44.1,7.7,24.2,32.0,13.4,19.2,70.1,11.0,23.9,34.9,13.5,8.7,2.6,12.8,17.0
142,New Orleans Privateers,32.0,73.1,26.0,55.8,46.7,6.1,16.2,37.8,14.9,21.1,70.9,9.7,22.5,32.2,14.6,6.7,2.2,17.1,19.3
143,Florida International Panthers,32.0,73.1,27.1,58.2,46.6,6.8,21.0,32.6,12.1,16.9,71.3,8.6,22.9,31.5,12.4,9.1,4.0,14.8,17.1
144,Army Black Knights,33.0,73.1,26.8,56.2,47.8,7.6,21.8,35.1,11.8,17.3,68.4,8.5,25.8,34.3,13.1,5.1,2.1,12.9,16.2
145,Western Illinois Leathernecks,30.0,73.0,26.5,58.5,45.3,7.0,21.7,32.1,13.1,18.7,70.0,9.4,24.8,34.2,13.7,5.8,3.6,10.7,14.5
146,St. Francis (PA) Red Flash,31.0,73.0,26.2,56.8,46.2,7.7,20.4,37.9,12.8,18.2,70.4,8.5,24.9,33.4,13.9,4.4,2.1,12.5,16.5
147,Quinnipiac Bobcats,32.0,73.0,25.8,54.6,47.2,6.8,19.9,34.0,14.7,19.3,76.2,6.9,23.7,30.6,11.9,5.1,1.8,11.3,16.9
147,Quinnipiac Bobcats,32.0,73.0,25.8,59.6,43.3,8.2,22.7,36.3,13.1,19.7,66.7,11.3,26.0,37.3,13.1,6.1,2.6,12.6,16.4
149,North Dakota State Bison,33.0,72.8,26.2,57.7,45.5,7.5,22.3,33.6,12.9,18.1,71.2,8.5,27.5,36.0,11.2,3.9,3.0,11.5,15.4
150,Texas A&M Aggies,35.0,72.8,23.9,55.2,43.2,6.2,19.0,32.6,18.9,24.9,75.9,12.4,24.3,36.7,12.5,6.7,2.3,12.3,18.2
151,Auburn Tigers,34.0,72.8,25.7,58.6,43.9,6.5,20.6,31.5,14.8,21.3,69.6,11.6,24.6,36.2,14.1,7.7,5.1,12.2,19.3
152,Vermont Catamounts,34.0,72.7,26.5,55.9,47.4,8.6,24.0,35.8,11.1,15.9,69.7,6.5,24.9,31.3,13.7,5.9,2.9,9.3,14.8
153,Purdue Boilermakers,35.0,72.7,25.3,55.3,45.7,6.8,21.2,32.2,15.3,20.6,74.4,12.3,26.4,38.7,15.5,4.7,3.7,11.1,13.7
154,Denver Pioneers,32.0,72.7,26.1,53.6,48.7,4.5,13.8,32.6,16.0,22.3,71.7,9.0,26.1,35.1,11.3,5.5,3.1,14.9,17.0
155,Nevada Wolf Pack,33.0,72.6,24.2,54.4,44.5,7.2,20.5,35.1,17.0,21.5,79.2,7.4,25.9,33.3,14.4,6.0,3.0,10.3,17.9
