Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
52,Marquette Golden Eagles,35.0,75.9,26.5,59.5,44.6,7.0,19.9,35.3,15.8,22.4,70.6,13.5,23.2,36.8,14.7,9.3,3.8,12.9,20.9
53,Saint Mary's Gaels,31.0,75.8,26.5,57.8,45.8,7.9,22.1,35.9,14.9,22.5,66.5,12.4,25.7,38.2,14.7,7.4,5.3,13.8,17.5
54,La Salle Explorers,32.0,75.8,26.3,58.9,44.5,8.0,20.3,39.4,15.3,21.9,69.7,13.3,23.8,37.1,14.6,6.8,3.0,16.3,19.0
55,Chattanooga Mocs,31.0,75.6,25.6,55.9,45.9,7.7,22.3,34.5,16.6,25.5,65.2,12.1,27.6,39.7,14.5,6.5,2.5,17.5,17.8
56,Texas Longhorns,38.0,75.5,27.2,60.1,45.2,8.1,21.1,38.6,13.0,19.1,68.3,13.1,25.1,38.1,13.2,6.0,5.2,9.4,16.6
57,Nevada Wolf Pack,33.0,75.4,27.3,56.8,48.0,5.9,16.3,36.2,14.9,20.9,71.4,11.1,25.8,36.9,14.4,4.8,5.8,13.9,17.6
58,Tennessee Tech Golden Eagles,32.0,75.3,26.1,57.4,45.5,5.5,17.1,32.4,17.6,26.8,65.8,13.6,24.0,37.6,14.1,8.8,3.9,16.7,18.8
59,Alabama Crimson Tide,33.0,75.3,27.8,60.9,45.6,7.0,19.4,36.3,12.7,20.4,62.0,13.6,24.6,38.2,15.6,7.5,4.5,13.0,16.8
60,Xavier Musketeers,37.0,75.1,25.3,53.3,47.4,7.6,19.5,39.1,16.9,22.6,74.9,11.1,24.6,35.7,15.2,5.6,3.4,13.0,17.3
61,Tennessee State Tigers,32.0,75.1,27.0,58.3,46.3,8.2,21.8,37.5,13.0,19.3,67.4,10.8,21.8,32.6,14.9,9.5,3.4,14.1,20.9
62,UNC Asheville Bulldogs,33.0,75.1,27.3,55.9,48.8,6.3,17.4,36.3,14.2,21.0,67.7,10.2,26.5,36.7,17.3,6.1,5.9,13.5,14.1
63,South Alabama Jaguars,33.0,75.1,25.5,53.7,47.4,6.7,18.3,36.4,17.5,24.9,70.4,12.2,24.8,37.1,15.4,6.1,3.0,13.8,17.2
64,Indiana Hoosiers,33.0,75.0,25.4,55.0,46.3,6.7,19.2,34.9,17.5,23.0,75.9,11.7,26.1,37.8,13.2,7.1,3.8,13.6,17.4
65,Georgia Southern Eagles,32.0,75.0,27.6,61.3,45.0,5.9,17.0,35.0,13.9,21.0,66.2,14.1,23.6,37.7,15.4,9.1,4.1,14.4,19.8
66,Robert Morris Colonials,34.0,75.0,27.4,59.4,46.1,8.2,22.0,37.5,11.9,16.4,72.6,12.3,23.2,35.5,17.6,9.9,2.3,16.8,20.0
67,Lafayette Leopards,30.0,74.9,24.4,55.3,44.2,10.0,25.1,39.7,16.1,23.2,69.4,11.8,21.5,33.3,14.8,7.9,3.1,16.9,21.1
68,West Virginia Mountaineers,37.0,74.8,26.6,58.6,45.3,7.1,20.1,35.5,14.6,21.1,68.9,12.2,23.8,36.0,15.4,6.9,5.1,11.2,19.2
69,Miami Hurricanes,34.0,74.8,25.5,58.4,43.7,6.9,18.0,38.5,16.8,22.5,74.7,12.7,25.3,38.0,13.3,5.9,4.6,13.4,18.8
70,UMBC Retrievers,33.0,74.2,26.3,58.4,45.1,7.5,19.3,38.9,14.1,19.4,72.5,11.2,22.9,34.1,15.2,6.3,3.5,9.6,16.2
71,Quinnipiac Bobcats,30.0,74.2,27.2,59.0,46.1,5.9,15.1,39.2,13.9,19.7,70.5,12.5,25.7,38.3,14.8,5.9,2.5,15.0,20.4
72,Charleston Southern Buccaneers,30.0,74.2,26.9,62.3,43.2,9.2,24.9,37.0,11.1,16.6,67.2,12.5,24.8,37.3,14.0,6.0,2.2,14.8,19.2
73,New Mexico Lobos,33.0,74.1,25.7,55.1,46.6,8.2,19.6,42.0,14.6,22.1,65.9,10.4,24.1,34.5,16.3,6.3,2.7,12.2,19.5
74,Arkansas Razorbacks,35.0,74.1,26.7,57.2,46.8,5.9,17.3,34.1,14.7,21.7,67.8,12.7,23.7,36.4,14.4,6.9,5.2,15.2,18.8
75,Austin Peay Governors,35.0,74.0,24.4,54.8,44.6,7.8,20.4,38.2,17.3,24.3,71.4,10.3,21.3,31.6,14.3,9.6,2.1,12.6,17.6
76,Drake Bulldogs,33.0,73.9,24.7,55.4,44.6,9.4,25.5,36.9,15.1,19.9,75.9,12.1,22.1,34.2,14.7,7.6,2.6,11.8,14.9
77,Pepperdine Waves,32.0,73.9,25.9,62.3,41.6,7.3,23.5,31.0,14.8,21.4,69.2,12.9,22.0,34.9,12.5,9.9,4.0,17.0,19.0
78,Portland State Vikings,33.0,73.9,25.6,55.2,46.4,8.9,22.7,39.3,13.7,20.2,67.7,11.5,22.7,34.2,15.8,7.0,3.3,14.7,17.8
79,Utah State Aggies,35.0,73.9,26.4,51.3,51.4,5.9,14.7,40.1,15.2,19.2,79.2,9.1,23.5,32.6,17.7,5.3,2.7,14.1,16.8
80,Northwestern State Demons,33.0,73.8,25.9,60.3,43.0,6.7,20.1,33.3,15.3,21.5,70.9,13.1,23.8,36.9,15.2,8.5,4.3,19.0,21.8
81,Bradley Braves,38.0,73.8,24.8,56.1,44.1,9.1,24.3,37.4,15.2,20.4,74.4,10.7,22.6,33.3,15.9,7.8,2.4,14.1,19.5
82,Pittsburgh Panthers,37.0,73.8,26.9,59.1,45.6,6.1,18.1,33.5,13.8,20.8,66.7,14.4,23.4,37.8,15.6,6.8,3.4,12.0,16.1
83,BYU Cougars,35.0,73.7,25.9,56.3,46.0,8.1,21.8,37.3,13.8,21.1,65.5,10.4,28.2,38.6,16.8,5.9,3.9,14.1,17.7
84,UT Rio Grande Valley Vaqueros,31.0,73.7,25.0,53.5,46.8,7.9,20.0,39.7,15.7,22.0,71.4,8.7,21.2,29.9,17.0,5.9,1.1,13.1,17.8
85,UAB Blazers,34.0,73.6,25.4,55.8,45.5,7.5,19.9,37.5,15.4,21.8,70.7,10.9,25.9,36.8,14.0,5.7,3.4,14.2,18.5
86,UCLA Bruins,39.0,73.5,26.4,55.5,47.6,5.5,15.7,35.0,15.3,20.8,73.2,12.6,24.1,36.7,14.4,7.3,4.3,12.6,14.6
87,New Orleans Privateers,32.0,73.5,26.2,57.7,45.4,5.7,16.0,35.4,15.5,21.2,73.1,10.3,22.3,32.5,12.0,7.3,1.8,12.1,20.0
88,UT Arlington Mavericks,33.0,73.4,26.3,55.2,47.7,6.1,17.5,34.8,14.7,22.5,65.5,10.7,27.2,37.8,14.2,6.6,2.6,17.1,19.7
89,Chicago State Cougars,28.0,73.2,26.5,59.7,44.5,7.9,21.9,35.8,12.3,18.0,68.1,11.7,23.0,34.8,14.2,7.3,4.3,16.2,19.3
90,Washington Huskies,33.0,73.2,27.6,61.0,45.2,5.8,16.5,35.1,12.2,20.8,58.6,15.2,22.9,38.1,13.9,6.5,2.2,13.8,20.5
91,Mississippi State Bulldogs,34.0,73.2,26.0,56.5,46.0,6.9,20.7,33.4,14.2,22.0,64.6,12.1,28.7,40.7,13.2,5.9,7.9,15.0,16.7
92,UCF Knights,31.0,73.2,25.4,56.3,45.1,7.5,20.5,36.3,14.9,21.0,71.1,11.5,23.5,34.9,15.1,7.6,3.5,14.0,20.0
93,Saint Joseph's Hawks,34.0,73.1,25.3,52.9,47.7,7.3,18.8,38.6,15.3,21.0,72.6,9.9,22.0,31.9,14.8,7.1,4.5,12.7,17.5
94,Maryland Terrapins,34.0,73.0,26.3,57.0,46.2,5.4,15.9,33.8,15.0,21.4,70.3,11.9,26.2,38.0,16.5,6.6,6.6,16.9,17.4
95,Murray State Racers,31.0,73.0,26.2,53.5,48.9,5.9,15.6,38.0,14.6,20.2,72.5,10.2,23.7,33.9,15.1,7.3,3.3,14.5,20.1
96,James Madison Dukes,30.0,72.9,25.5,55.5,45.9,5.6,15.7,35.9,16.3,22.6,72.1,12.2,21.0,33.2,13.1,7.9,2.2,16.7,20.8
97,Northern Arizona Lumberjacks,32.0,72.9,24.8,51.2,48.3,6.6,16.9,39.0,16.8,23.5,71.5,9.1,25.2,34.2,15.9,6.3,2.2,15.3,20.6
98,Villanova Wildcats,35.0,72.8,24.8,57.5,43.1,6.9,20.1,34.4,16.3,22.4,72.7,13.1,22.9,35.9,13.3,8.1,2.8,14.3,20.7
99,Providence Friars,31.0,72.7,26.1,58.1,45.0,7.6,20.4,37.6,12.8,18.8,68.0,12.9,21.8,34.7,14.6,7.9,3.4,14.5,17.7
100,Montana State Bobcats,30.0,72.7,24.8,55.6,44.6,7.3,20.2,35.9,15.9,21.3,74.5,11.1,22.9,34.0,12.9,5.3,3.1,14.1,20.5
101,UNC Wilmington Seahawks,33.0,72.6,26.1,55.1,47.4,6.9,19.2,36.2,13.5,17.9,75.6,10.6,24.8,35.4,14.1,6.2,2.6,15.3,18.0
102,DePaul Blue Demons,30.0,72.6,26.4,60.9,43.3,7.7,21.5,35.8,12.1,18.7,64.8,12.7,21.9,34.6,13.9,7.4,2.8,12.0,15.3
103,Louisville Cardinals,36.0,72.5,25.9,55.9,46.3,7.6,21.6,35.0,13.2,20.4,64.7,11.5,25.7,37.2,15.1,8.0,4.9,13.6,18.3
104,Jacksonville Dolphins,31.0,72.5,24.6,56.1,43.9,5.5,17.4,31.3,17.8,24.3,73.5,13.2,22.7,35.9,13.0,7.7,3.2,16.8,19.7
105,Charleston Cougars,33.0,72.5,26.7,58.3,45.8,7.9,22.3,35.6,11.1,15.9,69.5,10.7,24.9,35.6,12.6,5.8,3.8,14.0,15.1
106,Long Island University Sharks,30.0,72.4,24.6,60.9,40.4,6.9,21.4,32.3,16.3,23.9,68.1,14.2,25.3,39.5,10.8,6.3,2.7,13.3,17.8
107,Southern Miss Golden Eagles,33.0,72.4,25.2,55.5,45.3,3.9,11.8,32.7,18.1,26.3,69.0,12.8,25.2,38.1,11.5,5.5,3.1,12.9,20.2
108,Jacksonville State Gamecocks,29.0,72.3,25.9,59.0,44.0,9.0,23.5,38.3,11.5,19.1,60.0,10.9,22.3,33.3,17.0,7.5,3.7,14.6,20.2
109,South Carolina Gamecocks,32.0,72.3,27.4,62.3,44.1,7.9,21.6,36.4,9.6,14.1,68.0,11.4,21.6,33.0,13.2,7.7,3.6,10.5,15.7
110,Vermont Catamounts,31.0,72.3,26.0,56.8,45.9,5.7,16.1,35.5,14.5,21.2,68.5,11.6,25.0,36.7,14.6,6.0,4.8,15.0,20.0
111,Temple Owls,34.0,72.3,25.2,53.8,46.9,7.8,21.2,36.9,14.0,19.0,74.0,8.9,23.7,32.6,15.0,6.3,4.4,12.7,17.7
112,Wake Forest Demon Deacons,30.0,72.2,26.1,60.4,43.3,6.3,19.9,31.6,13.6,20.5,66.5,13.1,23.7,36.8,11.9,8.1,5.2,14.4,19.0
113,Pacific Tigers,31.0,72.2,24.9,50.6,49.2,7.5,18.7,40.3,14.8,21.8,68.0,9.4,24.1,33.5,14.0,6.2,1.9,14.9,17.7
114,Florida State Seminoles,34.0,72.1,24.8,56.0,44.3,6.9,19.6,35.2,15.6,20.1,77.3,11.0,22.9,33.9,11.0,8.5,3.8,15.3,18.9
115,Sacred Heart Pioneers,32.0,71.9,26.2,59.4,44.1,7.3,21.2,34.2,12.2,16.6,73.4,11.0,22.0,33.0,14.7,8.7,2.9,14.4,19.9
116,Arizona Wildcats,34.0,71.9,24.8,51.9,47.8,6.5,16.6,39.0,15.8,21.1,74.9,8.3,22.7,30.9,15.5,5.6,3.5,12.2,16.4
117,Florida Atlantic Owls,33.0,71.7,23.6,51.8,45.5,5.9,15.7,37.4,18.6,27.7,67.4,10.2,24.5,34.7,12.6,6.0,2.2,16.2,21.1
118,Loyola Maryland Greyhounds,33.0,71.7,23.6,54.8,43.1,8.1,21.8,36.9,16.4,21.3,76.8,12.0,23.8,35.8,14.1,5.9,3.1,14.8,21.2
119,Buffalo Bulls,30.0,71.5,26.1,63.2,41.3,5.7,17.9,31.9,13.7,20.0,68.4,15.0,23.4,38.4,13.5,8.0,2.9,16.8,22.8
120,Wagner Seahawks,31.0,71.5,26.4,59.5,44.4,5.7,18.3,31.3,12.9,21.6,59.9,13.9,26.9,40.8,14.3,6.5,3.7,15.7,18.6
121,Creighton Bluejays,33.0,71.5,24.9,55.8,44.7,8.3,22.7,36.6,13.4,18.6,71.9,11.2,23.4,34.7,14.3,7.4,3.5,14.2,18.5
122,Lipscomb Bisons,31.0,71.5,24.7,56.5,43.7,6.9,20.0,34.5,15.2,23.3,65.4,11.5,26.2,37.7,13.6,6.6,2.7,15.2,19.7
123,Campbell Fighting Camels,30.0,71.5,23.9,56.4,42.5,6.5,18.8,34.7,17.1,24.4,69.9,12.9,23.8,36.7,15.2,7.5,2.8,16.7,20.3
124,Appalachian State Mountaineers,31.0,71.4,25.2,53.0,47.4,7.5,19.5,38.5,13.6,19.6,69.4,9.8,25.3,35.1,13.5,6.1,4.7,15.2,17.2
125,Auburn Tigers,30.0,71.4,25.9,56.6,45.8,7.6,22.5,34.0,11.9,17.8,66.9,10.8,21.6,32.4,15.1,8.6,2.5,13.6,16.4
126,Central Michigan Chippewas,31.0,71.2,24.8,56.8,43.7,7.2,20.8,34.4,14.5,21.4,67.7,12.8,20.4,33.2,10.2,8.0,2.9,15.8,24.5
127,Michigan State Spartans,36.0,71.2,26.4,54.9,48.0,5.0,13.4,37.1,13.5,18.4,73.7,12.2,24.7,36.9,17.5,5.8,4.2,13.6,18.5
128,Utah Valley Wolverines,29.0,71.1,25.0,54.9,45.5,7.8,20.5,38.0,13.4,18.0,74.3,10.6,22.3,32.9,13.1,6.4,2.9,13.7,18.1
129,Boston College Eagles,31.0,71.1,25.0,55.0,45.5,5.9,16.5,36.0,15.1,21.8,69.0,11.9,23.7,35.6,14.8,6.0,6.1,15.5,16.7
130,Valparaiso Beacons,36.0,71.1,24.5,54.4,45.1,9.2,23.8,38.5,12.8,19.1,67.2,9.3,24.6,33.9,14.1,4.7,2.4,13.3,18.4
131,Alabama State Hornets,31.0,71.0,26.3,57.5,45.7,6.2,17.7,35.0,12.3,19.2,64.0,12.4,26.0,38.5,14.7,5.7,4.1,13.3,19.4
132,High Point Panthers,31.0,71.0,26.1,55.4,47.2,7.8,21.1,36.9,10.9,14.9,73.2,10.6,24.4,35.0,16.7,5.9,3.8,13.5,17.1
133,Radford Highlanders,30.0,70.9,24.8,56.2,44.1,5.4,16.9,32.2,15.9,23.4,67.9,12.2,25.6,37.8,13.1,6.1,3.4,17.6,20.2
134,Stanford Cardinal,36.0,70.9,25.0,55.8,44.9,5.5,15.1,36.6,15.3,22.1,69.4,13.3,25.9,39.1,14.6,4.4,5.2,12.3,16.9
135,Akron Zips,35.0,70.8,23.8,53.9,44.1,8.4,21.8,38.6,14.9,21.2,70.3,11.2,20.1,31.3,13.3,7.2,2.7,12.8,19.5
136,Hartford Hawks,34.0,70.8,23.9,53.4,44.7,9.2,24.1,38.1,13.9,20.5,67.6,8.7,22.2,30.9,14.5,7.4,2.8,14.9,19.3
137,Texas A&M Aggies,36.0,70.8,25.3,54.0,46.7,5.9,16.3,35.9,14.4,22.8,63.3,11.8,27.2,38.9,13.5,4.4,4.0,12.7,16.9
138,UNC Greensboro Spartans,31.0,70.8,24.5,53.5,45.7,7.4,20.7,35.8,14.5,21.5,67.4,11.7,22.4,34.1,14.3,6.6,4.5,14.1,16.1
139,Sam Houston Bearkats,31.0,70.7,25.0,57.6,43.4,6.1,19.2,31.5,14.6,22.3,65.8,12.9,28.4,41.2,18.2,8.2,3.2,16.2,19.5
140,South Carolina State Bulldogs,33.0,70.6,25.6,59.5,43.1,6.1,18.2,33.5,13.3,22.0,60.4,14.7,25.2,39.9,14.1,5.9,4.0,18.2,20.5
141,Arkansas State Red Wolves,30.0,70.6,25.4,55.8,45.5,7.0,17.6,39.7,12.8,17.9,71.8,11.0,20.2,31.1,12.5,6.6,2.1,13.8,17.7
142,Tulsa Golden Hurricane,39.0,70.4,24.3,54.9,44.3,6.7,18.9,35.3,15.2,20.8,72.7,12.2,26.1,38.3,12.6,5.4,5.9,15.5,17.5
143,Hawai'i Rainbow Warriors,30.0,70.4,25.0,56.8,44.0,5.7,17.1,33.2,14.7,19.8,74.1,10.5,20.0,30.5,15.0,6.1,3.1,14.0,20.4
144,Virginia Tech Hokies,35.0,70.2,24.8,56.5,43.9,5.5,16.3,33.7,15.0,22.1,68.1,12.1,25.1,37.3,13.4,7.1,4.8,14.5,18.9
145,Fairleigh Dickinson Knights,28.0,70.0,23.5,56.2,41.9,8.1,22.7,35.5,14.9,20.9,71.3,9.9,22.8,32.7,11.7,5.0,3.0,14.1,16.2
146,UNLV Rebels,34.0,70.0,24.2,57.1,42.3,7.6,22.9,33.2,14.0,18.8,74.6,10.5,24.1,34.6,14.9,8.0,3.1,11.0,17.5
147,Marist Red Foxes,32.0,69.9,24.6,54.9,44.8,8.0,21.0,38.0,12.7,19.7,64.7,11.5,24.2,35.7,11.9,5.1,2.8,14.0,18.0
148,Texas Tech Red Raiders,31.0,69.9,23.8,52.4,45.5,5.2,13.8,37.4,17.0,24.1,70.7,8.4,22.6,31.0,12.6,6.4,2.4,14.5,18.2
149,North Carolina A&T Aggies,31.0,69.8,24.7,54.4,45.5,6.5,19.8,33.0,13.8,21.8,63.5,11.4,25.2,36.6,12.3,7.0,3.4,17.7,17.8
150,Central Connecticut Blue Devils,30.0,69.8,25.6,56.3,45.5,7.0,19.9,35.3,11.6,16.4,70.6,12.2,22.9,35.0,15.0,5.4,3.1,14.6,14.2
151,Centenary (LA) Gentlemen,31.0,69.8,24.0,55.2,43.5,6.8,18.1,37.7,14.9,20.8,71.7,9.6,21.1,30.8,13.0,7.6,2.8,15.5,21.5
152,UC Santa Barbara Gauchos,32.0,69.8,24.1,53.3,45.2,7.6,18.4,41.0,14.1,18.7,75.3,8.8,21.3,30.1,14.6,8.6,2.3,14.4,19.9
153,Western Michigan Broncos,32.0,69.7,22.1,51.6,42.9,7.0,19.4,36.1,18.5,24.5,75.3,11.7,24.0,35.6,10.9,5.1,2.3,14.6,21.3
154,Georgetown Hoyas,34.0,69.6,25.1,51.3,49.0,7.9,20.6,38.4,11.4,17.4,65.4,9.9,25.1,35.0,15.5,6.9,4.8,13.5,17.6
155,Purdue Boilermakers,34.0,69.6,23.7,55.9,42.4,7.4,20.0,37.3,14.8,20.7,71.2,11.4,21.6,33.1,13.3,8.4,4.3,12.8,19.7
