Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
71,Milwaukee Panthers,22.0,75.5,26.7,61.3,43.6,7.2,22.0,32.9,14.9,20.3,73.2,9.0,26.0,35.0,13.0,6.1,2.1,11.1,18.4
72,Western Carolina Catamounts,27.0,75.5,26.5,58.4,45.4,8.4,24.5,34.1,14.1,19.4,72.6,7.8,26.6,34.4,13.3,5.0,2.8,14.1,16.9
73,Grand Canyon Lopes,24.0,75.5,28.2,57.7,48.8,6.8,20.7,32.9,12.4,18.1,68.4,11.1,28.8,39.9,16.3,4.8,3.0,12.8,17.2
74,Arizona Wildcats,26.0,75.4,25.7,57.4,44.7,6.7,18.0,37.2,17.4,24.0,72.7,11.8,26.5,38.3,15.5,5.8,4.0,11.9,17.8
75,North Carolina Tar Heels,29.0,75.2,27.6,63.0,43.9,5.6,17.6,31.8,14.4,21.5,66.8,15.8,27.1,42.9,15.3,7.0,4.7,14.6,16.8
76,Purdue Fort Wayne Mastodons,23.0,75.1,27.4,54.7,50.1,8.9,22.2,40.0,11.4,16.5,68.9,7.7,23.7,31.3,14.3,6.8,2.8,17.1,18.0
77,Fairleigh Dickinson Knights,24.0,75.0,26.9,59.7,45.0,8.1,21.5,37.5,13.2,18.5,71.2,10.3,23.6,33.9,12.0,7.6,3.9,14.2,18.3
78,Saint Louis Billikens,21.0,75.0,27.9,60.4,46.2,6.5,18.8,34.8,12.7,18.0,70.4,12.3,26.0,38.4,17.6,7.4,3.3,12.1,17.1
79,USC Trojans,33.0,74.9,27.4,58.1,47.2,6.5,18.0,36.0,13.7,21.1,64.9,11.8,27.1,38.8,13.9,4.8,5.1,12.4,15.1
80,Georgia Tech Yellow Jackets,26.0,74.9,27.8,58.2,47.7,7.4,21.2,34.8,12.0,16.5,72.6,7.9,22.4,30.3,15.8,9.1,3.5,11.2,15.8
81,Bucknell Bison,12.0,74.9,25.9,56.9,45.5,7.3,22.3,33.0,15.8,20.7,76.2,6.5,27.0,33.5,12.0,5.8,3.5,12.7,17.4
82,Oregon Ducks,28.0,74.9,27.8,59.0,47.2,8.4,22.2,37.7,10.9,15.3,71.1,9.5,23.6,33.1,13.9,7.4,3.7,11.4,15.5
83,Syracuse Orange,28.0,74.8,26.5,60.1,44.2,8.5,24.3,34.9,13.3,17.0,78.2,10.3,25.1,35.4,15.0,8.1,5.0,11.3,14.6
84,Xavier Musketeers,21.0,74.8,28.0,61.2,45.8,7.7,23.7,32.5,11.0,15.9,69.4,9.5,28.2,37.7,17.6,6.9,4.0,11.2,15.5
85,Villanova Wildcats,25.0,74.8,26.2,57.8,45.3,9.2,25.9,35.3,13.2,17.4,76.3,9.3,24.6,33.9,15.0,5.1,1.9,9.1,15.5
86,Ball State Cardinals,23.0,74.7,26.7,60.2,44.3,8.5,24.8,34.2,13.0,17.3,75.1,10.0,26.9,36.9,13.8,5.5,2.4,14.3,19.2
87,Oakland Golden Grizzlies,30.0,74.7,25.8,61.8,41.7,8.6,25.9,33.3,14.5,20.5,70.6,11.5,23.6,35.1,14.8,8.3,1.9,13.0,14.7
88,Richmond Spiders,23.0,74.7,27.1,57.4,47.2,7.5,21.0,35.7,12.9,17.7,72.7,6.7,23.4,30.1,14.2,8.9,2.1,10.5,15.5
89,SMU Mustangs,17.0,74.6,26.8,58.8,45.6,7.6,21.8,35.0,13.4,18.4,72.8,10.4,26.4,36.7,15.3,6.1,4.5,14.0,17.5
90,Oklahoma Sooners,27.0,74.5,26.7,60.4,44.3,7.9,23.0,34.1,13.2,17.7,74.5,9.7,26.1,35.7,13.3,7.1,3.6,11.0,14.7
91,Youngstown State Penguins,27.0,74.4,26.6,61.9,42.9,6.9,22.4,30.7,14.4,19.9,72.6,12.9,23.9,36.7,12.9,6.0,1.6,11.5,16.3
92,Louisiana Ragin' Cajuns,26.0,74.4,27.4,61.8,44.4,7.1,20.5,34.8,12.4,17.8,69.8,12.3,27.2,39.5,12.8,5.6,4.7,14.9,17.6
93,Liberty Flames,29.0,74.4,27.0,55.3,48.7,10.2,26.2,39.0,10.2,13.1,77.7,7.1,26.4,33.5,15.8,4.7,2.4,10.0,14.8
94,Texas Longhorns,27.0,74.4,26.0,57.3,45.4,8.6,24.1,35.6,13.8,19.4,71.0,10.8,27.6,38.4,13.2,6.5,4.1,14.6,19.7
95,Wofford Terriers,27.0,74.3,27.1,59.9,45.3,7.2,21.2,33.9,12.9,17.1,75.1,12.6,21.9,34.5,13.2,6.8,2.0,14.7,17.5
95,Wofford Terriers,24.0,74.3,26.9,57.3,47.0,10.3,28.8,35.5,10.3,14.5,70.5,9.0,25.5,34.5,14.6,6.7,2.0,12.8,15.8
97,Arizona State Sun Devils,25.0,74.3,26.2,60.6,43.3,7.2,21.5,33.3,14.7,20.2,72.8,8.0,23.9,31.9,13.1,7.3,3.3,11.0,19.1
98,Bellarmine Knights,22.0,74.3,28.0,55.0,50.8,6.5,17.3,37.5,11.9,15.7,75.7,7.9,22.5,30.3,15.5,7.3,2.3,11.1,15.5
99,Jacksonville State Gamecocks,27.0,74.3,26.8,58.1,46.1,8.1,22.8,35.6,12.6,18.4,68.5,11.1,27.7,38.8,14.2,5.0,3.5,13.3,15.3
100,Utah Valley Wolverines,22.0,74.2,26.9,56.6,47.5,5.3,15.2,34.6,15.1,23.9,63.1,10.9,27.9,38.8,16.8,5.2,4.6,15.0,19.6
101,Florida Gators,25.0,74.2,26.5,56.3,47.1,6.8,19.0,35.6,14.4,19.1,75.3,9.9,25.4,35.3,11.7,7.2,5.2,15.0,18.6
102,South Alabama Jaguars,28.0,74.1,25.5,57.9,44.1,9.1,25.3,36.2,13.9,19.4,71.8,9.6,26.0,35.6,11.2,7.1,3.3,11.9,15.5
103,Montana State Bobcats,23.0,74.0,25.5,56.4,45.1,6.2,18.7,32.9,16.9,22.4,75.5,8.7,25.1,33.8,11.0,5.6,2.3,12.5,18.7
104,Long Island University Sharks,28.0,74.0,25.5,54.9,46.5,8.4,23.8,35.3,14.5,18.4,79.2,7.6,26.9,34.5,14.6,5.9,2.7,13.5,16.6
104,Long Island University Sharks,18.0,74.0,26.6,64.2,41.5,7.4,25.9,28.7,13.3,20.0,66.7,13.3,25.8,39.2,16.3,8.4,3.8,14.4,17.5
106,Texas Southern Tigers,26.0,73.9,26.7,60.2,44.4,4.5,16.3,27.6,15.9,22.8,69.9,12.3,28.6,40.9,12.1,7.0,4.4,15.3,17.9
107,Rice Owls,28.0,73.9,26.1,59.3,44.0,10.2,28.6,35.7,11.4,15.6,73.1,9.5,27.5,37.0,15.2,5.5,2.1,15.1,13.9
108,Long Beach State Beach,18.0,73.8,25.9,58.2,44.5,7.1,19.7,35.9,14.9,21.9,68.1,8.2,26.8,35.0,11.7,6.2,2.9,16.0,19.4
109,Nevada Wolf Pack,26.0,73.7,26.0,63.8,40.8,9.0,25.3,35.7,12.6,17.1,73.6,11.7,25.7,37.4,13.7,8.3,4.8,12.0,16.7
109,Nevada Wolf Pack,26.0,73.7,24.8,55.6,44.7,7.7,21.8,35.4,16.3,21.5,75.5,8.2,27.5,35.7,14.4,5.6,3.0,12.7,20.0
111,San Diego State Aztecs,28.0,73.6,25.7,57.0,45.1,8.6,23.3,36.9,13.7,19.1,71.9,10.0,25.9,35.8,14.0,8.2,2.8,11.1,18.5
112,Florida International Panthers,26.0,73.6,26.5,61.7,43.0,10.5,31.4,33.5,10.0,15.1,66.6,9.7,22.9,32.6,15.0,8.4,4.0,14.6,17.8
113,Norfolk State Spartans,25.0,73.6,25.2,59.1,42.7,7.8,21.1,36.7,15.4,21.8,70.5,10.2,26.1,36.3,12.1,6.5,3.2,12.9,19.2
114,Missouri Tigers,26.0,73.4,25.7,57.6,44.6,7.1,21.8,32.5,15.0,21.3,70.1,9.9,25.8,35.7,13.3,6.7,3.5,13.3,19.7
115,Missouri State Bears,24.0,73.4,26.5,55.5,47.8,7.5,21.5,35.0,12.8,17.3,74.2,7.9,29.0,37.0,13.5,4.7,2.9,12.7,15.4
116,UCLA Bruins,32.0,73.4,26.8,58.0,46.1,6.8,18.3,37.2,13.1,18.3,71.5,10.0,24.9,34.9,13.7,4.9,2.8,10.5,16.1
117,UNC Asheville Bulldogs,20.0,73.4,27.4,57.6,47.6,8.1,22.5,35.8,10.6,17.4,60.6,9.3,24.2,33.5,12.7,7.0,4.4,15.1,18.4
118,Tarleton State Texans,20.0,73.4,26.5,56.5,46.9,5.5,14.6,37.8,14.9,20.6,72.1,8.9,23.1,32.0,14.7,10.5,2.7,11.6,19.6
119,Hofstra Pride,23.0,73.2,25.9,58.3,44.3,7.6,22.9,33.0,13.8,19.3,71.6,10.5,25.0,35.5,12.7,6.6,3.0,12.1,16.0
120,North Alabama Lions,24.0,73.2,26.0,60.7,42.8,8.0,23.7,33.7,13.2,17.7,74.5,11.0,28.0,39.0,11.3,5.9,3.2,13.8,17.6
121,Colorado Buffaloes,32.0,73.1,25.9,56.8,45.6,7.7,20.7,37.2,13.7,16.7,81.9,9.8,25.0,34.8,13.6,5.2,2.8,11.4,16.4
122,Louisiana Tech Bulldogs,32.0,73.1,26.0,58.4,44.5,7.5,21.8,34.4,13.6,20.0,68.1,10.0,28.3,38.3,13.1,6.8,2.9,12.8,15.5
123,Kansas Jayhawks,30.0,73.0,26.3,60.3,43.6,7.6,22.1,34.2,12.9,18.0,71.6,11.3,26.2,37.5,13.8,6.9,4.0,12.0,15.3
124,Western Illinois Leathernecks,15.0,73.0,25.5,55.2,46.3,7.7,22.5,34.4,14.2,18.2,78.0,8.4,26.5,34.9,14.1,5.0,2.6,12.2,17.7
124,Western Illinois Leathernecks,22.0,73.0,25.0,62.0,40.4,7.1,22.6,31.6,15.9,22.2,71.5,11.8,26.4,38.1,10.2,5.3,3.0,13.0,20.2
126,UNC Greensboro Spartans,30.0,73.0,27.4,65.1,42.1,7.6,25.4,29.9,10.6,15.5,68.3,12.9,26.2,39.1,12.3,7.5,3.8,11.0,18.1
127,Seattle U Redhawks,23.0,72.9,25.8,62.0,41.6,8.1,25.8,31.4,13.3,18.1,73.3,10.3,23.4,33.7,11.5,6.6,3.5,10.7,19.0
128,Coppin State Eagles,22.0,72.8,24.0,58.5,41.1,8.8,28.9,30.3,16.0,25.6,62.2,7.5,28.7,36.2,13.0,8.5,3.2,15.8,18.0
129,NC State Wolfpack,25.0,72.8,26.8,57.0,47.1,6.7,18.6,36.0,12.4,17.7,70.2,9.8,22.7,32.6,13.1,8.1,4.2,12.8,16.0
130,Notre Dame Fighting Irish,26.0,72.7,26.1,56.9,45.9,9.1,24.7,36.8,11.4,14.7,77.3,7.2,26.2,33.4,14.9,4.3,3.9,10.6,12.8
131,Western Kentucky Hilltoppers,29.0,72.7,25.3,56.3,44.9,6.4,18.5,34.5,15.8,20.0,78.8,10.5,27.2,37.7,13.6,6.4,4.6,14.2,14.1
132,Penn State Nittany Lions,25.0,72.6,25.5,62.5,40.8,8.8,26.2,33.8,12.8,17.4,73.8,12.2,24.3,36.5,13.4,7.9,2.4,11.4,17.9
133,Northwestern State Demons,29.0,72.6,26.6,61.7,43.1,7.2,20.8,34.8,12.3,18.3,67.2,10.3,25.3,35.6,13.0,7.0,2.9,14.4,18.8
134,Chattanooga Mocs,26.0,72.6,25.7,58.5,43.8,8.4,23.3,35.9,12.9,16.5,78.3,8.3,25.5,33.9,12.3,6.8,1.8,11.1,14.2
135,Howard Bison,5.0,72.6,24.6,56.6,43.5,7.6,24.6,30.9,15.8,22.0,71.8,8.2,27.2,35.4,14.8,5.2,5.0,14.4,17.8
136,Utah State Aggies,29.0,72.6,27.2,60.2,45.1,5.1,16.4,30.9,13.2,18.9,69.6,10.7,25.9,36.7,10.6,8.0,4.2,10.5,15.2
136,Utah State Aggies,29.0,72.6,26.7,59.7,44.6,6.4,19.2,33.2,12.9,17.9,72.2,12.6,28.1,40.7,16.2,6.7,5.0,13.9,15.0
138,Arkansas State Red Wolves,24.0,72.5,25.9,57.9,44.7,6.4,16.8,38.3,14.4,19.9,72.2,11.0,26.1,37.2,14.5,6.6,2.8,13.0,16.1
139,South Carolina Gamecocks,21.0,72.5,27.0,65.0,41.5,6.8,22.2,30.5,11.9,18.1,65.4,13.0,22.9,36.0,13.3,8.4,3.7,14.9,19.1
140,Texas Tech Red Raiders,29.0,72.5,24.3,61.9,39.2,7.1,25.2,28.4,16.8,22.7,74.1,11.7,25.1,36.8,13.8,6.3,4.6,11.2,18.6
140,Texas Tech Red Raiders,29.0,72.5,25.3,57.7,43.9,6.4,18.0,35.4,15.5,21.9,71.0,11.7,23.3,35.0,13.0,7.1,4.0,10.8,17.3
142,UC Davis Aggies,17.0,72.5,25.2,56.4,44.7,5.7,17.2,33.2,16.4,21.1,77.9,9.2,22.2,31.5,10.9,7.4,2.8,14.6,19.6
143,UT Rio Grande Valley Vaqueros,19.0,72.4,25.1,61.3,40.9,6.6,22.6,29.4,15.7,24.6,63.7,13.5,25.6,39.1,15.2,8.9,4.3,14.8,21.5
144,Memphis Tigers,28.0,72.4,26.3,59.3,44.4,7.8,21.4,36.3,12.0,19.4,61.7,12.1,27.9,40.0,16.0,8.9,4.9,15.6,19.0
145,Robert Morris Colonials,19.0,72.3,27.3,61.5,44.3,7.5,20.7,36.0,10.3,15.7,65.6,10.9,23.1,34.0,15.7,6.5,3.0,13.4,18.3
146,Miami (OH) RedHawks,23.0,72.3,26.0,59.5,43.7,8.6,23.5,36.5,11.7,15.1,77.6,9.8,24.9,34.7,12.1,4.4,2.6,10.8,16.9
147,North Carolina A&T Aggies,21.0,72.2,25.5,60.6,42.1,6.5,20.4,31.9,14.7,22.3,65.8,11.2,23.9,35.0,13.6,8.7,2.7,14.0,17.5
148,UC Irvine Anteaters,27.0,72.2,27.0,59.8,45.1,4.9,14.4,33.8,13.3,17.6,75.9,11.2,28.4,39.6,11.8,7.6,4.0,13.0,16.7
149,Saint Joseph's Hawks,20.0,72.2,26.6,57.9,45.9,6.7,18.1,36.7,12.4,18.3,67.9,9.4,22.2,31.6,12.8,6.9,2.3,10.1,17.9
149,Saint Joseph's Hawks,20.0,72.2,25.3,61.9,40.9,9.6,30.5,31.4,12.0,16.6,72.5,8.4,25.4,33.8,14.4,6.0,1.8,14.1,17.9
151,Utah Utes,25.0,72.1,26.2,55.9,46.9,6.9,19.4,35.5,12.8,16.1,79.2,7.4,23.9,31.3,15.1,5.4,3.4,12.6,16.8
152,Loyola Maryland Greyhounds,17.0,72.1,27.1,58.4,46.5,5.4,17.7,30.6,12.5,20.6,60.4,11.2,26.4,37.6,13.0,6.8,3.2,14.4,18.1
153,Cal State Northridge Matadors,22.0,72.1,25.5,60.1,42.3,7.7,22.9,33.8,13.5,18.5,72.7,9.5,23.7,33.2,13.3,6.4,2.1,11.9,17.4
154,Virginia Tech Hokies,22.0,72.0,25.4,56.4,45.0,8.2,23.1,35.4,13.1,18.8,69.8,9.3,25.3,34.5,14.2,4.8,3.9,11.6,16.5
155,Illinois State Redbirds,25.0,72.0,27.2,59.1,46.0,7.8,22.6,34.5,9.8,14.9,66.1,8.4,26.9,35.2,13.8,6.0,3.4,13.8,16.4
