Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
35,Northwestern Wildcats,36.0,65.5,22.7,56.3,40.3,6.5,19.4,33.3,13.6,20.3,66.9,11.3,24.1,35.4,11.9,5.7,3.9,11.9,17.8
36,UAlbany Great Danes,35.0,65.7,23.1,53.5,43.1,7.9,23.1,34.1,11.7,16.5,70.8,7.6,21.2,28.8,12.6,5.6,4.2,11.4,18.0
37,Wagner Seahawks,30.0,65.8,22.3,54.7,40.9,6.6,19.6,33.6,14.5,21.0,69.1,10.9,21.3,32.2,11.7,5.6,2.5,12.2,19.4
38,Oregon Ducks,39.0,65.8,23.9,59.3,40.3,7.0,22.4,31.3,11.0,15.3,71.9,10.7,21.8,32.5,11.7,4.8,3.4,13.2,19.0
39,Arizona Wildcats,37.0,65.9,24.1,57.3,42.1,6.5,20.8,31.0,11.2,16.4,68.4,9.3,20.6,29.9,12.9,4.7,2.9,11.7,19.7
40,Louisville Cardinals,34.0,66.0,22.4,55.7,40.1,6.3,19.8,31.6,15.0,21.6,69.5,10.4,23.1,33.5,10.8,5.0,3.5,13.5,18.3
41,New Hampshire Wildcats,32.0,66.2,24.6,57.8,42.6,6.7,20.8,32.2,10.3,16.4,63.0,7.8,24.4,32.3,11.2,6.2,2.9,10.5,18.4
42,Furman Paladins,35.0,66.3,23.2,54.8,42.4,7.0,22.5,31.2,12.9,18.4,70.0,9.1,23.2,32.3,11.9,6.0,2.3,13.5,17.6
43,UConn Huskies,33.0,66.3,22.8,58.2,39.3,7.7,23.1,33.4,12.9,18.4,70.2,11.4,23.8,35.2,12.2,6.1,2.8,10.5,16.7
44,Michigan Wolverines,38.0,66.4,25.2,54.3,46.5,5.9,15.6,37.8,10.1,14.8,68.3,9.4,22.5,31.8,11.6,4.3,2.5,12.6,17.1
45,Dayton Flyers,32.0,66.4,22.8,55.4,41.3,7.1,21.8,32.5,13.7,19.3,70.7,9.8,24.9,34.7,12.7,4.3,3.6,15.0,19.8
46,Florida Gators,36.0,66.5,23.6,57.6,41.0,5.5,18.0,30.5,13.8,19.6,70.6,10.7,24.5,35.2,9.6,5.5,2.8,14.9,20.8
47,Harvard Crimson,27.0,66.6,23.0,55.1,41.7,6.0,19.1,31.4,14.6,21.4,68.3,10.5,23.7,34.1,12.3,6.7,2.5,12.4,17.3
48,West Virginia Mountaineers,37.0,66.7,22.3,52.6,42.4,6.8,19.1,35.3,15.3,22.4,68.3,10.8,23.6,34.4,11.9,5.6,3.8,20.0,21.4
49,Louisiana Tech Bulldogs,33.0,66.8,24.5,59.2,41.4,7.0,20.3,34.3,10.7,15.7,68.3,9.5,24.7,34.2,13.8,5.7,3.1,13.8,17.5
50,Loyola Chicago Ramblers,32.0,66.8,23.9,53.6,44.6,6.6,18.2,36.4,12.3,17.3,70.9,8.2,24.1,32.3,11.7,5.4,3.3,14.3,17.5
51,Georgia Tech Yellow Jackets,37.0,66.8,24.0,60.3,39.8,7.4,22.3,33.0,11.5,16.4,70.1,11.6,24.7,36.3,13.2,6.8,3.9,13.1,17.9
52,Providence Friars,33.0,66.9,24.5,55.8,44.0,6.3,19.1,32.8,11.5,17.0,67.6,9.8,24.8,34.6,11.9,6.2,2.9,13.8,19.1
53,Jackson State Tigers,32.0,66.9,21.8,50.1,43.4,5.9,17.7,33.2,17.6,24.4,71.9,8.8,25.4,34.2,11.7,5.0,3.0,13.8,17.9
54,VCU Rams,35.0,66.9,22.9,54.2,42.2,5.8,17.1,33.8,15.5,22.2,69.7,9.6,24.2,33.9,10.6,5.5,3.7,14.7,19.4
55,Texas Tech Red Raiders,32.0,67.1,22.8,52.9,43.2,8.0,22.4,35.5,13.4,18.8,71.3,8.2,21.7,29.8,11.6,5.2,2.5,13.6,19.6
56,Rutgers Scarlet Knights,33.0,67.1,23.6,57.1,41.3,7.0,21.5,32.7,12.9,18.0,71.9,10.8,24.3,35.1,13.5,6.5,5.1,12.9,18.3
57,San Francisco Dons,33.0,67.3,24.0,56.9,42.2,6.3,18.7,33.5,13.0,19.0,68.5,9.7,25.6,35.2,11.4,5.3,3.8,13.3,17.0
58,Fordham Rams,32.0,67.7,22.9,49.5,46.2,6.8,19.0,35.9,15.2,21.2,71.4,9.2,26.7,35.8,15.0,6.5,3.5,17.5,16.3
59,Tennessee State Tigers,30.0,67.7,21.2,52.2,40.7,8.3,23.7,34.8,17.0,24.6,69.2,9.5,23.1,32.6,12.8,5.6,3.0,15.7,21.2
60,Kansas State Wildcats,35.0,67.8,23.6,54.9,43.1,7.1,18.7,38.2,13.4,18.3,72.9,10.9,22.5,33.4,13.1,6.3,3.3,14.9,19.5
61,Texas A&M Aggies,31.0,67.8,23.8,59.0,40.4,8.0,22.8,35.2,12.1,16.6,73.0,11.6,21.6,33.3,13.7,6.6,3.4,11.6,17.4
62,Robert Morris Colonials,33.0,67.8,23.5,53.7,43.8,4.9,16.5,29.8,15.8,22.8,69.2,10.7,26.5,37.2,11.8,6.4,3.9,16.6,20.9
63,Grand Canyon Lopes,31.0,67.8,24.5,58.2,42.0,6.6,20.4,32.6,12.2,17.5,69.7,10.0,26.2,36.3,12.1,6.6,3.2,15.0,21.4
64,Bucknell Bison,35.0,67.9,24.6,57.6,42.7,6.2,18.0,34.2,12.6,19.1,66.0,10.0,23.6,33.6,12.1,7.0,3.0,13.9,19.2
65,New Mexico State Aggies,34.0,67.9,24.3,58.0,41.9,5.5,18.8,29.4,13.8,20.2,68.2,10.9,22.1,33.1,10.6,5.2,1.9,13.7,21.7
66,Jacksonville State Gamecocks,35.0,67.9,23.3,55.9,41.7,7.7,20.5,37.4,13.7,18.9,72.1,10.1,21.8,31.9,11.4,6.0,3.0,10.9,17.9
67,Alcorn State Braves,32.0,68.0,24.0,57.4,41.8,5.7,18.5,30.6,14.3,22.1,64.8,11.6,25.1,36.7,13.3,6.9,2.6,13.1,17.3
68,Colorado State Rams,36.0,68.0,23.9,58.8,40.7,7.6,23.8,31.7,12.6,18.4,68.6,10.8,24.7,35.5,11.6,5.5,3.0,11.6,19.9
69,Pennsylvania Quakers,28.0,68.0,23.2,55.8,41.6,7.9,22.0,36.0,13.6,18.7,72.9,10.5,25.1,35.6,12.7,5.7,3.1,13.6,16.0
70,Maryland Terrapins,33.0,68.1,24.2,58.1,41.6,6.4,19.0,33.8,13.3,18.9,70.5,11.6,23.5,35.2,11.2,6.1,3.6,12.6,19.6
71,Utah Utes,32.0,68.1,24.6,59.0,41.7,6.8,19.8,34.2,12.2,17.9,68.1,8.8,22.4,31.2,11.5,6.3,3.2,12.0,19.1
72,Vanderbilt Commodores,35.0,68.1,24.6,58.0,42.5,6.5,19.1,33.7,12.4,17.8,69.9,9.7,24.8,34.5,11.4,5.6,3.0,10.8,16.8
73,Loyola Maryland Greyhounds,33.0,68.2,24.5,53.0,46.3,5.7,17.4,32.9,13.3,18.6,71.8,8.9,23.2,32.2,12.7,7.1,4.3,14.5,19.7
74,SE Louisiana Lions,32.0,68.2,23.5,54.6,43.0,6.3,18.4,34.3,14.9,21.3,69.8,10.2,22.1,32.3,11.8,6.3,4.0,15.2,20.6
75,Mercer Bears,32.0,68.3,23.0,55.3,41.5,8.5,24.7,34.4,13.8,18.5,74.7,9.9,21.3,31.2,13.4,5.6,3.3,10.3,18.5
76,Hawai'i Rainbow Warriors,30.0,68.3,24.2,53.9,44.9,6.0,17.8,33.9,13.8,20.7,66.7,9.1,24.2,33.3,10.7,6.9,3.0,14.1,20.4
77,Little Rock Trojans,32.0,68.3,23.1,51.9,44.5,7.1,19.8,36.0,15.0,20.9,71.7,8.8,23.5,32.3,12.8,5.4,2.5,13.4,16.5
78,American University Eagles,30.0,68.3,23.9,50.9,46.9,5.7,15.6,36.8,14.8,21.1,70.4,8.6,24.6,33.2,12.8,6.6,2.8,13.2,16.4
79,Purdue Boilermakers,35.0,68.4,25.8,61.3,42.1,6.9,20.8,33.2,9.9,14.0,70.7,9.0,22.1,31.1,12.9,6.5,3.1,11.7,19.1
80,Evansville Purple Aces,33.0,68.5,23.0,54.5,42.1,7.3,21.6,33.9,15.2,21.6,70.6,9.6,24.1,33.7,12.7,5.5,4.7,12.7,20.7
81,UNC Asheville Bulldogs,33.0,68.5,24.7,55.0,44.9,7.5,21.3,35.5,11.6,17.6,65.7,9.0,25.5,34.5,13.8,5.4,3.2,16.6,17.8
82,Michigan State Spartans,35.0,68.7,23.8,58.0,41.0,6.5,18.9,34.6,14.6,20.1,72.6,10.1,22.8,32.9,12.7,6.0,3.0,10.9,18.8
83,Mount St. Mary's Mountaineers,36.0,68.7,25.6,56.6,45.3,5.3,15.5,34.1,12.2,18.4,66.0,12.0,25.6,37.5,11.3,6.4,2.8,14.8,18.7
84,Chattanooga Mocs,31.0,68.8,24.1,54.3,44.5,5.6,16.5,34.2,14.9,19.7,75.6,10.6,22.9,33.5,11.8,6.3,3.4,14.9,19.4
85,UTEP Miners,32.0,68.8,23.3,55.3,42.1,7.6,22.4,33.8,14.6,21.6,67.7,8.8,25.3,34.2,13.5,5.8,2.0,12.2,19.0
86,Stephen F. Austin Lumberjacks,33.0,68.8,23.4,51.9,45.1,6.3,17.9,35.2,15.7,23.1,68.0,9.4,21.3,30.7,12.1,7.2,3.1,16.2,20.4
87,Butler Bulldogs,34.0,68.9,24.1,54.0,44.5,6.8,20.4,33.3,13.9,20.0,69.7,8.7,22.6,31.4,10.8,5.0,2.6,13.3,19.2
88,Stony Brook Seawolves,32.0,68.9,23.3,53.2,43.9,7.3,19.3,37.5,14.9,21.3,70.1,9.5,26.7,36.2,11.3,4.4,2.4,13.2,19.5
89,Texas Longhorns,33.0,68.9,24.8,58.5,42.4,6.6,20.3,32.6,12.6,17.6,71.6,11.1,24.6,35.8,12.0,6.5,3.2,12.5,18.4
90,High Point Panthers,31.0,68.9,24.3,55.3,44.0,8.2,22.5,36.3,12.1,17.8,67.6,9.2,24.2,33.4,12.9,6.7,3.8,13.5,19.3
91,Valparaiso Beacons,33.0,68.9,24.3,58.7,41.4,7.4,22.2,33.1,13.0,18.8,69.1,9.9,23.9,33.8,13.2,6.2,3.2,12.9,19.8
92,Missouri State Bears,33.0,69.0,24.3,55.9,43.4,6.8,19.9,34.1,13.7,18.2,75.0,8.1,22.9,31.1,13.2,5.9,2.6,11.2,18.6
93,Illinois Fighting Illini,35.0,69.1,24.8,57.2,43.4,7.0,21.0,33.4,12.4,17.1,72.7,8.9,24.3,33.2,11.3,5.3,2.8,12.8,18.6
94,Arkansas State Red Wolves,32.0,69.1,23.8,54.8,43.3,6.1,19.3,31.7,15.5,22.7,68.4,9.5,24.0,33.5,12.8,5.7,3.9,13.2,20.5
95,New Orleans Privateers,32.0,69.2,24.8,56.1,44.1,6.5,20.7,31.6,13.2,19.2,68.7,11.0,20.8,31.8,12.6,8.4,3.3,16.3,21.4
96,Towson Tigers,33.0,69.2,22.4,53.6,41.8,7.3,21.4,34.0,17.1,24.8,68.7,9.0,22.6,31.6,11.5,5.4,4.1,13.2,21.3
97,UNC Greensboro Spartans,35.0,69.3,23.8,55.5,42.8,7.4,20.5,35.9,14.3,19.2,74.6,10.3,21.7,32.0,12.6,6.4,3.0,13.9,17.3
98,Belmont Bruins,30.0,69.3,24.7,58.0,42.7,5.9,18.6,31.8,13.9,18.6,74.6,8.8,23.6,32.4,11.3,5.7,2.9,11.3,17.8
99,Notre Dame Fighting Irish,36.0,69.3,25.4,58.8,43.2,6.9,20.4,33.8,11.6,15.7,73.7,10.8,24.7,35.5,13.0,5.2,4.0,12.7,16.0
100,Florida Gulf Coast Eagles,34.0,69.3,24.4,57.5,42.5,6.8,22.3,30.6,13.6,20.1,68.0,10.4,21.6,31.9,12.1,6.1,2.9,13.0,17.8
101,Long Island University Sharks,32.0,69.3,23.9,56.1,42.7,6.9,19.8,35.1,14.5,20.6,70.4,10.3,22.8,33.1,12.1,6.2,3.9,13.6,20.1
102,Saint Louis Billikens,33.0,69.3,23.8,54.2,43.9,7.3,20.4,35.6,14.5,20.8,69.8,9.2,26.5,35.7,15.0,6.3,3.9,11.1,18.1
103,Southern Illinois Salukis,33.0,69.4,24.6,55.1,44.7,8.1,20.4,39.6,12.1,18.4,65.8,10.5,24.8,35.3,12.6,5.2,3.4,13.7,18.5
104,UTSA Roadrunners,33.0,69.4,24.1,55.5,43.4,7.2,20.5,35.0,14.0,20.8,67.4,8.4,26.8,35.2,13.1,5.8,4.0,12.3,19.0
105,Minnesota Golden Gophers,34.0,69.4,25.2,63.0,40.0,6.5,20.9,30.9,12.6,18.4,68.2,12.2,26.4,38.6,13.5,5.6,3.6,12.6,20.2
106,UC Davis Aggies,36.0,69.6,24.7,57.9,42.6,7.0,21.3,32.9,13.2,18.5,71.3,10.0,24.5,34.5,13.3,6.9,3.4,13.9,21.1
107,George Washington Revolutionaries,35.0,69.7,25.8,58.0,44.5,6.7,18.8,35.4,11.3,15.6,72.7,9.1,23.3,32.3,14.5,6.9,3.2,10.8,18.2
108,East Tennessee State Buccaneers,35.0,69.7,23.4,56.1,41.7,7.8,22.1,35.4,15.0,20.8,72.2,9.8,22.3,32.1,11.1,6.9,3.6,15.5,20.8
109,James Madison Dukes,33.0,69.7,23.5,53.5,43.9,7.9,22.9,34.6,14.8,20.6,71.7,8.3,22.7,31.1,12.7,6.1,2.7,11.8,18.3
110,UL Monroe Warhawks,33.0,69.7,24.7,57.0,43.4,7.2,20.3,35.6,13.0,19.2,67.6,10.2,24.9,35.0,12.9,6.1,3.9,11.3,16.1
111,TCU Horned Frogs,39.0,69.7,25.3,57.2,44.3,7.0,19.4,36.1,12.0,17.6,68.5,10.1,22.2,32.3,14.9,5.8,3.8,13.0,18.2
112,Ohio State Buckeyes,32.0,69.8,24.7,59.4,41.6,8.7,24.4,35.6,11.6,17.5,66.4,11.0,24.0,35.0,13.0,4.9,3.1,12.1,19.2
113,Ohio Bobcats,31.0,69.9,24.8,59.8,41.4,7.0,21.8,32.3,13.3,19.4,68.4,10.5,26.5,37.1,10.9,5.9,2.8,13.4,19.7
114,UT Arlington Mavericks,36.0,69.9,23.9,57.9,41.2,8.3,26.2,31.8,13.8,21.1,65.4,11.2,24.1,35.3,12.9,6.8,3.3,14.6,18.9
115,Yale Bulldogs,29.0,69.9,25.7,59.9,42.9,7.5,22.9,32.9,11.1,15.6,71.1,10.3,22.8,33.1,13.4,6.6,3.6,11.8,17.4
116,Georgia State Panthers,33.0,70.1,23.0,55.9,41.1,8.3,25.6,32.4,15.8,22.2,71.1,10.3,23.1,33.4,13.4,6.2,2.7,14.4,18.4
117,Fresno State Bulldogs,33.0,70.2,22.9,55.2,41.5,7.0,21.1,33.1,17.4,24.5,71.0,9.8,25.0,34.8,12.3,6.0,3.1,14.7,20.5
118,UAB Blazers,33.0,70.2,25.3,58.8,43.1,7.6,22.2,34.2,11.9,17.2,69.2,10.3,22.5,32.7,12.7,6.6,3.0,11.5,18.0
119,Duke Blue Devils,37.0,70.2,25.9,60.0,43.2,5.1,17.3,29.3,13.3,18.7,71.0,10.9,22.7,33.6,12.1,4.7,2.4,12.1,19.9
120,Radford Highlanders,32.0,70.2,25.8,57.8,44.6,6.7,18.8,35.7,11.9,17.2,69.1,9.5,24.0,33.4,11.9,7.0,3.7,10.2,15.6
121,Gardner-Webb Runnin' Bulldogs,33.0,70.3,23.8,57.2,41.7,7.0,20.3,34.3,15.6,22.7,68.9,10.1,24.0,34.2,13.6,6.5,3.6,15.0,20.5
122,Tulsa Golden Hurricane,32.0,70.3,24.6,56.6,43.4,7.9,22.1,35.9,13.2,18.8,70.5,9.9,23.3,33.2,12.2,7.1,4.2,12.5,20.3
123,Winthrop Eagles,33.0,70.4,24.6,60.3,40.8,6.6,21.2,31.3,14.6,20.2,72.2,10.8,25.8,36.6,10.0,6.0,3.3,14.0,19.5
124,Georgia Bulldogs,34.0,70.4,24.5,59.6,41.1,7.2,21.6,33.5,14.2,20.4,69.8,10.7,24.1,34.9,11.6,6.4,3.5,11.8,20.3
125,UC Riverside Highlanders,28.0,70.4,24.3,57.3,42.4,7.9,22.9,34.4,14.0,19.4,72.3,10.3,26.2,36.5,14.1,5.6,2.9,13.4,17.8
126,Seton Hall Pirates,33.0,70.4,24.6,56.8,43.3,6.5,19.0,34.1,14.8,20.5,71.9,9.0,23.9,32.9,12.1,7.0,3.5,12.2,19.5
127,Campbell Fighting Camels,37.0,70.4,24.2,55.6,43.6,6.6,19.6,33.7,15.4,21.4,71.6,9.7,24.1,33.8,12.5,6.9,2.5,11.9,17.1
128,North Carolina Tar Heels,40.0,70.6,24.6,59.4,41.3,8.0,23.5,34.0,13.5,18.7,72.5,9.2,22.3,31.4,11.5,6.2,4.4,13.6,19.5
129,Northern Illinois Huskies,32.0,70.7,24.3,55.8,43.5,8.0,23.1,34.7,14.1,21.1,66.8,9.8,24.9,34.7,13.8,5.9,3.2,14.9,20.6
130,Lehigh Mountain Hawks,32.0,70.7,25.5,58.8,43.4,7.8,22.4,34.7,11.9,16.2,73.2,8.4,23.7,32.1,13.6,6.4,2.6,13.1,17.7
131,Memphis Tigers,32.0,70.7,24.8,58.7,42.3,7.7,22.8,33.7,13.4,19.5,68.7,11.0,25.3,36.3,13.5,5.8,4.1,13.6,19.0
132,Bradley Braves,33.0,70.7,23.5,56.4,41.7,7.5,22.0,34.1,16.2,22.7,71.5,10.9,25.3,36.3,13.7,7.8,3.2,13.0,19.8
133,Morgan State Bears,30.0,70.7,25.0,57.0,43.8,5.4,19.0,28.5,15.3,23.3,65.8,11.6,26.1,37.6,13.9,7.0,3.8,14.4,19.8
134,Utah State Aggies,31.0,70.8,24.9,58.7,42.4,7.4,22.1,33.6,13.6,19.6,69.5,9.8,24.7,34.6,14.0,6.3,3.1,11.0,17.9
135,Loyola Marymount Lions,30.0,70.8,23.9,53.3,44.9,6.6,18.9,34.7,16.4,22.9,71.5,9.9,24.9,34.8,14.4,6.2,3.5,14.9,18.6
136,Akron Zips,36.0,70.8,25.4,57.2,44.4,6.9,19.0,36.5,13.2,18.7,70.6,9.7,23.3,33.0,11.4,5.8,2.0,11.5,18.6
137,Binghamton Bearcats,32.0,70.9,25.5,56.7,45.0,7.8,21.5,36.1,12.3,17.9,68.3,9.3,25.7,34.9,14.0,5.8,3.0,11.7,16.9
138,UC Santa Barbara Gauchos,28.0,71.0,25.1,56.1,44.7,8.4,24.9,33.8,12.4,17.9,69.1,9.9,27.6,37.5,16.0,5.4,3.1,11.6,16.1
139,Colgate Raiders,32.0,71.0,24.4,54.1,45.2,7.9,21.0,37.5,14.3,20.6,69.2,8.3,24.5,32.8,13.1,7.5,3.1,11.8,17.5
140,Syracuse Orange,34.0,71.1,25.5,59.3,43.0,8.7,25.4,34.2,11.4,17.3,65.8,12.7,23.1,35.8,17.1,6.2,2.6,13.5,18.0
141,Idaho Vandals,33.0,71.1,22.8,54.8,41.5,8.4,23.9,35.0,17.2,23.2,74.1,8.9,24.2,33.2,12.0,5.4,3.2,12.4,20.2
142,Stanford Cardinal,31.0,71.1,24.2,54.5,44.4,8.3,21.8,38.2,14.3,20.6,69.4,9.0,24.2,33.2,14.2,6.2,3.7,14.3,18.9
143,Oakland Golden Grizzlies,34.0,71.1,25.9,63.7,40.7,6.6,20.7,32.0,12.6,18.1,70.0,11.6,25.0,36.6,13.3,6.4,3.2,14.1,19.6
144,Temple Owls,32.0,71.2,25.2,58.6,43.0,7.1,20.6,34.3,13.7,18.8,72.7,11.5,26.3,37.9,13.7,5.4,3.9,12.6,15.2
145,Boise State Broncos,32.0,71.2,24.2,56.8,42.7,5.7,17.0,33.6,17.0,23.4,72.9,9.3,24.5,33.8,11.8,6.0,4.6,11.8,20.3
146,Mississippi State Bulldogs,32.0,71.3,24.8,57.9,42.8,6.2,19.8,31.5,15.6,21.9,70.9,11.0,26.0,37.0,11.7,5.1,3.4,14.0,17.5
147,San Diego Toreros,31.0,71.3,25.3,55.2,45.9,7.3,19.8,36.6,13.4,19.6,68.3,8.4,25.7,34.2,12.2,4.7,3.5,10.0,18.4
148,Boston University Terriers,31.0,71.3,24.2,56.4,42.9,8.5,23.4,36.5,14.4,21.0,68.5,10.1,25.6,35.7,13.8,7.0,3.3,14.7,17.3
149,Sam Houston Bearkats,34.0,71.3,23.0,54.0,42.6,6.9,20.0,34.3,18.4,25.4,72.6,9.1,25.5,34.6,12.5,6.4,3.4,16.3,20.8
150,Nevada Wolf Pack,35.0,71.3,26.3,61.4,42.8,6.7,21.7,31.0,12.0,17.3,69.2,9.8,25.3,35.1,13.7,5.5,2.2,11.3,20.7
151,Xavier Musketeers,38.0,71.3,25.4,56.4,45.0,7.4,22.3,33.4,13.2,18.8,69.8,8.7,22.5,31.2,14.0,6.4,3.8,11.9,21.2
152,Seattle U Redhawks,30.0,71.4,24.2,60.1,40.3,8.3,26.3,31.5,14.6,20.2,72.3,11.5,26.4,37.9,15.7,7.5,3.4,13.8,19.3
153,Norfolk State Spartans,34.0,71.5,24.2,59.5,40.6,7.8,23.1,33.9,15.3,23.4,65.4,11.4,25.2,36.6,13.7,5.9,3.8,12.3,19.2
154,Kentucky Wildcats,38.0,71.5,25.8,60.8,42.4,6.2,20.2,30.6,13.8,20.4,67.6,10.5,24.6,35.0,11.3,4.8,3.3,14.3,22.8
155,Abilene Christian Wildcats,29.0,71.5,24.4,53.7,45.5,7.2,20.0,36.1,15.4,23.1,66.6,10.3,24.7,35.0,13.6,6.1,3.0,14.8,17.3
