Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
21,Idaho Vandals,30.0,76.7,26.8,57.5,46.6,7.9,19.1,41.3,15.2,21.4,70.9,10.4,25.8,36.2,13.5,4.7,1.9,12.0,21.1
22,Arizona Wildcats,38.0,76.6,26.6,54.4,48.8,5.1,14.1,36.0,18.4,25.6,71.9,10.8,26.0,36.8,13.9,7.2,3.4,11.0,17.9
23,Villanova Wildcats,36.0,76.5,25.4,54.2,47.0,9.1,23.3,38.9,16.6,22.6,73.1,10.3,24.0,34.3,15.8,7.7,4.1,10.6,16.5
24,North Florida Ospreys,35.0,75.7,25.6,54.6,47.0,9.1,23.1,39.1,15.4,21.3,72.3,9.7,25.1,34.8,14.5,6.1,4.2,12.5,16.2
25,Oregon Ducks,36.0,75.4,27.6,59.5,46.3,7.3,20.2,36.2,12.9,17.0,76.0,10.3,25.7,36.1,14.1,5.8,4.4,11.7,18.2
26,Ohio State Buckeyes,35.0,75.3,27.5,57.0,48.3,6.7,18.2,37.0,13.5,19.8,68.0,11.1,24.4,35.5,15.3,7.6,5.1,11.3,16.1
27,Toledo Rockets,33.0,75.2,26.2,55.7,47.0,5.9,16.2,36.6,17.0,22.9,74.2,10.9,25.6,36.5,13.1,5.2,3.3,12.3,17.1
28,Gardner-Webb Runnin' Bulldogs,35.0,74.8,26.0,57.9,44.8,8.2,23.5,35.0,14.7,21.9,66.9,11.1,24.0,35.0,16.1,6.7,2.4,12.3,16.3
29,Northern Colorado Bears,30.0,74.7,26.8,56.4,47.5,6.8,17.8,38.1,14.3,20.1,71.4,11.3,21.2,32.5,12.3,6.5,2.0,10.4,19.8
30,Buffalo Bulls,33.0,74.6,25.4,58.2,43.5,6.0,17.7,34.1,17.8,24.8,71.9,12.7,25.5,38.2,13.1,7.5,4.0,11.5,18.4
31,Kentucky Wildcats,39.0,74.4,25.8,55.1,46.8,5.2,14.9,34.9,17.6,24.2,72.6,12.6,25.4,38.0,14.2,6.5,6.9,10.5,17.1
32,Oakland Golden Grizzlies,33.0,74.2,26.0,54.6,47.6,10.0,26.2,38.0,12.3,17.7,69.2,9.3,23.8,33.1,15.3,6.3,2.0,13.7,16.6
32,Oakland Golden Grizzlies,33.0,74.2,26.0,56.2,46.2,7.8,21.7,36.2,14.5,21.1,68.6,10.3,23.3,33.6,15.7,5.9,1.7,12.6,17.3
34,Minnesota Golden Gophers,33.0,74.2,27.0,58.3,46.3,7.4,19.3,38.1,12.9,19.2,67.2,10.7,22.3,32.9,15.7,9.5,3.3,12.1,18.1
35,Sam Houston Bearkats,35.0,74.1,24.2,56.3,42.9,7.6,23.1,32.9,18.1,25.7,70.6,13.2,27.0,40.3,14.7,6.5,4.4,13.0,20.3
36,Charlotte 49ers,32.0,73.8,26.8,57.9,46.3,6.3,16.7,37.7,13.9,21.4,65.0,11.9,24.5,36.4,13.7,6.5,2.5,13.6,17.4
37,Sacred Heart Pioneers,32.0,73.8,27.3,59.7,45.7,5.3,16.5,31.9,13.8,21.4,64.7,12.5,25.8,38.3,14.7,6.6,3.4,13.7,18.4
38,Winthrop Eagles,32.0,73.6,25.4,56.5,44.9,7.8,21.9,35.9,15.0,20.8,72.4,10.4,24.8,35.2,12.1,7.0,4.4,12.1,17.9
39,Lafayette Leopards,33.0,73.5,26.4,54.5,48.5,7.9,19.4,40.8,12.8,16.6,76.7,8.5,22.3,30.8,15.6,5.5,2.5,11.1,15.6
40,South Dakota State Jackrabbits,35.0,73.5,24.8,54.8,45.2,8.0,20.9,38.3,15.9,22.3,71.3,9.6,26.2,35.8,12.2,5.5,3.7,11.4,19.7
41,Charleston Southern Buccaneers,31.0,73.5,25.1,59.5,42.1,9.3,27.3,34.1,14.0,20.4,68.7,13.0,24.8,37.8,12.8,6.9,2.2,11.4,17.4
42,LSU Tigers,33.0,73.4,27.0,59.5,45.5,5.7,16.9,33.9,13.6,19.9,68.4,12.2,27.1,39.2,15.6,7.3,6.2,14.4,15.6
43,East Tennessee State Buccaneers,30.0,73.4,24.1,57.1,42.2,9.3,25.5,36.6,15.9,22.0,72.2,11.0,24.0,35.1,12.7,7.8,2.8,12.7,20.4
44,Xavier Musketeers,37.0,73.3,25.8,54.4,47.5,6.3,18.0,35.1,15.3,20.9,73.0,9.8,24.8,34.6,16.1,6.0,2.9,12.1,17.8
45,William & Mary Tribe,33.0,73.2,25.3,52.3,48.3,8.9,22.3,39.8,13.7,18.7,73.4,7.5,24.8,32.3,14.8,6.2,4.2,11.5,15.5
46,Louisiana Tech Bulldogs,36.0,73.1,26.3,58.7,44.7,6.9,21.0,32.8,13.7,19.9,68.9,10.4,23.2,33.6,14.0,8.4,5.8,10.8,16.6
47,High Point Panthers,33.0,72.9,26.1,55.0,47.5,6.2,16.2,38.5,14.5,19.7,73.5,9.8,23.1,32.9,14.8,6.2,2.8,11.4,15.6
48,Hawai'i Rainbow Warriors,35.0,72.9,25.7,58.7,43.8,6.5,20.1,32.2,14.9,21.8,68.6,12.0,23.1,35.2,13.3,9.6,4.0,13.3,20.3
49,Radford Highlanders,34.0,72.8,26.2,57.2,45.8,6.2,18.6,33.4,14.1,20.4,69.1,12.1,24.4,36.5,13.2,7.1,4.4,12.0,18.0
50,Ole Miss Rebels,34.0,72.8,24.9,58.9,42.3,6.5,19.5,33.2,16.4,21.3,77.3,12.6,25.1,37.8,13.2,6.6,3.8,11.1,19.6
51,Chattanooga Mocs,32.0,72.7,24.8,54.8,45.2,6.8,19.4,34.9,16.3,23.8,68.5,11.6,23.3,34.9,12.0,6.6,6.3,13.1,19.4
52,West Virginia Mountaineers,35.0,72.6,24.9,61.1,40.8,6.5,20.5,31.6,16.3,24.7,66.2,16.4,19.9,36.3,14.1,10.7,2.7,12.9,23.5
53,Wisconsin Badgers,40.0,72.5,25.4,52.9,47.9,7.2,19.8,36.5,14.6,19.1,76.3,9.6,23.9,33.5,12.6,4.4,3.2,7.4,12.5
54,VCU Rams,36.0,72.5,24.9,59.4,41.9,8.1,23.7,34.3,14.6,22.1,65.7,12.3,23.1,35.5,12.7,9.5,4.3,10.6,19.2
55,Houston Christian Huskies,28.0,72.4,26.0,57.0,45.6,4.6,14.3,32.3,15.8,21.8,72.5,13.1,24.8,37.9,12.4,5.9,4.1,15.3,20.9
56,Stanford Cardinal,37.0,72.3,24.5,56.5,43.5,6.6,17.6,37.8,16.6,22.9,72.6,11.6,25.3,36.8,11.8,5.5,2.8,10.8,19.1
57,UNC Asheville Bulldogs,31.0,72.3,25.2,57.2,44.0,7.5,21.0,35.7,14.5,20.0,72.5,11.4,24.8,36.1,13.6,7.4,4.6,14.1,19.2
58,Colorado State Rams,34.0,72.2,24.6,55.9,44.0,7.2,20.6,35.1,15.7,23.4,67.4,12.1,25.8,37.9,14.7,5.6,3.4,10.6,16.9
59,Army Black Knights,30.0,72.1,26.0,58.9,44.1,7.6,23.2,32.6,12.6,18.6,68.0,10.8,23.6,34.4,14.6,6.4,3.5,13.2,20.4
60,Alabama State Hornets,29.0,72.1,26.2,59.9,43.8,5.9,16.6,35.8,13.7,21.0,65.0,13.4,26.3,39.8,13.6,6.3,4.2,13.7,17.9
61,Lipscomb Bisons,31.0,72.0,23.9,57.1,41.9,8.2,24.8,32.9,16.0,23.1,69.5,11.1,24.7,35.9,13.9,5.6,2.0,13.3,21.3
62,UCLA Bruins,36.0,71.9,25.8,58.3,44.3,6.2,16.8,36.8,14.1,20.8,67.6,12.2,25.8,38.0,13.8,6.6,3.9,11.9,17.9
63,Eastern Kentucky Colonels,33.0,71.9,24.8,53.4,46.4,9.1,25.4,35.7,13.3,17.0,77.9,6.8,19.7,26.5,15.0,9.7,3.0,11.3,16.8
64,Portland State Vikings,29.0,71.8,24.9,56.7,44.0,6.7,17.5,38.1,15.3,20.6,74.2,9.8,22.7,32.5,13.1,6.3,4.0,11.2,17.6
65,NJIT Highlanders,33.0,71.8,24.5,53.6,45.7,8.5,22.5,37.6,14.3,20.6,69.6,9.7,24.0,33.7,14.9,7.0,4.5,13.6,19.5
66,Coastal Carolina Chanticleers,34.0,71.7,24.6,55.9,44.0,6.7,18.6,36.0,15.8,22.9,69.0,13.1,26.2,39.4,11.3,7.1,3.3,11.7,16.4
67,South Carolina Upstate Spartans,36.0,71.6,26.1,59.0,44.2,8.1,24.0,33.6,11.5,17.5,65.5,13.4,24.7,38.1,14.8,7.9,3.2,10.8,16.3
68,UT Arlington Mavericks,31.0,71.6,25.1,57.2,43.9,6.6,20.9,31.6,14.7,21.9,67.3,11.4,25.5,36.9,12.9,6.6,3.5,14.6,21.1
69,Coppin State Eagles,31.0,71.6,24.5,61.5,39.8,9.5,26.6,35.7,13.2,19.0,69.2,10.3,21.8,32.1,12.6,6.7,3.2,13.5,20.4
70,Lamar Cardinals,30.0,71.5,25.0,55.3,45.2,5.6,17.7,31.8,15.9,23.4,68.0,12.5,22.8,35.4,13.1,7.5,3.8,15.5,20.8
71,Youngstown State Penguins,32.0,71.5,25.2,57.1,44.2,6.5,18.4,35.4,14.5,20.9,69.4,9.8,23.2,33.0,14.1,6.0,2.1,11.7,18.3
72,Oklahoma Sooners,35.0,71.5,25.3,58.1,43.5,6.7,19.7,34.3,14.1,19.1,74.1,11.1,26.9,38.1,12.3,6.8,5.0,12.0,16.3
73,Western Kentucky Hilltoppers,32.0,71.4,24.8,57.0,43.5,7.8,21.4,36.2,14.1,21.6,65.4,11.3,25.8,37.2,14.3,5.5,3.3,12.9,18.1
74,Georgia State Panthers,35.0,71.4,25.8,53.7,48.0,5.0,14.9,33.3,14.9,20.5,72.5,9.2,22.7,31.9,13.7,9.2,4.1,10.5,18.3
75,Duquesne Dukes,31.0,71.4,25.9,57.7,44.9,7.9,21.4,37.0,11.7,18.6,62.7,11.4,24.9,36.3,15.0,5.1,3.4,12.3,18.0
76,Utah Utes,35.0,71.3,24.3,50.3,48.2,7.5,18.7,40.4,15.3,21.7,70.3,9.2,25.2,34.4,14.0,5.9,5.0,11.6,16.6
77,Morehead State Eagles,34.0,71.2,25.1,56.8,44.2,6.5,18.8,34.4,14.4,20.1,71.6,12.4,23.0,35.4,14.6,8.2,3.2,13.6,22.9
78,Kansas Jayhawks,36.0,71.1,24.1,54.9,44.0,5.9,15.6,37.9,16.9,23.4,72.4,11.8,26.1,37.9,13.2,6.6,4.9,12.9,17.8
79,Montana Grizzlies,33.0,71.1,25.1,54.1,46.4,8.3,22.3,37.2,12.6,17.6,71.8,8.9,23.0,32.0,14.1,6.6,2.5,11.8,19.2
80,Michigan State Spartans,29.0,71.1,24.3,55.3,43.9,4.2,12.6,33.6,18.3,26.6,69.0,12.6,22.4,35.0,9.6,7.4,3.5,15.6,21.0
80,Michigan State Spartans,39.0,71.1,26.0,55.9,46.5,7.5,19.6,38.5,11.6,18.3,63.2,11.2,26.2,37.4,16.6,5.2,4.5,11.3,18.9
82,St. John's Red Storm,33.0,71.0,25.3,57.3,44.2,6.0,17.2,34.8,14.4,20.8,69.1,10.2,25.1,35.3,12.4,7.5,6.4,10.7,17.8
83,Sacramento State Hornets,33.0,71.0,25.5,52.4,48.6,6.3,15.5,40.8,13.7,18.6,73.6,8.4,21.2,29.5,14.1,7.0,2.4,10.8,17.0
84,Georgetown Hoyas,33.0,70.9,24.2,53.1,45.6,6.1,17.2,35.3,16.4,23.3,70.4,11.1,23.8,34.9,12.9,7.6,4.7,12.6,20.2
85,Evansville Purple Aces,36.0,70.9,25.0,51.5,48.5,4.3,12.0,35.5,16.7,22.3,74.8,7.9,24.6,32.4,15.9,5.8,3.6,12.6,17.2
86,Detroit Mercy Titans,33.0,70.7,25.5,57.2,44.5,7.0,18.2,38.4,12.8,18.8,68.3,10.4,23.2,33.6,13.5,7.7,3.4,13.2,20.8
87,UC Davis Aggies,32.0,70.7,24.2,49.5,49.0,8.6,19.2,44.7,13.7,18.7,73.4,8.0,23.1,31.1,13.3,5.2,2.0,13.3,17.6
88,UTSA Roadrunners,30.0,70.7,23.9,56.7,42.2,6.4,19.6,32.5,16.5,23.6,69.9,12.9,22.8,35.7,12.3,7.1,2.3,12.3,16.5
89,Vanderbilt Commodores,35.0,70.6,23.9,50.7,47.2,7.3,18.6,39.2,15.5,21.8,70.8,9.7,24.1,33.8,15.4,4.8,5.3,12.9,17.2
90,Western Michigan Broncos,34.0,70.6,24.1,53.0,45.4,6.9,19.1,36.4,15.5,22.1,70.3,9.9,22.6,32.6,12.5,6.5,2.3,11.9,18.1
91,Washington State Cougars,31.0,70.6,24.0,55.2,43.4,6.9,20.2,34.2,15.8,21.9,72.0,9.1,24.0,33.1,14.6,3.9,3.3,11.8,18.4
92,Tennessee Tech Golden Eagles,30.0,70.6,25.6,58.0,44.1,5.6,17.5,32.1,13.8,20.3,67.8,13.2,23.8,37.0,13.2,6.2,3.4,13.7,18.9
93,Elon Phoenix,33.0,70.6,24.5,57.8,42.3,7.3,20.7,35.1,14.4,21.1,68.3,10.8,24.1,34.9,11.9,6.5,1.4,13.3,20.9
94,Northern Kentucky Norse,30.0,70.6,26.0,56.4,46.0,7.5,21.6,34.9,11.1,16.9,65.7,10.0,23.8,33.8,12.6,5.8,2.8,11.6,20.4
95,Delaware State Hornets,36.0,70.4,24.7,58.9,41.9,7.8,22.2,35.3,13.2,18.7,70.7,11.8,26.4,38.2,11.9,5.0,3.9,13.4,17.1
96,Western Carolina Catamounts,32.0,70.3,25.0,57.5,43.4,6.2,18.0,34.2,14.3,20.3,70.0,12.5,22.8,35.3,11.7,8.1,4.4,13.6,20.9
97,UT Martin Skyhawks,34.0,70.3,24.4,53.6,45.6,8.7,22.3,39.2,12.7,17.4,72.9,8.8,24.1,32.9,12.0,6.1,2.3,10.2,17.1
97,UT Martin Skyhawks,34.0,70.3,25.1,54.1,46.5,7.9,20.0,39.4,12.1,17.1,70.8,9.8,24.8,34.6,13.0,5.2,1.9,11.6,14.9
99,Wichita State Shockers,35.0,70.3,24.6,55.2,44.5,6.8,19.1,35.7,14.3,20.4,70.1,11.9,23.7,35.6,13.6,7.1,3.8,9.3,16.8
100,Portland Pilots,33.0,70.2,24.5,55.3,44.4,6.5,17.4,37.6,14.5,20.2,71.7,11.8,23.8,35.5,14.7,5.8,4.5,12.2,18.5
101,Norfolk State Spartans,34.0,70.1,25.0,53.0,47.2,5.6,16.1,34.6,14.6,22.1,65.9,10.9,25.1,36.0,13.5,5.1,4.9,13.5,19.6
102,NC State Wolfpack,36.0,70.1,24.9,57.1,43.6,6.6,18.4,35.7,13.9,20.2,68.6,12.1,25.9,38.0,11.5,3.8,5.1,10.4,17.6
103,Purdue Fort Wayne Mastodons,31.0,70.0,24.3,51.7,47.0,7.1,20.0,35.7,14.3,20.8,68.5,7.8,24.5,32.3,14.3,5.7,3.0,11.8,16.2
104,South Dakota Coyotes,33.0,70.0,24.6,58.3,42.2,6.4,17.8,36.0,14.4,19.7,73.1,11.6,23.8,35.4,11.8,5.6,2.5,11.3,18.3
105,UNC Wilmington Seahawks,32.0,70.0,25.3,57.3,44.2,5.1,14.5,34.8,14.3,21.2,67.5,11.2,24.1,35.3,11.5,7.6,4.4,12.3,20.6
106,Oral Roberts Golden Eagles,34.0,69.9,23.5,54.7,42.9,6.0,16.9,35.7,16.9,23.6,71.9,10.7,23.4,34.0,11.1,5.8,3.9,11.6,18.6
107,Purdue Boilermakers,34.0,69.9,24.3,54.1,44.9,5.7,17.6,32.7,15.4,22.6,68.3,12.0,24.7,36.7,14.9,5.4,5.2,13.1,18.9
108,Siena Saints,31.0,69.8,24.1,56.0,43.1,4.9,14.8,33.2,16.6,23.5,71.0,12.7,20.3,33.0,13.3,7.5,3.6,12.5,20.7
109,Iowa Hawkeyes,34.0,69.8,24.1,56.0,43.1,5.6,16.9,33.3,15.8,21.3,74.4,12.4,25.1,37.5,14.2,6.4,4.6,11.1,15.8
110,Quinnipiac Bobcats,30.0,69.7,23.8,60.4,39.4,5.5,17.9,30.7,16.6,21.4,77.3,16.4,29.0,45.4,13.9,3.6,5.8,13.9,19.0
111,Providence Friars,34.0,69.7,24.4,55.6,43.8,5.0,16.1,31.3,16.0,22.6,70.7,12.1,24.0,36.1,13.9,7.1,4.6,12.0,18.4
112,Manhattan Jaspers,33.0,69.7,22.9,53.0,43.2,6.5,19.4,33.6,17.4,25.1,69.1,10.5,21.8,32.3,13.9,8.0,2.8,14.6,23.0
113,Valparaiso Beacons,34.0,69.6,24.6,54.0,45.6,6.9,18.2,38.1,13.4,19.9,67.5,11.7,25.9,37.5,13.0,6.0,4.6,12.4,16.5
114,Southeast Missouri State Redhawks,30.0,69.6,24.7,56.2,44.0,6.3,18.4,34.2,13.8,20.7,66.7,11.5,23.5,35.0,12.6,7.3,4.4,13.1,19.9
115,McNeese Cowboys,31.0,69.5,25.5,60.4,42.3,6.2,20.0,31.1,12.2,18.7,65.1,13.3,22.7,36.1,13.2,7.2,4.7,10.7,17.0
116,Arizona State Sun Devils,34.0,69.4,23.8,53.5,44.5,6.8,19.4,35.0,15.0,22.5,66.7,10.7,24.1,34.8,12.7,5.9,2.3,13.9,18.8
117,Eastern Michigan Eagles,35.0,69.4,23.0,56.1,41.1,6.6,21.2,31.0,16.8,23.3,71.8,11.5,24.8,36.3,10.6,8.7,4.5,11.7,18.8
118,UNC Greensboro Spartans,33.0,69.4,25.4,57.4,44.2,6.5,18.1,36.1,12.1,18.6,64.9,11.0,23.5,34.5,12.1,6.2,3.3,12.5,21.5
119,DePaul Blue Demons,32.0,69.4,24.1,55.8,43.2,4.5,15.3,29.5,16.6,23.6,70.4,12.0,24.8,36.8,13.4,6.8,4.2,14.1,18.5
119,DePaul Blue Demons,32.0,69.4,23.7,54.3,43.5,7.8,22.0,35.2,14.3,19.8,72.1,9.1,21.2,30.3,12.3,6.6,3.8,13.4,21.2
121,Southern Utah Thunderbirds,29.0,69.3,24.1,53.0,45.5,7.2,18.5,39.1,13.8,20.7,66.9,7.5,24.2,31.7,11.9,5.0,3.7,13.6,22.4
122,Samford Bulldogs,32.0,69.3,24.4,54.9,44.4,6.4,18.4,34.7,14.1,20.7,68.4,10.2,21.5,31.7,13.2,7.3,3.0,12.9,20.5
123,Little Rock Trojans,31.0,69.2,23.9,57.4,41.7,7.1,20.5,34.4,14.4,20.4,70.4,10.6,23.7,34.3,12.3,5.6,2.8,10.5,18.9
124,San Francisco Dons,32.0,69.2,24.5,54.2,45.1,6.3,18.6,34.1,13.9,22.2,62.9,10.6,24.2,34.8,13.8,5.8,2.5,11.8,20.2
125,UTEP Miners,33.0,69.2,24.2,52.0,46.6,5.6,15.3,36.6,15.1,22.8,66.1,9.5,25.1,34.5,13.7,5.4,4.0,12.3,17.2
126,Illinois Fighting Illini,33.0,69.1,23.8,57.7,41.3,7.2,20.3,35.5,14.3,18.0,79.4,10.6,23.7,34.4,11.8,6.3,3.2,9.9,17.5
127,SMU Mustangs,34.0,69.1,24.5,51.5,47.5,4.3,11.8,36.3,15.9,22.6,70.3,11.4,25.2,36.6,15.4,7.0,4.3,12.5,16.2
128,Baylor Bears,34.0,69.1,23.9,55.1,43.4,6.9,18.4,37.7,14.3,21.3,67.4,14.6,24.6,39.2,14.6,7.7,3.9,12.8,16.6
129,St. Francis Brooklyn Terriers,35.0,69.1,23.9,57.3,41.7,5.6,18.9,29.5,15.7,23.1,67.9,14.9,24.0,38.9,12.3,6.6,4.9,13.1,18.4
130,Saint Mary's Gaels,31.0,69.1,24.3,53.1,45.7,7.3,19.5,37.3,13.3,18.6,71.5,10.6,25.4,36.0,15.0,5.1,2.3,12.1,17.5
131,Maryland Terrapins,35.0,69.1,22.3,50.8,44.0,7.4,19.6,37.6,17.1,22.6,75.6,9.0,26.0,34.9,10.7,4.8,4.3,12.3,16.7
132,Wake Forest Demon Deacons,32.0,69.0,23.8,56.5,42.1,6.4,19.2,33.6,15.0,23.5,63.8,11.7,25.8,37.5,14.1,6.5,3.8,13.4,18.1
133,North Carolina Central Eagles,33.0,69.0,24.6,50.5,48.7,6.6,18.0,36.9,13.1,19.2,68.5,9.5,24.5,34.0,14.0,6.6,4.1,12.5,19.2
134,Butler Bulldogs,34.0,69.0,23.9,55.4,43.3,5.6,15.9,35.6,15.5,22.6,68.6,12.0,24.4,36.4,11.4,6.4,3.0,11.1,17.4
135,Louisville Cardinals,36.0,69.0,24.4,56.9,42.9,5.5,17.9,30.7,14.7,22.0,66.8,12.6,24.9,37.5,11.6,7.9,5.3,11.3,17.3
136,Colorado Buffaloes,35.0,69.0,24.4,55.0,44.3,6.3,16.9,37.5,13.9,19.5,70.9,10.5,22.7,33.2,12.2,8.6,2.9,13.3,18.6
136,Colorado Buffaloes,34.0,69.0,23.9,54.7,43.6,5.3,15.7,33.5,15.9,22.4,71.3,11.8,25.6,37.3,11.8,5.7,3.9,13.2,18.1
138,South Alabama Jaguars,33.0,68.9,23.1,54.9,42.0,6.5,19.4,33.4,16.3,23.2,70.3,10.9,24.7,35.6,10.7,4.8,3.7,14.4,17.8
139,Princeton Tigers,30.0,68.9,22.4,48.5,46.3,8.4,22.3,37.7,15.6,21.9,71.1,6.3,24.1,30.4,13.0,5.5,3.0,12.2,18.7
140,Bucknell Bison,34.0,68.8,23.5,53.8,43.8,6.9,17.8,38.5,14.9,21.4,69.7,10.0,23.7,33.7,13.1,4.1,2.8,11.1,18.6
141,UAB Blazers,36.0,68.8,24.3,56.7,42.8,5.6,16.9,33.3,14.7,19.9,73.8,12.1,24.7,36.7,14.3,6.6,5.1,13.4,17.5
142,Grand Canyon Lopes,32.0,68.7,23.7,52.6,45.1,6.2,18.6,33.3,15.1,21.1,71.5,8.8,22.9,31.7,12.1,5.3,3.1,11.2,19.6
143,Washington Huskies,31.0,68.6,24.7,56.4,43.8,6.2,18.7,33.3,13.1,19.1,68.3,10.6,24.3,34.9,13.3,4.9,4.9,11.6,17.2
144,Northern Arizona Lumberjacks,38.0,68.6,23.1,57.2,40.4,6.7,19.3,34.7,15.7,20.9,75.0,13.2,25.3,38.5,12.2,4.8,4.0,11.8,18.7
145,Northeastern Huskies,35.0,68.5,23.9,49.3,48.6,5.8,15.0,38.6,14.8,20.4,72.7,8.5,24.7,33.1,14.3,5.2,3.7,13.8,14.2
146,UC Santa Barbara Gauchos,33.0,68.4,24.4,55.6,43.9,6.8,18.2,37.4,12.8,17.3,73.6,10.7,23.7,34.4,15.2,5.2,3.6,10.9,18.8
147,Wagner Seahawks,30.0,68.4,24.1,60.1,40.0,6.0,19.1,31.2,14.3,20.5,69.6,14.8,22.2,37.1,10.8,6.5,2.6,14.0,22.7
148,Seton Hall Pirates,31.0,68.4,23.7,56.3,42.1,6.9,19.6,35.0,14.1,21.4,65.7,12.6,23.6,36.2,12.4,6.0,4.1,12.4,19.2
149,SE Louisiana Lions,32.0,68.3,25.2,55.0,45.9,5.8,18.5,31.3,12.1,18.2,66.5,9.7,23.7,33.4,12.2,6.1,3.5,15.4,18.4
150,Texas Southern Tigers,35.0,68.3,23.4,52.6,44.5,5.3,16.4,32.2,16.3,24.6,66.1,11.3,22.8,34.1,10.7,6.1,3.1,13.0,17.4
151,Green Bay Phoenix,33.0,68.2,25.1,54.8,45.9,4.3,14.5,29.4,13.7,21.4,64.3,11.2,24.5,35.6,14.1,7.4,4.9,11.8,18.5
152,Miami Hurricanes,38.0,68.2,23.1,54.0,42.8,7.7,21.5,35.8,14.3,19.2,74.6,9.9,24.7,34.7,12.8,5.5,3.3,10.1,15.6
153,UNLV Rebels,33.0,68.2,22.6,52.4,43.2,5.6,16.3,34.2,17.3,25.0,69.2,10.9,27.2,38.2,12.5,5.6,4.6,12.7,18.4
153,UNLV Rebels,33.0,68.2,24.5,55.0,44.5,7.2,19.4,36.9,12.1,18.2,66.3,9.1,26.3,35.5,13.7,5.5,6.8,11.4,16.5
155,SIU Edwardsville Cougars,28.0,68.2,23.6,54.7,43.1,7.1,18.6,38.0,14.0,20.7,67.5,10.4,24.2,34.6,12.3,6.4,4.3,13.4,18.5
