Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
18,Merrimack Warriors,33.0,65.4,23.7,56.8,41.8,5.6,17.9,31.4,12.4,17.7,70.2,12.2,25.5,37.7,13.4,6.9,3.1,16.2,16.8
19,UCLA Bruins,33.0,65.5,22.5,52.9,42.4,7.5,22.7,33.3,13.0,18.7,69.6,9.1,23.5,32.5,11.3,5.5,2.6,11.8,18.4
20,Liberty Flames,32.0,65.5,24.2,55.3,43.8,5.6,17.8,31.3,11.5,15.8,72.5,7.9,24.7,32.6,9.8,5.8,3.6,11.6,15.8
21,Charlotte 49ers,31.0,65.6,23.6,55.3,42.6,6.4,20.3,31.5,12.1,17.1,70.7,9.8,23.1,32.9,10.9,5.7,2.7,10.0,16.3
22,Villanova Wildcats,34.0,65.6,23.2,56.6,40.9,8.4,25.6,32.8,10.9,14.7,73.7,8.4,25.6,34.0,13.3,5.5,4.0,10.6,14.2
23,Western Illinois Leathernecks,33.0,65.7,24.8,61.1,40.6,5.6,18.9,29.8,10.4,14.4,72.2,10.1,23.3,33.4,10.7,7.4,3.2,10.0,17.4
24,Maryland Terrapins,33.0,65.9,23.1,55.3,41.8,5.5,16.6,32.8,14.2,18.5,76.6,9.9,24.8,34.8,11.1,5.8,3.6,12.6,19.0
25,George Mason Patriots,32.0,65.9,22.6,56.0,40.4,8.2,23.5,34.7,12.6,17.5,71.9,9.8,21.7,31.5,11.7,6.8,3.6,10.7,17.7
26,Michigan State Spartans,35.0,66.1,22.9,55.4,41.3,7.5,23.0,32.6,12.8,17.9,71.5,9.8,23.8,33.6,12.5,5.3,3.2,12.3,16.8
27,Akron Zips,35.0,66.2,24.4,56.7,43.0,6.4,21.1,30.4,11.0,16.0,68.8,8.7,23.5,32.2,11.2,5.9,2.5,11.4,17.1
28,Richmond Spiders,33.0,66.3,23.7,58.5,40.5,7.5,23.8,31.4,11.4,15.6,73.0,9.8,27.3,37.1,11.4,4.6,2.8,11.5,15.1
29,Duke Blue Devils,36.0,66.3,24.6,57.1,43.0,6.3,19.8,31.8,10.9,16.1,67.8,9.1,22.5,31.6,12.5,5.3,4.4,11.3,16.1
30,Jacksonville State Gamecocks,32.0,66.4,23.5,54.2,43.3,6.5,19.3,33.8,12.9,18.4,70.2,8.2,22.5,30.7,10.9,7.1,3.1,12.5,17.7
31,Dayton Flyers,33.0,66.5,24.7,59.0,41.9,7.6,23.7,32.0,9.4,12.9,72.8,10.2,22.5,32.8,12.6,5.9,3.0,10.4,16.6
32,Central Connecticut Blue Devils,31.0,66.5,24.6,58.4,42.2,6.9,20.5,33.9,10.3,15.3,67.1,9.7,24.1,33.9,13.5,6.7,3.2,12.7,15.7
33,San Francisco Dons,34.0,66.5,22.8,53.4,42.8,6.8,20.4,33.4,14.1,20.1,70.1,7.8,22.5,30.3,11.1,5.5,2.0,13.9,14.9
34,Rutgers Scarlet Knights,32.0,66.5,22.9,56.2,40.8,7.3,22.2,32.7,13.5,19.3,70.0,11.3,28.3,39.6,12.6,6.6,4.2,14.9,17.0
35,Drexel Dragons,32.0,66.6,24.5,58.6,41.8,6.5,20.7,31.6,11.0,15.6,70.6,8.8,22.5,31.3,10.8,5.5,3.1,9.0,16.1
36,California Baptist Lancers,33.0,66.6,24.7,56.2,44.0,5.2,15.4,33.7,11.9,16.6,72.0,8.1,24.5,32.5,11.4,5.9,3.5,10.2,18.4
37,Boston University Terriers,33.0,66.6,23.0,53.8,42.7,7.5,21.8,34.4,13.1,19.1,68.7,7.7,25.6,33.3,11.5,6.5,2.9,11.4,15.8
38,Princeton Tigers,29.0,66.6,24.8,55.7,44.4,7.1,21.7,32.6,10.0,13.9,72.2,7.7,24.3,32.0,12.0,4.7,2.8,11.1,16.1
39,Texas A&M-Corpus Christi Islanders,33.0,66.7,21.6,53.2,40.7,5.9,19.6,30.1,17.5,24.7,70.8,8.5,25.1,33.6,10.9,6.8,4.1,15.0,18.4
40,Duquesne Dukes,37.0,66.7,23.3,55.1,42.3,6.6,20.8,31.8,13.5,19.0,70.9,10.2,23.9,34.1,12.4,6.4,3.8,13.1,16.9
41,San Diego State Aztecs,37.0,66.7,23.2,57.2,40.5,7.3,23.4,31.0,13.1,18.4,71.1,10.2,23.5,33.6,11.5,6.1,3.0,12.4,18.6
42,Navy Midshipmen,31.0,66.7,23.1,53.5,43.1,7.1,22.0,32.4,13.4,18.8,71.5,10.0,26.0,36.0,12.8,4.7,4.8,13.6,18.3
43,VCU Rams,38.0,66.7,22.9,56.3,40.7,6.8,21.9,31.3,14.1,19.2,73.4,9.6,23.5,33.1,11.3,7.1,2.3,11.2,16.8
44,Washington State Cougars,35.0,66.7,23.8,56.5,42.1,5.7,17.6,32.5,13.3,18.3,73.1,8.8,22.8,31.6,10.9,5.6,2.6,10.4,17.0
45,Seattle U Redhawks,37.0,66.8,23.5,57.2,41.2,5.7,19.5,29.2,14.0,20.0,70.0,9.0,23.7,32.7,11.1,6.5,3.2,12.4,18.3
46,Nevada Wolf Pack,34.0,66.9,23.2,55.5,41.8,7.4,23.0,32.1,13.1,18.8,70.0,9.3,23.3,32.6,13.0,5.0,2.4,11.9,21.2
47,Grand Canyon Lopes,35.0,67.0,23.5,58.3,40.3,6.3,19.8,32.0,13.7,19.4,70.8,11.3,22.4,33.7,11.3,6.1,2.7,13.9,20.3
48,Bradley Braves,35.0,67.1,23.0,55.9,41.1,7.0,21.4,32.7,14.1,19.7,71.9,9.8,23.1,32.9,11.4,6.7,2.1,12.5,15.4
49,Appalachian State Mountaineers,34.0,67.1,25.4,65.4,38.9,6.6,21.5,30.9,9.6,13.9,69.3,11.6,24.8,36.4,10.3,6.9,2.5,10.5,16.4
50,Notre Dame Fighting Irish,33.0,67.2,24.4,57.9,42.2,6.9,21.3,32.5,11.4,15.9,71.8,9.5,24.7,34.2,12.3,6.4,3.6,9.9,14.7
51,Bucknell Bison,33.0,67.2,23.7,55.5,42.7,7.6,23.4,32.4,12.3,17.5,70.2,9.7,24.0,33.7,14.2,6.4,3.2,10.7,16.2
52,Colorado State Rams,36.0,67.3,24.0,56.4,42.6,6.1,19.0,32.2,13.1,17.7,74.1,9.2,23.5,32.7,11.3,5.4,2.8,11.5,16.9
53,Boise State Broncos,33.0,67.3,24.1,55.1,43.8,6.3,20.3,31.0,12.8,17.6,72.6,7.3,22.5,29.8,11.7,5.8,3.7,11.4,17.5
54,Lafayette Leopards,32.0,67.3,23.5,56.3,41.8,7.4,21.6,34.2,12.9,17.5,73.9,10.1,26.9,37.0,12.1,6.3,3.1,11.8,14.7
55,Tennessee Volunteers,36.0,67.4,22.6,58.1,38.9,7.4,23.9,31.2,14.7,20.7,71.0,10.6,24.5,35.1,11.1,6.3,2.8,13.0,18.2
56,Yale Bulldogs,33.0,67.5,23.9,56.8,42.1,8.0,23.8,33.8,11.7,15.8,73.6,8.2,24.3,32.5,13.7,5.5,3.4,11.0,16.1
57,Maine Black Bears,32.0,67.5,24.7,56.1,44.0,5.8,18.4,31.7,12.3,18.0,68.5,9.2,26.1,35.3,12.8,6.3,3.5,13.2,15.3
58,Loyola Chicago Ramblers,33.0,67.5,22.6,56.3,40.2,6.9,20.2,34.1,15.3,20.8,73.7,9.0,24.6,33.6,11.2,6.7,4.2,12.6,17.2
59,Weber State Wildcats,32.0,67.5,25.0,54.5,45.8,6.9,19.9,34.6,10.7,15.2,70.7,7.3,24.8,32.2,12.8,5.1,2.7,12.7,17.6
60,Norfolk State Spartans,35.0,67.5,21.8,53.3,40.8,8.1,24.1,33.8,15.9,21.9,72.3,10.0,22.6,32.6,13.3,5.9,3.0,15.3,18.5
61,South Carolina Gamecocks,34.0,67.6,24.3,56.3,43.1,6.0,17.6,33.9,13.1,17.8,73.4,9.4,23.3,32.7,11.6,5.8,4.6,9.8,16.4
62,Pittsburgh Panthers,33.0,67.6,24.0,55.8,43.1,6.6,21.5,30.8,12.9,17.0,76.0,8.0,25.3,33.3,12.4,5.0,3.5,11.1,16.8
63,Illinois State Redbirds,32.0,67.7,24.7,55.8,44.2,7.2,21.9,32.6,11.1,15.1,73.6,8.5,24.7,33.3,12.7,5.3,3.2,10.8,18.1
64,Davidson Wildcats,32.0,67.9,23.8,56.2,42.3,7.9,23.6,33.3,12.5,18.1,69.0,9.6,25.6,35.1,12.7,6.3,3.3,11.7,17.3
65,UCF Knights,33.0,67.9,22.5,54.5,41.2,7.3,21.6,34.0,15.7,21.5,72.9,9.3,25.2,34.5,12.9,6.8,3.4,14.2,18.1
66,American University Eagles,32.0,68.0,24.3,53.3,45.5,8.5,22.9,37.1,11.0,15.9,69.3,8.0,22.6,30.6,12.6,5.0,2.4,10.8,16.1
67,UC Davis Aggies,33.0,68.1,23.5,54.6,43.1,5.8,18.2,31.9,15.2,20.7,73.1,10.2,23.6,33.8,11.4,6.8,2.8,14.6,18.8
68,Cincinnati Bearcats,37.0,68.2,24.3,58.1,41.9,6.8,20.2,33.6,12.7,16.9,75.2,8.9,23.4,32.2,13.0,6.7,3.6,12.0,15.7
69,Southern Illinois Salukis,32.0,68.2,24.7,54.6,45.2,5.1,16.8,30.4,13.8,19.5,70.8,8.2,23.7,31.9,10.9,5.8,3.6,10.8,17.7
70,UC Irvine Anteaters,34.0,68.3,24.0,58.4,41.2,5.9,17.7,33.3,14.3,20.1,71.3,10.1,22.8,32.9,11.7,5.7,3.7,12.4,17.9
71,Auburn Tigers,35.0,68.3,22.4,58.0,38.6,5.9,19.4,30.2,17.7,24.1,73.4,11.5,22.9,34.5,9.6,6.7,3.2,12.9,19.0
72,Hofstra Pride,33.0,68.5,23.8,57.5,41.4,8.3,24.1,34.4,12.5,16.5,76.1,10.4,24.9,35.3,12.8,5.5,2.5,12.0,14.1
73,Longwood Lancers,35.0,68.5,23.9,54.3,44.0,7.5,21.7,34.7,13.1,19.1,68.7,8.0,21.2,29.2,11.9,6.4,2.9,13.6,19.4
74,Eastern Illinois Panthers,31.0,68.6,23.9,53.9,44.3,7.1,19.9,35.6,13.7,19.1,71.7,8.5,26.9,35.5,13.4,5.0,4.4,14.1,14.5
75,Utah Valley Wolverines,32.0,68.6,24.2,57.3,42.2,6.3,19.7,32.1,13.9,20.0,69.4,9.6,26.2,35.8,14.0,7.0,3.7,12.8,18.0
76,Tarleton State Texans,35.0,68.6,24.4,55.9,43.7,6.7,20.3,33.1,13.1,18.9,69.2,10.8,23.9,34.7,11.8,5.7,3.6,14.3,16.9
77,St. Bonaventure Bonnies,33.0,68.6,24.2,54.5,44.4,7.4,22.2,33.5,12.8,18.5,69.5,9.2,22.8,32.1,14.0,5.0,2.9,12.8,16.0
78,Southern Jaguars,32.0,68.7,22.8,52.4,43.5,6.0,18.9,31.8,17.1,23.9,71.6,9.1,24.2,33.3,12.6,6.7,3.1,16.5,17.4
79,Western Carolina Catamounts,32.0,68.7,24.7,60.4,40.8,6.3,19.1,32.8,13.1,18.6,70.4,9.4,24.9,34.3,8.9,5.3,2.8,9.7,16.3
80,Hawai'i Rainbow Warriors,34.0,68.7,25.3,56.9,44.4,4.5,14.6,31.0,13.6,18.8,72.6,8.4,23.5,31.9,9.3,6.2,2.4,10.9,18.3
81,Providence Friars,35.0,68.8,24.9,59.8,41.6,7.0,20.4,34.3,11.9,16.6,72.1,10.3,24.9,35.1,10.9,6.7,2.9,11.7,17.4
82,Oklahoma Sooners,32.0,68.8,24.4,58.0,42.2,6.2,20.7,29.9,13.7,18.1,76.0,9.1,22.5,31.5,11.7,7.3,3.6,11.4,17.9
83,SMU Mustangs,33.0,68.8,24.0,58.2,41.3,6.7,21.2,31.7,14.0,19.6,71.6,11.5,23.3,34.7,13.6,7.2,5.1,13.0,15.2
84,UNLV Rebels,34.0,68.9,24.6,57.5,42.7,7.1,22.3,32.1,12.6,16.7,75.5,10.6,23.1,33.7,14.4,6.1,3.4,12.4,16.6
85,Texas Longhorns,34.0,68.9,24.3,57.1,42.6,6.3,18.7,33.6,14.0,19.4,72.1,10.6,23.4,34.1,11.5,6.3,3.4,12.9,16.4
86,Green Bay Phoenix,32.0,69.0,24.4,56.2,43.5,5.9,19.9,29.9,14.2,19.4,73.1,9.5,23.0,32.5,12.5,6.3,3.9,9.3,15.6
87,North Carolina Central Eagles,31.0,69.0,24.1,57.2,42.1,5.8,20.8,28.1,15.0,20.6,72.7,11.5,23.6,35.2,12.3,5.8,3.4,13.9,18.2
88,Purdue Boilermakers,39.0,69.0,25.9,62.1,41.7,7.2,22.9,31.5,9.9,13.7,72.3,9.1,20.2,29.3,14.2,6.7,2.5,9.4,20.4
89,Mississippi State Bulldogs,35.0,69.1,24.1,57.6,41.9,7.1,23.7,29.8,13.8,18.3,75.2,9.9,22.7,32.6,11.7,7.3,3.8,12.7,18.1
90,UTEP Miners,34.0,69.1,23.5,52.0,45.1,5.7,17.9,31.9,16.4,23.3,70.5,9.9,24.5,34.4,11.0,7.5,3.6,18.7,19.5
91,Northwestern Wildcats,34.0,69.1,23.7,52.6,45.1,6.8,19.6,34.4,14.9,20.6,72.1,8.8,24.6,33.4,14.0,4.9,3.9,12.4,16.7
92,Cal State Fullerton Titans,32.0,69.1,24.2,55.9,43.2,6.8,21.5,31.7,14.0,19.5,71.7,10.0,25.5,35.5,12.3,6.2,2.7,12.6,18.5
93,Gonzaga Bulldogs,35.0,69.1,25.2,62.0,40.7,7.6,22.7,33.6,11.1,15.5,71.9,10.6,21.1,31.7,12.4,5.4,2.6,11.2,16.7
94,Sam Houston Bearkats,33.0,69.2,24.1,56.4,42.6,7.0,22.0,31.7,14.1,20.5,68.7,9.6,24.7,34.3,12.5,7.0,4.0,13.5,17.9
95,Cal State Bakersfield Roadrunners,32.0,69.2,22.6,52.3,43.1,6.5,19.1,34.0,17.6,24.3,72.3,10.2,23.3,33.5,11.6,5.8,3.3,13.2,17.2
96,Kansas City Roos,32.0,69.3,23.3,53.3,43.8,6.4,19.9,32.0,16.3,22.9,71.0,8.6,23.6,32.2,11.6,5.9,2.6,12.6,17.3
97,South Florida Bulls,33.0,69.3,24.4,58.3,41.9,7.0,22.1,31.5,13.5,20.2,67.1,11.5,25.3,36.8,12.4,6.2,3.0,12.8,18.5
98,UC San Diego Tritons,33.0,69.4,25.4,57.9,43.8,7.0,21.0,33.3,11.7,16.3,71.4,9.5,24.6,34.1,12.5,4.6,3.5,11.5,17.4
99,Alabama State Hornets,32.0,69.4,22.5,54.7,41.2,7.7,22.7,33.7,16.7,23.0,72.6,9.9,29.4,39.3,12.0,6.1,4.8,14.6,16.1
100,East Tennessee State Buccaneers,35.0,69.6,24.3,56.0,43.3,7.0,21.4,32.7,14.1,20.4,69.0,10.2,25.7,35.8,11.5,6.8,3.3,13.4,17.0
101,Grambling Tigers,36.0,69.6,24.8,56.7,43.6,6.7,19.5,34.4,13.4,18.4,72.6,10.6,22.5,33.1,13.8,7.1,2.9,12.8,16.3
102,James Madison Dukes,36.0,69.6,24.4,58.7,41.6,6.3,20.9,29.9,14.6,20.0,72.8,9.9,24.0,33.9,10.7,5.9,3.4,14.3,17.3
103,Texas Tech Red Raiders,34.0,69.6,25.4,59.1,43.0,7.4,22.8,32.2,11.5,16.1,71.4,10.9,22.9,33.8,12.0,5.9,3.4,11.4,17.2
104,Delaware Blue Hens,33.0,69.7,25.7,60.3,42.6,6.8,21.9,31.0,11.5,16.2,70.7,10.2,24.2,34.4,11.8,6.4,3.8,10.1,15.5
105,UNC Greensboro Spartans,32.0,69.8,23.4,57.1,41.0,8.3,25.1,33.1,14.7,19.8,73.9,10.3,23.5,33.8,11.2,5.8,2.7,11.6,16.0
106,Marquette Golden Eagles,37.0,69.8,24.8,58.3,42.6,8.4,24.9,33.7,11.7,15.7,74.8,10.7,25.1,35.8,14.8,5.7,3.1,14.7,14.6
107,Kansas Jayhawks,34.0,69.9,24.8,60.4,41.0,8.5,25.0,34.0,11.9,17.0,69.6,9.8,23.8,33.6,12.9,6.8,2.8,11.6,16.2
108,Creighton Bluejays,35.0,69.9,27.8,66.4,41.8,6.0,18.5,32.3,8.4,10.6,78.8,9.9,23.7,33.6,11.5,6.0,2.8,7.6,14.8
109,Murray State Racers,32.0,69.9,25.3,54.7,46.3,8.5,23.2,36.7,10.7,14.8,72.2,7.9,25.3,33.2,13.5,4.8,3.3,11.8,15.3
110,Seton Hall Pirates,37.0,69.9,25.0,59.3,42.2,8.3,25.2,33.0,11.6,15.2,76.2,10.4,22.2,32.5,14.2,7.4,4.4,12.2,16.3
111,BYU Cougars,34.0,69.9,25.2,58.9,42.7,6.4,20.0,32.0,13.2,18.9,69.9,9.0,24.4,33.4,11.9,6.1,2.4,11.2,15.3
112,Ohio Bobcats,33.0,70.0,24.5,57.7,42.5,7.2,21.7,33.3,13.7,19.7,69.8,11.4,25.0,36.3,11.0,5.0,3.5,13.7,17.0
113,Wisconsin Badgers,36.0,70.0,24.9,54.5,45.7,6.9,18.7,36.9,13.3,18.4,72.4,7.7,23.2,30.9,11.8,5.0,4.0,11.3,18.3
114,Miami (OH) RedHawks,32.0,70.0,25.0,58.4,42.8,6.7,21.3,31.2,13.4,18.4,72.7,10.6,25.9,36.5,11.8,6.4,3.3,12.5,17.5
115,Texas State Bobcats,35.0,70.1,24.4,55.8,43.7,6.3,19.6,32.0,15.0,20.7,72.7,10.1,23.7,33.8,11.6,7.6,3.8,12.9,17.7
116,Central Michigan Chippewas,32.0,70.1,24.5,59.9,40.9,7.6,24.4,31.3,13.4,18.2,73.9,11.4,26.3,37.7,13.0,5.8,3.4,11.2,15.5
117,Idaho State Bengals,34.0,70.1,25.9,54.0,48.0,5.9,16.7,35.0,12.4,16.6,74.6,7.6,22.6,30.3,12.1,6.3,2.4,12.2,17.8
118,SIU Edwardsville Cougars,33.0,70.1,24.2,55.4,43.6,7.5,20.9,36.1,14.2,19.8,71.6,9.6,25.0,34.7,12.8,5.7,3.7,12.3,16.6
119,Le Moyne Dolphins,32.0,70.2,25.3,59.9,42.3,8.5,25.9,32.9,10.9,15.4,71.1,10.8,27.0,37.8,14.3,6.3,2.4,13.2,13.9
120,Ohio State Buckeyes,36.0,70.2,25.4,59.3,42.8,6.9,19.9,34.7,12.6,17.7,71.0,10.4,23.9,34.3,11.9,5.1,2.7,10.8,18.2
121,Middle Tennessee Blue Raiders,33.0,70.3,25.9,58.9,43.9,5.9,17.8,32.9,12.6,17.4,72.6,10.7,25.5,36.2,11.1,6.5,3.4,11.1,17.2
122,East Carolina Pirates,33.0,70.3,24.5,55.6,44.1,7.8,23.9,32.7,13.4,17.8,75.1,10.3,24.3,34.6,13.1,6.1,3.4,12.6,16.5
123,Drake Bulldogs,35.0,70.4,25.3,57.1,44.2,7.3,22.1,33.2,12.5,17.7,70.6,7.9,24.9,32.7,10.6,5.5,2.7,12.3,17.2
124,Sacramento State Hornets,34.0,70.4,25.3,54.5,46.3,7.4,21.2,34.9,12.5,17.4,71.7,7.8,21.4,29.1,13.1,7.4,3.0,10.3,16.9
125,North Carolina Tar Heels,37.0,70.5,25.3,61.6,41.0,7.1,22.1,32.1,12.9,17.4,73.9,8.9,24.9,33.8,10.1,5.5,3.8,10.6,18.6
126,Saint Joseph's Hawks,35.0,70.5,24.9,59.4,42.0,8.3,25.3,33.0,12.3,17.1,72.1,10.5,24.5,34.9,13.7,6.9,4.0,12.1,15.9
127,Maryland-Eastern Shore Hawks,29.0,70.6,24.9,56.8,43.8,6.6,20.1,32.9,14.1,20.8,68.1,11.0,26.1,37.1,12.3,7.3,3.0,13.6,16.3
128,Chicago State Cougars,32.0,70.6,25.8,55.9,46.2,6.3,19.3,32.4,12.6,18.8,67.2,11.3,23.2,34.4,12.8,7.0,2.9,14.4,17.1
129,Iona Gaels,33.0,70.6,24.4,52.9,46.0,7.2,21.2,34.0,14.7,19.8,73.9,9.5,26.3,35.8,13.8,5.5,3.8,15.1,15.1
130,Troy Trojans,32.0,70.7,24.3,56.7,42.8,6.7,19.0,35.0,15.4,22.1,69.9,10.6,23.7,34.3,10.8,8.1,4.0,15.5,18.4
131,UMass Lowell River Hawks,32.0,70.7,26.6,64.2,41.4,6.3,21.9,28.7,11.2,16.2,69.1,10.3,22.8,33.1,11.3,7.9,3.7,11.8,18.8
132,Wake Forest Demon Deacons,35.0,70.7,25.3,58.4,43.3,6.9,20.7,33.1,13.2,17.6,75.2,8.9,23.6,32.6,10.8,5.9,3.5,11.3,17.6
133,New Mexico Lobos,35.0,70.7,24.9,58.8,42.3,6.3,21.3,29.7,14.6,20.0,73.0,9.9,25.7,35.5,13.4,5.8,4.4,14.0,18.2
134,Massachusetts Minutemen,31.0,70.7,23.8,56.6,42.1,7.3,21.7,33.5,15.8,21.9,72.1,10.7,23.2,34.0,13.1,6.2,3.3,13.1,18.3
135,Youngstown State Penguins,32.0,70.9,25.7,61.4,41.8,7.5,22.6,33.2,12.1,17.3,69.7,10.5,23.8,34.3,14.1,6.0,2.9,12.0,17.1
136,Nebraska Cornhuskers,34.0,70.9,25.1,62.8,40.0,8.5,26.0,32.5,12.2,17.4,70.1,12.1,24.9,37.0,13.2,6.1,3.7,11.4,16.3
137,Ball State Cardinals,31.0,71.0,26.2,58.7,44.5,7.1,20.7,34.2,11.5,16.3,70.9,9.6,24.1,33.7,12.4,6.3,3.1,11.9,19.1
138,SE Louisiana Lions,32.0,71.0,25.0,57.8,43.3,8.3,25.7,32.2,12.7,17.4,72.9,10.5,23.0,33.6,15.1,7.1,3.1,11.9,16.6
139,Virginia Tech Hokies,34.0,71.0,25.9,57.1,45.2,6.6,19.4,33.9,12.7,17.3,73.6,8.7,23.2,31.9,12.7,6.4,3.0,11.5,16.9
140,Fairfield Stags,37.0,71.0,26.7,58.3,45.8,7.3,21.4,34.0,10.4,14.8,69.8,10.1,24.9,35.0,13.4,5.7,2.9,13.8,15.3
141,Birmingham-Southern Panthers,1.0,71.0,26.0,50.0,52.0,7.0,18.0,38.9,12.0,22.0,54.5,11.0,27.0,38.0,10.0,10.0,6.0,13.0,13.0
142,Lehigh Mountain Hawks,32.0,71.0,25.9,58.8,44.0,7.5,21.7,34.5,11.8,16.9,69.5,8.2,27.7,35.8,12.1,6.5,3.6,12.8,17.0
143,Tennessee State Tigers,33.0,71.0,23.9,56.8,42.2,6.3,19.2,32.9,16.8,23.2,72.4,11.2,24.2,35.4,11.5,6.9,3.8,13.4,17.6
144,Bowling Green Falcons,34.0,71.0,26.4,59.6,44.3,7.5,20.6,36.3,10.6,15.7,67.9,8.9,25.9,34.8,12.4,6.3,3.7,11.9,17.9
145,Delaware State Hornets,34.0,71.0,24.4,56.3,43.4,8.1,22.5,36.3,14.0,19.5,71.9,9.9,22.2,32.1,12.9,7.3,2.8,15.4,18.6
146,Southern Miss Golden Eagles,32.0,71.0,25.4,59.0,43.1,7.1,20.7,34.1,13.1,19.2,68.2,10.9,25.7,36.6,12.1,8.1,2.7,12.3,17.3
147,UNC Wilmington Seahawks,31.0,71.0,25.5,56.8,44.9,7.3,20.8,35.0,12.6,18.1,70.0,10.4,24.4,34.7,11.1,4.0,2.7,12.4,18.0
148,Kansas State Wildcats,34.0,71.1,25.0,60.8,41.1,7.0,22.3,31.2,14.2,20.1,70.5,11.5,23.1,34.6,13.2,8.3,3.6,11.2,18.4
149,Texas Southern Tigers,33.0,71.1,24.2,57.0,42.5,6.7,20.7,32.3,16.0,22.5,71.0,10.9,25.5,36.4,12.8,6.6,3.4,12.7,16.2
150,Northern Iowa Panthers,33.0,71.1,25.0,56.2,44.5,8.1,23.3,34.5,13.0,16.9,76.8,7.5,25.6,33.1,11.4,6.0,2.9,11.4,17.7
151,Baylor Bears,35.0,71.1,25.8,56.8,45.5,6.8,20.2,33.6,12.7,17.2,73.5,8.8,20.4,29.2,13.7,7.0,3.4,11.8,19.1
152,Florida Gulf Coast Eagles,32.0,71.1,25.6,57.7,44.4,8.8,24.8,35.4,11.2,16.0,69.9,9.6,23.0,32.6,13.3,6.3,2.5,10.4,15.2
153,South Dakota State Jackrabbits,35.0,71.1,25.0,59.4,42.1,9.7,27.9,34.9,11.3,15.3,74.3,8.8,24.7,33.5,12.4,6.8,2.9,11.3,17.2
154,Idaho Vandals,32.0,71.2,24.7,54.3,45.4,7.4,20.9,35.3,14.5,19.9,73.0,8.9,25.0,33.9,13.2,6.5,3.5,11.1,15.2
155,Clemson Tigers,36.0,71.2,24.6,59.4,41.4,8.1,24.4,33.1,13.9,19.1,73.2,9.9,24.2,34.1,11.0,6.1,2.5,9.5,16.0
