Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
23,South Dakota State Jackrabbits,35.0,76.8,26.2,56.1,46.8,8.1,20.8,39.0,16.3,22.4,72.7,10.4,23.8,34.1,14.3,6.7,1.9,10.6,16.2
24,Seattle U Redhawks,27.0,76.5,28.9,66.4,43.5,7.1,21.4,33.0,11.7,16.8,69.6,13.7,27.7,41.5,13.8,8.4,3.2,15.3,21.0
25,Texas State Bobcats,30.0,76.4,26.5,61.4,43.2,8.2,22.6,36.1,15.2,21.3,71.2,12.0,24.1,36.1,14.0,8.2,3.2,14.8,20.9
26,UNLV Rebels,35.0,76.3,26.9,58.9,45.7,8.3,22.8,36.4,14.2,21.0,67.6,11.7,26.0,37.7,17.6,8.5,4.8,13.3,17.3
27,Portland State Vikings,32.0,76.2,26.4,54.7,48.3,5.8,16.6,34.8,17.5,23.8,73.7,10.4,24.3,34.8,11.6,5.3,2.8,13.5,16.8
28,Florida Gators,37.0,75.9,26.4,56.9,46.3,9.6,25.4,38.0,13.5,18.9,71.3,11.2,24.5,35.7,14.9,6.3,3.4,11.1,15.5
29,Lehigh Mountain Hawks,35.0,75.7,25.8,58.0,44.4,7.3,20.7,35.0,16.9,21.9,76.8,11.0,24.8,35.9,13.0,7.7,3.0,11.2,17.9
30,Washington Huskies,35.0,75.6,27.6,61.6,44.8,6.2,18.1,34.3,14.2,22.8,62.4,14.6,25.5,40.1,13.6,6.7,4.0,13.1,19.7
31,San Francisco Dons,34.0,75.4,26.6,57.1,46.7,7.0,20.0,35.1,15.1,21.9,68.9,10.4,22.8,33.2,13.8,8.4,1.9,13.0,17.8
32,Marquette Golden Eagles,35.0,75.4,26.3,58.1,45.2,5.7,17.0,33.7,17.1,23.7,72.1,11.8,24.5,36.3,16.6,8.7,3.5,13.2,17.7
33,Temple Owls,32.0,75.0,26.9,57.4,46.9,7.1,17.9,39.7,14.1,19.6,71.9,10.4,24.4,34.8,15.4,7.2,4.2,12.5,17.7
34,Ohio State Buckeyes,38.0,75.0,27.2,56.7,47.9,5.1,15.2,33.7,15.5,21.9,71.0,11.8,25.0,36.8,14.8,7.3,3.2,11.8,16.1
35,Saint Mary's Gaels,33.0,74.8,26.0,54.9,47.3,7.4,21.6,34.4,15.4,21.1,72.9,11.5,25.2,36.7,15.8,6.9,3.1,11.6,16.0
36,Baylor Bears,38.0,74.7,26.4,56.5,46.7,6.8,17.8,38.3,15.1,20.0,75.4,12.4,24.1,36.4,15.0,7.5,4.7,13.7,17.7
37,Memphis Tigers,35.0,74.7,26.7,54.3,49.1,5.3,14.6,36.2,16.1,22.4,71.7,9.5,24.8,34.3,14.5,7.9,5.6,12.7,19.0
38,Oregon Ducks,34.0,74.3,26.0,55.4,46.9,7.2,19.4,37.4,15.1,21.4,70.9,10.6,23.6,34.1,14.3,6.0,3.6,12.9,17.1
39,DePaul Blue Demons,31.0,74.1,27.6,63.1,43.8,7.2,21.6,33.5,11.6,16.7,69.6,12.1,21.0,33.1,15.3,7.9,4.1,13.4,20.5
40,Syracuse Orange,37.0,74.1,27.2,58.3,46.7,6.3,18.1,34.9,13.4,19.2,69.8,12.4,22.3,34.7,15.3,9.1,6.9,10.5,15.5
41,Campbell Fighting Camels,32.0,74.1,26.4,54.6,48.4,5.3,14.1,37.4,15.9,23.8,66.9,10.3,25.0,35.3,15.5,6.1,5.2,14.2,20.2
42,Long Beach State Beach,34.0,73.8,25.9,55.3,46.8,6.5,18.2,35.8,15.6,23.3,66.9,11.5,24.1,35.6,14.0,7.1,2.7,12.9,15.5
43,Gonzaga Bulldogs,33.0,73.8,24.9,52.7,47.3,6.5,17.2,37.9,17.4,24.3,71.6,10.9,26.0,36.8,13.8,6.8,3.2,13.1,15.6
44,Coppin State Eagles,30.0,73.8,25.2,58.3,43.2,9.6,26.4,36.5,13.7,19.9,69.1,10.9,23.8,34.7,14.8,5.8,1.8,12.9,16.7
45,Hawai'i Rainbow Warriors,32.0,73.6,26.1,56.6,46.1,5.1,15.7,32.3,16.4,24.6,66.7,11.8,24.9,36.8,14.8,5.7,3.3,15.2,19.3
46,Houston Christian Huskies,30.0,73.6,26.2,62.0,42.3,5.1,16.0,31.9,16.0,23.5,68.3,13.5,22.8,36.3,12.5,7.5,1.7,15.7,21.8
47,Lamar Cardinals,35.0,73.5,25.8,59.6,43.2,4.4,13.0,33.7,17.6,24.4,72.0,14.2,25.4,39.6,12.8,8.1,4.4,11.9,17.2
48,Kansas Jayhawks,39.0,73.5,26.2,55.6,47.2,5.7,16.5,34.5,15.3,22.1,69.2,11.5,26.2,37.7,15.1,7.3,5.7,13.0,17.4
49,Evansville Purple Aces,32.0,73.5,25.0,54.3,46.1,5.5,14.2,39.1,17.9,23.4,76.4,8.7,20.3,29.0,15.9,7.6,1.7,12.6,21.3
50,Longwood Lancers,31.0,73.4,26.6,61.5,43.4,8.5,24.5,34.9,11.6,17.1,67.6,9.4,24.8,34.2,15.5,5.3,2.2,13.2,16.0
51,Wagner Seahawks,31.0,73.4,25.1,57.0,44.1,6.6,18.3,36.0,16.5,22.3,74.3,12.4,22.3,34.6,12.9,7.9,4.1,13.3,21.9
52,Iowa State Cyclones,34.0,73.2,24.9,55.5,44.9,8.6,23.1,37.3,14.8,21.5,68.8,10.9,25.8,36.7,14.2,5.8,2.8,12.3,16.0
53,North Dakota State Bison,31.0,73.1,26.0,53.2,48.8,6.4,17.1,37.5,14.8,20.5,72.1,8.3,24.5,32.8,13.6,6.2,3.5,12.4,19.5
54,UTSA Roadrunners,32.0,73.1,24.8,55.5,44.7,8.5,21.6,39.4,15.0,20.2,74.3,9.3,23.7,33.1,13.5,8.2,3.0,13.8,17.4
55,Murray State Racers,33.0,73.1,24.6,52.5,46.8,7.2,18.3,39.6,16.7,23.1,72.4,10.9,22.6,33.5,12.7,8.4,4.2,13.9,17.9
56,Iowa Hawkeyes,35.0,73.0,25.8,56.7,45.5,5.7,15.4,37.3,15.7,21.8,72.1,11.4,23.0,34.4,14.9,7.5,3.4,12.4,16.7
57,UC Santa Barbara Gauchos,31.0,73.0,26.0,55.9,46.5,6.8,19.4,35.3,14.1,21.5,65.9,12.1,28.1,40.2,16.5,5.6,5.1,15.0,17.7
57,UC Santa Barbara Gauchos,31.0,73.0,26.1,56.7,46.0,7.3,19.1,38.3,13.5,19.4,69.4,12.4,25.4,37.8,15.0,5.5,5.0,11.8,17.4
59,NC State Wolfpack,37.0,72.9,26.4,57.7,45.8,5.4,15.1,35.5,14.7,20.9,70.4,12.3,25.2,37.6,15.6,6.7,4.1,12.7,16.8
60,La Salle Explorers,34.0,72.9,26.4,57.0,46.4,7.8,19.2,40.6,12.3,17.0,72.1,9.0,23.7,32.7,14.6,8.1,3.4,13.0,17.4
61,New Mexico Lobos,35.0,72.7,25.0,54.2,46.2,7.5,20.0,37.8,15.1,21.4,70.7,11.3,26.4,37.7,16.4,6.9,3.3,13.3,17.4
62,Eastern Washington Eagles,32.0,72.7,24.6,59.8,41.2,8.8,24.8,35.7,14.6,20.6,70.9,12.0,22.1,34.1,12.2,7.1,3.6,11.8,22.6
63,Vanderbilt Commodores,35.0,72.7,24.7,53.4,46.1,8.6,22.1,38.9,14.8,21.1,70.1,10.3,24.1,34.4,12.9,6.0,4.1,13.3,16.1
64,Texas Longhorns,34.0,72.6,24.6,56.7,43.4,5.8,17.7,32.8,17.7,24.1,73.3,13.3,22.8,36.1,12.3,6.8,3.7,12.5,19.4
65,Duquesne Dukes,31.0,72.6,26.0,57.6,45.1,6.4,19.2,33.5,14.2,21.3,66.8,10.5,20.3,30.8,15.3,7.7,3.6,12.1,17.5
66,Oral Roberts Golden Eagles,34.0,72.6,25.4,52.5,48.4,5.4,14.9,35.9,16.4,22.0,74.6,10.7,21.3,32.0,13.5,6.5,2.6,12.8,16.8
67,Coastal Carolina Chanticleers,31.0,72.5,27.5,56.5,48.7,4.8,14.2,34.1,12.6,18.8,67.4,11.5,26.3,37.8,13.1,6.5,3.9,13.8,17.4
68,IUPUI Jaguars,32.0,72.5,25.6,57.8,44.3,5.8,16.4,35.4,15.5,19.9,77.6,12.0,20.9,32.9,11.7,6.8,3.0,11.8,17.3
69,Northern Colorado Bears,28.0,72.4,25.0,51.9,48.1,7.1,16.0,44.4,15.3,21.9,69.9,10.4,23.9,34.3,12.5,5.5,2.4,16.3,19.8
70,Middle Tennessee Blue Raiders,34.0,72.3,25.9,52.4,49.5,4.8,13.1,36.6,15.6,24.6,63.5,11.1,24.1,35.2,15.4,7.0,4.4,13.9,19.6
71,Lipscomb Bisons,31.0,72.3,25.9,59.7,43.3,7.6,20.5,36.9,13.0,20.5,63.6,11.8,23.9,35.7,14.1,7.3,2.7,15.1,17.3
72,Akron Zips,34.0,72.2,25.5,55.3,46.2,6.1,16.4,37.0,15.1,21.8,69.2,11.7,24.0,35.7,14.0,7.3,4.1,14.1,18.1
73,TCU Horned Frogs,33.0,72.2,24.8,57.1,43.5,7.2,20.2,35.8,15.3,22.2,69.1,10.8,22.1,32.9,13.5,6.9,2.4,13.8,19.0
74,UAlbany Great Danes,34.0,72.1,24.8,55.6,44.6,7.2,19.8,36.4,15.4,20.4,75.5,11.8,22.8,34.5,12.5,5.7,2.8,12.6,16.9
75,Detroit Mercy Titans,36.0,72.1,25.1,55.8,45.0,4.6,15.4,29.8,17.4,23.8,73.0,12.1,22.2,34.3,12.9,7.6,4.6,12.5,19.0
76,Florida Gulf Coast Eagles,32.0,72.1,25.7,56.4,45.6,7.8,21.0,37.4,12.8,19.0,67.3,11.4,23.7,35.2,13.4,8.2,3.9,14.9,19.1
77,Stetson Hatters,29.0,72.0,25.2,57.2,44.1,7.9,23.0,34.3,13.7,19.7,69.5,11.8,24.7,36.5,15.0,6.5,2.9,17.7,19.3
78,Mississippi State Bulldogs,33.0,72.0,25.9,57.0,45.4,7.1,19.8,35.7,13.2,18.6,71.0,10.9,25.7,36.6,13.4,6.0,3.5,12.0,13.8
79,Saint Joseph's Hawks,34.0,71.9,25.8,54.8,47.0,6.6,18.3,36.3,13.8,19.9,69.2,9.5,26.8,36.3,14.5,4.8,7.2,12.6,15.2
80,Arkansas Razorbacks,32.0,71.8,25.3,58.1,43.4,6.4,18.1,35.3,14.9,21.6,69.1,11.3,22.5,33.8,13.6,8.3,5.0,13.0,19.3
81,Purdue Boilermakers,35.0,71.8,25.4,57.7,44.0,8.1,21.5,37.7,12.9,19.7,65.6,11.2,21.9,33.1,13.4,6.5,3.1,8.7,17.7
82,Stanford Cardinal,37.0,71.8,25.4,56.9,44.6,6.8,17.9,38.0,14.3,21.5,66.6,12.2,25.0,37.2,12.9,6.6,3.4,13.8,19.4
83,Dayton Flyers,33.0,71.8,24.7,56.4,43.8,7.8,22.7,34.3,14.7,18.8,77.8,12.3,23.3,35.7,14.3,5.3,2.7,13.0,18.7
84,Michigan State Spartans,36.0,71.8,25.9,54.4,47.7,5.3,14.8,35.8,14.6,20.7,70.3,11.7,26.5,38.1,15.3,7.3,4.2,13.2,17.6
85,Houston Cougars,30.0,71.7,26.5,57.1,46.4,5.5,15.5,35.3,13.3,18.8,70.4,11.8,24.4,36.3,13.3,5.2,5.0,14.5,16.7
86,Tennessee Tech Golden Eagles,33.0,71.7,24.9,53.7,46.5,5.4,15.5,35.0,16.4,23.0,71.2,10.9,22.7,33.6,13.6,6.8,2.4,15.1,19.1
87,Rider Broncs,32.0,71.6,24.1,53.5,45.0,7.7,20.4,37.7,15.7,21.9,71.9,9.3,24.3,33.5,13.8,6.0,4.0,15.1,17.4
88,Western Carolina Catamounts,35.0,71.5,25.3,59.7,42.3,7.5,21.4,35.2,13.4,19.5,69.0,13.1,22.3,35.4,10.9,8.1,3.1,13.1,19.1
89,South Carolina Upstate Spartans,34.0,71.4,24.1,58.1,41.5,6.3,17.7,35.8,16.9,22.9,73.6,13.9,22.8,36.6,11.0,6.0,2.9,11.1,19.1
89,South Carolina Upstate Spartans,34.0,71.4,26.1,59.5,43.9,6.1,18.1,33.7,13.0,20.4,63.7,14.9,22.1,36.9,12.9,8.4,4.2,15.1,19.5
91,Troy Trojans,28.0,71.3,25.8,62.8,41.0,8.9,25.9,34.5,10.9,16.1,67.6,14.0,21.5,35.5,12.9,6.7,3.7,12.4,17.1
92,Manhattan Jaspers,34.0,71.2,24.0,54.8,43.7,7.2,19.9,36.1,16.1,22.1,72.8,12.3,23.6,35.9,14.6,7.9,5.0,16.1,20.4
93,Sacred Heart Pioneers,32.0,71.2,25.2,54.9,46.0,6.5,17.5,36.9,14.3,19.1,74.5,10.0,23.9,33.9,13.9,6.6,3.2,15.3,18.4
94,California Golden Bears,34.0,71.1,26.3,55.2,47.6,4.6,12.6,36.3,14.0,18.9,74.4,10.0,24.7,34.8,15.9,4.7,3.1,12.1,14.4
95,West Virginia Mountaineers,33.0,71.1,25.4,58.0,43.8,5.3,17.7,29.8,15.0,22.4,67.1,14.9,23.2,38.2,14.5,6.4,2.6,12.8,16.7
96,High Point Panthers,31.0,71.1,24.1,54.8,43.9,8.5,21.2,40.1,14.5,21.1,68.5,10.9,23.4,34.3,12.5,5.6,2.8,12.5,18.6
97,San Diego State Aztecs,34.0,71.1,25.4,56.0,45.3,5.8,17.0,34.1,14.5,20.7,70.1,10.6,26.3,36.9,12.3,5.6,2.3,12.5,15.9
98,Xavier Musketeers,35.0,71.1,25.1,55.1,45.6,5.0,13.9,35.7,15.9,22.9,69.4,10.8,25.6,36.4,13.3,6.0,3.8,12.8,18.4
99,Kansas State Wildcats,33.0,71.0,24.6,56.0,43.9,5.5,16.5,33.5,16.2,24.2,67.1,14.3,22.9,37.2,14.2,6.1,4.7,14.4,20.1
100,Quinnipiac Bobcats,32.0,71.0,25.9,60.7,42.6,4.4,13.2,33.3,14.8,23.2,63.8,16.7,26.6,43.3,12.4,5.3,3.3,12.6,20.4
101,Central Arkansas Bears,29.0,71.0,27.1,65.0,41.7,5.2,16.9,30.6,11.6,20.9,55.5,14.7,23.0,37.6,14.7,8.1,3.2,15.3,20.3
102,Villanova Wildcats,32.0,70.8,23.8,57.8,41.2,6.1,19.4,31.5,17.1,22.6,75.4,13.8,25.3,39.1,12.3,5.6,3.2,14.0,19.1
103,South Dakota Coyotes,28.0,70.8,25.4,56.3,45.1,6.8,19.1,35.8,13.3,18.9,70.0,8.6,24.7,33.4,14.3,6.6,3.6,13.0,15.6
104,North Carolina Central Eagles,32.0,70.7,24.1,51.4,47.0,6.0,16.8,35.6,16.5,23.3,70.6,9.7,22.7,32.3,14.1,8.2,3.8,15.2,18.4
105,Southeast Missouri State Redhawks,31.0,70.7,26.4,55.6,47.5,5.8,15.8,36.9,12.0,19.1,63.0,11.4,23.8,35.2,14.9,5.0,3.5,13.1,18.8
106,Charleston Cougars,31.0,70.7,24.3,57.1,42.6,7.9,23.4,33.8,14.1,22.0,64.1,11.1,24.7,35.8,11.9,7.4,3.7,13.3,16.0
107,Miami Hurricanes,33.0,70.7,24.7,57.3,43.1,7.6,21.6,35.0,13.8,19.1,72.1,11.3,23.5,34.8,11.9,6.4,3.6,11.6,16.3
108,Loyola Marymount Lions,34.0,70.6,24.3,56.9,42.6,6.5,18.8,34.6,15.6,21.2,73.8,11.6,24.1,35.7,11.9,7.4,3.0,13.6,17.5
109,Marshall Thundering Herd,35.0,70.6,25.6,58.6,43.6,5.8,18.5,31.3,13.7,22.3,61.4,15.5,24.2,39.7,12.7,6.1,3.8,13.1,20.2
110,Chattanooga Mocs,32.0,70.6,23.9,57.8,41.4,7.5,22.6,33.2,15.3,22.3,68.6,11.8,27.4,39.2,14.3,6.3,1.1,13.8,17.3
111,Northwestern State Demons,32.0,70.6,24.7,57.9,42.6,6.0,19.5,30.9,15.3,25.0,61.0,12.7,23.8,36.4,13.1,8.8,6.4,14.7,19.8
112,St. Bonaventure Bonnies,31.0,70.5,24.2,52.8,45.8,5.5,15.7,34.6,16.7,22.1,75.6,11.4,24.2,35.5,13.8,5.9,4.0,14.2,18.5
113,George Mason Patriots,33.0,70.4,25.1,54.2,46.3,4.7,14.2,33.2,15.5,22.2,69.8,11.2,25.3,36.4,12.9,6.8,4.9,15.2,19.7
114,Kent State Golden Flashes,33.0,70.4,23.8,58.8,40.5,7.5,23.1,32.6,15.2,21.8,70.1,12.8,20.0,32.8,11.9,8.3,2.7,12.8,21.8
114,Kent State Golden Flashes,33.0,70.4,25.2,55.6,45.2,6.1,17.5,34.5,14.0,20.3,69.0,11.5,22.9,34.4,14.8,8.5,3.9,14.0,16.8
116,Nevada Wolf Pack,35.0,70.3,24.1,53.5,45.0,6.7,18.3,36.8,15.5,23.8,65.0,11.9,25.1,37.0,12.9,5.6,4.8,13.7,16.2
117,North Texas Mean Green,32.0,70.3,25.6,58.9,43.4,5.0,15.5,32.1,14.2,20.0,71.2,12.5,26.5,39.0,12.0,6.3,4.1,14.5,17.5
118,Ohio Bobcats,37.0,70.2,24.4,57.1,42.7,7.5,21.9,34.4,14.0,20.2,69.0,12.2,22.0,34.2,13.2,9.4,2.9,13.0,19.6
119,Elon Phoenix,31.0,70.2,24.8,59.1,42.1,7.7,21.6,35.5,12.8,19.0,67.4,10.5,26.2,36.7,13.1,4.8,2.7,13.8,18.4
120,Colorado State Rams,32.0,70.1,23.9,50.7,47.1,5.9,14.8,40.0,16.4,21.4,76.8,8.3,23.3,31.6,12.2,5.4,1.9,12.8,18.9
121,Purdue Fort Wayne Mastodons,29.0,70.0,24.4,57.6,42.5,6.8,19.5,35.0,14.3,20.6,69.2,11.7,22.4,34.1,13.0,6.7,3.7,13.7,19.6
121,Purdue Fort Wayne Mastodons,30.0,70.0,25.2,55.9,45.1,5.5,16.6,33.0,14.1,20.7,68.3,10.5,23.8,34.3,13.7,6.3,2.4,14.5,19.8
123,Montana Grizzlies,32.0,70.0,24.4,52.7,46.3,6.1,16.4,37.2,15.1,21.0,71.7,8.9,23.7,32.6,13.6,7.2,3.6,12.5,18.2
124,Central Connecticut Blue Devils,29.0,70.0,24.7,58.2,42.5,6.2,18.1,34.4,14.3,18.9,75.9,11.9,21.7,33.6,13.6,8.1,3.6,14.6,18.7
125,NJIT Highlanders,32.0,69.9,24.3,57.9,42.0,7.0,20.8,33.6,14.3,21.8,65.3,11.7,24.9,36.6,12.8,7.3,3.4,15.7,19.3
125,NJIT Highlanders,32.0,69.9,24.6,58.2,42.3,8.1,22.9,35.2,12.6,18.0,70.3,10.6,24.4,35.0,12.9,7.3,3.0,12.6,20.2
127,Utah Valley Wolverines,33.0,69.8,24.8,58.5,42.4,5.7,18.2,31.6,14.5,20.8,69.8,12.8,26.4,39.2,13.4,6.5,3.7,12.7,15.9
128,UNC Greensboro Spartans,32.0,69.7,24.7,61.3,40.3,6.9,20.5,33.8,13.3,19.5,68.5,13.8,22.0,35.8,11.6,7.5,2.7,15.2,21.1
129,Lafayette Leopards,31.0,69.7,23.3,53.2,43.8,9.1,23.7,38.5,13.9,18.3,76.3,7.6,21.6,29.3,12.4,5.3,2.6,12.6,19.4
130,Illinois State Redbirds,35.0,69.7,23.0,52.3,43.9,8.5,22.4,37.9,15.3,20.2,75.4,8.8,26.3,35.1,13.1,5.1,3.4,12.1,16.8
131,Rice Owls,35.0,69.7,24.5,54.9,44.7,5.6,16.3,34.1,15.0,21.9,68.4,9.6,26.3,35.9,14.7,7.3,4.5,13.6,17.6
132,Idaho Vandals,33.0,69.6,24.5,51.3,47.7,6.5,16.6,39.2,14.2,21.1,67.3,9.9,24.4,34.3,14.7,4.7,4.1,13.4,17.2
133,Toledo Rockets,30.0,69.5,23.9,58.4,40.9,8.0,21.9,36.4,13.7,19.4,70.8,11.5,21.7,33.2,12.8,5.0,3.3,11.6,20.8
133,Toledo Rockets,36.0,69.5,24.2,53.3,45.4,6.0,16.4,36.8,15.1,20.8,72.6,10.6,22.8,33.4,13.0,7.0,2.2,13.6,16.8
135,St. Francis Brooklyn Terriers,30.0,69.5,24.2,56.2,43.1,8.0,22.4,35.6,13.0,19.7,66.3,11.5,24.7,36.2,13.1,6.8,2.4,16.2,21.4
136,Arizona Wildcats,36.0,69.4,22.8,52.0,43.8,7.6,19.8,38.2,16.3,23.0,70.7,10.1,25.2,35.3,13.6,5.6,3.5,12.4,17.0
137,Louisiana Tech Bulldogs,34.0,69.4,24.8,54.9,45.2,6.0,17.3,34.8,13.7,19.4,70.7,11.7,24.9,36.6,11.9,7.7,6.1,16.2,18.6
137,Louisiana Tech Bulldogs,34.0,69.4,25.0,59.2,42.2,7.6,22.9,33.2,11.8,18.2,64.8,11.6,22.9,34.5,13.0,6.8,3.7,13.0,19.9
139,Northwestern Wildcats,33.0,69.3,23.9,53.2,45.0,9.0,23.4,38.5,12.4,17.9,69.1,8.5,20.8,29.2,15.5,6.6,3.8,10.2,15.9
140,Austin Peay Governors,32.0,69.3,24.8,55.7,44.5,4.3,13.5,32.1,15.4,23.0,67.1,12.1,21.5,33.7,12.1,7.2,3.6,14.6,17.9
141,Mississippi Valley State Delta Devils,35.0,69.2,24.0,59.5,40.3,7.5,22.9,32.9,13.7,21.2,64.8,13.1,23.7,36.8,13.2,8.8,2.5,14.6,20.7
142,Oklahoma Sooners,31.0,69.1,25.6,58.9,43.5,4.5,12.9,35.2,13.3,18.3,72.7,13.0,23.9,36.9,13.9,6.3,3.1,12.8,17.3
143,Georgetown Hoyas,33.0,69.0,24.6,52.8,46.5,5.6,16.2,34.7,14.2,20.4,69.8,11.1,25.0,36.2,13.7,6.1,4.7,12.6,17.5
144,Pittsburgh Panthers,39.0,69.0,25.2,55.5,45.3,6.3,18.1,34.9,12.4,17.7,69.9,13.6,22.4,36.1,15.2,4.7,2.6,12.7,17.2
145,Richmond Spiders,32.0,69.0,22.6,52.9,42.8,7.8,21.8,35.8,15.9,20.8,76.3,9.2,21.1,30.3,12.4,6.1,5.0,11.5,17.5
146,Utah State Aggies,37.0,68.9,24.2,51.0,47.5,5.6,15.3,36.7,14.9,20.7,71.9,9.1,24.2,33.4,13.4,3.9,3.2,12.1,17.9
147,Norfolk State Spartans,36.0,68.9,24.2,54.9,44.0,5.5,17.6,31.2,15.1,23.1,65.5,11.7,24.6,36.3,12.0,6.7,4.6,15.0,19.5
148,Delaware Blue Hens,32.0,68.9,23.3,54.7,42.6,5.3,17.0,31.1,17.0,23.8,71.7,10.2,26.8,37.0,9.4,4.7,5.0,12.9,17.7
149,East Carolina Pirates,31.0,68.9,24.1,55.3,43.6,7.6,21.8,34.9,13.1,19.1,68.5,10.9,23.5,34.3,14.6,7.8,4.2,13.7,18.0
150,Bucknell Bison,35.0,68.9,23.9,51.8,46.1,5.9,15.0,39.2,15.2,19.6,77.4,9.0,26.4,35.3,13.7,4.3,3.2,11.9,17.0
151,Providence Friars,32.0,68.8,24.1,56.5,42.7,4.9,14.0,35.3,15.7,22.2,70.5,12.8,24.1,36.9,13.6,5.3,5.2,12.2,16.9
152,Tennessee State Tigers,34.0,68.8,23.6,53.8,43.9,6.4,18.0,35.3,15.3,22.2,68.7,11.6,22.6,34.2,12.7,7.4,3.4,15.2,18.6
153,Liberty Flames,32.0,68.8,25.3,55.9,45.3,3.9,12.3,31.6,14.2,19.9,71.3,11.0,23.6,34.6,13.7,5.3,2.4,12.1,17.3
154,Tennessee Volunteers,34.0,68.8,23.8,54.3,43.8,6.7,19.1,35.3,14.4,20.6,70.2,11.2,25.4,36.6,12.8,5.6,4.4,13.7,18.5
155,Saint Louis Billikens,34.0,68.7,25.2,55.9,45.2,5.4,16.4,33.2,12.8,19.3,66.2,12.2,25.2,37.4,13.4,5.9,6.9,12.3,14.4
