Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
49,Stony Brook Seawolves,33.0,66.3,22.6,57.2,39.5,7.2,24.0,30.0,13.9,20.6,67.3,9.9,24.6,34.5,11.7,6.4,3.9,13.3,19.1
50,Florida A&M Rattlers,31.0,66.4,22.7,53.1,42.8,6.0,19.7,30.2,15.0,21.3,70.2,10.8,24.2,35.0,11.4,6.8,2.8,14.8,16.9
51,Texas A&M-Corpus Christi Islanders,32.0,66.4,21.7,52.9,41.0,7.5,21.6,34.6,15.5,21.0,73.8,8.9,23.7,32.7,12.5,6.6,3.4,13.9,17.6
52,Texas Longhorns,37.0,66.4,23.8,56.3,42.3,7.1,20.2,35.4,11.6,16.7,69.6,10.2,24.8,35.1,11.4,5.1,3.3,12.7,16.5
53,Georgia Tech Yellow Jackets,32.0,66.6,23.1,57.8,40.0,6.5,21.8,29.7,13.8,20.1,68.9,11.8,24.3,36.0,14.1,7.0,3.4,12.8,17.3
54,North Carolina Central Eagles,34.0,66.6,24.4,56.2,43.5,6.3,19.8,31.7,11.5,17.1,67.2,9.3,21.6,30.8,13.0,5.8,3.6,13.2,16.2
55,Nevada Wolf Pack,34.0,66.8,24.0,58.4,41.1,7.7,23.3,33.2,11.0,16.3,67.6,9.2,25.7,34.9,12.4,4.6,2.5,13.6,21.1
56,Fordham Rams,32.0,66.9,23.3,53.9,43.2,6.5,19.8,32.7,13.8,19.8,69.7,9.3,28.1,37.3,14.4,5.6,2.8,13.1,15.0
57,Southern Illinois Salukis,32.0,67.0,24.4,57.2,42.7,7.9,22.6,35.1,10.3,14.7,69.9,10.2,22.6,32.7,12.4,6.3,3.1,12.7,16.5
58,Utah State Aggies,35.0,67.1,22.6,57.4,39.3,8.1,22.9,35.2,13.9,19.5,71.4,8.5,22.8,31.3,11.5,6.1,3.4,12.5,19.5
59,Florida State Seminoles,37.0,67.2,22.8,55.9,40.7,7.3,21.7,33.5,14.4,19.9,72.2,9.7,23.4,33.1,10.0,5.5,3.1,14.3,18.4
60,South Florida Bulls,38.0,67.2,22.6,53.5,42.1,6.4,20.0,32.0,15.7,22.8,68.8,9.2,23.1,32.3,13.1,6.9,4.4,15.3,22.2
61,Nebraska Cornhuskers,36.0,67.3,24.3,57.8,42.1,6.6,19.8,33.2,12.1,17.0,70.8,11.5,26.3,37.7,11.8,4.8,3.7,13.1,17.5
62,Purdue Boilermakers,36.0,67.3,23.1,55.5,41.6,8.2,23.9,34.2,12.9,17.6,73.2,9.3,22.7,32.0,12.3,5.0,3.8,12.4,17.1
63,Villanova Wildcats,36.0,67.4,24.4,55.9,43.6,7.6,22.2,34.3,11.0,15.8,70.0,9.4,23.7,33.2,13.7,5.2,2.3,11.9,18.2
64,San Diego State Aztecs,34.0,67.4,23.3,56.9,41.0,7.7,23.9,32.4,13.1,18.8,69.5,10.0,24.4,34.4,12.6,5.9,2.7,13.1,19.1
65,Missouri State Bears,32.0,67.4,23.4,51.8,45.2,7.5,19.1,39.3,13.1,18.3,71.6,7.7,23.9,31.7,12.2,5.7,3.0,14.4,18.6
66,Colorado Buffaloes,36.0,67.5,24.4,57.5,42.4,6.9,21.6,31.8,11.8,17.9,66.3,8.5,22.9,31.4,10.5,7.0,3.3,12.1,19.8
67,SE Louisiana Lions,33.0,67.5,23.3,52.6,44.2,6.1,18.5,33.0,14.9,20.3,73.4,9.2,21.8,31.0,10.8,7.0,3.7,14.6,19.3
68,Fresno State Bulldogs,32.0,67.6,23.4,55.9,41.9,7.0,23.0,30.6,13.7,19.3,70.8,9.1,25.1,34.2,12.2,5.7,3.2,13.7,18.0
69,Wright State Raiders,35.0,67.6,24.7,54.5,45.4,7.5,20.7,36.2,10.6,15.3,69.7,8.1,23.9,32.1,11.0,5.4,3.6,13.8,18.7
70,Baylor Bears,34.0,67.7,23.4,55.0,42.5,7.2,21.0,34.5,13.7,20.1,68.3,10.1,21.7,31.8,13.0,5.9,4.3,12.4,18.0
71,UAB Blazers,35.0,67.7,23.2,56.0,41.4,8.5,24.9,34.0,12.9,17.6,73.2,9.1,23.7,32.8,12.7,5.1,3.1,12.1,16.1
72,Louisiana Tech Bulldogs,33.0,67.7,24.4,57.0,42.7,7.4,22.3,33.2,11.6,16.8,68.8,9.8,25.8,35.6,13.7,5.6,3.5,13.3,18.5
73,Missouri Tigers,32.0,67.8,23.1,53.7,42.9,7.0,21.9,31.9,14.7,20.4,71.7,8.5,23.0,31.5,11.6,6.0,3.7,12.1,17.8
74,San Francisco Dons,31.0,67.8,24.6,56.9,43.3,6.0,18.9,31.9,12.5,17.3,72.1,8.5,25.1,33.5,10.7,4.8,3.8,11.8,17.5
75,Duke Blue Devils,38.0,67.8,25.3,63.6,39.8,6.7,22.2,30.0,10.6,15.2,69.6,11.8,23.7,35.4,12.6,6.4,3.2,14.2,17.3
76,Indiana Hoosiers,35.0,67.8,24.6,58.8,41.9,7.4,22.4,33.1,11.1,17.2,64.9,10.4,24.9,35.3,13.5,5.8,3.9,12.5,18.4
77,Rhode Island Rams,33.0,67.8,23.5,55.1,42.6,6.7,20.8,32.3,14.2,19.7,72.4,9.6,24.9,34.5,12.3,5.8,3.5,13.9,18.4
78,UNC Greensboro Spartans,36.0,67.9,24.1,55.0,43.8,7.4,21.3,34.6,12.3,17.4,70.7,9.8,24.1,33.8,11.4,5.7,2.9,16.4,17.6
79,High Point Panthers,31.0,67.9,23.9,56.5,42.2,8.7,26.6,32.9,11.4,16.3,70.0,8.9,22.4,31.3,12.5,5.6,3.9,10.9,16.8
80,Florida Atlantic Owls,33.0,68.0,24.1,58.6,41.1,7.6,24.1,31.5,12.2,17.8,68.8,9.7,26.0,35.7,12.0,7.5,2.3,13.4,16.8
81,Radford Highlanders,33.0,68.1,23.9,55.0,43.4,8.3,24.6,33.9,12.0,16.5,72.8,8.0,23.8,31.8,12.0,4.5,3.2,12.2,16.1
82,Wagner Seahawks,30.0,68.1,22.0,51.1,43.0,7.4,21.2,34.8,16.8,23.7,70.9,9.2,24.4,33.6,11.9,5.9,2.9,13.3,18.2
83,Iowa State Cyclones,35.0,68.1,25.1,59.9,41.8,7.9,23.5,33.6,10.1,14.1,71.7,11.1,23.6,34.7,12.5,5.2,2.6,12.9,16.3
84,Oklahoma Sooners,34.0,68.2,25.1,61.6,40.6,8.5,25.4,33.3,9.6,14.3,67.2,10.9,25.9,36.9,12.5,6.6,3.7,12.0,17.2
85,San Diego Toreros,36.0,68.2,23.9,54.5,43.9,5.8,17.7,33.0,14.5,20.1,72.4,7.4,24.6,31.9,10.6,6.6,3.3,12.2,18.6
86,Pennsylvania Quakers,31.0,68.3,25.7,59.4,43.2,6.5,19.5,33.5,10.4,15.2,68.4,9.5,26.3,35.8,10.4,6.5,2.8,13.4,17.5
87,Murray State Racers,33.0,68.3,25.1,61.0,41.1,6.2,21.6,28.6,12.0,16.8,71.8,11.6,23.1,34.7,11.3,6.0,3.5,14.1,17.7
88,Louisville Cardinals,34.0,68.4,24.1,59.0,40.8,7.0,21.9,32.0,13.1,18.9,69.5,9.8,24.8,34.6,11.5,5.7,3.4,11.1,19.2
89,Toledo Rockets,33.0,68.4,25.2,61.5,41.0,6.8,21.5,31.6,11.2,16.3,68.4,10.1,25.1,35.2,10.4,6.5,2.7,11.1,16.7
90,Montana Grizzlies,35.0,68.5,23.5,54.5,43.2,6.7,19.9,33.9,14.7,19.6,75.0,8.3,22.9,31.3,10.7,5.6,2.8,13.5,17.5
91,Boise State Broncos,33.0,68.6,24.1,53.6,45.0,7.4,21.6,34.1,13.0,17.6,74.1,7.5,23.6,31.1,12.5,4.8,2.7,12.5,16.9
92,NJIT Highlanders,35.0,68.6,24.9,58.3,42.7,7.2,21.9,32.9,11.6,17.1,67.5,9.5,26.1,35.7,12.5,5.6,3.4,12.7,18.5
93,New Hampshire Wildcats,29.0,68.6,23.7,53.5,44.3,6.8,20.5,33.3,14.3,20.6,69.8,7.8,29.4,37.2,9.9,5.4,2.6,11.7,15.6
94,Saint Peter's Peacocks,32.0,68.6,22.8,52.4,43.4,8.2,21.2,38.6,14.9,20.2,74.0,8.9,21.8,30.7,12.2,7.2,3.1,12.3,17.1
95,Penn State Nittany Lions,32.0,68.6,24.3,55.2,44.1,6.5,18.4,35.4,13.5,18.8,71.8,8.8,25.6,34.4,12.1,6.8,3.5,13.5,18.1
96,Charleston Cougars,33.0,68.6,24.9,55.7,44.7,8.0,24.0,33.2,10.8,14.8,73.5,8.5,23.1,31.6,12.8,5.2,2.8,12.8,16.6
97,UC Davis Aggies,31.0,68.6,24.1,52.7,45.6,6.8,19.9,34.1,13.7,20.1,68.5,8.9,25.6,34.5,12.6,6.4,3.2,14.6,18.4
98,Robert Morris Colonials,35.0,68.7,23.4,52.3,44.8,6.8,19.9,34.1,15.0,20.3,74.0,8.7,24.3,33.0,11.6,6.4,2.9,15.5,18.2
99,Charlotte 49ers,29.0,68.7,23.7,54.1,43.8,8.1,22.9,35.5,13.1,17.7,74.2,8.6,24.4,33.0,12.5,6.9,3.7,11.8,17.0
100,Pittsburgh Panthers,33.0,68.7,23.6,57.7,40.9,7.9,23.4,33.6,13.6,19.0,71.6,12.2,24.6,36.8,13.9,6.6,5.3,14.7,19.9
101,Wichita State Shockers,37.0,68.7,23.3,56.3,41.5,6.9,21.0,33.0,15.1,21.8,69.3,9.6,25.5,35.1,11.6,5.2,4.0,12.2,16.9
102,Grambling Tigers,34.0,68.7,23.0,58.9,39.0,6.4,21.3,29.9,16.4,24.1,67.8,11.7,24.9,36.6,11.9,6.9,3.3,13.0,19.2
103,Hawai'i Rainbow Warriors,31.0,68.7,25.0,55.7,44.8,6.5,19.3,34.0,12.3,18.1,67.6,8.3,24.3,32.5,11.4,5.7,2.3,12.0,18.7
104,Rutgers Scarlet Knights,31.0,68.8,24.4,57.3,42.5,7.7,21.8,35.3,12.4,18.6,66.5,9.8,25.1,34.9,12.5,6.5,3.5,11.9,18.1
105,Northern Kentucky Norse,35.0,68.9,23.8,56.8,42.0,7.0,22.2,31.4,14.2,19.8,72.0,9.2,23.4,32.6,12.2,5.9,3.8,13.3,18.0
106,Auburn Tigers,39.0,68.9,23.5,53.9,43.6,8.1,23.6,34.2,13.8,19.5,70.6,10.9,24.5,35.4,12.3,5.7,3.6,17.1,17.2
107,Brown Bears,32.0,68.9,24.6,59.1,41.7,7.3,24.2,30.2,12.3,17.9,68.9,10.1,26.1,36.2,12.2,6.7,3.1,15.2,20.5
108,Arizona Wildcats,32.0,68.9,24.6,54.9,44.8,6.7,20.3,32.9,13.1,19.2,68.0,8.7,25.6,34.2,11.8,5.4,3.8,14.1,19.4
109,Notre Dame Fighting Irish,33.0,69.0,26.1,60.8,42.9,7.4,22.3,33.1,9.4,13.3,70.8,11.5,27.5,39.0,12.8,4.9,2.9,10.9,16.1
110,UTEP Miners,29.0,69.0,24.4,58.1,42.1,7.5,21.3,35.3,12.6,19.1,65.9,10.2,26.2,36.4,11.8,6.8,3.5,13.5,20.0
111,American University Eagles,30.0,69.0,24.9,57.0,43.7,5.1,17.3,29.2,14.1,19.8,71.3,9.6,23.7,33.3,12.5,6.4,3.3,12.2,17.5
112,North Carolina A&T Aggies,32.0,69.0,24.7,58.0,42.6,6.9,21.5,32.0,12.8,18.1,70.6,12.2,24.0,36.2,13.6,5.9,3.4,14.3,16.6
113,UC Riverside Highlanders,33.0,69.1,24.9,53.3,46.7,6.9,19.4,35.8,12.4,17.8,69.6,7.8,23.3,31.2,13.5,5.5,2.1,10.6,14.3
114,Eastern Michigan Eagles,32.0,69.2,24.6,57.3,43.0,8.3,24.3,34.1,11.7,17.2,68.1,12.1,22.5,34.6,16.7,6.8,3.1,13.9,17.8
115,Seattle U Redhawks,33.0,69.2,23.5,57.6,40.8,6.4,19.1,33.5,15.8,21.7,72.5,9.4,24.3,33.7,9.6,5.9,2.8,11.3,19.7
116,Jacksonville State Gamecocks,33.0,69.2,24.2,58.5,41.3,8.2,24.2,33.8,12.6,17.2,73.3,9.3,24.1,33.4,11.8,6.6,2.5,15.0,18.2
117,Grand Canyon Lopes,34.0,69.2,24.9,57.2,43.6,7.1,20.3,34.8,12.3,17.2,71.4,9.0,24.9,33.9,10.8,5.4,3.0,13.7,19.4
118,Harvard Crimson,30.0,69.2,24.4,56.8,42.9,7.4,21.9,33.9,13.1,18.8,69.6,8.4,23.2,31.7,12.1,7.6,2.6,12.4,17.4
119,UAlbany Great Danes,32.0,69.3,25.2,56.2,44.9,7.9,22.0,36.0,10.9,16.7,65.5,9.6,24.5,34.1,14.4,6.4,3.7,12.7,17.4
120,Marist Red Foxes,31.0,69.3,23.5,52.8,44.5,9.0,25.2,35.5,13.3,19.0,70.2,8.5,24.3,32.8,13.2,5.6,3.2,12.7,17.5
121,Western Kentucky Hilltoppers,34.0,69.3,25.1,60.0,41.9,8.4,24.5,34.5,10.5,15.4,68.6,10.4,24.1,34.6,13.1,5.9,3.7,12.9,18.1
122,Tennessee Volunteers,36.0,69.3,23.9,59.3,40.4,8.2,23.7,34.7,13.2,20.4,64.9,11.7,22.5,34.2,12.3,6.0,2.5,12.9,18.9
123,George Mason Patriots,33.0,69.4,25.2,57.4,43.9,7.2,22.4,32.0,11.8,17.6,66.9,9.5,24.0,33.5,12.5,6.8,4.0,12.5,17.4
124,Minnesota Golden Gophers,36.0,69.4,25.6,58.5,43.8,6.8,19.8,34.0,11.4,16.5,69.2,10.0,24.8,34.8,13.0,5.8,4.3,11.5,19.3
125,Marquette Golden Eagles,34.0,69.5,24.1,59.4,40.5,6.9,21.2,32.4,14.5,21.3,67.9,10.0,23.7,33.8,12.3,6.9,3.0,11.9,18.9
126,Sacramento State Hornets,31.0,69.5,23.9,54.1,44.3,7.4,20.5,35.9,14.3,19.2,74.5,8.7,25.2,34.0,13.2,6.6,3.7,15.3,19.3
127,Norfolk State Spartans,36.0,69.5,23.1,56.5,40.9,7.8,23.6,32.9,15.6,23.3,67.1,10.6,25.8,36.3,13.2,4.9,3.3,15.6,19.0
128,TCU Horned Frogs,37.0,69.6,25.6,59.7,42.9,6.5,21.5,30.4,11.8,16.5,71.2,10.4,23.7,34.1,15.3,6.0,3.9,13.1,16.1
129,Holy Cross Crusaders,33.0,69.6,25.0,54.7,45.7,8.8,23.7,37.3,10.7,14.7,73.1,10.4,25.7,36.1,14.1,5.7,2.8,14.5,14.3
130,Northern Colorado Bears,32.0,69.7,25.9,57.6,45.0,6.6,17.9,36.7,11.3,15.7,71.9,8.5,23.9,32.4,11.5,6.4,3.1,12.8,18.6
131,Charleston Southern Buccaneers,34.0,69.7,24.4,56.8,42.9,8.5,24.0,35.5,12.5,17.6,70.9,9.5,26.6,36.1,13.4,6.8,3.1,16.4,16.9
132,Princeton Tigers,28.0,69.7,25.3,58.6,43.2,6.9,21.2,32.4,12.3,16.9,72.7,8.6,27.2,35.8,11.0,6.6,4.0,12.4,16.4
133,UT Arlington Mavericks,32.0,69.7,24.3,57.4,42.3,6.5,22.0,29.6,14.6,21.0,69.2,10.3,24.8,35.0,12.8,6.3,3.9,13.1,18.5
134,East Tennessee State Buccaneers,34.0,69.7,24.6,56.5,43.5,8.7,23.0,37.9,11.9,17.2,69.0,8.1,21.5,29.6,12.7,6.7,3.4,14.5,17.4
135,Miami (OH) RedHawks,32.0,69.8,24.5,56.7,43.2,7.8,23.3,33.3,13.0,18.8,69.2,8.7,25.7,34.4,12.1,6.1,3.2,12.0,17.8
136,Providence Friars,34.0,69.8,24.5,56.7,43.3,7.2,21.2,34.1,13.5,18.6,72.8,9.7,25.3,34.9,12.5,6.9,3.2,14.1,19.8
137,Oregon State Beavers,31.0,69.8,24.6,56.9,43.2,7.9,21.3,37.3,12.7,19.1,66.8,10.3,22.6,32.9,12.8,6.1,2.7,11.9,19.4
138,Fairfield Stags,31.0,69.9,24.1,52.4,46.0,6.8,18.7,36.6,14.8,21.0,70.4,9.1,25.3,34.4,12.4,6.5,3.5,14.5,15.9
139,Sam Houston Bearkats,33.0,69.9,23.5,53.8,43.6,7.3,21.8,33.7,15.7,22.2,70.5,9.4,24.9,34.3,13.0,5.8,2.9,15.1,17.3
140,Pacific Tigers,32.0,70.0,23.7,51.0,46.4,7.9,22.1,35.9,14.8,21.1,70.2,7.0,24.0,31.0,11.6,5.9,3.8,13.2,20.0
141,Santa Clara Broncos,31.0,70.1,24.8,57.4,43.2,6.2,19.7,31.6,14.3,20.3,70.4,9.9,24.3,34.2,13.5,6.5,2.6,11.1,17.5
142,Illinois State Redbirds,33.0,70.1,24.7,56.0,44.1,7.7,22.8,33.9,13.0,18.3,71.0,8.8,26.2,35.0,13.8,5.9,2.6,12.3,15.7
143,Kansas Jayhawks,36.0,70.1,24.9,61.1,40.8,8.6,25.6,33.6,11.7,17.0,68.6,10.8,24.3,35.1,13.1,6.6,3.4,12.9,17.2
144,Lipscomb Bisons,37.0,70.2,25.1,60.2,41.7,7.5,23.6,31.9,12.4,16.6,74.9,8.4,24.8,33.3,12.4,6.5,3.8,15.1,19.7
145,Drake Bulldogs,34.0,70.2,25.6,60.1,42.7,6.6,21.9,30.3,12.3,17.6,69.7,9.6,24.6,34.1,10.9,7.2,3.1,12.0,17.2
146,Colgate Raiders,35.0,70.2,25.3,58.1,43.5,7.9,23.5,33.6,11.8,16.6,71.2,9.5,22.2,31.7,13.0,7.1,3.2,12.1,16.6
147,SMU Mustangs,32.0,70.3,24.8,57.9,42.8,8.3,23.8,35.1,12.4,17.1,72.4,11.1,23.3,34.4,15.4,4.8,2.7,11.6,15.6
148,St. Francis Brooklyn Terriers,33.0,70.3,24.3,56.5,43.0,5.8,17.8,32.4,15.9,21.7,73.1,9.9,27.5,37.5,10.9,5.1,3.8,13.8,17.9
149,Lamar Cardinals,33.0,70.4,24.8,56.5,44.0,7.2,21.3,33.9,13.5,19.2,70.4,9.2,22.8,32.1,14.9,6.4,3.6,15.8,20.5
150,Mississippi State Bulldogs,34.0,70.4,24.9,57.0,43.8,7.4,20.8,35.7,13.1,18.3,71.5,10.1,21.8,31.9,12.6,5.9,3.6,13.5,16.4
151,New Orleans Privateers,33.0,70.5,24.7,56.4,43.8,6.1,19.1,32.0,14.9,21.2,70.5,11.6,24.1,35.8,13.4,7.9,4.2,17.5,18.2
152,Gardner-Webb Runnin' Bulldogs,35.0,70.5,24.9,60.0,41.5,8.9,27.2,32.6,11.9,16.5,71.8,11.3,23.8,35.1,13.4,5.9,2.9,13.4,17.1
153,Dartmouth Big Green,30.0,70.5,26.7,58.0,46.0,6.5,19.7,32.9,10.7,15.2,70.8,8.0,25.4,33.4,12.1,6.3,3.1,11.4,15.2
154,Campbell Fighting Camels,33.0,70.5,24.5,54.5,44.8,8.0,22.6,35.4,13.6,18.6,73.3,8.9,25.8,34.8,12.5,5.6,2.1,13.6,17.3
155,Xavier Musketeers,35.0,70.6,25.7,59.5,43.2,8.9,25.1,35.6,10.4,14.8,69.9,9.7,22.4,32.1,14.3,6.9,3.1,11.0,17.3
