Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
11,Duke Blue Devils,38.0,82.7,30.4,63.6,47.8,7.3,23.8,30.8,14.5,21.1,68.6,13.1,28.2,41.2,15.9,9.1,6.8,12.8,15.7
12,Purdue Fort Wayne Mastodons,33.0,82.7,30.0,62.4,48.1,10.9,28.8,37.9,11.7,16.9,69.3,8.5,26.1,34.6,15.9,7.5,4.8,12.0,15.0
13,Eastern Kentucky Colonels,31.0,82.6,29.1,68.5,42.4,8.8,26.8,32.7,15.7,22.0,71.2,11.9,25.7,37.6,14.8,10.2,3.3,14.4,21.3
14,Murray State Racers,33.0,82.6,29.9,60.8,49.2,7.8,22.2,35.3,14.9,20.4,73.1,10.8,27.1,37.9,17.9,7.5,4.5,12.1,16.0
15,Georgia Southern Eagles,33.0,82.6,30.7,61.5,49.9,6.2,19.2,32.3,15.1,21.8,69.2,9.7,26.5,36.2,12.2,7.7,4.0,13.7,17.9
16,Tennessee Volunteers,36.0,82.5,30.1,60.6,49.7,7.1,19.4,36.3,15.3,20.3,75.4,10.6,27.2,37.7,18.1,6.1,5.4,11.0,17.7
17,Florida International Panthers,34.0,82.3,29.0,65.9,44.0,8.2,27.1,30.2,16.1,25.1,64.0,10.9,24.9,35.8,14.4,10.6,4.6,14.0,19.3
18,Wofford Terriers,35.0,82.3,29.8,60.9,49.0,11.0,26.5,41.4,11.6,16.5,70.4,10.4,24.6,35.0,15.1,6.7,3.0,10.8,16.8
19,Austin Peay Governors,33.0,82.2,29.5,62.4,47.2,8.1,21.3,38.2,15.1,21.4,70.6,12.1,24.9,37.1,13.8,7.6,3.3,11.9,18.1
20,Houston Christian Huskies,30.0,82.2,28.8,63.2,45.6,6.7,19.6,34.0,17.8,26.4,67.5,13.8,24.3,38.1,15.0,7.8,1.8,14.7,19.8
21,Texas Southern Tigers,38.0,81.6,28.5,62.6,45.5,7.3,22.4,32.4,17.4,26.0,66.8,12.5,27.1,39.6,15.6,8.1,3.0,15.5,17.9
22,Louisiana Ragin' Cajuns,32.0,81.6,28.2,63.2,44.5,8.8,25.6,34.5,16.5,22.2,74.2,11.4,24.3,35.7,15.3,7.0,3.9,13.2,19.1
23,Hampton Pirates,35.0,81.3,27.6,63.9,43.2,8.3,24.1,34.5,17.8,22.6,78.7,10.7,28.5,39.1,13.9,6.1,3.5,10.8,18.5
24,Green Bay Phoenix,38.0,81.3,29.1,63.5,45.8,8.0,23.1,34.5,15.1,21.5,70.3,10.2,26.8,37.0,15.2,7.7,4.1,13.2,19.2
25,Marshall Thundering Herd,37.0,80.5,28.3,64.0,44.2,9.8,28.6,34.2,14.1,19.5,72.2,8.9,25.2,34.1,14.2,9.0,4.6,12.2,17.9
26,LSU Tigers,35.0,80.4,28.2,61.8,45.7,6.7,21.1,31.9,17.2,22.9,75.2,13.4,25.3,38.7,12.9,8.8,4.2,12.9,18.1
27,Yale Bulldogs,29.0,80.3,29.7,60.7,48.9,7.8,21.5,36.1,13.2,18.2,72.7,8.9,30.0,38.9,17.0,6.0,4.3,13.2,17.0
28,Nevada Wolf Pack,34.0,80.1,27.2,58.8,46.2,8.7,25.1,34.7,17.0,24.0,70.8,9.6,27.9,37.4,14.6,6.2,3.9,10.4,17.2
29,Memphis Tigers,36.0,80.1,29.5,64.4,45.8,8.1,23.1,35.2,13.0,18.4,70.8,13.6,25.0,38.5,15.0,7.1,3.8,12.5,19.2
29,Memphis Tigers,36.0,80.1,28.1,62.2,45.3,7.2,22.4,32.2,16.6,23.2,71.4,12.2,25.5,37.7,15.4,8.0,4.0,15.0,20.5
31,Lehigh Mountain Hawks,31.0,80.0,27.6,57.3,48.2,9.3,21.9,42.3,15.5,20.0,77.4,7.5,28.2,35.6,15.2,5.5,2.3,13.5,18.4
32,Sacred Heart Pioneers,32.0,79.9,27.7,60.2,46.0,7.6,21.3,35.7,17.0,22.6,75.5,11.3,27.2,38.5,14.7,5.3,4.2,14.5,17.9
33,Appalachian State Mountaineers,32.0,79.9,27.5,60.6,45.4,9.1,25.4,35.9,15.8,22.1,71.5,9.7,25.5,35.2,12.7,5.3,2.8,13.1,18.3
34,East Tennessee State Buccaneers,34.0,79.6,29.5,60.8,48.6,8.1,22.3,36.1,12.5,18.6,67.0,13.1,26.6,39.7,15.7,7.4,4.0,14.2,17.7
35,Auburn Tigers,39.0,79.6,27.5,60.9,45.1,11.3,29.8,37.7,13.4,18.9,70.8,11.6,22.5,34.1,14.3,9.1,4.7,11.8,18.4
36,Georgetown Hoyas,33.0,79.5,27.1,61.1,44.3,8.2,22.9,35.5,17.2,23.4,73.7,10.7,28.6,39.3,16.4,6.0,4.0,13.4,17.6
37,Weber State Wildcats,33.0,79.3,27.9,58.6,47.6,7.5,20.7,36.4,16.0,21.5,74.6,6.8,28.8,35.6,11.6,5.4,4.2,11.7,18.5
38,UL Monroe Warhawks,35.0,79.2,26.3,58.0,45.4,10.1,25.5,39.6,16.5,21.1,78.2,9.1,24.5,33.6,14.2,5.9,2.2,11.4,15.6
39,BYU Cougars,32.0,79.0,27.4,58.7,46.8,7.1,21.4,33.0,17.0,23.4,72.7,8.3,26.7,34.9,15.1,6.3,3.3,11.1,19.5
40,Howard Bison,34.0,78.9,27.6,63.6,43.3,7.2,19.7,36.5,16.6,22.9,72.6,11.8,25.1,36.9,13.6,5.8,4.2,12.6,19.2
41,Omaha Mavericks,32.0,78.8,29.7,62.4,47.5,8.8,22.5,39.2,10.7,14.8,72.1,8.5,24.2,32.7,12.8,5.6,1.9,9.5,15.2
42,Lamar Cardinals,33.0,78.7,27.3,59.9,45.6,6.9,20.1,34.3,17.1,24.9,68.7,13.6,25.2,38.8,14.6,8.6,2.9,14.3,18.8
43,Utah State Aggies,35.0,78.7,27.4,58.3,47.0,7.8,22.1,35.5,16.0,21.3,74.8,10.9,29.1,40.1,17.1,6.1,4.2,12.8,18.5
44,Northern Kentucky Norse,35.0,78.5,28.0,58.5,47.8,8.7,24.1,36.2,13.8,20.7,66.6,10.7,26.4,37.1,16.9,6.2,4.0,12.6,19.0
45,Bowling Green Falcons,34.0,78.5,27.8,62.8,44.3,8.0,22.4,35.7,14.9,22.2,67.0,12.1,29.0,41.1,12.6,6.7,2.6,12.1,17.5
46,DePaul Blue Demons,36.0,78.4,28.0,59.5,47.1,6.7,19.5,34.3,15.6,21.5,72.7,11.3,26.1,37.4,14.3,6.3,3.3,13.5,17.5
47,Iowa Hawkeyes,35.0,78.3,26.1,57.3,45.6,8.1,22.3,36.4,17.9,24.3,73.9,10.3,25.3,35.6,15.5,6.0,3.2,12.1,16.1
48,Samford Bulldogs,33.0,78.3,27.9,59.1,47.2,7.7,20.8,37.0,14.8,20.2,73.1,9.8,27.4,37.1,14.0,7.2,3.8,14.0,17.0
49,Montana State Bobcats,32.0,78.2,26.8,58.8,45.6,9.6,25.6,37.4,15.0,20.3,73.7,9.2,24.6,33.8,15.3,5.3,1.4,12.3,17.7
50,UCLA Bruins,33.0,78.2,27.8,61.0,45.7,7.8,21.8,35.5,14.7,23.3,63.3,11.5,29.6,41.1,14.3,5.9,4.1,14.1,17.1
51,New Mexico State Aggies,35.0,78.1,27.5,59.8,46.0,9.3,27.9,33.4,13.8,20.4,67.8,12.8,25.6,38.4,14.7,5.6,2.6,12.0,18.1
52,Presbyterian Blue Hose,33.0,78.0,28.9,62.5,46.2,6.1,19.2,31.5,14.2,19.1,74.3,12.2,27.5,39.7,13.7,7.4,4.2,13.3,16.8
52,Presbyterian Blue Hose,35.0,78.0,26.8,59.7,44.9,10.9,28.6,38.0,13.5,18.4,73.7,9.0,25.1,34.1,15.7,6.0,1.9,9.9,17.3
54,Creighton Bluejays,35.0,77.9,28.0,58.4,47.9,10.6,27.5,38.7,11.3,16.6,67.9,8.3,25.8,34.2,16.0,6.8,2.6,13.3,16.6
55,Michigan State Spartans,38.0,77.9,27.6,57.2,48.2,8.2,21.6,37.8,14.5,19.3,75.3,10.8,29.8,40.6,18.4,5.2,5.2,12.7,16.8
56,Coastal Carolina Chanticleers,34.0,77.7,26.4,58.4,45.3,8.4,22.5,37.1,16.4,22.9,71.9,11.5,25.5,36.9,13.3,6.3,2.3,13.9,20.3
57,Gardner-Webb Runnin' Bulldogs,35.0,77.7,27.3,56.1,48.7,8.0,20.5,39.1,15.1,21.2,71.1,7.8,26.2,34.0,14.3,6.8,2.9,11.6,16.0
58,Furman Paladins,33.0,77.6,28.2,59.5,47.4,10.2,28.3,36.1,11.0,15.4,71.7,9.9,25.6,35.5,15.9,8.7,4.2,12.3,14.6
59,Arizona State Sun Devils,34.0,77.6,26.4,59.2,44.7,7.1,21.0,33.6,17.6,25.9,68.0,11.8,27.8,39.6,13.5,6.3,3.2,13.7,19.9
60,UTSA Roadrunners,32.0,77.5,28.0,64.6,43.3,9.2,26.7,34.4,12.3,16.8,73.7,10.2,27.8,38.0,13.1,6.7,2.6,12.6,18.2
61,California Baptist Lancers,31.0,77.5,26.8,60.0,44.7,9.3,25.8,35.9,14.6,18.6,78.8,10.2,27.6,37.8,11.1,4.8,2.7,12.2,20.1
62,Portland State Vikings,32.0,77.3,26.8,63.0,42.4,7.4,24.0,30.9,16.4,23.4,70.2,15.6,24.4,40.0,13.6,8.3,4.1,14.0,21.3
63,Marquette Golden Eagles,34.0,77.3,26.3,57.9,45.4,9.4,24.2,38.8,15.4,20.4,75.7,9.9,28.4,38.2,13.4,4.9,4.3,13.8,18.7
64,Mississippi State Bulldogs,34.0,77.3,27.5,58.3,47.2,8.6,22.8,37.7,13.6,19.0,71.7,11.6,24.1,35.7,14.3,8.1,5.1,13.3,17.2
65,St. John's Red Storm,34.0,77.1,27.8,61.8,45.0,8.5,23.8,35.7,13.1,18.2,71.9,7.9,25.0,32.9,13.9,8.9,3.3,10.5,19.1
66,Utah Valley Wolverines,35.0,77.1,26.6,55.1,48.2,8.1,21.1,38.2,15.8,21.8,72.5,9.1,27.1,36.2,13.8,5.7,2.5,13.9,17.5
67,Iowa State Cyclones,35.0,76.9,27.8,58.5,47.6,8.4,23.2,36.3,12.9,17.6,73.2,9.3,25.7,35.1,15.1,7.1,4.6,11.1,14.8
68,Toledo Rockets,33.0,76.9,27.3,60.4,45.2,9.8,26.0,37.8,12.4,16.1,77.2,10.1,28.9,38.9,16.3,5.2,4.6,12.2,15.7
69,Rider Broncs,31.0,76.8,27.3,61.1,44.7,7.2,21.0,34.1,15.0,24.4,61.6,11.9,25.0,36.9,14.5,9.1,3.3,13.4,19.1
70,Bucknell Bison,33.0,76.8,26.3,58.4,45.0,9.4,26.8,35.1,14.8,19.8,74.9,8.8,26.2,35.0,15.7,5.2,3.5,12.4,19.0
71,UMass Lowell River Hawks,32.0,76.8,27.3,57.9,47.2,7.7,22.5,34.1,14.4,20.0,72.0,9.3,25.6,34.8,15.6,5.7,2.7,13.9,18.4
72,Oakland Golden Grizzlies,33.0,76.7,26.0,57.5,45.2,9.0,25.6,35.1,15.8,21.2,74.5,8.6,25.5,34.2,13.1,6.8,2.7,12.4,17.1
72,Oakland Golden Grizzlies,33.0,76.7,26.2,56.3,46.4,9.5,24.7,38.5,14.9,20.1,74.2,8.5,23.8,32.2,17.6,5.8,3.0,12.9,16.2
74,Purdue Boilermakers,36.0,76.7,26.9,59.6,45.1,10.1,27.1,37.4,12.8,17.8,71.9,12.0,25.2,37.2,14.4,6.1,4.0,10.6,17.4
75,Northern Colorado Bears,32.0,76.6,26.5,57.4,46.2,9.6,26.5,36.2,13.9,19.8,70.3,9.7,25.6,35.3,13.2,5.5,3.2,12.4,16.8
76,Georgia State Panthers,33.0,76.5,26.8,58.1,46.0,9.8,25.4,38.5,13.2,20.0,66.2,8.2,24.4,32.5,12.3,8.0,4.6,11.5,17.1
77,Cal State Northridge Matadors,32.0,76.5,26.5,58.3,45.4,10.7,28.0,38.1,12.9,17.9,72.0,9.4,26.3,35.7,14.3,7.1,3.5,12.5,18.5
77,Cal State Northridge Matadors,34.0,76.5,28.5,61.9,46.0,6.9,19.1,36.1,12.7,19.9,63.8,10.6,25.1,35.7,15.1,6.6,4.5,12.1,18.9
79,New Mexico Lobos,32.0,76.3,25.4,60.3,42.2,9.1,26.4,34.6,16.3,23.3,70.2,11.3,26.3,37.6,13.9,6.9,3.3,14.2,19.6
80,USC Trojans,33.0,76.3,28.4,61.8,46.0,8.5,22.3,38.2,11.0,17.1,64.5,9.8,26.1,35.9,16.2,6.1,3.5,11.9,17.9
81,St. Francis (PA) Red Flash,33.0,76.3,26.8,61.7,43.5,7.7,21.9,35.1,14.9,21.2,70.6,13.1,24.7,37.8,12.5,6.7,2.8,12.2,18.1
82,UNC Wilmington Seahawks,33.0,76.2,26.7,60.2,44.3,7.9,22.5,34.9,14.9,20.4,73.3,11.9,25.1,37.0,15.0,4.5,2.1,13.2,17.7
83,Montana Grizzlies,35.0,76.1,27.9,56.7,49.2,8.2,21.8,37.6,12.2,17.7,68.9,8.6,25.0,33.6,14.6,6.5,3.0,11.9,18.7
84,Savannah State Tigers,31.0,76.1,26.6,67.1,39.7,11.3,38.7,29.3,11.6,17.1,67.6,12.3,26.0,38.3,14.9,7.5,3.1,15.4,18.2
85,San Francisco Dons,31.0,76.1,27.9,59.7,46.7,8.3,23.5,35.5,12.0,18.3,65.5,10.5,26.2,36.7,14.2,6.1,3.4,10.4,17.5
86,UNC Greensboro Spartans,36.0,76.1,27.7,60.7,45.7,7.8,22.7,34.2,12.9,18.5,69.7,11.2,23.5,34.7,12.6,8.8,3.9,11.8,17.5
87,VMI Keydets,32.0,76.0,26.3,61.7,42.7,10.1,28.1,35.9,13.3,18.2,73.0,8.8,25.9,34.7,13.8,6.8,1.9,12.2,16.9
88,UT Martin Skyhawks,31.0,76.0,27.5,61.8,44.6,8.1,23.4,34.4,12.8,17.0,75.4,11.5,22.7,34.3,14.2,7.2,2.8,13.5,15.8
89,IUPUI Jaguars,33.0,76.0,27.0,59.7,45.3,7.1,21.1,33.7,14.9,21.2,70.2,12.2,25.1,37.4,14.3,6.9,3.1,14.0,17.5
90,Kentucky Wildcats,37.0,75.8,26.4,55.4,47.7,5.8,16.4,35.4,17.2,23.2,73.9,11.6,26.9,38.5,13.5,5.9,4.8,12.6,16.2
91,Houston Cougars,36.0,75.8,26.8,59.5,45.0,9.0,25.2,35.9,13.3,18.9,70.5,12.2,28.6,40.8,15.0,6.6,4.4,11.2,19.1
92,Drexel Dragons,32.0,75.8,27.3,59.4,46.0,7.4,20.9,35.4,13.8,18.3,75.3,9.9,25.3,35.2,14.5,4.5,1.9,11.7,16.9
93,Charleston Southern Buccaneers,34.0,75.7,27.2,63.4,42.9,9.5,27.8,34.3,11.7,17.3,67.7,12.1,25.5,37.6,14.3,7.7,3.2,13.0,16.8
94,Kansas Jayhawks,36.0,75.7,27.5,59.1,46.5,7.2,20.6,35.0,13.5,19.2,70.5,10.4,27.8,38.3,13.3,6.8,3.9,13.4,16.9
95,Southern Utah Thunderbirds,34.0,75.7,25.9,58.7,44.1,8.0,23.5,34.0,15.9,22.3,71.2,8.6,28.1,36.8,12.5,5.9,3.4,13.7,20.5
96,Colgate Raiders,35.0,75.7,27.3,57.0,47.9,9.1,23.3,39.3,11.9,16.1,74.2,9.5,26.0,35.4,15.5,6.1,3.5,13.0,15.6
97,Pepperdine Waves,34.0,75.6,25.4,57.3,44.4,9.2,24.1,38.2,15.6,20.5,76.0,8.6,23.3,31.9,14.1,6.7,2.8,12.7,18.8
98,Campbell Fighting Camels,33.0,75.6,26.3,57.8,45.5,9.5,27.6,34.3,13.6,17.9,75.9,8.1,23.7,31.8,14.6,6.6,3.2,10.2,15.8
99,Utah Utes,31.0,75.6,26.0,56.0,46.4,9.6,26.0,37.0,14.0,19.9,70.6,10.4,25.0,35.4,14.2,4.6,2.6,13.1,17.7
100,Youngstown State Penguins,32.0,75.5,27.5,64.3,42.7,9.5,27.8,34.0,11.1,15.8,70.1,13.2,24.5,37.7,14.0,6.6,3.6,13.2,20.5
101,Northeastern Huskies,34.0,75.4,25.9,54.4,47.6,9.6,25.2,38.2,14.0,18.6,75.1,7.0,24.6,31.6,14.1,6.2,2.2,11.2,15.9
102,Drake Bulldogs,34.0,75.4,26.7,57.1,46.7,8.2,22.7,36.1,13.8,18.2,75.7,8.2,27.5,35.7,15.2,5.3,3.8,13.2,16.7
103,North Florida Ospreys,33.0,75.3,26.5,57.8,46.0,8.2,23.0,35.8,14.0,17.8,78.3,9.8,24.4,34.2,14.4,7.1,3.6,12.6,18.3
103,North Florida Ospreys,33.0,75.3,27.3,61.0,44.8,9.3,27.2,34.3,11.3,16.3,69.2,11.0,26.9,37.9,15.8,6.4,5.0,16.2,17.4
105,Grand Canyon Lopes,34.0,75.3,26.7,59.0,45.2,7.6,22.9,33.1,14.3,19.6,73.1,10.3,26.1,36.4,14.1,6.1,2.2,12.1,17.6
106,Arkansas Razorbacks,34.0,75.3,26.3,58.9,44.6,7.6,22.1,34.5,15.1,22.6,66.8,10.1,23.5,33.6,16.0,8.1,5.1,13.2,20.4
107,Kent State Golden Flashes,33.0,75.2,26.6,61.6,43.2,7.9,23.5,33.7,14.1,19.4,72.4,12.5,23.4,35.9,13.0,6.8,3.6,11.4,18.2
108,Ball State Cardinals,33.0,75.1,26.9,57.3,47.0,6.1,18.8,32.5,15.1,21.5,70.2,9.4,28.2,37.7,12.9,6.6,3.6,14.5,17.6
109,Hartford Hawks,33.0,75.1,25.7,56.5,45.5,9.8,25.6,38.1,13.9,18.8,74.2,8.5,23.3,31.8,14.0,6.9,2.1,12.2,16.8
110,Prairie View A&M Panthers,35.0,75.1,25.8,58.9,43.8,6.4,20.1,32.0,17.0,25.0,68.1,11.2,21.7,32.9,12.7,8.8,1.6,12.7,21.7
111,Sam Houston Bearkats,33.0,75.0,26.9,60.9,44.2,9.3,25.5,36.7,11.8,15.7,75.3,11.2,24.9,36.1,16.8,7.3,2.8,12.5,20.0
112,Florida State Seminoles,37.0,74.9,25.9,58.7,44.2,7.4,22.1,33.2,15.6,21.0,74.4,11.4,26.2,37.6,12.8,7.2,4.4,13.3,19.1
113,William & Mary Tribe,31.0,74.9,27.1,57.2,47.4,8.2,23.7,34.6,12.4,18.6,66.8,8.3,25.9,34.2,17.1,5.1,4.7,12.6,16.6
114,Fairleigh Dickinson Knights,35.0,74.9,26.3,55.4,47.5,7.7,19.2,40.1,14.5,20.1,72.5,9.5,23.5,33.0,13.9,7.5,3.8,13.6,16.5
115,Long Beach State Beach,34.0,74.9,25.8,59.7,43.2,6.4,18.5,34.4,16.9,24.4,69.1,11.2,25.9,37.1,11.7,6.4,3.1,14.1,18.2
116,Washington State Cougars,32.0,74.8,27.1,56.8,47.6,8.1,22.6,35.9,12.6,18.1,69.4,8.0,25.8,33.8,14.8,6.2,2.4,11.6,16.3
116,Washington State Cougars,32.0,74.8,26.0,58.2,44.8,9.4,25.9,36.4,13.3,17.6,75.5,8.6,25.0,33.6,14.9,5.3,2.8,13.7,17.3
118,UIC Flames,32.0,74.7,27.0,58.8,45.9,9.5,26.8,35.4,11.2,16.4,68.2,8.5,26.1,34.6,14.9,6.6,3.9,14.3,21.4
119,Temple Owls,33.0,74.7,26.5,60.5,43.7,7.5,22.7,33.0,14.3,19.7,72.7,9.9,24.5,34.4,14.4,8.6,2.2,11.1,17.6
120,Louisville Cardinals,34.0,74.6,25.1,57.9,43.4,8.6,25.3,34.2,15.7,20.2,77.7,10.2,27.9,38.1,13.5,4.4,2.9,12.1,17.4
121,Jacksonville Dolphins,32.0,74.5,27.8,61.0,45.5,6.7,20.2,33.0,12.3,18.2,67.7,10.4,26.0,36.4,14.3,6.7,5.2,14.4,16.3
122,Charleston Cougars,33.0,74.3,26.6,55.1,48.3,6.9,20.2,34.0,14.2,18.6,76.4,7.9,24.2,32.1,11.7,6.5,2.3,10.5,14.7
123,Little Rock Trojans,31.0,74.2,26.4,54.4,48.4,6.6,18.8,35.4,14.9,22.7,65.6,8.0,26.3,34.2,14.3,5.5,2.8,16.3,20.1
124,Cleveland State Vikings,31.0,74.2,25.8,59.2,43.6,9.8,26.5,37.0,12.9,18.9,68.2,10.0,25.3,35.3,14.8,5.6,3.1,13.3,17.8
125,Long Island University Sharks,32.0,74.2,25.7,58.8,43.7,8.7,25.4,34.1,14.1,20.1,70.3,10.3,27.1,37.4,13.4,6.8,4.9,14.7,19.1
126,Quinnipiac Bobcats,30.0,74.0,27.4,59.0,46.4,8.0,21.6,37.2,11.2,16.1,69.5,7.9,25.8,33.6,13.3,5.7,2.9,12.7,16.2
126,Quinnipiac Bobcats,31.0,74.0,23.8,55.8,42.7,11.2,29.8,37.7,15.1,20.8,72.4,10.2,25.6,35.8,12.7,5.1,2.0,13.4,16.9
128,Rice Owls,32.0,74.0,24.8,58.3,42.6,8.7,24.9,34.8,15.6,22.8,68.6,9.9,28.3,38.3,13.3,5.3,3.3,13.7,17.8
129,Radford Highlanders,33.0,73.9,27.1,58.7,46.1,8.6,22.8,37.9,11.2,15.6,71.7,10.1,25.3,35.4,14.2,5.9,3.1,10.8,16.0
130,Bethune-Cookman Wildcats,31.0,73.9,26.9,61.3,43.9,6.6,20.5,32.1,13.5,22.2,61.0,13.5,27.5,41.1,14.3,7.5,3.5,16.2,19.7
131,UConn Huskies,33.0,73.8,26.5,59.4,44.6,7.6,22.2,34.4,13.2,19.4,68.0,11.5,23.9,35.5,12.8,6.1,4.4,12.9,19.5
132,TCU Horned Frogs,37.0,73.8,26.8,58.6,45.7,7.6,22.0,34.6,12.7,18.6,68.2,10.7,25.7,36.4,16.2,6.9,4.4,13.5,15.8
133,Seton Hall Pirates,34.0,73.8,25.4,55.5,45.8,8.0,22.4,35.9,14.9,19.9,74.8,9.2,25.9,35.1,11.7,5.5,4.0,11.1,16.7
133,Seton Hall Pirates,34.0,73.8,26.1,59.4,43.9,7.1,21.8,32.4,14.5,20.5,70.6,10.6,25.1,35.7,13.5,6.9,3.9,12.4,18.8
135,West Virginia Mountaineers,36.0,73.8,25.0,60.6,41.3,7.5,23.7,31.6,16.2,23.6,68.8,14.6,25.0,39.6,13.6,6.2,3.5,15.5,19.6
136,Liberty Flames,36.0,73.7,24.6,56.1,43.8,10.6,30.0,35.2,14.1,19.3,72.8,10.3,24.6,34.9,14.0,5.4,2.9,11.1,16.1
136,Liberty Flames,36.0,73.7,26.8,54.9,48.7,8.9,24.3,36.9,11.3,14.6,77.5,7.7,25.0,32.6,14.8,6.2,2.7,11.0,15.1
138,Arkansas State Red Wolves,32.0,73.7,24.9,59.5,41.8,7.4,22.2,33.4,16.6,22.5,73.5,12.6,25.3,37.8,11.3,5.7,4.3,14.0,21.4
139,Northern Illinois Huskies,34.0,73.7,27.6,58.7,47.1,6.7,18.9,35.7,11.7,16.0,73.1,9.1,25.6,34.6,11.0,5.5,2.2,11.9,19.2
140,Norfolk State Spartans,33.0,73.7,25.9,60.4,42.9,7.9,23.1,34.1,14.0,19.8,70.5,10.9,24.7,35.6,13.3,5.6,4.2,12.2,17.0
140,Norfolk State Spartans,36.0,73.7,25.0,57.8,43.3,7.8,21.4,36.6,15.8,22.3,71.0,10.2,26.4,36.6,12.7,6.1,4.3,14.5,21.2
142,Lafayette Leopards,30.0,73.6,26.7,59.5,44.9,9.3,24.5,38.0,10.8,14.6,74.4,7.8,25.6,33.4,14.0,5.3,4.2,13.4,17.2
143,Brown Bears,32.0,73.6,25.2,56.8,44.3,8.0,23.3,34.2,15.3,21.4,71.5,8.5,27.7,36.2,13.1,7.5,3.8,14.3,18.8
144,Abilene Christian Wildcats,34.0,73.6,26.4,56.2,46.9,7.4,19.4,38.0,13.4,18.9,71.2,9.6,23.0,32.6,15.4,8.7,2.7,12.0,18.7
145,Colorado Buffaloes,36.0,73.6,25.7,56.6,45.4,6.4,19.8,32.3,15.8,21.0,75.3,10.1,27.5,37.6,13.3,5.0,3.0,13.3,17.1
146,Virginia Tech Hokies,35.0,73.5,25.5,54.3,47.0,9.3,23.7,39.4,13.2,17.3,76.1,9.0,23.6,32.6,15.2,6.7,2.2,11.2,15.2
147,Columbia Lions,28.0,73.5,27.8,61.4,45.2,8.5,23.4,36.2,9.5,13.5,70.6,9.1,26.1,35.2,15.8,7.8,2.8,13.0,19.3
148,Detroit Mercy Titans,31.0,73.5,25.3,60.5,41.8,9.5,26.6,35.6,13.5,18.7,71.8,11.0,21.8,32.9,10.3,7.7,2.5,11.5,17.0
149,Duquesne Dukes,32.0,73.5,25.3,59.2,42.8,8.5,26.3,32.2,14.4,20.7,69.4,11.8,23.6,35.4,13.8,7.8,4.7,14.1,18.1
150,UC Santa Barbara Gauchos,32.0,73.4,25.8,56.8,45.4,6.4,18.6,34.3,15.5,21.7,71.6,11.9,26.0,37.9,13.5,5.0,3.3,11.1,17.4
151,UNLV Rebels,31.0,73.4,25.5,59.7,42.7,8.1,24.0,33.7,14.3,20.9,68.5,13.3,25.5,38.8,12.9,5.9,3.7,12.9,17.9
152,Oregon State Beavers,31.0,73.4,25.8,55.7,46.3,6.5,20.4,32.1,15.2,20.5,74.2,10.0,25.2,35.2,15.0,6.0,5.3,12.4,17.3
153,Seattle U Redhawks,33.0,73.3,25.8,58.9,43.8,7.2,19.5,37.1,14.5,20.2,71.6,10.2,26.5,36.7,11.7,4.3,3.6,12.2,19.9
154,Idaho State Bengals,30.0,73.3,26.0,58.1,44.7,9.1,25.1,36.4,12.2,16.6,73.5,9.2,23.3,32.5,12.8,5.1,2.9,12.0,16.6
155,Wright State Raiders,35.0,73.2,25.3,57.9,43.6,8.0,23.4,34.4,14.6,19.8,73.7,11.1,24.0,35.1,13.8,6.1,2.1,11.5,15.6
