Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
70,Sacred Heart Pioneers,27.0,73.6,27.6,62.7,44.0,5.3,16.0,33.3,13.1,19.5,67.2,13.1,23.8,36.9,14.5,7.8,4.1,16.1,20.1
71,SE Louisiana Lions,29.0,73.5,25.6,56.4,45.4,5.8,17.4,33.0,16.5,24.3,68.0,11.6,23.8,35.4,13.9,7.2,3.2,14.0,18.8
72,Idaho State Bengals,31.0,73.5,27.2,58.7,46.3,6.3,16.7,37.6,12.7,19.5,65.0,7.9,22.1,30.0,15.9,8.2,3.9,13.2,18.4
73,Kentucky Wildcats,31.0,73.4,26.9,56.9,47.2,6.4,17.8,35.6,13.3,19.3,69.1,12.0,24.2,36.1,15.6,7.9,3.5,14.9,18.2
74,Illinois Fighting Illini,32.0,73.4,27.2,57.8,47.1,7.0,20.2,34.9,11.9,17.1,69.8,11.9,23.2,35.1,17.4,6.8,3.8,12.2,18.8
75,BYU Cougars,30.0,73.3,25.5,52.3,48.7,5.7,16.3,35.0,16.7,23.1,72.4,10.5,23.4,34.0,14.8,6.9,3.3,13.6,18.8
76,Eastern Kentucky Colonels,29.0,73.3,26.0,55.7,46.7,6.5,17.7,36.9,14.7,22.8,64.5,11.4,22.9,34.3,16.3,7.3,2.4,15.9,20.3
77,Texas Tech Red Raiders,34.0,73.2,27.1,58.3,46.5,3.7,10.9,33.7,15.3,20.7,74.1,11.3,22.6,33.9,14.9,8.2,3.4,12.5,16.5
78,Furman Paladins,29.0,73.2,25.8,57.2,45.1,7.3,20.7,35.3,14.4,20.6,70.0,11.4,26.0,37.4,15.7,8.3,3.5,15.6,17.8
79,Louisville Cardinals,30.0,73.2,24.6,58.6,41.9,8.0,23.8,33.8,16.0,21.4,74.9,11.7,25.8,37.5,15.3,8.3,5.1,13.8,20.5
80,Vanderbilt Commodores,33.0,73.2,25.5,56.8,44.9,8.0,21.7,36.7,14.2,20.0,71.1,11.1,23.7,34.8,16.4,7.5,3.4,12.7,17.5
81,Texas A&M-Corpus Christi Islanders,26.0,73.1,26.5,56.9,46.6,4.6,13.8,33.5,15.5,21.8,71.1,13.7,23.6,37.3,15.8,7.2,1.6,17.0,17.8
82,Davidson Wildcats,29.0,73.1,25.2,57.2,44.1,7.8,21.7,35.9,14.8,20.6,71.7,12.4,26.0,38.5,14.9,5.8,1.2,17.3,19.9
83,Quinnipiac Bobcats,29.0,73.1,26.2,61.4,42.6,7.8,21.6,36.2,12.9,18.4,70.2,11.5,24.6,36.0,16.3,6.1,1.8,14.6,22.0
84,Syracuse Orange,31.0,73.1,27.3,59.0,46.3,4.5,13.9,32.8,13.9,21.6,64.3,13.6,24.4,38.0,15.0,7.6,6.6,12.7,17.9
85,Wofford Terriers,29.0,73.0,26.4,58.8,44.9,7.9,22.2,35.6,12.4,20.1,61.7,11.3,23.4,34.7,16.3,8.2,3.9,18.2,20.8
86,UNC Greensboro Spartans,28.0,73.0,27.0,58.9,45.9,5.7,17.3,33.1,13.2,18.1,72.8,11.7,23.0,34.7,13.5,8.4,4.3,16.9,18.7
87,NC State Wolfpack,31.0,72.9,24.5,54.5,45.0,8.4,24.3,34.5,15.5,19.4,79.9,10.2,23.5,33.7,14.6,6.7,2.2,13.5,18.6
88,Drexel Dragons,29.0,72.9,25.9,56.3,45.9,7.3,18.9,38.8,13.8,20.5,67.3,9.6,24.7,34.2,16.1,7.9,3.8,12.9,19.5
89,Kent State Golden Flashes,31.0,72.8,25.5,57.8,44.1,8.5,22.3,38.2,13.4,18.7,71.5,11.8,23.3,35.1,16.6,7.7,3.5,12.9,19.0
90,UT Martin Skyhawks,28.0,72.8,26.3,60.1,43.8,6.4,20.1,31.8,13.7,20.4,67.4,12.9,24.0,36.8,15.7,8.2,2.7,15.8,19.3
91,UTSA Roadrunners,33.0,72.7,24.6,57.5,42.9,7.1,19.6,36.1,16.4,23.5,69.7,12.6,25.1,37.6,12.8,7.6,3.0,17.1,19.2
92,North Texas Mean Green,28.0,72.5,25.7,59.2,43.4,6.3,18.6,33.5,14.8,23.1,64.0,14.4,26.1,40.5,11.6,6.4,4.9,16.6,20.6
93,Brown Bears,27.0,72.4,26.0,57.8,45.0,7.7,21.1,36.5,12.7,18.0,70.2,9.3,23.7,33.0,15.8,8.9,3.1,15.3,18.4
94,Memphis Tigers,30.0,72.4,24.5,58.4,42.0,8.6,24.1,35.9,14.7,22.4,65.7,13.4,24.6,38.0,14.2,7.3,5.0,12.8,18.0
95,Belmont Bruins,30.0,72.4,24.8,54.5,45.6,9.8,27.3,35.8,12.9,18.9,68.6,9.7,23.4,33.2,16.5,9.0,2.4,14.6,18.0
96,UT Arlington Mavericks,29.0,72.3,24.3,52.3,46.4,4.6,12.7,36.5,19.1,25.7,74.5,11.2,23.6,34.7,12.2,6.7,2.9,16.6,17.6
97,Florida A&M Rattlers,32.0,72.2,23.3,56.3,41.5,8.5,24.4,34.7,17.1,24.1,70.8,11.7,22.4,34.1,12.7,8.5,1.6,16.8,21.6
98,Alabama Crimson Tide,33.0,72.1,24.6,54.6,45.1,7.1,18.7,37.8,15.8,22.3,70.9,11.1,23.7,34.8,12.0,6.5,3.4,12.8,18.0
99,Oregon State Beavers,28.0,72.1,26.0,62.1,41.9,5.8,17.0,34.1,14.3,20.5,69.6,13.4,22.6,36.0,14.3,7.3,2.3,14.1,18.2
100,High Point Panthers,30.0,72.0,26.7,58.5,45.7,4.6,14.3,32.4,13.9,22.4,62.1,13.3,24.4,37.7,13.8,8.9,2.5,17.3,20.5
101,Texas A&M Aggies,28.0,71.9,25.1,60.5,41.5,6.1,18.8,32.5,15.6,22.8,68.4,15.8,22.3,38.0,14.8,6.2,1.3,14.9,21.1
102,Seton Hall Pirates,31.0,71.9,26.0,56.7,45.8,5.8,16.8,34.7,14.0,19.6,71.4,11.6,25.0,36.6,13.1,6.7,3.1,13.0,18.4
103,Wichita State Shockers,32.0,71.8,24.7,53.4,46.3,6.8,18.4,36.7,15.6,21.1,74.0,10.5,27.2,37.7,16.5,5.6,2.4,15.0,19.2
104,Mercer Bears,30.0,71.8,25.0,57.8,43.3,7.6,20.4,37.2,14.1,20.5,69.1,13.3,23.5,36.8,13.6,5.9,3.3,17.0,17.6
105,Little Rock Trojans,29.0,71.8,24.0,54.3,44.3,5.3,15.8,33.3,18.4,25.5,72.3,13.0,24.0,37.0,12.0,6.4,3.2,15.7,20.0
106,Akron Zips,28.0,71.8,24.9,53.3,46.6,6.2,17.0,36.3,15.9,24.6,64.5,11.2,22.4,33.6,15.1,7.4,2.5,14.6,19.5
107,William & Mary Tribe,28.0,71.7,24.8,57.3,43.3,6.3,19.9,31.5,15.8,22.6,69.7,12.8,24.1,36.9,15.8,6.2,2.0,15.7,19.5
108,Iona Gaels,29.0,71.7,25.9,58.3,44.4,5.4,15.6,34.6,14.6,22.2,65.4,12.4,25.8,38.2,15.0,7.7,5.6,15.8,20.2
109,George Mason Patriots,33.0,71.6,25.0,56.9,43.9,6.4,19.5,32.7,15.2,22.6,67.5,11.7,23.7,35.4,13.8,8.5,3.0,15.5,18.0
110,UT Rio Grande Valley Vaqueros,28.0,71.6,23.6,58.9,40.1,7.8,23.0,33.9,16.6,23.7,70.1,13.9,25.4,39.3,13.6,8.0,3.0,16.3,20.6
111,Miami Hurricanes,30.0,71.6,26.4,58.8,44.9,5.9,17.4,33.8,12.8,18.2,70.5,12.9,22.4,35.3,13.5,8.5,3.5,15.4,19.1
112,Valparaiso Beacons,31.0,71.5,24.7,56.1,44.0,5.3,17.3,30.8,16.8,23.9,70.5,11.9,26.3,38.2,15.3,6.8,3.1,16.1,22.3
113,Florida State Seminoles,33.0,71.5,24.7,56.4,43.8,9.0,23.9,37.6,13.1,19.1,68.6,11.7,24.4,36.1,14.9,8.8,3.8,15.7,19.0
114,Pennsylvania Quakers,27.0,71.4,24.8,54.7,45.3,8.7,22.0,39.7,13.1,19.1,68.8,10.9,24.0,34.9,16.0,6.4,2.7,13.6,17.8
115,Iowa Hawkeyes,29.0,71.4,24.4,53.0,46.0,5.7,15.5,36.5,16.9,25.2,67.2,10.8,27.1,37.9,15.2,7.2,4.5,16.3,18.7
116,St. Francis Brooklyn Terriers,28.0,71.3,25.1,58.7,42.7,9.2,25.7,35.8,12.0,18.0,66.5,11.0,24.1,35.0,13.5,8.6,4.1,15.3,21.3
117,Michigan State Spartans,30.0,71.3,24.9,50.6,49.2,6.3,15.8,40.1,15.1,19.5,77.1,9.0,21.3,30.3,14.7,7.1,1.8,14.6,21.0
118,Stephen F. Austin Lumberjacks,30.0,71.3,26.2,57.2,45.8,6.0,16.0,37.2,12.9,18.3,70.6,11.7,21.7,33.4,12.7,8.9,1.5,13.9,20.5
119,Xavier Musketeers,37.0,71.2,24.5,55.6,44.1,7.7,20.4,37.6,14.5,21.0,68.9,11.9,24.0,35.9,13.4,6.8,2.4,12.4,16.7
120,Marquette Golden Eagles,31.0,71.2,23.6,55.3,42.8,7.5,18.5,40.2,16.5,22.0,74.7,12.8,23.0,35.8,12.8,5.7,2.5,14.5,19.4
121,Tennessee Volunteers,29.0,71.1,24.2,54.9,44.1,5.5,15.9,34.7,17.2,23.7,72.5,12.6,24.2,36.8,15.0,6.0,3.3,15.0,18.3
122,Coastal Carolina Chanticleers,29.0,71.1,25.6,58.1,44.0,6.7,17.8,37.6,13.2,18.7,70.8,12.6,25.0,37.6,14.6,7.7,2.0,16.2,19.4
123,Southeast Missouri State Redhawks,27.0,71.0,25.4,56.5,45.0,7.4,19.8,37.6,12.7,17.9,71.2,10.4,21.5,31.9,13.6,6.7,2.2,12.2,16.9
124,Sacramento State Hornets,28.0,71.0,24.0,59.3,40.5,8.0,22.1,36.3,15.0,22.4,67.0,12.8,23.4,36.3,13.5,8.6,3.0,14.9,22.2
125,Providence Friars,29.0,71.0,24.7,54.9,45.0,7.9,21.7,36.2,13.7,19.1,72.0,11.8,21.9,33.7,15.8,9.1,4.9,14.9,16.2
126,Southern Illinois Salukis,30.0,71.0,26.2,59.2,44.3,6.2,18.3,33.8,12.4,18.0,68.9,13.1,22.1,35.2,14.1,10.1,3.0,12.0,19.2
127,VCU Rams,31.0,71.0,26.2,55.1,47.5,6.7,17.1,39.2,12.0,19.8,60.6,12.2,25.2,37.4,13.1,6.7,3.9,16.5,17.7
128,Jacksonville Dolphins,28.0,71.0,24.6,55.7,44.2,6.9,19.8,34.7,14.9,22.1,67.5,12.5,22.6,35.2,13.7,7.7,6.0,17.8,18.8
129,Delaware Blue Hens,28.0,71.0,24.8,57.7,43.0,5.9,16.1,36.7,15.4,22.3,69.1,12.1,25.6,37.6,13.0,8.5,4.0,16.9,22.3
130,Eastern Michigan Eagles,28.0,70.9,24.9,54.2,45.9,4.7,13.7,34.2,16.5,25.1,65.5,11.8,23.8,35.6,13.3,7.6,2.9,17.1,20.6
131,Hawai'i Rainbow Warriors,33.0,70.8,26.4,56.8,46.4,5.9,16.9,34.9,12.2,17.0,71.7,11.5,22.2,33.8,16.7,6.4,3.2,13.5,16.9
132,San Diego State Aztecs,30.0,70.8,26.2,61.4,42.7,6.0,18.8,32.0,12.4,17.8,69.8,13.6,22.3,35.9,14.1,8.2,2.7,13.3,18.6
133,Cal State Fullerton Titans,28.0,70.8,24.8,58.5,42.3,7.0,19.1,36.6,14.3,21.0,68.2,14.7,23.4,38.1,14.4,6.6,1.9,15.5,20.6
134,Bowling Green Falcons,31.0,70.8,23.3,51.9,44.8,6.5,17.5,36.9,17.8,22.9,77.5,10.4,23.8,34.2,15.1,5.4,3.9,16.4,23.9
135,Hofstra Pride,29.0,70.7,25.8,59.6,43.3,5.9,17.8,33.1,13.3,20.6,64.5,15.0,24.0,39.0,13.1,7.6,3.8,16.0,20.1
136,Central Connecticut Blue Devils,28.0,70.7,26.1,56.5,46.3,5.9,15.6,37.4,12.5,19.6,64.1,13.1,21.7,34.9,14.5,7.3,2.0,15.1,16.0
137,Villanova Wildcats,35.0,70.6,24.3,54.0,45.1,6.8,19.0,35.9,15.1,20.7,72.9,12.0,24.4,36.4,14.1,6.0,4.2,16.3,19.1
138,East Carolina Pirates,27.0,70.6,24.7,56.5,43.7,4.9,14.8,33.3,16.2,24.8,65.4,13.7,26.0,39.7,12.0,6.8,4.6,15.0,19.8
139,Ball State Cardinals,29.0,70.6,24.2,57.1,42.4,5.1,15.3,33.6,16.9,23.2,73.1,11.9,23.4,35.3,12.6,6.0,2.2,13.1,20.3
140,Central Michigan Chippewas,30.0,70.5,24.5,56.2,43.6,7.3,20.4,35.7,14.3,21.0,67.8,10.1,22.0,32.1,14.6,6.2,2.0,17.7,22.4
141,Notre Dame Fighting Irish,32.0,70.5,23.9,57.0,42.0,8.3,23.1,35.8,14.4,19.7,72.9,11.3,23.7,35.1,13.6,5.8,4.3,10.3,14.8
142,DePaul Blue Demons,32.0,70.5,25.4,54.8,46.3,5.1,14.1,36.2,14.6,21.0,69.7,11.9,24.3,36.2,13.7,5.5,2.3,13.2,17.5
143,Cornell Big Red,27.0,70.5,24.4,57.5,42.4,6.5,19.8,32.9,15.2,22.1,68.6,12.9,24.8,37.7,12.9,8.7,3.3,14.9,18.3
144,Nebraska Cornhuskers,31.0,70.5,24.7,52.9,46.6,6.8,17.4,38.9,14.3,19.9,71.8,11.5,24.5,36.1,14.0,6.3,3.9,13.5,18.5
145,Alabama A&M Bulldogs,30.0,70.4,24.0,58.7,40.9,6.2,19.5,31.7,16.2,23.5,68.8,12.9,24.2,37.1,12.6,7.3,2.6,16.2,21.6
146,Cal Poly Mustangs,27.0,70.4,25.2,56.8,44.4,6.1,18.5,33.2,13.8,19.7,70.0,10.4,23.3,33.7,13.5,7.7,3.3,15.2,19.3
147,UCF Knights,31.0,70.4,25.5,55.9,45.7,7.5,21.2,35.3,11.8,16.5,71.6,12.3,24.1,36.4,16.8,9.0,4.5,15.3,18.5
148,Duquesne Dukes,29.0,70.3,25.1,55.3,45.4,6.0,17.8,34.0,14.1,20.8,67.9,10.7,24.1,34.8,15.3,6.0,3.4,14.7,19.4
149,Centenary (LA) Gentlemen,28.0,70.2,24.4,51.6,47.4,5.3,14.5,36.6,16.0,22.3,71.8,10.3,20.1,30.4,12.6,8.8,3.0,15.0,22.0
150,Colorado State Rams,29.0,70.2,23.8,51.8,45.9,4.7,13.8,33.8,18.0,25.2,71.2,10.3,24.6,35.0,13.6,5.9,4.8,17.0,23.7
151,Middle Tennessee Blue Raiders,29.0,70.1,23.9,54.4,44.0,6.3,16.7,37.7,16.0,23.3,68.5,11.1,23.9,35.0,11.3,6.4,2.5,13.8,20.7
152,Loyola Chicago Ramblers,29.0,70.1,25.6,58.7,43.6,4.7,16.3,28.8,14.2,21.9,65.1,12.6,23.7,36.2,12.9,7.8,4.4,15.7,19.4
153,South Carolina Gamecocks,34.0,70.1,24.9,57.3,43.4,6.6,20.3,32.7,13.7,20.3,67.4,12.4,23.6,36.0,14.7,8.8,5.2,13.2,17.9
154,Minnesota Golden Gophers,30.0,70.1,25.1,58.6,42.9,5.6,18.0,31.4,14.2,19.8,71.4,13.4,22.9,36.3,15.0,6.9,4.7,13.8,18.5
155,Eastern Washington Eagles,30.0,70.1,24.9,52.5,47.5,6.0,16.3,36.7,14.3,20.3,70.6,9.3,21.3,30.6,16.0,6.4,1.6,15.1,20.1
