Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
13,Louisiana Tech Bulldogs,37.0,81.0,28.4,60.3,47.1,7.8,21.2,36.8,16.4,24.9,66.1,13.6,24.1,37.7,15.4,10.0,4.7,10.6,19.5
13,Louisiana Tech Bulldogs,37.0,81.0,27.9,61.7,45.3,7.7,23.5,32.9,17.4,25.6,67.9,12.9,26.2,39.1,15.7,9.2,5.1,11.5,19.1
15,Louisiana Ragin' Cajuns,34.0,81.0,28.1,60.4,46.6,6.9,18.9,36.5,17.8,26.4,67.4,13.6,24.3,37.9,13.4,7.2,4.2,13.5,21.1
16,Oklahoma State Cowboys,34.0,80.2,26.4,57.1,46.3,7.0,19.3,36.4,20.4,28.4,71.9,9.8,25.6,35.4,13.6,7.6,4.7,10.5,20.0
17,Arkansas Razorbacks,34.0,80.1,27.3,61.9,44.1,7.4,20.5,36.2,18.1,24.9,72.6,11.9,24.1,35.9,15.3,8.4,5.6,11.5,20.7
18,Hawai'i Rainbow Warriors,31.0,80.0,27.9,59.0,47.3,5.7,17.0,33.5,18.4,25.5,72.2,12.7,23.2,35.9,14.1,6.1,3.5,11.8,19.4
19,Omaha Mavericks,32.0,79.9,27.7,61.5,45.0,6.8,20.3,33.7,17.8,23.3,76.5,10.6,23.9,34.4,15.4,8.3,2.7,12.6,18.6
20,Belmont Bruins,36.0,79.9,27.3,54.8,49.8,9.0,22.9,39.2,16.3,22.1,73.9,8.8,22.4,31.2,15.9,6.9,2.4,12.9,20.4
21,Delaware Blue Hens,35.0,79.5,26.7,60.2,44.4,7.2,20.8,34.7,18.8,26.4,71.1,11.0,25.1,36.1,10.8,5.9,3.5,9.5,18.9
22,Toledo Rockets,34.0,79.2,27.3,58.7,46.5,5.7,16.5,34.5,18.9,26.1,72.5,12.4,23.4,35.8,15.0,6.8,3.0,10.2,17.4
23,Kansas Jayhawks,35.0,79.0,27.3,55.3,49.3,5.4,15.9,34.0,19.0,26.7,71.1,11.9,26.3,38.2,14.9,5.8,5.6,13.2,20.9
24,Duke Blue Devils,34.0,78.9,26.6,57.6,46.2,9.1,23.1,39.1,16.6,22.7,73.1,12.1,22.4,34.5,14.6,7.0,3.0,9.6,19.2
25,Quinnipiac Bobcats,32.0,78.8,26.1,61.5,42.4,5.4,15.2,35.7,21.2,29.6,71.6,16.7,28.7,45.4,12.6,3.6,4.6,12.6,19.5
26,Mercer Bears,36.0,78.8,27.3,57.3,47.6,8.1,21.0,38.4,16.2,22.0,73.6,11.3,25.9,37.2,16.3,5.9,4.1,11.7,18.4
27,Creighton Bluejays,35.0,78.7,27.3,55.1,49.7,10.2,24.5,41.4,13.9,18.7,74.3,8.4,25.7,34.1,17.5,4.0,1.4,9.8,17.7
28,Eastern Kentucky Colonels,34.0,78.7,25.9,53.2,48.7,9.3,23.7,39.0,17.6,23.5,75.2,7.1,18.9,26.0,14.6,8.8,2.0,10.6,20.8
29,Davidson Wildcats,33.0,78.5,27.2,56.9,47.7,8.3,22.0,37.6,15.9,22.3,71.6,9.8,23.1,32.9,13.7,5.4,1.8,11.5,20.2
30,Canisius Golden Griffins,34.0,78.3,26.9,58.5,45.9,8.0,20.6,38.6,16.6,22.4,74.0,11.3,22.1,33.4,12.5,6.9,3.8,11.6,18.0
31,Villanova Wildcats,35.0,78.0,27.8,58.1,47.8,6.3,17.4,36.2,16.1,23.4,68.8,11.3,23.3,34.7,13.1,7.1,3.7,10.9,18.9
31,Villanova Wildcats,34.0,78.0,25.6,56.1,45.6,8.9,25.1,35.6,17.9,24.9,71.6,11.1,26.0,37.1,15.4,6.9,4.1,11.9,19.7
33,Murray State Racers,34.0,77.9,26.5,55.8,47.5,7.4,19.7,37.6,17.4,26.0,67.2,11.7,24.6,36.3,13.1,6.0,4.4,12.4,18.4
34,UNC Asheville Bulldogs,32.0,77.7,26.1,57.3,45.6,7.0,18.8,37.1,18.5,24.8,74.5,12.0,25.5,37.6,12.6,6.5,6.0,13.7,19.1
35,Georgia State Panthers,33.0,77.6,26.4,56.5,46.8,7.5,19.8,37.8,17.2,22.3,77.3,8.4,23.3,31.6,13.4,7.7,4.8,8.1,17.3
36,West Virginia Mountaineers,33.0,77.2,26.2,59.8,43.9,7.8,20.5,38.1,16.8,23.4,72.1,11.9,23.7,35.6,13.1,6.2,3.0,9.8,20.7
37,Purdue Fort Wayne Mastodons,36.0,77.1,27.1,55.0,49.3,7.9,20.2,39.3,15.0,22.6,66.3,10.5,23.3,33.8,14.6,6.8,2.5,12.2,16.7
38,New Mexico State Aggies,36.0,77.0,26.0,53.3,48.8,5.4,14.5,37.1,19.6,28.5,68.6,11.9,25.5,37.4,13.2,4.7,6.2,12.7,17.1
39,Manhattan Jaspers,33.0,77.0,25.1,55.7,45.1,6.3,17.1,36.9,20.5,30.9,66.3,12.6,24.8,37.4,13.1,8.3,6.1,14.2,24.2
40,Youngstown State Penguins,32.0,76.9,26.1,56.9,45.9,7.8,22.3,35.0,16.9,23.0,73.4,9.3,24.0,33.3,15.6,6.7,2.7,11.2,18.9
41,Memphis Tigers,34.0,76.9,28.2,59.1,47.7,5.4,16.2,33.0,15.2,23.6,64.4,12.6,24.7,37.3,17.4,8.6,4.7,13.2,18.0
42,Cal State Northridge Matadors,35.0,76.8,25.1,58.4,43.0,7.9,21.7,36.3,18.7,25.1,74.8,10.5,24.5,35.1,12.3,7.7,3.1,11.7,20.0
42,Cal State Northridge Matadors,35.0,76.8,25.4,55.9,45.4,4.2,11.5,36.7,21.9,27.6,79.1,11.1,24.5,35.6,13.5,6.9,2.7,12.8,20.5
44,Gonzaga Bulldogs,36.0,76.7,27.0,54.5,49.5,7.1,17.9,39.7,15.6,22.0,70.9,9.5,26.3,35.9,14.6,6.5,3.9,11.6,18.3
45,North Carolina Tar Heels,34.0,76.6,28.0,60.5,46.3,4.3,12.8,33.6,16.2,25.9,62.6,14.2,25.5,39.7,15.4,7.3,4.7,11.9,20.3
46,Morehead State Eagles,34.0,76.6,25.3,56.6,44.8,5.5,18.5,29.9,20.4,29.2,69.9,14.1,24.3,38.5,13.4,8.0,3.0,15.6,23.4
47,UT Arlington Mavericks,32.0,76.3,25.5,58.3,43.7,8.1,23.4,34.6,17.3,24.5,70.6,11.7,25.4,37.0,12.2,5.1,3.8,13.5,19.8
48,Austin Peay Governors,30.0,76.2,26.6,54.4,48.8,5.3,15.3,34.4,17.8,26.8,66.5,9.9,23.4,33.3,14.8,6.9,5.2,15.7,17.2
49,Boise State Broncos,34.0,76.2,26.2,57.4,45.6,7.8,20.9,37.2,16.1,21.5,74.9,11.0,23.4,34.4,11.9,6.0,2.1,10.0,19.2
50,Eastern Washington Eagles,31.0,76.2,26.2,57.8,45.4,8.1,21.8,37.1,15.6,22.6,69.3,10.6,25.9,36.5,13.5,4.7,4.3,12.0,19.5
51,Stephen F. Austin Lumberjacks,35.0,76.0,26.3,56.9,46.3,7.1,20.5,34.5,16.3,22.9,71.1,12.9,21.0,33.9,16.4,7.3,3.0,11.2,20.9
52,Texas Southern Tigers,32.0,76.0,24.9,56.1,44.4,8.8,23.0,38.3,17.4,23.9,72.6,9.4,25.1,34.5,13.3,6.8,2.8,12.2,17.8
52,Texas Southern Tigers,34.0,76.0,25.2,54.5,46.2,6.4,17.7,36.0,19.2,26.8,71.8,11.4,25.3,36.6,14.0,4.6,3.6,13.4,16.4
54,Mount St. Mary's Mountaineers,33.0,75.9,25.5,58.3,43.8,9.0,25.3,35.5,15.8,21.4,73.9,9.9,22.0,31.9,11.8,7.0,3.0,11.8,18.7
55,Lipscomb Bisons,30.0,75.9,24.2,56.1,43.2,9.2,25.9,35.3,18.2,26.7,68.4,9.8,23.3,33.1,13.9,6.7,1.9,12.5,22.0
56,Massachusetts Minutemen,33.0,75.8,27.3,59.4,45.9,5.4,15.5,34.6,15.9,23.3,68.3,12.2,26.2,38.4,15.1,6.8,5.4,13.5,19.7
57,Oregon State Beavers,32.0,75.8,25.8,52.8,48.8,5.5,14.1,39.2,18.7,26.9,69.5,9.8,24.5,34.3,13.4,4.8,4.8,13.5,19.0
58,Michigan State Spartans,37.0,75.7,26.9,56.9,47.4,8.2,20.7,39.8,13.6,19.2,70.5,10.7,26.1,36.8,16.8,6.8,4.5,11.6,19.0
59,Sam Houston Bearkats,35.0,75.6,25.0,54.1,46.2,7.1,18.2,39.2,18.5,27.7,66.8,11.9,23.0,34.9,15.7,6.7,3.5,12.8,21.3
60,North Dakota State Bison,33.0,75.5,26.9,53.3,50.5,5.3,14.6,36.4,16.4,21.8,75.1,9.3,23.5,32.8,11.6,6.2,4.4,9.8,17.8
61,Chattanooga Mocs,33.0,75.4,25.2,58.2,43.3,6.5,19.7,33.2,18.5,26.2,70.3,13.4,24.1,37.4,11.8,7.0,5.1,13.4,19.2
62,VCU Rams,34.0,75.4,26.4,62.7,42.1,7.5,21.3,35.2,15.1,22.3,67.6,14.1,23.5,37.6,13.2,11.3,4.2,12.4,19.6
63,Arizona State Sun Devils,33.0,75.3,25.3,56.1,45.1,8.1,20.8,39.0,16.5,23.8,69.4,8.5,27.0,35.5,14.3,5.1,5.5,11.4,19.2
64,Niagara Purple Eagles,33.0,75.3,25.3,59.1,42.9,5.0,16.8,30.0,19.6,28.7,68.2,12.4,21.9,34.3,10.0,7.0,2.2,13.6,23.8
65,Ole Miss Rebels,33.0,75.2,25.3,60.7,41.7,7.8,23.1,33.9,16.7,24.0,69.6,13.0,23.7,36.7,12.5,7.5,5.5,11.2,19.4
66,Kentucky Wildcats,39.0,75.2,25.3,55.5,45.6,5.1,15.4,33.3,19.5,28.7,67.9,14.4,25.9,40.3,11.2,4.7,5.8,12.0,18.2
67,Wichita State Shockers,36.0,75.2,24.9,53.9,46.2,6.9,19.8,35.1,18.4,25.4,72.5,11.6,26.8,38.4,13.6,6.9,5.1,10.4,17.0
68,Utah Utes,33.0,75.1,26.3,54.0,48.8,6.2,17.6,35.1,16.3,21.9,74.3,9.1,26.2,35.2,15.3,6.7,4.5,12.0,17.1
69,Portland Pilots,31.0,75.1,26.1,57.4,45.6,6.2,15.6,39.4,16.6,22.6,73.5,10.9,25.1,36.0,15.2,5.9,4.1,11.8,20.0
70,San Francisco Dons,33.0,74.8,26.1,55.1,47.3,6.8,18.7,36.2,15.8,24.5,64.8,11.3,24.4,35.6,14.5,5.4,2.6,11.5,19.5
71,Baylor Bears,38.0,74.8,25.2,55.5,45.5,7.4,19.1,38.6,17.0,24.9,68.1,13.8,24.5,38.3,14.8,5.2,5.3,11.6,17.0
72,Elon Phoenix,32.0,74.8,26.2,55.9,46.8,8.0,21.3,37.5,14.4,20.0,72.3,9.1,24.9,33.9,13.8,5.0,2.9,12.1,18.0
73,LSU Tigers,34.0,74.7,27.0,60.8,44.4,6.8,19.9,34.2,13.9,20.8,66.9,13.1,26.2,39.2,14.1,7.7,5.9,13.6,18.7
74,Central Arkansas Bears,29.0,74.7,27.1,60.7,44.7,6.6,18.0,36.7,13.8,23.0,60.1,11.1,22.7,33.9,12.7,8.5,4.7,14.5,21.9
75,Washington Huskies,32.0,74.5,26.1,58.5,44.6,5.8,17.3,33.9,16.5,21.7,75.8,11.1,23.5,34.5,13.3,5.4,2.9,11.4,19.3
76,Michigan Wolverines,36.0,74.5,25.8,53.6,48.1,8.7,21.4,40.6,14.2,18.8,75.9,8.8,22.7,31.4,14.4,5.2,2.4,9.3,14.2
77,Oakland Golden Grizzlies,33.0,74.4,24.9,57.3,43.4,8.5,22.8,37.0,16.2,22.2,73.1,9.0,22.0,31.1,15.8,6.9,1.8,11.1,19.9
78,Jacksonville Dolphins,30.0,74.4,25.2,57.6,43.7,6.3,18.4,34.0,17.7,25.0,70.9,12.1,22.2,34.2,13.1,7.3,3.5,13.6,18.8
79,Green Bay Phoenix,31.0,74.3,25.5,60.3,42.4,7.0,20.5,34.3,16.2,22.3,72.5,11.3,20.4,31.7,13.7,7.5,2.6,11.6,21.1
79,Green Bay Phoenix,31.0,74.3,26.2,55.3,47.4,4.8,13.7,35.4,17.0,24.2,70.3,11.2,25.6,36.7,15.3,7.2,7.2,12.7,16.8
81,North Dakota Fighting Hawks,34.0,74.3,26.1,57.4,45.6,5.9,18.0,32.7,16.1,23.4,68.8,11.1,20.4,31.5,12.3,8.4,2.6,11.1,20.3
82,Western Carolina Catamounts,34.0,74.2,25.5,60.1,42.5,7.3,20.8,35.1,15.9,22.2,71.6,13.6,22.5,36.1,12.2,7.3,4.9,12.1,22.3
83,Texas Longhorns,35.0,74.2,25.9,59.9,43.2,5.1,15.5,32.7,17.4,26.0,67.1,15.1,26.3,41.4,12.9,5.7,5.9,12.2,19.1
84,Winthrop Eagles,34.0,74.0,24.9,54.4,45.8,5.8,17.4,33.2,18.4,25.4,72.3,10.6,27.5,38.1,15.4,4.8,5.1,10.6,17.0
84,Winthrop Eagles,33.0,74.0,24.9,55.8,44.5,8.2,20.8,39.7,16.0,22.5,71.3,10.1,22.4,32.5,11.5,6.4,2.7,12.5,19.7
86,Rider Broncs,31.0,73.9,24.0,55.0,43.6,7.6,19.3,39.7,18.4,25.1,73.1,10.9,22.6,33.5,12.2,6.1,2.9,13.2,20.1
87,North Carolina Central Eagles,34.0,73.9,24.9,53.9,46.2,5.4,16.0,33.8,18.7,25.6,72.8,11.9,23.4,35.2,14.7,7.7,4.0,11.4,19.4
88,Temple Owls,31.0,73.9,26.7,62.4,42.8,6.5,19.2,33.8,14.0,19.8,70.7,12.4,23.2,35.5,13.6,5.8,3.5,10.5,18.5
89,Northern Colorado Bears,32.0,73.9,27.0,54.8,49.3,5.9,15.4,38.6,13.9,20.3,68.5,10.8,21.2,32.0,12.1,5.7,2.3,11.4,19.5
90,Buffalo Bulls,29.0,73.5,25.1,56.2,44.7,6.4,19.2,33.5,16.8,23.6,71.2,12.2,24.8,37.0,15.0,6.8,4.7,12.6,18.4
91,Wisconsin Badgers,38.0,73.5,24.4,53.1,45.9,7.8,20.8,37.6,16.9,22.7,74.6,8.9,24.4,33.3,12.3,4.8,3.3,8.1,15.1
92,Gardner-Webb Runnin' Bulldogs,33.0,73.5,25.7,57.4,44.7,5.3,15.6,33.9,16.8,24.5,68.6,12.2,23.7,35.8,15.1,7.6,3.2,12.3,18.4
93,Bryant Bulldogs,32.0,73.5,26.2,55.8,47.0,6.3,18.8,33.4,14.7,20.9,70.3,9.6,24.6,34.2,13.1,6.5,2.9,12.4,17.8
94,St. Bonaventure Bonnies,33.0,73.4,25.9,57.0,45.5,4.7,14.4,32.6,16.8,23.5,71.6,12.7,22.6,35.3,13.4,7.0,4.2,12.8,20.2
95,Colorado State Rams,32.0,73.3,24.1,56.2,42.8,5.3,16.3,32.6,19.9,27.4,72.6,12.7,24.9,37.6,12.8,5.0,3.2,9.2,18.5
96,Duquesne Dukes,30.0,73.3,25.0,56.6,44.2,7.3,20.0,36.3,16.0,23.9,66.9,10.8,24.6,35.3,15.2,5.8,2.8,11.0,18.0
97,Providence Friars,35.0,73.3,24.3,56.7,42.8,6.2,17.9,34.7,18.6,23.7,78.2,12.3,24.2,36.5,13.6,5.5,4.9,11.6,17.2
98,South Carolina Upstate Spartans,34.0,73.3,26.2,57.8,45.3,6.2,19.6,31.5,14.8,21.9,67.5,12.5,25.6,38.1,15.5,6.7,3.5,12.1,18.2
99,Loyola Marymount Lions,32.0,73.3,26.2,59.9,43.7,4.4,15.0,29.4,16.5,21.7,76.2,12.0,21.8,33.8,12.6,7.1,3.7,12.2,20.1
100,Harvard Crimson,32.0,73.2,24.6,52.9,46.5,5.8,15.0,38.4,18.3,25.3,72.3,10.5,23.7,34.1,14.1,7.6,4.8,11.4,17.7
101,George Washington Revolutionaries,33.0,73.2,25.4,54.9,46.3,5.7,15.6,36.4,16.7,25.6,65.2,11.9,25.3,37.2,14.0,7.1,4.1,13.0,18.0
102,Towson Tigers,36.0,73.1,24.1,53.1,45.4,5.9,16.6,35.7,19.1,27.7,68.8,12.0,26.7,38.8,9.9,4.1,4.9,11.5,19.8
103,William & Mary Tribe,32.0,73.1,24.9,52.4,47.6,8.8,22.0,39.9,14.5,20.8,69.4,7.8,23.3,31.1,14.0,5.5,3.3,10.3,16.2
104,UAB Blazers,31.0,73.1,25.8,61.9,41.7,5.1,16.9,30.1,16.4,24.9,65.8,16.4,28.2,44.5,12.6,5.5,4.1,13.0,17.5
105,Pacific Tigers,34.0,73.1,24.8,55.6,44.6,6.4,17.6,36.0,17.2,22.4,76.5,11.0,23.6,34.6,12.4,5.1,1.8,12.2,22.6
106,SIU Edwardsville Cougars,31.0,73.0,26.0,55.3,47.0,7.2,19.0,37.8,13.8,20.8,66.5,9.6,21.5,31.1,14.0,6.8,3.0,13.8,20.2
107,Cleveland State Vikings,33.0,73.0,25.4,54.1,46.9,7.3,18.0,40.4,15.0,20.0,75.3,10.5,23.5,33.9,14.2,6.1,3.4,12.5,19.7
108,Hampton Pirates,31.0,73.0,24.1,57.5,41.9,5.5,17.2,32.0,19.3,29.3,65.7,12.7,25.1,37.8,11.8,7.5,5.9,14.7,23.7
109,Missouri Tigers,35.0,72.9,23.5,51.6,45.6,5.8,16.8,34.4,20.1,27.1,74.2,10.9,26.0,36.9,10.1,5.0,3.3,12.6,19.1
110,Arizona Wildcats,38.0,72.9,26.2,55.9,46.9,5.4,14.8,36.4,15.1,22.9,65.9,12.2,25.9,38.1,15.1,5.9,4.6,10.2,16.6
111,East Carolina Pirates,34.0,72.9,23.8,53.9,44.1,8.5,23.1,36.8,16.8,23.5,71.3,10.4,23.3,33.7,13.5,6.3,3.1,11.7,17.3
112,St. John's Red Storm,33.0,72.8,26.3,59.0,44.5,5.0,14.2,34.9,15.3,21.9,69.9,11.3,25.6,36.8,13.2,6.8,7.5,10.7,18.9
113,Northern Iowa Panthers,31.0,72.8,24.6,54.6,45.0,8.5,23.6,36.1,15.1,20.8,72.4,8.8,24.2,33.0,14.1,5.6,2.9,10.6,18.3
114,Fresno State Bulldogs,39.0,72.7,24.4,55.6,43.8,7.5,20.9,35.7,16.6,22.7,73.1,9.2,24.6,33.8,12.1,6.5,4.5,10.1,19.2
115,NJIT Highlanders,29.0,72.7,25.1,56.5,44.4,7.4,19.9,37.4,15.0,20.8,72.1,9.8,24.3,34.1,13.6,6.4,3.6,13.1,20.2
116,Weber State Wildcats,31.0,72.7,23.6,49.7,47.5,7.2,18.3,39.2,18.3,24.7,74.1,8.5,25.8,34.4,13.1,4.2,4.0,12.3,18.0
117,UCF Knights,31.0,72.7,25.9,59.1,43.9,6.9,20.7,33.5,13.9,22.7,61.4,14.2,24.0,38.2,12.5,6.9,4.4,13.7,17.9
118,Tulsa Golden Hurricane,34.0,72.7,24.6,55.9,44.0,5.8,17.7,32.7,17.8,26.3,67.6,10.8,25.4,36.2,12.6,6.8,3.7,11.6,21.3
119,Stanford Cardinal,36.0,72.7,24.9,54.2,45.9,5.8,15.9,36.4,17.1,24.4,70.2,9.6,25.3,34.9,11.5,5.3,4.3,11.4,18.2
120,Portland State Vikings,32.0,72.5,25.1,54.0,46.4,6.1,17.0,36.1,16.3,22.2,73.1,8.9,21.7,30.6,12.8,6.1,2.2,11.4,19.2
121,Central Michigan Chippewas,31.0,72.5,24.7,57.0,43.4,8.0,25.1,32.0,15.0,21.1,71.0,10.6,20.7,31.3,12.0,7.5,1.2,10.7,18.1
122,North Florida Ospreys,32.0,72.4,24.7,55.8,44.2,7.1,19.8,35.9,16.0,22.8,70.5,12.0,25.0,37.0,12.5,5.2,3.9,15.1,18.8
123,Army Black Knights,31.0,72.4,25.8,58.2,44.4,7.6,22.5,33.9,13.1,18.7,70.0,11.4,22.3,33.6,14.1,6.0,4.3,12.9,18.3
124,Idaho Vandals,34.0,72.4,24.5,54.9,44.7,6.4,17.9,35.5,17.0,24.8,68.8,10.5,23.6,34.1,11.3,4.3,1.7,11.4,20.6
125,Nevada Wolf Pack,32.0,72.4,24.9,57.3,43.4,6.7,19.8,33.8,15.9,21.9,72.9,11.0,23.8,34.8,10.8,5.0,4.5,10.4,18.8
126,California Golden Bears,35.0,72.4,26.3,57.5,45.7,5.7,16.5,34.5,14.1,20.5,68.6,10.1,25.5,35.6,15.3,5.3,4.5,10.2,16.9
127,South Dakota State Jackrabbits,32.0,72.3,24.0,53.7,44.7,6.5,18.9,34.5,17.8,23.5,75.6,9.9,25.7,35.6,13.2,5.4,3.2,11.9,17.5
128,Coastal Carolina Chanticleers,34.0,72.3,25.3,57.9,43.7,6.2,18.5,33.8,15.4,22.3,69.1,12.8,26.5,39.3,10.6,6.4,2.8,13.9,19.6
129,Marshall Thundering Herd,33.0,72.3,25.4,58.7,43.2,6.1,19.8,30.8,15.4,24.8,62.2,12.8,24.2,37.0,12.0,6.4,3.8,12.9,19.9
130,Purdue Boilermakers,32.0,72.3,24.4,54.4,44.8,5.5,16.0,34.4,18.0,24.7,73.0,12.4,26.4,38.8,11.5,5.9,4.3,15.1,18.3
130,Purdue Boilermakers,32.0,72.3,25.7,60.2,42.7,5.5,16.8,32.7,15.4,22.9,67.1,13.9,25.3,39.3,13.1,5.6,5.3,12.3,20.7
132,Tennessee Volunteers,37.0,72.2,25.1,55.4,45.3,5.5,17.1,32.5,16.6,23.0,71.9,13.5,24.9,38.5,12.8,5.2,4.6,10.5,16.7
133,Dayton Flyers,37.0,72.2,25.3,54.5,46.3,6.6,17.4,37.7,15.1,22.1,68.1,11.2,23.6,34.8,13.1,6.0,2.6,11.9,19.9
134,Marquette Golden Eagles,32.0,72.2,25.0,56.3,44.4,4.8,15.0,32.1,17.4,25.2,69.0,11.8,24.6,36.5,14.8,6.3,3.1,12.0,19.7
135,Maine Black Bears,29.0,72.1,26.2,59.0,44.3,6.3,18.7,33.5,13.5,19.9,67.8,9.3,24.0,33.3,14.4,7.6,2.3,15.1,20.9
136,Grand Canyon Lopes,30.0,72.1,22.4,51.6,43.3,6.9,19.6,35.0,20.5,27.7,74.0,9.5,25.9,35.4,12.9,4.0,2.7,12.7,20.1
137,Robert Morris Colonials,36.0,72.0,24.7,56.5,43.8,7.5,19.5,38.5,15.1,20.7,72.8,10.7,22.8,33.5,12.4,7.1,1.8,11.4,18.2
138,Notre Dame Fighting Irish,32.0,72.0,26.2,57.6,45.5,7.1,19.9,35.8,12.4,17.3,71.8,10.8,23.0,33.8,15.1,5.8,3.0,10.3,16.2
139,Western Michigan Broncos,33.0,71.9,23.6,51.0,46.3,5.9,18.0,32.9,18.8,25.9,72.4,9.8,24.8,34.6,11.4,5.9,3.4,14.1,18.2
140,Pittsburgh Panthers,36.0,71.8,24.9,54.0,46.0,5.1,14.5,35.1,17.0,23.9,71.2,12.0,23.9,35.9,15.6,7.1,3.0,10.4,17.2
141,UConn Huskies,40.0,71.8,24.3,54.1,44.9,7.2,18.5,38.7,16.1,20.7,77.7,9.7,25.2,34.9,12.2,7.0,5.8,11.4,17.9
142,Xavier Musketeers,34.0,71.8,24.0,52.9,45.4,7.4,20.7,35.8,16.4,22.7,72.2,8.5,24.0,32.4,13.3,6.6,2.7,12.2,19.8
142,Xavier Musketeers,34.0,71.8,25.6,54.4,47.0,5.1,14.7,34.8,15.6,22.6,68.8,11.1,24.5,35.7,14.6,5.8,2.9,12.4,19.8
144,Saint Joseph's Hawks,33.0,71.8,24.7,52.7,46.9,7.4,19.5,37.9,14.9,23.0,64.7,9.7,26.0,35.7,14.0,4.5,4.5,12.4,16.1
145,Fordham Rams,31.0,71.7,24.6,62.6,39.3,7.1,23.2,30.6,15.4,20.9,73.3,14.5,22.7,37.2,12.2,6.7,4.1,11.4,19.9
146,Valparaiso Beacons,34.0,71.7,23.9,51.1,46.8,6.9,18.4,37.3,17.1,23.2,73.4,9.9,26.0,35.9,12.9,5.6,5.1,14.9,20.7
147,Long Island University Sharks,29.0,71.7,24.4,57.0,42.8,7.5,21.8,34.5,15.4,21.6,71.7,11.2,23.3,34.5,14.0,4.3,2.3,12.8,17.6
148,Mississippi Valley State Delta Devils,32.0,71.7,25.3,60.4,41.8,6.3,20.2,31.4,14.8,22.1,67.0,11.7,23.2,34.9,11.2,7.7,1.8,14.7,22.4
149,Florida Gulf Coast Eagles,35.0,71.5,26.1,55.9,46.7,5.7,17.4,32.9,13.6,20.2,67.4,9.9,26.7,36.6,12.8,5.7,3.6,13.1,18.2
150,Ohio Bobcats,37.0,71.5,25.3,55.2,45.9,7.4,21.0,35.3,13.5,18.9,71.4,9.5,25.6,35.1,15.1,6.4,4.2,12.8,19.1
151,Wagner Seahawks,31.0,71.5,25.0,59.6,42.0,5.5,16.3,33.5,16.0,21.9,73.0,13.0,26.4,39.4,11.5,6.3,6.5,12.7,20.5
152,Little Rock Trojans,32.0,71.5,24.5,57.6,42.5,5.1,15.8,32.5,17.4,23.6,73.7,11.5,25.2,36.7,11.8,5.9,3.9,13.2,21.4
153,Saint Mary's Gaels,35.0,71.5,23.4,51.9,45.0,7.0,18.3,38.4,17.7,24.9,70.8,11.6,22.3,33.9,12.3,5.8,3.3,11.7,19.4
154,Auburn Tigers,30.0,71.5,24.1,55.2,43.7,5.7,18.4,31.1,17.5,24.3,72.1,11.0,23.1,34.1,11.6,6.1,4.5,12.1,21.5
155,New Orleans Privateers,26.0,71.5,23.7,55.2,42.9,5.2,15.5,33.8,18.9,27.8,68.1,13.1,24.2,37.3,12.2,6.6,3.2,16.8,21.0
