Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
32,Hartford Hawks,24.0,63.9,23.9,57.3,41.7,6.8,23.4,29.0,9.3,14.0,66.6,10.2,24.8,35.0,11.6,5.8,3.5,13.4,16.2
33,Cal State Bakersfield Roadrunners,26.0,64.0,21.4,50.1,42.7,7.0,20.5,34.3,14.2,20.2,70.6,8.0,20.7,28.7,12.0,5.8,2.9,14.2,16.2
34,Morehead State Eagles,31.0,64.1,23.7,58.3,40.8,7.5,23.9,31.2,9.1,13.5,67.7,8.8,21.9,30.8,11.8,7.8,3.2,12.1,17.9
35,Davidson Wildcats,22.0,64.1,22.8,53.5,42.7,7.4,21.9,33.7,11.1,15.3,72.7,7.1,22.8,30.0,10.8,4.7,2.2,10.5,16.0
36,Appalachian State Mountaineers,29.0,64.1,23.8,56.8,41.8,7.0,21.4,32.5,9.7,13.6,71.1,9.6,25.6,35.2,11.9,5.7,4.3,14.0,17.5
37,New Mexico State Aggies,20.0,64.2,22.6,52.6,43.0,6.2,19.2,32.4,12.8,17.9,71.2,8.0,22.5,30.5,11.6,4.7,2.1,12.9,18.0
38,Prairie View A&M Panthers,21.0,64.2,22.0,52.2,42.0,5.6,17.5,31.8,14.8,24.0,61.4,11.0,25.0,36.0,11.0,6.9,3.1,18.2,15.4
39,Drake Bulldogs,31.0,64.5,23.4,55.4,42.2,6.2,19.9,31.2,11.5,16.0,71.9,8.6,22.6,31.2,10.8,5.5,3.1,12.6,14.1
40,Maine Black Bears,9.0,64.6,23.1,54.2,42.6,6.6,21.2,30.9,11.8,16.8,70.2,10.2,25.2,35.4,11.9,8.2,2.1,13.6,15.6
41,UConn Huskies,23.0,64.6,22.3,54.0,41.4,5.8,18.0,32.4,14.0,19.9,70.7,10.3,22.8,33.1,10.5,5.4,2.7,13.0,17.0
42,Wisconsin Badgers,31.0,64.6,23.5,55.7,42.2,6.3,18.7,33.5,11.3,15.8,71.5,8.5,26.5,35.0,12.4,4.4,3.7,11.5,16.2
43,Radford Highlanders,27.0,64.6,23.3,55.6,41.8,8.2,22.3,36.8,9.9,13.6,73.0,8.3,20.9,29.2,11.5,6.3,2.7,12.2,19.0
44,UMBC Retrievers,20.0,64.9,23.2,58.4,39.7,7.9,24.0,32.9,10.7,15.0,71.6,8.9,25.1,34.0,10.6,5.4,2.8,12.3,18.7
45,Elon Phoenix,19.0,65.0,22.2,51.8,42.7,6.8,21.3,31.9,13.9,21.2,65.7,7.2,26.2,33.4,9.7,6.3,3.3,12.4,15.8
46,Michigan Wolverines,28.0,65.1,23.8,60.6,39.3,6.2,19.3,32.2,11.2,14.8,76.0,9.3,21.7,31.0,10.0,5.0,2.8,10.0,16.5
47,USC Trojans,33.0,65.1,23.6,60.6,39.0,7.1,21.3,33.3,10.7,14.6,73.4,10.7,21.9,32.6,12.7,5.6,2.8,11.6,18.7
48,VCU Rams,26.0,65.2,22.7,56.0,40.5,6.0,19.7,30.5,13.8,19.8,69.4,11.4,23.4,34.8,11.6,6.5,3.1,16.8,17.4
49,Niagara Purple Eagles,20.0,65.2,22.7,53.4,42.5,7.5,22.1,33.9,12.4,17.4,71.5,9.3,26.8,36.1,13.8,4.7,3.3,13.2,18.5
50,Saint Louis Billikens,21.0,65.4,22.2,53.0,41.9,6.8,20.2,33.6,14.1,19.5,72.6,7.4,22.3,29.7,11.5,6.6,4.0,13.6,16.2
51,Louisiana Tech Bulldogs,32.0,65.4,23.6,58.5,40.3,6.9,22.7,30.4,11.3,15.9,71.5,9.1,26.0,35.1,12.0,6.1,3.2,13.6,18.1
52,Baylor Bears,30.0,65.5,23.7,54.7,43.3,6.2,18.8,32.9,11.9,17.1,69.5,10.2,21.5,31.7,12.3,5.6,4.1,17.0,16.4
53,Stony Brook Seawolves,23.0,65.6,23.2,56.9,40.7,7.5,22.7,33.2,11.7,16.8,69.9,9.9,25.6,35.5,12.6,6.5,2.9,13.3,18.0
54,Tulsa Golden Hurricane,23.0,65.6,22.6,55.3,40.9,7.9,23.5,33.5,12.5,19.2,65.3,11.0,24.1,35.0,12.5,7.5,2.5,14.7,17.1
55,Maryland Terrapins,31.0,65.6,23.5,57.3,41.0,8.3,23.9,34.5,10.3,14.5,71.4,9.2,24.6,33.9,12.2,5.7,2.7,11.0,16.8
56,Indiana State Sycamores,25.0,65.8,24.3,53.9,45.1,7.0,20.5,34.0,10.3,14.7,69.8,8.6,24.7,33.3,13.3,5.2,2.6,14.7,17.8
57,Virginia Tech Hokies,22.0,66.0,23.3,55.0,42.4,7.1,21.4,33.1,12.2,17.5,69.7,8.1,24.0,32.2,10.7,5.8,3.3,12.1,17.5
58,Iona Gaels,18.0,66.1,21.6,53.5,40.3,6.1,20.1,30.2,16.9,24.7,68.5,9.5,22.6,32.1,11.5,7.5,2.6,13.7,19.3
59,East Tennessee State Buccaneers,25.0,66.2,22.9,54.8,41.8,8.4,24.7,34.2,11.9,17.2,69.2,9.1,23.8,32.9,12.8,6.4,3.1,13.8,16.8
60,Bellarmine Knights,22.0,66.2,23.4,51.9,45.0,9.3,24.6,37.7,10.2,14.5,70.4,8.3,21.1,29.4,13.3,5.3,2.8,15.1,15.9
61,Missouri State Bears,24.0,66.4,24.2,59.1,41.0,6.8,21.0,32.6,11.2,16.3,68.7,8.5,23.5,32.0,10.4,5.6,2.5,10.3,16.7
62,Tulane Green Wave,23.0,66.5,23.4,55.7,42.0,8.6,24.0,35.8,11.1,16.7,66.7,10.7,28.0,38.7,16.0,5.3,3.4,15.0,16.9
63,Louisville Cardinals,20.0,66.5,24.1,57.1,42.2,7.1,23.2,30.5,11.3,17.0,66.2,9.6,23.9,33.5,12.0,5.9,3.6,11.1,17.3
64,Portland State Vikings,22.0,66.5,22.6,51.8,43.7,6.3,17.4,36.3,14.9,21.6,69.1,7.6,27.0,34.6,12.4,5.7,2.9,16.4,19.0
65,Villanova Wildcats,25.0,66.5,24.5,55.5,44.1,7.7,22.5,34.3,9.8,14.2,69.3,8.5,24.2,32.7,12.0,4.0,2.8,12.1,16.7
66,Fordham Rams,14.0,66.6,23.7,54.6,43.5,8.7,26.1,33.4,10.4,15.1,68.9,10.0,28.5,38.5,15.5,6.8,2.6,12.4,15.0
67,Bradley Braves,28.0,66.6,23.4,56.1,41.7,9.0,24.4,37.0,10.8,16.3,66.3,9.2,24.5,33.7,12.9,6.5,2.1,12.0,14.1
68,New Hampshire Wildcats,19.0,66.6,22.8,53.2,42.9,6.4,18.7,34.4,14.5,20.3,71.5,7.3,27.7,35.0,9.6,5.3,3.6,12.5,18.8
69,Fairfield Stags,27.0,66.7,24.6,56.2,43.7,6.1,18.7,32.6,11.4,17.3,66.3,9.2,25.1,34.3,12.2,6.1,3.5,10.7,18.9
70,Merrimack Warriors,18.0,66.7,23.6,55.9,42.2,6.4,18.7,34.4,13.0,18.4,70.5,11.1,26.2,37.3,13.7,6.7,2.3,14.9,16.7
71,Purdue Boilermakers,28.0,66.7,23.5,56.4,41.6,8.1,25.6,31.8,11.6,17.0,68.1,8.5,23.0,31.4,14.1,5.5,3.4,11.3,18.4
72,Boise State Broncos,28.0,66.7,24.4,56.7,43.1,6.5,19.7,33.0,11.4,15.6,72.8,8.0,24.6,32.6,11.2,5.3,2.4,14.3,19.3
73,Charlotte 49ers,25.0,66.7,24.9,55.5,44.8,7.0,21.4,32.6,10.0,13.0,76.4,7.8,24.1,31.9,13.3,6.9,3.5,12.4,15.9
74,Southern Miss Golden Eagles,25.0,66.7,23.6,55.8,42.3,8.3,24.8,33.4,11.2,16.1,69.7,8.2,25.8,34.0,12.4,7.0,2.2,13.4,15.3
75,Wichita State Shockers,22.0,66.8,24.2,60.3,40.2,6.8,23.0,29.6,11.5,16.9,68.2,12.5,26.9,39.5,12.4,5.4,2.9,13.0,18.0
76,Colorado State Rams,28.0,66.8,24.6,58.3,42.2,7.9,25.4,31.1,9.8,15.3,63.9,9.8,23.8,33.6,13.3,6.4,3.3,13.8,18.3
77,Florida Atlantic Owls,23.0,66.8,23.2,56.0,41.4,7.0,20.4,34.0,13.5,19.4,69.6,8.4,24.2,32.6,10.4,5.4,2.6,14.2,17.0
78,Mississippi State Bulldogs,33.0,66.8,24.0,59.3,40.4,7.9,24.3,32.5,11.0,14.7,74.7,10.2,21.8,32.0,14.2,7.2,3.9,11.8,16.5
79,Murray State Racers,26.0,66.9,23.8,56.8,41.9,7.4,23.2,32.0,11.8,17.1,68.8,9.0,23.0,32.0,11.2,5.2,3.9,13.4,14.2
80,Texas A&M Aggies,18.0,66.9,24.0,53.3,45.0,8.6,25.3,34.1,10.3,15.8,65.5,9.7,22.6,32.2,16.3,6.7,3.8,15.1,17.1
81,Montana Grizzlies,28.0,67.0,23.8,55.5,42.9,5.8,18.6,31.2,13.6,20.3,67.0,9.1,23.5,32.6,11.6,5.9,2.8,12.5,18.1
82,Navy Midshipmen,18.0,67.0,24.2,52.8,45.9,6.9,20.5,33.6,11.7,17.2,68.0,7.9,23.7,31.6,13.0,6.1,3.6,15.3,19.7
83,Kansas Jayhawks,30.0,67.0,24.2,58.3,41.5,7.4,22.0,33.6,11.2,15.5,72.1,9.5,25.1,34.6,11.7,6.0,3.0,13.9,16.5
84,Winthrop Eagles,25.0,67.0,23.9,55.4,43.1,6.6,20.4,32.4,12.7,19.0,66.6,7.7,23.7,31.4,10.4,5.9,3.5,15.9,21.0
85,Presbyterian Blue Hose,22.0,67.1,23.0,50.3,45.8,6.3,18.1,34.6,14.8,21.1,70.1,8.4,23.5,32.0,11.5,7.1,3.7,15.0,18.7
86,Duquesne Dukes,18.0,67.1,23.4,56.2,41.7,6.2,21.9,28.4,14.0,19.9,70.2,10.7,25.3,36.1,13.3,6.8,3.1,13.4,16.6
87,Alabama A&M Bulldogs,15.0,67.2,23.3,59.4,39.3,5.6,19.8,28.3,14.9,22.2,67.3,11.5,27.3,38.8,12.5,8.1,2.7,12.8,16.8
88,Manhattan Jaspers,20.0,67.3,22.2,52.2,42.4,5.7,17.3,33.0,17.3,24.5,70.6,9.9,27.1,36.9,12.3,6.1,4.1,15.6,20.3
89,UNC Greensboro Spartans,30.0,67.3,23.0,55.1,41.7,7.2,22.8,31.4,14.2,20.1,70.7,9.1,27.3,36.4,11.5,4.9,2.8,14.9,15.9
90,Drexel Dragons,20.0,67.4,25.2,56.2,44.8,6.0,18.6,32.1,11.1,14.9,74.4,8.0,21.9,29.8,10.7,6.2,3.2,10.5,15.3
91,Fresno State Bulldogs,24.0,67.4,23.6,54.5,43.3,7.3,20.9,34.9,12.9,17.6,73.2,8.4,23.8,32.3,11.1,6.7,3.2,13.1,18.6
92,Wright State Raiders,24.0,67.4,25.6,63.9,40.1,6.4,21.0,30.6,9.8,13.9,70.1,10.2,22.8,33.0,11.3,7.2,2.1,12.1,19.5
93,Washington State Cougars,27.0,67.4,24.0,58.0,41.5,6.0,19.0,31.3,13.4,19.0,70.7,9.4,25.3,34.7,13.4,7.0,3.5,13.0,18.9
94,Delaware Blue Hens,15.0,67.5,24.1,57.1,42.2,6.7,19.6,34.4,12.6,17.5,71.9,9.3,23.6,32.9,10.7,6.5,2.6,11.5,17.9
95,UNLV Rebels,27.0,67.5,22.9,54.4,42.0,8.6,23.6,36.4,13.1,18.0,72.8,8.4,24.0,32.4,13.7,5.0,3.1,12.0,14.8
96,Rutgers Scarlet Knights,28.0,67.6,23.9,57.6,41.6,6.6,20.5,32.3,13.1,18.7,70.4,10.8,25.6,36.4,13.5,6.8,3.3,12.9,16.1
97,Oregon State Beavers,33.0,67.6,23.1,54.7,42.2,6.4,21.2,30.0,15.0,20.8,72.2,10.2,23.5,33.6,12.5,5.3,2.8,12.1,18.2
98,Old Dominion Monarchs,23.0,67.7,23.8,56.7,41.9,8.5,24.3,35.1,11.6,16.6,69.6,9.0,24.9,33.9,13.2,6.4,3.3,13.0,16.3
99,North Dakota State Bison,27.0,67.7,25.0,57.1,43.7,7.1,21.0,33.7,10.7,15.0,71.1,6.7,23.6,30.3,12.0,5.0,2.7,9.2,16.6
100,UT Rio Grande Valley Vaqueros,19.0,67.7,22.9,56.5,40.6,5.5,18.5,29.9,16.3,23.8,68.4,11.9,27.9,39.8,13.6,6.6,3.1,18.7,22.1
101,Georgia Southern Eagles,26.0,67.8,23.9,56.5,42.3,7.7,22.1,35.0,12.2,17.2,70.8,10.0,24.4,34.4,10.6,7.2,2.8,15.8,16.7
102,Dayton Flyers,24.0,67.8,25.3,59.7,42.4,7.3,22.6,32.1,10.0,15.7,63.4,10.8,22.5,33.2,12.8,5.6,2.9,11.9,17.0
103,Wofford Terriers,24.0,67.8,25.0,57.2,43.6,8.1,24.2,33.6,9.8,14.2,68.6,9.0,23.5,32.5,12.1,6.4,2.8,13.0,15.6
104,Longwood Lancers,29.0,67.8,23.9,53.1,45.0,7.3,23.4,31.2,12.8,17.6,72.7,8.7,24.6,33.3,11.8,6.3,3.3,13.6,17.0
105,Valparaiso Beacons,28.0,67.9,25.0,57.4,43.6,6.8,20.5,33.3,11.0,15.9,69.3,9.5,27.4,36.9,13.2,6.1,2.4,13.0,15.3
106,East Carolina Pirates,19.0,67.9,23.0,54.3,42.3,7.4,23.1,32.1,14.5,20.4,71.1,9.2,26.7,35.8,12.9,6.6,3.2,14.6,17.4
107,Loyola Marymount Lions,22.0,68.0,23.9,53.7,44.5,6.8,19.6,34.5,13.4,18.7,71.8,6.5,20.7,27.2,13.0,6.8,3.3,11.8,19.7
108,Western Kentucky Hilltoppers,29.0,68.0,24.9,59.0,42.2,8.4,23.2,36.4,9.8,13.2,73.9,8.7,22.6,31.2,12.4,6.7,3.9,13.1,17.6
109,Southern Illinois Salukis,26.0,68.1,25.5,55.7,45.7,7.7,22.6,34.0,9.5,13.2,71.9,8.0,26.2,34.2,14.5,6.4,3.2,12.6,15.3
110,SMU Mustangs,17.0,68.1,23.2,57.4,40.5,7.9,22.4,35.2,13.8,20.2,68.0,10.9,24.1,34.9,13.9,7.1,4.0,14.3,18.2
111,Campbell Fighting Camels,27.0,68.1,24.9,54.3,45.9,6.3,20.6,30.8,12.0,16.6,72.3,9.7,23.4,33.1,10.9,5.7,2.2,14.4,17.9
112,Coastal Carolina Chanticleers,26.0,68.2,23.8,61.1,39.0,8.6,27.7,31.0,12.0,17.6,68.3,10.5,23.1,33.6,12.7,7.8,2.4,14.0,18.3
113,Texas Longhorns,27.0,68.2,23.9,58.4,40.8,6.1,19.4,31.7,14.4,21.0,68.4,10.5,23.9,34.4,9.9,6.3,3.1,12.6,17.9
114,Creighton Bluejays,31.0,68.2,24.9,60.9,40.8,7.6,23.9,31.7,10.9,15.5,70.1,10.8,25.9,36.7,13.1,5.5,2.8,12.6,16.0
115,Northeastern Huskies,19.0,68.3,25.2,58.4,43.2,5.9,18.4,32.4,11.9,17.1,69.8,9.3,26.2,35.5,11.6,6.8,2.2,11.8,15.5
116,Gardner-Webb Runnin' Bulldogs,26.0,68.4,23.0,55.2,41.7,7.7,22.4,34.1,14.7,20.1,73.2,9.8,25.3,35.1,12.8,5.5,3.2,12.2,16.5
117,Oregon Ducks,28.0,68.4,24.8,56.1,44.1,7.5,21.8,34.2,11.4,15.0,76.4,9.0,23.0,32.1,13.5,4.9,2.8,13.8,15.7
118,UCLA Bruins,32.0,68.4,24.9,56.6,44.1,7.2,21.3,33.7,11.4,15.9,71.4,8.4,23.1,31.5,12.4,4.9,2.9,11.8,18.1
119,Lipscomb Bisons,27.0,68.4,25.7,59.5,43.3,8.1,25.4,32.0,8.9,12.6,70.3,9.5,25.0,34.5,12.7,5.9,3.0,12.9,16.1
120,Florida A&M Rattlers,20.0,68.5,24.8,58.1,42.7,6.0,21.1,28.5,12.9,19.7,65.6,11.7,23.8,35.4,12.0,7.4,2.7,15.2,17.4
121,UTEP Miners,24.0,68.5,23.9,55.1,43.3,6.2,17.9,34.4,14.6,20.4,71.4,8.2,27.2,35.4,11.1,5.2,2.7,13.2,15.8
122,Little Rock Trojans,26.0,68.5,24.8,56.8,43.7,7.7,22.3,34.6,11.2,15.5,72.4,9.3,22.3,31.5,13.3,6.6,3.0,13.9,18.7
123,Jacksonville State Gamecocks,27.0,68.6,25.0,60.8,41.0,8.3,25.4,32.8,10.3,15.3,67.5,10.7,23.2,33.9,13.1,6.1,2.7,11.4,16.6
124,Arizona Wildcats,26.0,68.6,24.3,56.5,42.9,7.1,20.7,34.1,13.0,18.3,70.6,8.6,22.7,31.2,11.2,5.4,2.8,12.4,20.2
125,Seattle U Redhawks,23.0,68.6,23.1,55.0,42.0,6.6,19.9,33.0,15.9,21.3,74.5,10.0,27.7,37.7,12.3,5.1,2.9,15.7,19.2
126,BYU Cougars,27.0,68.6,24.8,60.3,41.1,7.0,21.1,33.0,12.1,17.8,68.1,8.9,23.6,32.4,11.6,6.3,2.0,11.3,18.5
127,Illinois Fighting Illini,31.0,68.6,24.8,60.4,41.1,6.5,19.7,32.9,12.5,18.2,68.7,8.4,22.0,30.4,11.2,6.7,3.8,11.5,19.6
128,Butler Bulldogs,25.0,68.7,25.3,54.5,46.5,7.2,20.5,35.0,10.9,15.5,70.1,7.8,26.2,33.9,13.8,5.1,3.7,12.3,16.7
129,UAlbany Great Danes,16.0,68.7,25.1,55.9,45.0,7.1,20.6,34.5,11.3,16.4,69.1,8.7,23.9,32.6,12.3,5.6,4.0,14.6,18.4
130,Wagner Seahawks,20.0,68.7,22.5,51.8,43.4,7.1,20.6,34.5,16.6,23.0,72.3,9.1,23.2,32.3,13.2,6.3,3.7,14.2,16.7
131,Grambling Tigers,24.0,68.7,23.3,58.3,39.9,7.5,22.2,34.0,14.7,22.0,66.5,11.7,24.9,36.6,14.5,7.7,4.5,15.0,18.4
132,Temple Owls,16.0,68.8,24.1,59.0,40.8,7.7,22.4,34.3,13.0,18.7,69.6,10.6,26.4,37.0,13.3,5.6,3.4,10.9,18.1
133,Furman Paladins,25.0,68.9,25.4,57.6,44.1,7.2,22.4,32.4,10.9,16.9,64.3,9.1,23.9,33.0,13.0,7.2,2.8,14.8,14.6
134,UL Monroe Warhawks,26.0,68.9,24.1,55.1,43.7,7.3,20.1,36.5,13.4,18.7,71.7,10.5,26.8,37.4,12.6,6.5,2.9,14.4,15.2
135,Quinnipiac Bobcats,22.0,69.0,24.1,61.9,39.0,6.4,21.3,30.1,14.3,20.2,70.8,10.9,28.8,39.7,12.3,7.2,4.0,12.6,18.4
136,Florida Gulf Coast Eagles,18.0,69.0,25.6,60.8,42.1,7.1,22.7,31.3,10.7,15.5,68.8,10.7,26.8,37.5,11.8,7.1,3.5,14.4,15.8
137,Richmond Spiders,23.0,69.0,25.7,55.8,46.1,6.4,20.3,31.6,11.1,15.9,69.7,9.2,25.9,35.0,12.0,5.2,2.7,15.3,15.3
138,Northern Colorado Bears,22.0,69.0,25.5,57.3,44.6,4.0,13.3,29.7,14.0,18.6,75.3,7.0,24.5,31.5,9.0,6.2,2.5,10.6,16.7
139,Belmont Bruins,30.0,69.1,25.8,60.4,42.6,7.4,22.0,33.8,10.2,14.9,68.1,10.2,24.9,35.1,12.9,6.3,3.7,14.7,16.3
140,Hawai'i Rainbow Warriors,21.0,69.1,25.8,58.1,44.3,5.8,17.6,32.7,11.9,16.3,72.8,8.3,23.8,32.1,10.5,7.0,2.8,12.1,18.2
141,Florida State Seminoles,25.0,69.2,23.3,58.6,39.7,7.5,23.2,32.5,15.1,20.6,73.4,11.9,21.2,33.0,12.0,7.0,2.8,13.8,16.6
142,California Golden Bears,29.0,69.2,24.9,53.7,46.4,6.6,17.5,37.4,12.8,18.0,71.4,7.7,24.8,32.4,12.8,6.1,2.8,11.6,17.1
143,Chattanooga Mocs,26.0,69.3,26.5,58.1,45.6,6.8,20.7,33.1,9.5,13.5,70.4,8.3,26.6,34.9,13.0,5.2,3.8,13.2,16.0
144,San Francisco Dons,25.0,69.3,24.2,53.6,45.2,4.9,15.0,32.6,16.0,21.4,74.8,7.9,27.3,35.2,11.2,5.6,3.1,13.8,14.9
145,Troy Trojans,28.0,69.4,24.9,58.1,42.8,7.9,22.2,35.5,11.8,17.5,67.1,9.4,26.6,36.0,13.3,8.0,3.9,13.4,18.4
146,Indiana Hoosiers,27.0,69.4,24.3,57.0,42.6,7.1,21.4,33.4,13.7,19.1,71.7,9.6,26.4,36.0,11.8,5.9,3.6,12.2,19.8
147,North Alabama Lions,24.0,69.4,24.0,57.4,41.9,8.3,24.3,34.1,13.0,18.9,68.9,8.6,26.4,35.0,10.5,5.8,2.9,14.2,17.4
148,UCF Knights,23.0,69.4,24.5,57.0,43.0,7.2,21.9,32.7,13.2,19.1,69.1,11.0,23.9,34.8,14.0,6.9,2.7,13.3,16.5
149,Arkansas State Red Wolves,24.0,69.5,25.3,59.6,42.5,6.7,20.0,33.4,12.1,16.4,74.0,10.0,23.6,33.6,12.3,6.8,4.2,12.6,17.7
150,Texas Southern Tigers,26.0,69.5,24.1,60.1,40.1,7.3,23.5,31.0,14.0,20.1,69.9,10.3,25.4,35.7,12.1,6.3,3.6,14.5,19.3
151,Jacksonville Dolphins,24.0,69.5,25.6,58.3,43.9,7.6,23.0,33.0,10.7,15.4,69.2,10.4,25.7,36.1,13.0,6.4,2.5,14.6,18.0
152,Army Black Knights,22.0,69.5,25.5,58.0,43.9,8.4,23.5,35.5,10.2,14.1,72.6,8.4,26.9,35.2,12.9,7.0,3.4,13.8,17.0
153,Southern Utah Thunderbirds,24.0,69.5,25.3,59.5,42.5,7.6,23.1,32.8,11.4,17.0,66.7,7.9,23.6,31.5,13.0,5.0,2.9,13.7,19.8
154,Stanford Cardinal,27.0,69.6,24.8,59.6,41.6,8.0,23.7,33.6,12.1,16.1,74.9,10.4,23.1,33.5,12.7,7.0,3.6,14.4,18.3
155,Evansville Purple Aces,25.0,69.6,25.8,50.2,51.4,6.0,14.6,41.0,12.0,17.2,69.6,6.6,25.4,32.0,11.2,5.2,2.2,11.6,16.0
156,Colgate Raiders,16.0,69.6,26.1,63.5,41.0,6.1,23.0,26.4,11.4,16.7,68.5,10.1,24.9,35.1,11.1,5.5,2.9,11.9,17.6
