Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
21,Michigan State Spartans,34.0,64.2,22.1,57.9,38.2,5.9,18.9,31.3,14.0,19.7,71.2,9.5,20.6,30.1,10.8,5.4,3.3,9.7,17.4
22,Texas State Bobcats,31.0,64.3,22.3,52.5,42.5,6.3,18.1,34.6,13.5,19.2,70.0,10.1,24.2,34.3,11.0,5.7,3.0,14.1,19.5
23,Clemson Tigers,31.0,64.5,23.3,55.6,41.9,6.6,18.9,34.9,11.2,15.9,70.7,10.5,23.7,34.3,12.1,5.1,2.8,11.5,18.1
24,North Dakota State Bison,33.0,64.5,23.4,55.5,42.2,5.6,17.4,32.3,12.1,17.2,70.4,8.9,24.8,33.8,11.4,5.4,2.8,11.5,17.8
25,Navy Midshipmen,33.0,64.7,21.4,51.9,41.3,7.6,21.5,35.4,14.2,20.2,70.4,9.2,22.1,31.2,12.5,5.9,2.9,13.4,20.0
26,Rhode Island Rams,32.0,64.8,22.3,52.3,42.6,5.2,15.5,33.3,15.0,20.7,72.8,8.8,23.7,32.5,9.6,5.8,3.5,12.4,18.6
27,Wagner Seahawks,34.0,65.0,21.7,52.6,41.2,5.8,17.8,32.6,15.8,23.2,68.2,9.7,23.3,33.0,11.3,5.6,3.3,14.3,18.5
28,Georgia State Panthers,30.0,65.0,21.3,52.0,40.9,6.8,21.3,32.1,15.6,21.5,72.6,10.2,24.7,34.9,12.5,5.3,3.1,14.2,18.2
29,Loyola Chicago Ramblers,32.0,65.1,22.7,52.4,43.3,6.2,17.8,34.9,13.5,18.7,72.2,9.9,25.3,35.2,12.8,5.9,3.8,14.9,18.3
30,Syracuse Orange,37.0,65.1,23.7,57.5,41.2,7.0,22.8,30.7,10.7,16.1,66.6,12.9,23.8,36.7,15.5,6.3,3.1,13.4,17.5
31,Purdue Boilermakers,34.0,65.1,23.5,60.2,39.1,6.2,19.9,31.2,11.9,17.1,69.8,9.0,21.4,30.4,11.8,6.4,2.8,9.4,20.4
32,Denver Pioneers,31.0,65.3,21.7,47.7,45.4,6.2,16.8,37.1,15.7,20.7,75.9,8.9,21.6,30.5,11.8,5.7,2.8,14.2,17.7
33,Evansville Purple Aces,34.0,65.3,23.4,57.7,40.5,6.1,18.7,32.4,12.6,17.1,73.6,9.2,23.1,32.4,11.9,5.7,3.5,12.9,21.1
34,Jackson State Tigers,36.0,65.3,20.9,53.3,39.2,5.8,18.9,30.6,17.8,25.3,70.5,10.1,27.1,37.2,10.9,5.9,3.7,14.5,18.1
35,Gonzaga Bulldogs,36.0,65.6,23.9,60.2,39.6,5.9,19.9,29.8,11.9,16.9,70.2,10.1,22.0,32.2,10.3,5.8,3.0,10.4,19.5
36,American University Eagles,31.0,65.7,23.7,50.6,46.9,4.7,15.3,31.1,13.5,20.3,66.7,9.2,22.8,32.0,11.7,7.3,2.4,12.0,17.1
37,Wright State Raiders,35.0,65.8,21.3,50.5,42.1,5.9,17.9,32.9,17.3,24.2,71.7,8.4,26.3,34.7,10.7,5.0,3.3,14.0,17.8
38,Dayton Flyers,33.0,65.9,23.1,57.0,40.4,7.3,21.0,34.9,12.5,18.7,66.7,9.1,24.7,33.8,12.6,4.9,2.9,12.5,19.7
39,Northwestern Wildcats,32.0,66.0,22.4,55.8,40.1,7.1,20.6,34.5,14.1,19.5,72.3,10.2,24.3,34.5,14.0,4.9,3.0,10.8,17.0
40,UC Davis Aggies,30.0,66.0,23.6,57.0,41.3,6.5,21.1,31.0,12.3,17.2,71.6,9.9,25.4,35.2,13.6,7.4,3.4,13.6,18.9
41,Texas A&M Aggies,36.0,66.0,23.2,57.2,40.5,7.6,22.9,33.1,12.1,18.4,65.8,10.9,24.1,35.0,13.3,5.3,3.5,14.5,19.6
42,UAlbany Great Danes,33.0,66.1,24.3,57.5,42.2,6.9,22.7,30.5,10.6,15.7,67.5,9.4,21.7,31.1,12.2,5.4,4.0,13.0,21.1
43,Illinois State Redbirds,32.0,66.1,22.9,54.5,42.1,6.4,20.1,32.0,13.8,20.3,67.9,9.8,25.5,35.3,12.2,6.0,2.9,13.8,18.4
44,UC Irvine Anteaters,38.0,66.1,22.3,58.2,38.3,7.2,21.4,33.4,14.4,19.6,73.3,10.8,24.1,34.9,13.9,5.4,2.4,11.7,18.9
45,Harvard Crimson,30.0,66.2,23.3,57.4,40.6,6.2,20.3,30.5,13.4,18.8,71.2,10.3,24.0,34.2,12.1,7.2,2.5,11.5,18.2
46,Saint Peter's Peacocks,30.0,66.2,23.1,56.1,41.2,7.4,21.6,34.1,12.7,17.8,71.3,9.3,24.5,33.7,11.6,6.4,3.6,11.9,19.5
47,Idaho Vandals,34.0,66.3,22.0,52.9,41.6,7.9,23.6,33.6,14.3,21.3,67.4,8.6,21.2,29.8,12.2,7.3,3.0,13.0,20.9
48,Coastal Carolina Chanticleers,33.0,66.5,23.6,60.0,39.4,7.5,24.8,30.4,11.7,17.9,65.5,11.5,24.3,35.8,11.8,6.0,2.8,11.0,18.2
49,St. Francis Brooklyn Terriers,32.0,66.6,23.9,56.5,42.3,4.8,14.5,33.0,14.0,19.7,71.2,10.9,25.2,36.1,11.5,6.4,2.9,12.6,18.5
50,Furman Paladins,35.0,66.7,23.3,53.5,43.5,6.7,19.5,34.6,13.3,19.7,67.9,9.4,22.1,31.4,11.5,6.6,2.8,12.8,19.2
51,Maryland Terrapins,36.0,66.7,24.3,59.6,40.7,6.7,20.8,32.0,11.4,16.1,71.2,11.2,21.3,32.5,11.4,6.1,2.7,11.1,18.5
52,Hawai'i Rainbow Warriors,34.0,66.7,22.5,56.2,40.0,6.0,19.7,30.3,15.8,22.0,71.7,9.6,23.5,33.1,10.8,5.8,2.7,14.7,22.6
53,West Virginia Mountaineers,35.0,66.7,20.7,48.9,42.4,5.9,17.8,33.1,19.3,27.1,71.4,8.7,22.1,30.8,10.6,7.0,3.7,17.8,23.2
54,Ball State Cardinals,35.0,66.8,22.6,55.7,40.5,6.9,19.9,34.8,14.7,20.9,70.5,9.6,24.4,34.0,11.4,6.6,2.2,11.4,18.3
55,Seattle U Redhawks,32.0,66.9,23.1,56.5,40.8,8.1,24.1,33.5,12.7,18.9,66.9,11.1,23.1,34.1,14.0,8.4,3.6,13.1,19.0
56,Weber State Wildcats,35.0,67.0,25.1,60.4,41.6,5.8,16.5,34.9,10.9,16.3,66.9,9.7,23.7,33.4,10.2,5.7,1.6,11.0,20.9
57,Oklahoma State Cowboys,32.0,67.1,22.7,55.3,41.0,6.8,19.7,34.2,15.1,22.6,66.7,12.0,24.0,35.9,11.2,6.4,2.9,11.5,19.3
58,Northern Illinois Huskies,34.0,67.2,22.3,55.3,40.4,7.8,22.9,34.1,14.8,22.0,67.2,10.0,24.9,34.9,12.9,5.8,3.5,14.4,21.0
59,VCU Rams,35.0,67.2,23.9,55.0,43.5,5.7,16.9,33.8,13.7,20.0,68.4,9.7,24.9,34.5,12.6,5.6,4.1,15.3,17.7
60,UC Santa Barbara Gauchos,33.0,67.2,22.3,55.8,40.0,6.9,23.2,30.0,15.7,22.7,69.1,10.4,25.3,35.7,12.4,5.2,2.9,12.2,16.5
61,Pittsburgh Panthers,33.0,67.3,24.2,55.9,43.3,6.7,19.1,35.2,12.2,18.4,66.1,9.5,21.4,31.0,13.2,5.6,3.3,11.4,18.1
62,California Golden Bears,34.0,67.3,23.2,58.6,39.6,5.4,15.5,34.7,15.5,21.9,70.8,9.6,23.5,33.1,10.9,5.1,3.0,9.8,20.4
63,Rider Broncs,33.0,67.4,23.2,56.4,41.2,7.4,21.8,34.0,13.5,18.3,73.6,10.6,24.9,35.5,12.7,6.8,2.7,12.2,18.5
64,Michigan Wolverines,36.0,67.4,24.8,55.4,44.8,7.0,20.1,34.6,10.8,14.8,72.5,8.6,24.4,33.1,13.1,4.1,3.2,12.0,16.1
65,Miami Hurricanes,35.0,67.4,24.7,57.4,43.1,6.0,17.5,34.4,12.0,16.7,71.7,10.4,21.9,32.3,11.4,5.3,2.5,11.6,19.1
66,Montana Grizzlies,33.0,67.4,22.5,52.5,42.9,6.2,19.2,32.2,16.2,22.7,71.5,8.1,23.5,31.6,10.3,6.3,3.1,12.7,20.0
67,Vanderbilt Commodores,33.0,67.4,23.8,61.6,38.6,5.5,18.8,29.4,14.4,21.2,67.7,12.0,25.4,37.4,10.4,5.6,3.1,9.9,19.7
68,Towson Tigers,33.0,67.5,22.6,54.1,41.8,6.3,18.4,34.4,15.9,21.5,74.2,9.3,22.7,32.0,10.9,5.2,3.4,12.5,20.8
69,Murray State Racers,31.0,67.5,23.2,51.0,45.5,6.2,17.0,36.2,15.0,20.9,71.7,8.2,23.0,31.3,11.8,5.5,2.3,13.2,19.1
70,Chattanooga Mocs,35.0,67.5,24.7,56.2,44.0,6.7,20.3,33.1,11.3,16.7,67.9,9.9,22.5,32.3,12.6,6.5,3.8,14.2,19.8
71,Temple Owls,33.0,67.6,24.5,59.2,41.4,5.9,19.1,31.2,12.6,17.0,74.2,10.9,27.3,38.2,12.4,4.3,3.7,10.8,15.8
72,Kansas Jayhawks,38.0,67.6,23.0,57.9,39.7,6.1,19.1,32.1,15.6,21.5,72.4,10.5,22.0,32.5,10.9,6.5,3.3,13.0,20.5
73,Savannah State Tigers,32.0,67.7,23.0,52.8,43.6,6.3,18.3,34.8,15.4,21.2,72.5,9.8,26.2,36.0,11.7,6.9,3.6,15.5,20.3
74,Cleveland State Vikings,32.0,67.8,23.1,51.9,44.4,6.3,18.3,34.1,15.4,23.5,65.6,10.5,24.6,35.1,13.6,6.3,3.2,13.5,17.6
75,Seton Hall Pirates,34.0,67.8,23.9,59.6,40.2,6.2,19.7,31.7,13.7,20.1,67.9,12.0,24.2,36.3,12.2,7.2,4.0,13.8,21.1
76,Kentucky Wildcats,35.0,67.8,22.8,57.6,39.6,5.6,16.9,32.9,16.6,23.6,70.3,12.0,21.3,33.4,9.2,4.3,3.1,12.4,19.7
77,Alabama Crimson Tide,33.0,67.9,23.3,56.9,40.9,6.4,19.5,32.9,14.9,22.3,67.1,13.1,25.1,38.2,11.2,5.7,2.9,12.2,19.6
78,Ohio State Buckeyes,35.0,68.0,24.0,59.3,40.4,7.3,22.0,33.4,12.7,18.1,70.6,11.2,24.9,36.1,12.2,5.0,2.3,11.7,19.0
79,Akron Zips,35.0,68.0,24.6,60.1,41.0,5.9,19.9,29.4,12.9,19.1,67.8,11.5,26.1,37.6,11.2,5.9,2.3,11.7,18.0
80,UNC Asheville Bulldogs,34.0,68.0,24.6,57.5,42.7,6.0,20.7,29.1,12.9,18.4,69.9,10.6,24.8,35.4,11.0,6.8,2.5,15.6,19.7
81,Grambling Tigers,31.0,68.1,23.5,54.2,43.2,6.6,20.1,32.9,14.5,21.8,66.6,10.6,25.5,36.1,12.9,6.6,3.6,13.7,18.5
82,Grand Canyon Lopes,34.0,68.1,24.2,57.0,42.4,6.6,20.6,32.2,13.1,19.9,66.1,10.0,24.4,34.4,10.8,6.1,3.8,13.5,21.9
83,South Dakota State Jackrabbits,34.0,68.1,23.2,55.5,41.8,6.1,18.3,33.3,15.6,21.6,72.1,9.2,23.2,32.4,11.1,5.6,3.6,12.1,20.8
84,Miami (OH) RedHawks,33.0,68.2,22.7,52.2,43.4,7.9,22.1,35.8,14.9,19.9,75.0,10.0,25.2,35.2,12.8,5.3,3.1,14.0,19.2
85,Kansas State Wildcats,33.0,68.2,23.5,54.2,43.4,6.1,19.7,31.0,15.1,21.9,68.9,10.4,22.6,33.0,13.6,6.8,4.1,14.3,21.4
86,Texas Longhorns,33.0,68.3,23.5,55.9,42.0,6.3,18.4,34.5,15.0,21.4,69.9,11.0,24.8,35.8,11.2,4.5,3.2,12.4,20.3
87,Liberty Flames,32.0,68.4,23.3,51.2,45.6,6.7,18.8,35.7,15.0,21.7,69.1,8.8,23.8,32.6,12.5,6.8,2.1,12.1,16.5
88,George Washington Revolutionaries,38.0,68.5,25.1,58.6,42.8,6.9,20.9,33.0,11.4,15.8,72.2,10.1,22.7,32.8,11.7,5.8,3.6,11.9,20.3
89,Columbia Lions,35.0,68.5,24.1,54.8,43.9,7.5,21.1,35.5,12.9,18.8,68.7,9.0,23.9,32.9,12.9,4.6,3.1,12.9,18.1
90,Princeton Tigers,29.0,68.6,25.4,58.3,43.6,5.8,16.8,34.8,11.9,17.9,66.7,9.4,24.6,34.0,11.6,5.7,4.0,12.8,18.3
91,Binghamton Bearcats,30.0,68.6,24.3,55.8,43.5,6.8,20.2,33.7,13.3,19.2,69.4,9.9,27.0,36.9,13.2,7.0,2.8,12.4,18.4
92,Fordham Rams,31.0,68.6,23.5,52.3,44.9,6.9,20.5,33.4,14.8,21.0,70.4,8.8,23.7,32.5,14.8,6.7,2.9,15.7,18.1
93,James Madison Dukes,32.0,68.7,23.2,58.6,39.6,7.2,24.9,29.0,15.1,21.4,70.5,10.4,25.1,35.5,12.1,5.7,2.3,10.8,19.5
94,Southern Jaguars,35.0,68.7,23.8,57.2,41.6,6.7,21.0,31.9,14.5,21.8,66.5,11.8,25.6,37.5,11.7,5.2,3.0,13.8,19.2
95,Oregon Ducks,38.0,68.8,24.5,57.9,42.3,7.2,19.8,36.1,12.6,18.2,69.6,10.8,22.2,33.0,12.8,4.6,3.0,14.0,20.5
96,Mercer Bears,34.0,68.8,23.1,57.5,40.2,9.0,25.6,35.2,13.5,18.8,71.9,10.0,21.7,31.7,13.4,6.6,4.1,10.9,18.5
97,Tennessee State Tigers,31.0,68.8,22.5,54.5,41.3,8.2,22.7,35.9,15.6,22.9,68.4,10.3,24.1,34.5,12.8,5.7,2.6,15.5,20.1
98,Middle Tennessee Blue Raiders,35.0,68.9,23.5,54.3,43.3,6.6,19.0,34.9,15.1,22.7,66.8,9.0,25.7,34.7,12.0,5.9,2.9,13.4,18.6
99,Florida Gators,36.0,68.9,24.1,58.6,41.1,6.5,18.9,34.3,14.2,20.9,67.8,11.3,26.6,37.9,11.5,5.3,3.5,13.1,20.3
100,Arizona Wildcats,34.0,68.9,25.1,60.8,41.3,6.0,19.0,31.6,12.7,17.8,71.3,9.5,21.5,31.0,12.1,5.5,3.5,11.4,21.9
101,Nebraska Cornhuskers,34.0,69.0,23.5,53.6,43.8,6.7,18.2,36.6,15.3,21.3,71.9,9.4,23.8,33.2,12.6,5.3,3.7,13.4,18.2
102,Morehead State Eagles,37.0,69.0,21.9,50.0,43.8,6.3,17.6,35.9,18.9,26.2,72.1,9.2,23.1,32.3,10.9,5.2,4.2,14.9,20.5
103,UT Arlington Mavericks,35.0,69.1,22.5,56.8,39.6,7.9,23.5,33.6,16.1,24.3,66.3,10.1,25.2,35.3,12.3,6.9,4.7,15.1,19.8
104,Lehigh Mountain Hawks,32.0,69.1,24.8,57.0,43.6,7.9,22.0,36.0,11.4,16.0,71.3,10.1,22.9,33.0,14.8,6.0,3.6,12.5,17.3
105,San Diego Toreros,30.0,69.1,23.8,53.5,44.5,5.9,16.3,36.1,15.6,22.1,70.6,9.4,26.7,36.0,12.6,6.0,3.4,12.0,19.0
106,Mount St. Mary's Mountaineers,33.0,69.2,24.3,53.5,45.4,5.2,15.5,33.7,15.4,21.6,71.2,10.8,28.5,39.4,11.0,6.0,3.1,17.4,17.9
107,Houston Cougars,32.0,69.3,24.3,57.7,42.1,6.1,20.1,30.3,14.7,20.8,70.5,12.3,23.0,35.3,11.9,5.1,3.5,12.4,18.7
108,Iowa Hawkeyes,33.0,69.3,25.8,61.2,42.1,7.3,23.4,31.3,10.5,15.3,68.3,11.9,25.3,37.2,13.8,5.3,3.0,13.1,19.5
109,South Carolina Gamecocks,34.0,69.3,22.9,57.7,39.7,8.4,23.7,35.6,15.1,22.1,68.2,11.2,23.0,34.3,12.8,6.3,4.6,14.9,22.6
110,UL Monroe Warhawks,33.0,69.4,24.3,59.2,41.0,7.5,22.6,33.0,13.4,18.8,71.1,11.5,23.1,34.6,11.5,5.4,3.0,11.9,17.4
111,Indiana State Sycamores,32.0,69.4,23.3,56.0,41.6,6.0,18.6,32.3,16.9,24.3,69.3,9.3,28.1,37.4,11.0,6.1,3.3,12.5,20.6
112,Utah Utes,36.0,69.5,25.9,61.8,41.9,7.5,20.2,37.1,10.2,14.1,72.5,10.3,22.1,32.4,11.0,6.6,3.6,10.5,19.8
113,Baylor Bears,34.0,69.6,24.2,54.2,44.7,6.9,18.8,36.5,14.3,20.4,70.0,9.2,20.4,29.6,17.6,6.6,3.9,13.6,19.6
114,Tulsa Golden Hurricane,32.0,69.6,23.7,56.8,41.6,7.5,21.0,35.9,14.8,19.7,75.0,10.9,26.1,37.0,12.0,5.3,3.4,14.2,20.3
115,New Hampshire Wildcats,33.0,69.6,24.6,57.6,42.7,7.3,21.3,34.2,13.2,18.8,70.2,7.8,26.2,34.0,10.1,5.3,3.5,10.4,19.4
116,Penn State Nittany Lions,32.0,69.6,23.1,54.5,42.4,7.0,19.2,36.6,16.4,23.2,70.9,10.1,25.9,36.0,11.9,5.7,3.3,11.8,18.3
117,Southern Illinois Salukis,32.0,69.7,23.9,52.7,45.3,5.9,18.6,31.8,16.0,23.7,67.5,8.4,24.1,32.4,11.8,5.9,2.8,15.0,21.3
118,Georgia Bulldogs,34.0,69.7,22.6,58.1,39.0,7.6,23.0,33.1,16.8,23.9,70.1,11.5,24.2,35.7,11.3,6.3,3.8,10.7,21.0
119,UC Riverside Highlanders,33.0,69.7,24.1,56.5,42.7,6.0,17.7,34.0,15.5,21.6,71.5,9.7,24.7,34.5,13.0,6.3,3.5,12.0,18.4
120,North Carolina Central Eagles,32.0,69.8,24.1,55.8,43.1,7.1,20.6,34.3,14.7,21.1,69.6,11.1,23.8,34.9,13.1,5.5,3.8,13.3,19.0
121,Holy Cross Crusaders,35.0,69.9,24.5,53.5,45.9,7.8,21.8,35.7,13.0,17.9,72.5,9.3,26.5,35.8,14.3,5.3,3.1,12.9,18.6
122,Texas Tech Red Raiders,32.0,69.9,24.5,57.1,42.8,7.7,21.6,35.6,13.3,18.8,70.4,11.4,22.3,33.7,11.3,6.5,3.3,12.8,20.9
123,Indiana Hoosiers,35.0,69.9,25.9,58.2,44.4,6.2,18.2,34.3,12.0,17.6,68.1,10.3,19.9,30.3,12.1,6.1,3.0,13.1,19.1
124,Bradley Braves,32.0,69.9,23.0,52.4,43.9,5.9,17.0,34.5,18.0,27.1,66.5,9.1,26.0,35.1,12.4,7.7,3.1,11.8,20.2
125,Texas A&M-Corpus Christi Islanders,33.0,69.9,22.8,54.7,41.7,7.0,20.1,34.9,17.3,24.2,71.6,11.6,24.3,35.9,12.4,6.3,2.2,16.0,20.2
126,Saint Joseph's Hawks,35.0,69.9,25.6,61.4,41.7,8.0,25.5,31.3,10.8,15.4,69.9,9.7,25.8,35.5,12.6,4.5,2.8,11.4,19.6
127,North Carolina Tar Heels,40.0,70.0,24.8,59.6,41.6,7.7,21.3,36.2,12.6,18.1,69.7,11.3,20.7,32.0,10.9,5.6,3.1,12.8,18.3
128,Florida International Panthers,32.0,70.1,24.2,59.4,40.8,7.4,22.8,32.5,14.2,20.8,68.4,11.4,23.3,34.7,12.9,5.9,3.2,10.0,17.7
129,Oregon State Beavers,32.0,70.1,23.9,55.9,42.8,7.1,21.7,32.5,15.2,21.8,69.5,11.4,25.5,36.9,13.9,5.0,3.8,13.5,18.7
130,Providence Friars,35.0,70.1,26.0,59.1,44.0,6.3,19.6,32.3,11.9,16.5,72.0,10.7,26.3,36.9,13.1,5.9,3.3,14.5,20.0
131,Boise State Broncos,32.0,70.2,24.5,55.2,44.5,7.3,20.9,35.0,13.8,19.7,70.0,8.3,24.6,32.8,12.1,5.3,3.3,14.8,21.1
132,Memphis Tigers,33.0,70.2,24.3,61.0,39.9,5.9,19.5,30.4,15.7,23.2,67.4,11.9,26.5,38.4,12.6,6.9,4.8,14.2,21.2
133,Xavier Musketeers,34.0,70.4,24.5,59.1,41.5,7.4,23.9,31.1,13.9,19.9,69.8,9.9,23.6,33.4,13.4,6.1,3.5,14.0,22.8
134,Arkansas-Pine Bluff Golden Lions,33.0,70.4,22.6,51.5,43.9,5.5,16.9,32.3,19.6,27.7,71.0,12.4,25.5,37.8,13.4,8.2,3.0,13.3,15.9
135,Stanford Cardinal,30.0,70.4,24.3,54.9,44.2,7.6,20.9,36.4,14.2,21.5,66.1,10.6,24.4,35.0,14.0,5.4,3.1,13.5,21.5
136,UAB Blazers,33.0,70.4,25.5,61.1,41.7,7.1,21.6,32.7,12.4,17.8,69.3,11.8,22.9,34.7,13.0,6.2,3.1,12.7,17.9
137,Alabama A&M Bulldogs,29.0,70.4,25.0,55.0,45.5,5.8,17.9,32.6,14.5,21.9,66.2,10.6,24.6,35.2,12.1,5.9,2.9,11.3,20.3
138,Drexel Dragons,31.0,70.4,23.8,51.6,46.1,6.1,16.8,36.3,16.8,24.5,68.5,9.2,26.5,35.7,12.4,5.2,3.5,11.8,19.3
139,Boston College Eagles,32.0,70.5,24.9,54.1,46.0,7.0,18.3,38.2,13.8,20.0,68.6,9.4,27.3,36.7,14.6,7.3,3.4,13.1,15.8
140,Southern Miss Golden Eagles,29.0,70.5,23.7,54.3,43.6,8.6,24.1,35.6,14.6,20.9,69.8,9.7,25.7,35.4,13.6,6.5,3.0,11.8,18.1
141,Tulane Green Wave,34.0,70.5,24.9,57.4,43.3,6.2,17.7,35.3,14.6,21.1,69.1,10.9,26.3,37.2,12.0,7.1,3.5,13.0,17.6
142,High Point Panthers,32.0,70.6,25.3,55.8,45.4,7.3,21.2,34.5,12.6,17.9,70.2,10.5,22.6,33.1,11.9,5.3,3.4,14.6,18.9
143,Vermont Catamounts,37.0,70.6,24.4,57.4,42.5,6.9,19.2,36.2,14.8,21.4,69.0,10.2,22.8,33.1,12.5,6.8,3.6,11.6,19.6
144,Texas Southern Tigers,33.0,70.6,26.5,60.4,43.8,6.5,19.5,33.5,11.2,14.8,75.1,10.1,22.6,32.7,13.7,6.2,4.1,10.8,21.3
145,Notre Dame Fighting Irish,36.0,70.6,25.8,59.8,43.2,7.6,20.6,36.9,11.3,15.5,72.8,11.6,21.8,33.4,13.7,5.4,3.1,9.6,17.1
146,Florida Gulf Coast Eagles,35.0,70.7,25.1,60.8,41.2,6.6,21.8,30.4,13.9,20.4,68.3,11.1,24.2,35.3,11.9,6.7,3.2,12.1,18.9
147,Georgia Tech Yellow Jackets,36.0,70.7,25.9,58.6,44.2,5.7,17.9,32.0,13.3,18.5,71.5,9.6,21.8,31.4,12.1,4.7,2.7,9.8,17.7
148,Fresno State Bulldogs,35.0,70.7,23.2,55.1,42.1,7.2,21.7,33.1,17.1,24.5,69.7,10.6,25.9,36.4,12.3,4.6,3.1,15.2,20.0
149,Colorado Buffaloes,34.0,70.8,25.1,59.9,41.8,6.2,17.5,35.6,14.4,21.1,68.6,9.5,24.1,33.6,10.5,7.5,4.5,11.0,20.5
150,Robert Morris Colonials,32.0,70.8,25.0,57.6,43.4,6.9,20.7,33.5,13.9,19.0,73.3,12.3,26.9,39.2,15.6,6.3,3.7,15.3,17.3
151,Northeastern Huskies,33.0,70.9,26.8,58.6,45.6,6.7,19.8,33.7,10.7,16.4,65.2,10.2,25.0,35.2,14.7,5.7,3.3,12.1,19.2
152,Western Illinois Leathernecks,27.0,70.9,24.0,55.9,42.9,6.5,17.6,37.1,16.4,23.0,71.5,9.3,25.7,34.9,11.8,6.3,2.9,11.2,18.1
153,Butler Bulldogs,33.0,71.0,24.8,56.9,43.5,7.0,20.7,33.8,14.5,20.4,71.0,9.4,23.4,32.8,12.5,4.6,4.4,13.0,20.3
154,Prairie View A&M Panthers,31.0,71.0,24.1,52.8,45.7,5.3,17.3,30.6,17.5,25.0,69.8,11.8,25.8,37.6,13.4,7.1,4.5,16.1,19.1
155,Quinnipiac Bobcats,30.0,71.0,24.3,58.5,41.5,5.8,18.7,31.0,16.6,23.5,70.9,11.1,26.5,37.7,13.1,7.8,4.0,12.3,18.6
